"text","cmp_code","eu_code"
"Nieuwe vormen van directe democratie in te voeren.","202",NA
"Zodat er ruimte en invloed komt.","202",NA
"Voor mensen.","202",NA
"En niet alleen voor de mensen die het toevallig getroffen of goed voor elkaar hebben.","503",NA
"Voor iedereen, jong en oud, arm en rijk.","503",NA
"Dat is een kwestie van beschaving.","503",NA
"Wij willen dat iedereen mee kan doen, dat niemand wordt buitengesloten.","606",NA
"Daarom hebben nieuwkomers onze steun.","705",NA
"Dat betekent barrières wegnemen.","408",NA
"Afschaffen van subsidies, belastingvoordelen en beschermingsconstructies die ooit nuttig en goed bedoeld waren, maar inmiddels de markt ontwrichten en vooral gevestigde belangen beschermen.","408",NA
"Het hele stelsel van renteaftrek voor eigenaren en subsidies voor huurders heeft de woningmarkt ondoorzichtig en ontoegankelijk gemaakt.","408",NA
"Het is op den duur onhoudbaar","414",NA
"en remt de economische groei en sociale ontwikkeling.","410",NA
"Het houdt mensen vast in hun woon- en leefsituatie en maakt onbewegelijk.","408",NA
"Dit systeem bevoordeelt degenen die het al goed hebben en belemmert jonge mensen om in te treden.","503",NA
"Hetzelfde geldt op de arbeidsmarkt.","503",NA
"Last in, first out is zo’n principe.","503",NA
"Het beschermt de langstzittende.","503",NA
"En het algemeen verbindend verklaren van cao’s doet geen recht aan verschillen tussen bedrijven.","301",NA
"Het belemmert een gezonde groei en natuurlijke ontwikkeling van bedrijven","401",NA
"en remt de innovatie.","401",NA
"De vergaande ontslagbescherming maakt huiverig om mensen in dienst te nemen.","401",NA
"Het gevolg is karige contracten voor jonge mensen.","706",NA
"Daarom wil D66 het ontslagrecht aanpakken","401",NA
"en de arbeidsmarkt flexibiliseren.","701",NA
"En alle steun en (fiscale) ruimte bieden aan mensen die een eigen onderneming beginnen.","402",NA
"Mensen zijn niet gelijk, mensen zijn wel gelijkwaardig.","503",NA
"D66 houdt van verschillen.","201",NA
"Verschillen tussen mensen zorgen voor leven en dynamiek.","201",NA
"Mensen groeien van verschillen.","201",NA
"Dat levert economische groei,","410",NA
"sociale ontwikkeling","606",NA
"en culturele diversiteit op.","607",NA
"En daar is iedereen bij gebaat.","201",NA
"Maar wij willen geen onrechtvaardige verschillen.","503",NA
"Onaanvaardbaar is voor ons dat mensen hun macht gebruiken of zelfs misbruiken om verschillen waar zij van profiteren in stand te houden.","403",NA
"Geen kunstmatige constructies die de gevestigde belangen beschermen.","503",NA
"Er zijn talloze voorbeelden van: Huurbescherming voor mensen die het niet nodig hebben.","503",NA
"Landbouwsubsidies die boeren uit ontwikkelingslanden aan de bedelstaf houden.","407",NA
"De beste ontslagbescherming voor de langstzittende.","503",NA
"Wij willen een overheid die ‘Ja’ zegt.","201",NA
"Een overheid die met heldere en doorzichtige wetgeving een duidelijk kader en een voor iedereen gelijk speelveld schept.","503",NA
"Met daarbinnen alle ruimte om te leven, te werken en te ondernemen.","201",NA
"Een overheid die voorwaarden schept voor ontplooiing en ontwikkeling.","201",NA
"Een overheid die niet remt met allerlei verordeningen en vergunningen.","401",NA
"Dat betekent veel minder gedoe en bureaucratie (waar trouwens veel ambtenaren ook naar uitzien en al aan werken).","303",NA
"Wij hebben geen overspannen verwachtingen van de overheid.","201",NA
"We kunnen de overheid niet verantwoordelijk maken voor ons persoonlijk geluk.","201",NA
"De overheid is geen geluksfabriek.","201",NA
"En de overheid kan niet alles regelen, laat staan alles voorkomen, risico’s zullen er altijd zijn.","201",NA
"En wij willen een bescheiden overheid die zich bewust is van haar dienende taak.","201",NA
"Want de overheid is van ons, is er voor de burger.","201",NA
"‘Minister’ betekent niet voor niets: ‘Dienaar’.","201",NA
"We zijn te afhankelijk van milieuvervuilende fossiele brandstoffen (olie en gas) die hoe dan ook een keer opraken.","416",NA
"Bovendien leidt deze schaarste tot spanningen in de hele wereld.","416",NA
"Wij willen zo snel mogelijk overschakelen op duurzame energiebronnen die het milieu niet belasten, zoals wind, zon en biogas.","416",NA
"Daarnaast is grootschalig onderzoek nodig naar nieuwe schone technologieën.","416",NA
"Daarvoor willen wij de aardgasbaten inzetten en – in nauwe samenwerking met het bedrijfsleven – heel gericht investeren in het ontwikkelen van duurzame energiebronnen.","416",NA
"Zo kan Nederland een voortrekkersrol gaan spelen bij het ontwikkelen van een duurzame samenleving, met vele economische (export)kansen.","416",NA
"En het allerbelangrijkste: D66 wil meer en beter onderwijs.","506",NA
"Onze kinderen verdienen het allerbeste onderwijs.","506",NA
"Investeren in kennis is nu essentieel.","506",NA
"Wij willen dat Nederland koploper wordt op onderwijsgebied.","506",NA
"Dat betekent een miljardeninvestering.","506",NA
"Wij willen dat het Nederlandse onderwijs de hoogste kwaliteit en de meeste diversiteit biedt.","506",NA
"Dat betekent vrijheid voor scholen en leerkrachten, universiteiten en wetenschappers om dat onderwijs naar hun eigen professionele inzicht en hun eigen goeddunken in te richten.","301",NA
"En ruimte voor ouders, leerlingen en studenten om volop mee te beslissen.","202",NA
"Onderwijs is de beste garantie voor verdere ontwikkeling, persoonlijk, maatschappelijk en economisch.","506",NA
"Want wie goed is opgeleid en zelfstandig keuzes kan maken hoeft niet bang te zijn om niet mee te kunnen komen.","506",NA
"Goed opgeleide mensen die niet bang zijn: dat levert maatschappelijke samenhang en verbondenheid op.","606",NA
"D66 neemt graag het voortouw in het creëren van een open samenleving zonder drempels.","201",NA
"Een maatschappij waarin iedereen zich vrij kan bewegen en tot zijn recht kan komen.","201",NA
"In het scheppen van een wereld waarin iedereen uitzicht krijgt op een menswaardig bestaan.","201",NA
"Meer dan ooit willen wij doen waar we goed in zijn: het ontwikkelen en steunen van baanbrekende initiatieven in Nederland, in Europa en in de wereld.","411",NA
"Of het nu gaat om duurzame energie of microkredieten, mensenrechten of natuurontwikkeling.","416",NA
"Nederland is een van de meest ontwikkelde landen ter wereld.","601",NA
"Dat willen we blijven en verder uitbouwen.","601",NA
"In een duurzame wereld","416",NA
"waarin iedereen een eerlijke kans heeft om het steeds beter te krijgen.","503",NA
"Vertrouw op de eigen kracht van mensen","201",NA
"Denk en handel internationaal","107",NA
"Beloon prestatie","401",NA
"en deel de welvaart","503",NA
"Streef naar een duurzame en harmonieuze samenleving","606",NA
"In het verkiezingsprogramma 2006 / 2010 vindt u concrete oplossingen voor vraagstukken die nu spelen.","305",NA
"Maar de dagelijkse praktijk van het parlementaire werk is veel gevarieerder dan wij nu kunnen voorspellen.","305",NA
"Daar zijn ongetwijfeld vraagstukken bij die in dit programma beperkt of zelfs geheel niet aan de orde komen.","305",NA
"Daarom hebben wij onze uitgangspunten en ideeën vertaald in vijf ‘richtingwijzers’.","305",NA
"Bij twijfel zal een gekozen vertegenwoordiger deze richtingwijzers zwaarder laten wegen dan de oplossingen die bij het schrijven van dit programma nog logisch en verdedigbaar waren, maar niet veel later door de feiten al weer zijn achterhaald.","305",NA
"Wij vertrouwen op de eigen kracht en ontwikkeling van mensen.","401",NA
"Daarom zien we de toekomst met optimisme tegemoet.","401",NA
"Mensen zijn zo creatief dat ze steeds opnieuw zelf oplossingen vinden.","401",NA
"Wij willen dat de overheid deze kracht, vindingrijkheid en creativiteit van mensen ondersteunt en ruimte geeft.","401",NA
"De sleutel voor verandering ligt bij mensen zelf en wij willen dat de overheid daarbij aansluit.","401",NA
"Wat mensen voor zichzelf en anderen kunnen doen is veel belangrijker en effectiever dan wat de overheid kan doen.","401",NA
"Samenlevingen zijn op steeds meer verschillende manieren met elkaar verbonden.","107",NA
"Wij staan open voor de gehele wereld en sluiten niemand uit.","503",NA
"Bij alles wat we doen, vragen we ons steeds af welke effecten dat heeft op anderen in deze wereld.","107",NA
"Wij onderkennen dat Europa steeds meer ons binnenland wordt.","108",NA
"Internationale samenwerking en economische vooruitgang zijn de sleutels naar een wereld met minder oorlog en conflicten.","107",NA
"Daarbij handelen wij steeds pragmatisch, nuchter en op basis van feiten.","305",NA
"Mensen zijn niet gelijk, wél gelijkwaardig.","503",NA
"Mensen zijn verschillend en wij willen dat de overheid ruimte laat voor die verschillen.","201",NA
"Wij streven naar economische zelfstandigheid voor zoveel mogelijk mensen","503",NA
"en vinden dat mensen die uitmuntend presteren daarvoor een beloning verdienen.","401",NA
"Wij willen een dynamische, open samenleving waarin iedereen de ruimte krijgt om zijn eigen beslissingen te nemen en iedereen zich op zijn eigen manier kan ontwikkelen.","201",NA
"Wij vinden het vanzelfsprekend om welvaart met elkaar te delen.","503",NA
"We willen dat zoveel mogelijk mensen meedoen in het maatschappelijk en economisch proces, want daar worden we allemaal beter van.","503",NA
"Voor mensen die zichzelf niet kunnen redden dragen we een gezamenlijke verantwoordelijkheid.","503",NA
"Wij willen de wereld om ons heen tegemoet treden met respect en mededogen.","603",NA
"Dat geldt voor de mensen om ons heen","603",NA
"en voor onze omgeving.","501",NA
"De aarde is niet van ons en dus geen gebruiksartikel.","501",NA
"We willen stoppen met het uitputten en vervuilen van onze leefomgeving.","501",NA
"We willen dat in de discussie over natuur en milieu niet het behoud, maar de aantasting van natuur en milieu beargumenteerd wordt.","501",NA
"De fundamentele waarden van onze samenleving zijn vrijheid voor en gelijkwaardigheid van ieder mens, ongeacht opvattingen, geloof, seksuele geaardheid, gerichtheid of herkomst.","201",NA
"Lichamelijke integriteit, geweldloze oplossing van belangenconflicten en een respectvol gehanteerde vrijheid van meningsvorming en –uiting, inclusief respect voor onze democratische rechtsstaat, zijn voor ons centrale waarden.","201",NA
"Die waarden zijn universeel en zonder meer bovengeschikt.","201",NA
"Wij beschermen de grondrechten van onszelf en anderen.","201",NA
"Goed onderwijs is de basis voor een samenleving waarin iedereen tot zijn recht komt en alle mensen de kans krijgen het beste uit zichzelf te halen.","506",NA
"Goed onderwijs is ook nodig voor een sterke economie, om als land aantrekkelijk te zijn om in te investeren.","506",NA
"En goed onderwijs is nodig voor een schoon en veilig land, waarin mensen elkaar in hun waarde laten.","506",NA
"Momenteel zijn er echter te veel leerlingen die als analfabeet de basisschool verlaten of hun opleiding voortijdig afbreken.","506",NA
"Er zijn onvoldoende goede docenten, leraren worden bovendien niet op waarde geschat en het vak is niet aantrekkelijk genoeg.","704",NA
"De kwaliteit van het basisonderwijs en voortgezet onderwijs is van onvoldoende niveau en de aansluiting tussen beroepsonderwijs en bedrijfsleven kan ook veel beter.","506",NA
"Er zijn in Nederland anderhalf miljoen volwassenen, ca.één miljoen van Nederlandse herkomst en een half miljoen van niet-Nederlandse origine, die moeite hebben met lezen, schrijven of rekenen.","506",NA
"Deze laaggeletterden kunnen daardoor nauwelijks deelnemen aan de maatschappij.","705",NA
"Ze hebben moeite om hun eigen doelen te realiseren en kunnen hun kennis en vaardigheden niet zelfstandig verder ontwikkelen.","705",NA
"Nederland investeert veel te weinig in haar toekomst.","506",NA
"Onze investeringen in onderwijs liggen onder het niveau van vergelijkbare Europese landen, terwijl kennis voor Nederland de kurk is waarop onze welvaart in de toekomst moet drijven.","506",NA
"Hoogopgeleide mensen leveren veelal kennisintensieve diensten, die over het algemeen een hoge toegevoegde waarde hebben.","506",NA
"Onderwijs heeft voor D66 topprioriteit.","506",NA
"Nederland moet het beste onderwijs van Europa bieden.","506",NA
"Daarvoor zijn stevige maatregelen nodig.","506",NA
"Geen grote overheidsgestuurde onderwijsherzieningen, maar ruimte voor de eigen keuze en eigen verantwoordelijkheid van scholen, instituten, leerlingen en ouders.","301",NA
"En voor ontplooiing van individuele talenten en capaciteiten.","201",NA
"Ook moet de bureaucratie – zowel door het Ministerie van OCW als de onderwijsinstelling veroorzaakt – worden verminderd.","303",NA
"De verbetering van de kwaliteit van onderwijs en onderwijzenden vergt forse investeringen.","506",NA
"D66 zorgde dat de studiebeurs met honderdvijftig euro werd verhoogd om de gestegen ziektekosten te compenseren en zorgde dat de ov-jaarkaart behouden werd toen CDA en VVD deze wilden beperken.","305",NA
"Nog belangrijker is dat D66 het bezuinigingstij keerde op onderwijs.","305",NA
"Door D66 zijn er de afgelopen jaren miljarden bijgekomen, maar er is meer nodig om ons onderwijspeil op niveau te krijgen.","305",NA
"Voor de komende acht jaar is een structurele verhoging van vijf miljard euro noodzakelijk.","506",NA
"Scholen en instellingen weten zelf het beste wat goed is voor hun leerlingen en studenten.","301",NA
"Zij kunnen zelf verantwoordelijkheid dragen voor het onderwijs dat zij bieden.","301",NA
"Daarvoor is het nodig hen vertrouwen (in de vorm van geld en vrijheid) in plaats van wantrouwen (in de vorm van regels) te geven.","301",NA
"D66 wil de komende jaren dus ook geen grote onderwijsvernieuwingen vanuit Den Haag meer.","301",NA
"Scholen mogen zelf onderwijsverbeteringen invoeren en zelf gaan kiezen voor het al dan niet invoeren van kleinere klassen, leerlingen meer op maat bedienen, het invoeren van een digitale leeromgeving of docenten meer ontwikkeltijd geven.","301",NA
"De overheid doet wat D66 betreft dus een forse stap terug.","301",NA
"Weg met de onnodige regelgeving.","303",NA
"Scholen die initiatieven voor onderwijsverbeteringen nemen moeten niet geremd worden door belemmeringen die de overheid opwerpt, maar juist gestimuleerd worden in de uitvoering.","301",NA
"Wie zelf verantwoordelijkheid neemt kan zelf ook verantwoording afleggen.","202",NA
"Scholen gaan die verantwoording in eerste instantie afleggen aan degenen waar het om gaat; ouders en vervolgonderwijs.","202",NA
"De onderwijsinspectie ziet er alleen op toe dat deze verantwoording goed wordt afgelegd.","301",NA
"D66 hecht aan de vrijheid van ouders om hun kind naar de school van hun keuze te laten gaan.","201",NA
"Op dit moment kunnen scholen in het bijzonder onderwijs leerlingen weigeren.","608",NA
"D66 wil een acceptatieplicht voor scholen wanneer leerlingen of ouders de grondslag van de school respecteren.","608",NA
"Zo kan niet langer gediscrimineerd worden met een religieuze grondslag als argument.","503",NA
"Het schrappen van artikel 23 uit de grondwet is hiervoor niet nodig.","607",NA
"Als de buurt, ouders en/of kinderen aangeven voorstander te zijn van een brede school die onderwijs combineert met bijvoorbeeld buitenschoolse opvang, sport, cultuur, huiswerkbegeleiding en/of welzijnsinstellingen, moet de lokale overheid hiervoor ruimte scheppen, ook uit niet-onderwijs-budgetten.","506",NA
"Ontkokering van onderwijs- en welzijnsbeleid is nodig om integratie van onderwijs, cultuur en sport mogelijk te maken.","303",NA
"Sommige scholen- en instellingen, vooral ROC’s in de grote steden, zijn complete leerfabrieken geworden, wat een persoonlijke benadering van de leerlingen moeilijker maakt.","301",NA
"Het streven om scholen steeds groter te maken moet dan ook worden losgelaten, en zelfs worden tegengegaan, door het verder aanpassen van de lumpsum financiering en lagere opheffingsnormen.","301",NA
"Belemmeringen waardoor leerlingen niet uit meerdere (middelbare) scholen kunnen kiezen dient de overheid weg te nemen.","506",NA
"D66 wil een einde aan de eenheidsworst in het onderwijs, die alle leerlingen gelijk wil trekken.","706",NA
"Het vmbo moet meer ‘op maat’ kunnen werken.","706",NA
"Leerlingen moeten kunnen doen waar ze voor kiezen","706",NA
"en zich meer kunnen concentreren op waar ze goed in zijn.","706",NA
"Meer vrijheid dus voor scholen om leerlingen iets extra’s te bieden, of bij te scholen.","506",NA
"D66 was tegen de afschaffing van de mavo, en wil dan ook de belemmeringen voor deze opleidingsvorm wegnemen.","506",NA
"De brede basisopleiding van de mavo biedt meer kansen, meer keuzes en mogelijkheden om door te stromen naar de havo dan de vmbo theoretische leerweg.","506",NA
"Voor leerlingen die extra zorg nodig hebben moet altijd worden bekeken waar zij het beste tot hun recht komen.","705",NA
"Moeilijk lerende kinderen hebben écht speciaal onderwijs nodig, en dat kan soms beter op een aparte school.","705",NA
"Hoogbegaafde kinderen missen vaak de uitdaging op hun gewone school.","706",NA
"Voor beide groepen wil D66 een rugzakje, ofwel ‘persoonsgebonden budget’ om extra hulp, leerondersteuning of juist extra leerstof in te kopen.","706",NA
"Een toegekend rugzakje moet voor 100% ten goede komen aan het kind.","706",NA
"D66 accepteert dat de kosten voor het speciaal onderwijs zullen toenemen en is van mening dat dit altijd aandacht bij de onderwijsbegroting zal moeten krijgen.","506",NA
"D66 wil dat studenten echte keuzevrijheid krijgen","201",NA
"en zelf verantwoordelijkheid nemen voor die keuzes.","201",NA
"Een bijbaantje, buitenlandstage of bestuursfunctie waardoor de student tijdelijk minder tijd besteedt aan de ‘echte’ studie moet mogelijk zijn zonder verlies van ‘leerrechten’,","706",NA
"maar niet op kosten van de staat.","503",NA
"Daarom krijgen studenten in het hoger onderwijs een ‘persoonsgebonden budget’.","706",NA
"De overheidsbekostiging van onderwijsinstellingen loopt dan via de student, die op basis van gerealiseerde punten EC’s (European Credits) afrekent met de universiteit of hogeschool.","706",NA
"Studenten betalen puur voor het onderwijs dat zij volgen en de behaalde resultaten.","706",NA
"een combinatie van verantwoordelijkheden van overheid, ouders en student.","408",NA
"D66 wil dus ook de basisbeurs overeind houden en voelt niet voor een sociaal leenstelsel of een academicusbelasting.","504",NA
"Bijverdienmogelijkheden worden verruimd.","706",NA
"Ook bij overstappen van studie (bijvoorbeeld van hbo naar wo) worden de leerrechten zo ingezet, dat afstuderen niet wordt belemmerd.","706",NA
"Elke student moet zich uitgedaagd voelen om zowel in de studie als in de vorming en ontwikkeling buiten de studie het beste uit zijn studietijd te halen.","706",NA
"Een op de veertien kinderen verlaat op dit moment de basisschool zonder echt te kunnen lezen en schrijven.","506",NA
"Vaak ontstaat deze taalachterstand bij kinderen al voordat ze als kleuter de basisschool binnenkomen.","506",NA
"Wanneer leerlingen die analfabeet zijn op de middelbare school komen, wordt hun probleem voor normaal onderwijs onoverkomelijk, en zijn ze kansloos in hun verdere opleiding.","506",NA
"D66 wil daarom een aanpak van voorkomen én genezen.","506",NA
"Vanaf twee jaar moet de voorschool en vroegschoolse educatie beschikbaar zijn voor kinderen met een taalachterstand.","506",NA
"Ook worden de ouders betrokken via taal- en rekenprogramma’s die aansluiten op de educatie van hun kinderen.","506",NA
"Geen kind gaat van de basisschool af voor het kan lezen en schrijven.","506",NA
"Dat moet bereikt worden door een extra taalles, een zomercursus en zonodig een extra jaar basisschool.","506",NA
"Het probleem van jongeren die zonder diploma hun school verlaten groeit.","705",NA
"D66 wil daarom meer ruimte en ondersteuning voor de instituten die leerlingen met problemen opvangen en begeleiden, en kunnen aantonen dat zij hiermee succes hebben, time-out; rebound, zorgteams, schoolmaatschappelijk werk, schoolarts, wijkagent.","705",NA
"Hierdoor kan het middelbaar onderwijs voor iedereen toegankelijk zijn met een minimaal uitvalpercentage.","506",NA
"Vooral combinaties van werken en leren worden hierbij krachtig ondersteund.","506",NA
"Wie geen werk heeft en geen scholing wil volgen kan gekort worden op de uitkering.","605",NA
"Het pesten van leerlingen en geweld op middelbare en basisscholen verdient meer aandacht.","503",NA
"Zo moet er een landelijk meldpunt komen en moet elke school verplicht beleid samen met ouders en leerlingen opstellen om dit tegen te gaan.","503",NA
"Spijbelgedrag moet in een vroegtijdig stadium worden aangepakt.","605",NA
"Als wordt geconstateerd dat leerlingen spijbelen en ouders niet op uitnodigingen van school reageren, gaat een vertegenwoordiger van de school op huisbezoek om te zorgen dat een kind terug komt naar school.","605",NA
"De vertegenwoordiger van de school – leraar, schoolmaatschappelijk werker, leerplichtambtenaar of iemand van Bureau Jeugdzorg – heeft de bevoegdheid om sancties op te leggen als ouders niet willen meewerken.","605",NA
"Je thuis voelen op school of universiteit is ook een voorwaarde voor goed onderwijs.","506",NA
"Veel scholen kampen met een fors ruimtegebrek, onderhoudsachterstand of vervuiling.","506",NA
"D66 wil een landelijke opknapbeurt voor onderwijsinstituten","506",NA
"en het aanstellen van conciërges voor basisscholen.","506",NA
"Veel leerlingen beginnen op een lager niveau dan zij uiteindelijk aankunnen, of vallen door problemen in de puberteit terug.","706",NA
"D66 wil dan ook af van de prikkels die scholen krijgen om probleemleerlingen zo snel mogelijk te lozen.","705",NA
"Ook moet de doorstroom van leerlingen tussen mavo/vmbo en havo/vwo, en voor studenten tussen mbo/hbo en universiteit, goed mogelijk zijn en worden aangemoedigd.","506",NA
"Vooral leerlingen met een (taal)achterstand kunnen hierdoor de gelegenheid krijgen later alsnog het beste uit zichzelf te halen.","705",NA
"Voor mensen die werken en in het kader van “tweede kans onderwijs” of “een leven lang leren” een diploma willen behalen moeten er goede opleidingen zijn.","506",NA
"Werkgevers moeten gestimuleerd worden om voor het volgen van deeltijd onderwijs faciliteiten te verlenen.","506",NA
"Studenten die de grens over willen, moeten dat ook kúnnen.","506",NA
"D66 wil daarom dat meer middelbare scholen met een diploma ‘Internationaal Baccalaureaat’ afgesloten kunnen worden.","506",NA
"Dit diploma op basis van tweetalig onderwijs biedt nog betere kansen om in het buitenland te gaan studeren.","506",NA
"Universiteiten kunnen selecteren op vakkenpakket, maar wat D66 betreft geldt dat iedere student met het juiste diploma een kans moet krijgen toegelaten te worden.","506",NA
"Programma’s voor doorstromers worden uiteraard gestimuleerd.","506",NA
"In verband daarmee worden de bestaande initiatieven om te komen tot een volwaardige medische faculteit in Enschede en Tilburg gehonoreerd.","506",NA
"Bedrijven hebben vaak behoefte aan hooggekwalificeerde specialisten en veel studenten willen excelleren in een beroep in plaats van in een wetenschap.","506",NA
"Daarom wil D66 dat ook het hbo een masteropleiding gaat bieden.","506",NA
"Brancheorganisaties moeten verplicht geconsulteerd worden op de inhoud van de bekostigde hbo-opleidingen.","411",NA
"Zij weten immers wat in de bedrijven nodig is aan kennis en vaardigheden.","411",NA
"Bepalende invloed kunnen de brancheorganisaties hebben op onbekostigde opleidingen, die door hen als bedrijfsopleiding kunnen worden gefinancierd.","411",NA
"Hoogwaardig beroepsonderwijs is gebaat bij een goede aansluiting van de opleiding op vervolgopleidingen en van de opleiding op de praktijk.","506",NA
"Stages en leerwerktrajecten zijn daarvoor essentieel.","506",NA
"vmbo- en MBO-leerlingen krijgen hierdoor beter zicht op waar ze voor leren; de uitval zal daardoor lager worden.","506",NA
"Deze praktijklessen moeten dan ook door de scholen worden georganiseerd, in samenwerking met studenten en bedrijven.","506",NA
"Begeleiding is natuurlijk een voorwaarde voor succes;","506",NA
"voor bedrijven moet de organisatie en begeleiding van stages en leerwerkplekken fiscaal aftrekbaar worden.","506",NA
