"content","cmp_code","eu_code"
"Een ideaal dat gestoeld is op het gemeenschappelijke stelsel van rechten en plichten dat in gelijke mate geldt voor álle staatsburgers van het Koninkrijk der Nederlanden.","503",NA
"Want volgens DENK bepaalt niet de cultuur, de afkomst of het ras van een persoon of hij of zij Nederlander is.","503",NA
"Zoals in Artikel 2, lid 1 van onze Grondwet is vastgelegd, regelt de wet wie Nederlander is.","503",NA
"Het Nederlanderschap is een wettelijk vastgelegde verworvenheid die ons als gemeenschappelijk stelsel van rechten en plichten met elkaar verbindt.","503",NA
"Dát is het burgerschaps- nationalisme dat DENK tegenover de culturele, etnische en xenofobische vormen van natio- nalisme plaatst, die de laatste jaren terrein hebben gewonnen.","503",NA
"Aanpakken en benoemen institutioneel racisme","H",NA
"DENK maakt daarom werk van het aanpakken en benoemen van institutioneel racisme in onze maatschappij dat de praktijken van instanties bevuilt en de kansen van mensen op een onrechtvaardige wijze verkleint.","503",NA
"Want ras of afkomst mogen in een samenleving die gestoeld is op rechtvaardigheid iemand nooit benadelen.","503",NA
"Pal staan voor onze Grondwet","H",NA
"DENK verzet zich daarom tegen het selectief toepassen van fundamentele rechten.","203",NA
"DENK klampt zich met trots vast aan de verworvenheden in onze Grondwet, verdedigt ze en draagt ze uit.","203",NA
"Want de beloften uit onze Grondwet gelden binnen de grenzen van de wet voor ieder mens, geloof en mening","203",NA
"Bestrijden van de ondervertegenwoordiging","H",NA
"DENK wil daarom vaart maken met het bestrijden van de hardnekkige ondervertegenwoordiging van mensen met een migrantenachtergrond, vrouwen en mensen met een beperking in belangrijke posities in het bedrijfsleven, bij de overheid en in de politiek.","503",NA
"De stem van iedere groep in ons land moet worden gehoord, zodat tunnelvisie in de besluitvorming wordt voorkomen.","503",NA
"Halt aan haat","H",NA
"DENK roept daarom een halt toe aan de groeiende tendensen van alledaagse vormen van xenofobie, homofobie, islamofobie, moslimhaat, afrofobie, antisemitisme en racisme in onze samenleving","503",NA
"en biedt met democratische middelen weerstand tegen politieke haatzaaiers en electoraal-opportunistische splijtzwammen.","202.1",NA
"Want omdat de zwijgende meerderheid blijft zwijgen, is het geluid van DENK harder nodig dan ooit.","602.1",NA
"Bestrijden segregatie","H",NA
"DENK zet daarom in op het bestrijden van de segregatie in onze samenleving, waardoor bevolkingsgroepen langs elkaar heen leven en geen begrip voor elkaar ontwikkelen.","503",NA
"Want alleen door het faciliteren van institutionele ontmoeting leren mensen elkaar kennen, waarderen en begrijpen, zodat wederzijdse acceptatie kan ontstaan.","503",NA
"TIEN VOORSTELLEN VOOR EEN INCLUSIEVE SAMENLEVING","H",NA
"Integratie wordt vervangen door wederzijdse acceptatie","503",NA
"Volgens DENK zijn er in Nederland meer mensen die geïntegreerde mensen moeten accepteren, dan mensen die nog zouden moeten integreren.","503",NA
"Integratie geldt voor nieuwkomers, niet voor mensen die hier zijn geboren en/of getogen.","503",NA
"• DENK is daarom:Vóór het invoeren van een acceptatiemonitor in plaats van de integratiemonitor, zodat het acceptatiegehalte van de samenleving ieder jaar wordt onderzocht","607.2",NA
"•Vóór het invoeren van een Minister van Wederzijdse Acceptatie","607.2",NA
"Wat vindt Nederland?","H",NA
"De bittere noodzaak van een Ministerie van Acceptatie.","H",NA
"42 % vindt dat Nederland een prettiger land zou zijn als er minder immigranten zouden wonen","602.2",NA
"57% ziet dat er een conflict bestaat tussen mensen met en mensen zonder migrantenachtergrond","602.2",NA
"33% heeft moeite met personen met een andere etniciteit of ras als buren","602.2",NA
"44% vindt de leefwijze van moslims en west-Europeanen onverenigbaar","602.2",NA
"Invoering Nationale Dag van het Staatsburgerschap","601.1",NA
"Volgens DENK moeten we ons bewuster worden van de verbindende kracht van het staatsburgerschap van het Koninkrijk der Nederlanden.","601.1",NA
"• DENK is daarom:Vóór een Nationale Dag van het Staatsburgerschap als nationale feestdag,  zodat ons gemeenschappelijke burgerschap onderling wordt bevestigd","607.2",NA
"Wat doen andere landen?","H",NA
"Leren van initiatieven over de grens.","H",NA
"Elk jaar viert Singapore de ‘Dag voor de Rassenharmonie ’, waarbij wordt stilgestaan bij de goede relatie tussen verschillende rassen en hun identiteiten","607.2",NA
"Invoering Racismeregister (R-register)","503",NA
"Volgens DENK mogen discriminatoire uitingen nooit zonder gevolgen zijn, vooral niet bij de overheid.","503",NA
"• DENK is daarom:Vóór het invoeren van een R-register voor aantoonbaar discriminerende uitingen, zodat werken bij de overheid voor mensen die discrimineren in vergrote mate onmogelijk wordt, want de overheid geeft wat DENK betreft het goede voorbeeld","503",NA
"Invoering diversiteitsquota en loksollicitaties","607.2",NA
"Volgens DENK moet het potentieel van de diversiteit in onze samenleving veel beter worden benut.","607.2",NA
"Want diversiteit is goed voor innovatie en resultaten.","607.2",NA
"• DENK is daarom:Vóór diversiteitsquota voor vrouwen, mensen met een","607.2",NA
"migrantenachtergrond en mensen met een beperking als bewindspersonen en overheidspersoneel, zodat de overheid een afspiegeling vormt van de bevolking","607.2",NA
"•Vóór een diversiteitsquotum van 10% voor meer mensen met migrantenachtergrond in de top van grote ondernemingen in Nederland","607.2",NA
"•Vóór het laten uitvoeren van loksollicitaties, zodat gecontroleerd kan worden op discriminatie bij werving","607.2",NA
"Monocultuur in de top van het bedrijfsleven.","H",NA
"Het aandeel mensen met een niet-westerse migrantenachtergrond is hooguit 2 % in het hoger management in het bedrijfsleven, terwijl deze mensen ongeveer 11% van de beroepsbevolking uitmaken","607.2",NA
"Invoering contacttaakstraf","607.2",NA
"Onbekend maakt onbemind, luidt een bekend gezegde.","607.2",NA
"Een gebrek aan begrip en bekendheid met een ander maakt dat vijandig gedrag en discriminerende bejegening eerder plaatsvindt.","607.2",NA
"• DENK is daarom:Vóór een contacttaakstraf, waarbij mensen die discrimineren verplicht in contact moeten treden met de groep mensen die zij hebben gediscrimineerd","607.2",NA
"De termen ‘Allochtoon’ en ‘Autochtoon’ verdwijnen","503",NA
"Volgens DENK is het onverantwoord als er kunstmatig onderscheid tussen mensen wordt gemaakt.","503",NA
"• DENK is daarom:Vóór het afschaffen van de concepten en de stigmatiserende beleidspraktijken die horen bij de termen ‘Allochtoon’ en ‘Autochtoon’","503",NA
"Wat je ooit verzint kan je ook stoppen te gebruiken.","H",NA
"Sociologe Verwey-Jonker gebruikte de van oorsprong geologische term ‘allochtoon’ (Grieks voor ‘elders geworteld’) als eerste voor mensen in 1971","503",NA
"Discriminatie wordt bestraft met een Educatieve Maatregel Discriminatie (EMD)","605.1",NA
"Volgens DENK is de neiging tot discriminatie bij sommige mensen af te leren na een veroordeling.","605.1",NA
"• DENK is daarom:Vóór het opleggen van een EMD na veroordelingen voor discriminatie, zodat racisten hun leven kunnen beteren","605.1",NA
"De expertise in de strafrechtketen vergroten","605.1",NA
"DENK vindt dat er voor de afhandeling van sommige zaken te weinig expertise is in de strafrechtketen.","605.1",NA
"• DENK is daarom:Vóór het invoeren van een Racismepolitie door 1000 agenten op te leiden als discriminatie experts","605.1",NA
"•Vóór het investeren in meer expertise over discriminatie in de strafrechtketen","605.1",NA
"Onvoldoende effectiviteit in de strafrechtketen bij discriminatie.","H",NA
"Tussen 2005 en 2013 kreeg de politie per jaar gemiddeld 416 aangiften van discriminatie binnen.","605.1",NA
"Slechts 123 zaken gingen gemiddeld door naar het Openbaar Ministerie.","605.1",NA
"Circa driekwart van de zaken komt dus niet bij het OM.","605.1",NA
"","605.1",NA
"Meer bewustzijn over de zwarte bladzijden uit ons verleden en formele excuses voor ons slavernijverleden","602.1",NA
"Volgens DENK zijn we ons in Nederland onvoldoende bewust van ons onmenselijke slavernijverleden.","602.1",NA
"DENK is daarom: Vóór het stimuleren van een ‘kleurrijk’ een eerlijker perspectief in de geschiedschrijving, door het opzetten van een faculteit voor Afro-Caribische en Indische geschiedschrijving","602.1",NA
"Vóór het afschaffen van de racistische elementen in de karikatuur van ‘Zwarte’ Piet","602.1",NA
"Vóór formele excuses voor ons slavernijverleden en onderdrukking gepaard met massamoorden tijdens onze koloniale bezetting van Indonesië en de politionele acties","602.1",NA
"Vóór herstelbetalingen in de vorm van het door onze regering onderhouden van slavernij-erfgoed","602.1",NA
"Vóór het dekoloniseren van onze straatnamen, bruggen, tunnels en musea, door kolonisatoren niet meer te vereren","602.1",NA
"Schurkenverering.","H",NA
"De Coentunnel is vernoemd naar de wrede kolonisator Jan Pieterszoon Coen","602.1",NA
"Kinderen gaan vroeg leren samenleven op school","506",NA
"Volgens DENK hebben scholen een belangrijke taak om kinderen met elkaar te leren samenleven in een diverse maatschappij.","506",NA
"Sociale vaardigheden verdienen aandacht.","506",NA
"DENK is daarom:  Vóór een wettelijke taak voor scholen om intercultureel contact tussen leerlingen te bevorderen en organiseren, door bijvoorbeeld vriendschapsscholen te vormen en gemeenschappelijk aandacht te besteden aan de Dag van het Staatsburgerschap","506",NA
"2 EEN LERENDE SAMENLEVING WAARIN WIJ IEDERS TALENT BENUTTEN","H",NA
"De wereld verandert en het onderwijs moet meeveranderen","H",NA
"We leven in een ongekend dynamische tijd.","411",NA
"Technologische ontwikkelingen volgen elkaar steeds sneller op.","411",NA
"De huidige generatie heeft de massale verspreiding van het internet en de smartphone meegemaakt.","411",NA
"Nieuwe ontwikkelingen zullen op dezelfde wijze hun maatschappelijke intrede doen.","411",NA
"Aansluiting tussen onderwijs en arbeidsmarkt","H",NA
"Door deze veranderingen verdwijnen oude beroepen en ontstaan er nieuwe.","506",NA
"Daarom wil DENK betere aansluiting tussen onderwijs en arbeidsmarkt.","506",NA
"Dit vraagt om experimenteer- en innovatieruimte voor leraren en scholen met nieuwe opleidingen en methoden.","506",NA
"Om een plek voor ambachten in het onderwijs.","506",NA
"Om levenslang leren.","506",NA
"Om leraren die ervaring opdoen in de veranderende praktijk.","506",NA
"En om een plek voor techniek in de klas en bij lerarenopleidingen.","506",NA
"Versterking van de kenniseconomie","H",NA
"Met technologische veranderingen wordt de kenniseconomie belangrijk.","411",NA
"DENK wil blijvend inzetten op een kenniseconomie met een aantrekkelijk klimaat en een goede reputatie.","411",NA
"Het proactief vergaren van investeringen","411",NA
"in onderzoek en ontwikkeling, een meer gezamenlijke benadering van Nederlandse universiteiten en aantrekkelijke vormen van publiek-private samenwerking zijn hierbij van belang.","411",NA
"Stagegarantie en inkomensafhankelijke basisbeurs","H",NA
"Het onderwijs stelt individuen in staat om hun talenten te ontplooien, waardoor het onderwijs van nu de toekomst van morgen is.","506",NA
"Voor DENK is het van belang dat die toekomst voor iedereen dezelfde mogelijkheden biedt, ongeacht de afkomst, de grootte van de portemonnee of de opleiding van de ouders.","506",NA
"DENK wil daarom maatregelen nemen om iedereen in het onderwijs gelijke kansen te bieden.","506",NA
"Kinderen die zicht hebben op een hoger schooladvies, moeten de kans krijgen om zich ook op een hoger niveau te bewijzen.","506",NA
"Jongeren die geen stageplek kunnen vinden, krijgen een stagegarantie.","506",NA
"En het leenstelsel verdwijnt, omdat het van studeren een privilege maakt.","506",NA
"Diversifiëren en dekoloniseren van het onderwijs","H",NA
"Onze gezamenlijke identiteit moet een plek hebben in het onderwijs.","506",NA
"Daarom moet er meer aandacht zijn voor burgerschap en ons gedeelde verleden.","506",NA
"Migratiegeschiedenis en ons slavernijverleden moeten kerndoelen worden.","506",NA
"Kolonialisme, Srebrenica en de politionele acties moeten meer aan bod komen en ook gender moet meer aandacht krijgen in het onderwijs, zowel in het curriculum als door het tegengaan van een te grote feminisering van het onderwijs.","506",NA
"Brede scholen, brede klassen en brede cultuur","H",NA
"De school is de plek bij uitstek waar kinderen elkaar ontmoeten, van elkaar leren en elkaar leren begrijpen.","506",NA
"Niet het ideale traject van de ‘gemiddelde leerling’, maar de ontwikkeling van een kind in groepsverband moet weer centraal staan.","506",NA
"Daarom is het van belang dat kinderen van verschillende niveaus samen met elkaar leren in brede scholen en brede (brug-)klassen.","506",NA
"Kinderen die wat meer moeite hebben met leren, krijgen zo de kans om zich op te trekken aan kinderen die dingen wat sneller oppakken.","506",NA
"Ook op het gebied van cultuur moet ‘breedte’ centraal staan:","506",NA
"bijdragen aan cultuur moeten ten goede komen aan brede cultuur, die de volle breedte van onze samenleving aanspreekt.","506",NA
"TIEN VOORSTELLEN VOOR EEN LERENDE SAMENLEVING","H",NA
"Stagegarantie voor studenten","506",NA
"DENK vindt dat de overheid moet ingrijpen als studenten buiten hun schuld om geen stage kunnen vinden.","506",NA
"DENK is daarom: Vóór een gesanctioneerde verplichting van scholen en de overheid om stageplaatsen te vinden voor studenten","506",NA
"•Vóór een quotumregeling voor stageplaatsen bij bedrijven met meer dan 25 werknemers","506",NA
"Geen stage kunnen vinden door discriminatie op de stage markt.","H",NA
"“Als gevraagd wordt waar bedrijven bij de werving de voorkeur aan geven dan geeft zelfs 30 procent aan de voorkeur te geven aan jongeren zonder migrantenachtergrond”.","506",NA
"Meer talenonderwijs in primair- en voortgezet onderwijs","506",NA
"DENK vindt het leren van talen van opkomende handelspartners in het voordeel van de Nederlandse economie.","506",NA
"DENK is daarom: Vóór meer talen binnen het vroege talenonderwijs","506",NA
"•Vóór het als keuzevak aanbieden van Portugees, Spaans, Mandarijn, Turks en Arabisch naast Engels, Duits en Frans","506",NA
"Betere aansluiting tussen onderwijs en arbeidsmarkt","506",NA
"DENK vindt dat de snelle technologische veranderingen van het onderwijs vragen om mee te veranderen.","506",NA
"DENK is daarom:Vóór een verplichte jaarlijkse praktijkstage voor mbo-docenten zodat zij contact houden met de praktijk","506",NA
"•Vóór het verantwoord uitbreiden van de experimenteerruimte voor het starten van nieuwe beroepsopleidingen","506",NA
"•Vóór een plek voor 21ste eeuwse vaardigheden, zoals programmeren, op de basisschool","506",NA
"Toegankelijk onderwijs voor iedereen","506",NA
"DENK vindt dat het onderwijs voor iedereen betaalbaar en bereikbaar moet zijn.","506",NA
"DENK is daarom: Vóór het afschaffen van het sociaal leenstelsel en het invoeren van een inkomensafhankelijke basisbeurs","506",NA
"•Vóór het vaststellen van de effecten van een inkomensafhankelijke basisbeurs op verschillende groepen studenten","506",NA
"•Vóór het kunnen volgen van een tweede masteropleiding voor het wettelijk collegegeld","506",NA
"•Vóór het per vak kunnen betalen van collegegeld","506",NA
"•Vóór inkomensafhankelijke gratis schoolboeken","506",NA
"Artikel 23 van de Grondwet: bescherming vrijheid van onderwijs","506",NA
"DENK vindt dat de onderwijsvrijheid niet selectief mag worden toegepast of mag worden gefrustreerd.","506",NA
"DENK is daarom: Vóór het instellen van een onafhankelijke commissie die overheidsinstellingen toetst op het treiteren en tegenwerken van initiatiefnemers van onderwijsinstellingen","506",NA
"•Vóór het gelijk behandelen van islamitische onderwijsinitiatieven","506",NA
"•Vóór het aanbieden van voldoende opleidingen tot islamitisch geestelijke en imams","506",NA
"Gelijke kansen voor iedereen","506",NA
"DENK maakt zich zorgen over de groeiende tweedeling binnen het onderwijs tussen kinderen.","506",NA
"DENK is daarom: Vóór het automatisch omhoog bijstellen van een schooladvies als de eindtoets hoger uitvalt","506",NA
"•Vóór meer brede brugklassen, brede scholen en het beperken van onomkeerbare vroege selectiemomenten","506",NA
"•Vóór het wegnemen van de barrières voor gemengde adviezen","506",NA
"•Vóór meer geld voor het onderwijsachterstandenbeleid","506",NA
"•Vóór betere criteria bij de toekenning van de middelen van het onderwijsachterstandenbeleid","506",NA
"Onderwijs en gelijke kansen: de tweedeling tussen kinderen neemt toe.","H",NA
"“De schooladviezen aan kinderen van laagopgeleide ouders dalen de afgelopen jaren.","506",NA
"Kinderen van hoogopgeleide ouders beginnen op een hoger niveau dan in eerdere jaren”.","506",NA
"Verbetering van werkomstandigheden van leraren","506",NA
"DENK vindt dat docenten zich moeten richten op hun leerlingen in plaats van op procedures en regels.","506",NA
"• DENK is daarom:Vóór het verhogen van de salarissen van leraren","506",NA
"•Vóór het verminderen van de controle- en regeldruk","506",NA
"•Vóór het terugdringen van het lerarentekort door met schakeljaren de uitstroom uit de pabo te verminderen","506",NA
"•Vóór een beter binnenmilieu in schoolgebouwen","506",NA
"•Vóór meer ondersteunend personeel op scholen","506",NA
"Werkdruk en onderwijs.","H",NA
"84% van de basisschool leerkrachten ervaart een relatief hoge werkdruk","506",NA
"Versterken van de positie van het burgerschapsonderwijs","506",NA
"DENK maakt zich zorgen over de kwaliteit van het burgerschapsonderwijs in Nederland.","506",NA
"• DENK is daarom:Vóór burgerschap in een pluriforme samenleving als centraal getoetst einddoel","506",NA
"•Vóór meer eisen aan het burgerschapsonderwijs Het geven van onderwijs","506",NA
"Het in kleinschalig verband","506",NA
"DENK vindt dat scholen moeten bestaan uit gemeenschappen van kinderen, leraren en ouders.","506",NA
"• DENK is daarom:Vóór een maximum klassengrootte van 25 leerlingen in het primair en voortgezet onderwijs","506",NA
"•Vóór het afhankelijk maken van de bekostiging van scholen van kleinschaligheid","506",NA
"•Vóór het empoweren en betrokken maken van ouders bij het onderwijs door huisbezoeken door leraren","506",NA
"Verbeteren van de aansluiting tussen onderwijsvormen","506",NA
"DENK vindt de aansluiting tussen onderwijsvormen van belang, omdat dat voortijdig schoolverlaten beperkt.","506",NA
"• DENK is daarom:Vóór het stimuleren van betere uitwisseling van leerling informatie tussen regionale onderwijsinstellingen","506",NA
"Voortijdig schoolverlaten is onontwikkeld talent.","H",NA
"18% van de studenten die van het mbo naar het hbo gaan, stopt in het eerste jaar.","506",NA
"27% van de instromers aan entreeopleidingen stopt in het eerste jaar.","506",NA
"3. EEN GEZONDE SAMENLEVING WAARIN WIJ ZORG DRAGEN VOOR ELKAAR","H",NA
"Gezondheidszorg is niet alleen een kostenpost","H",NA
"Gezondheid is het grootste goed van de mens.","504",NA
"Daarom is het gegrond dat mensen verwachten dat de zorg die wordt aangeboden goed is.","504",NA
"Goede zorg is natuurlijk kostbaar, maar wordt te veel als kostenpost benaderd, terwijl er te weinig nadruk wordt gelegd op wat goede zorg oplevert voor onze samenleving.","504",NA
"DENK ziet onze gezondheidszorg daarom niet alleen als een last op de begroting, maar óók als een maatschappelijke opbrengst.","504",NA
"Door lichamelijk en geestelijk welbevinden kan een samenleving immers beter presteren op school en op het werk, maar vooral op de momenten dat het écht nodig is.","504",NA
"Inzet op preventie met een Nationaal Preventiefonds","H",NA
"Omdat gezondheid het grootste goed is van een mens, moet de mens er zuinig mee omgaan.","504",NA
"Dat is in de eerste plaats een eigen verantwoordelijkheid, maar dit mag nooit leiden tot een overheid die zich terugtrekt of taken over de schutting gooit naar gemeenten om te bezuinigen.","504",NA
"Wat DENK betreft is gezondheid ook een collectieve verantwoordelijkheid.","504",NA
"Een van die collectieve verantwoordelijkheden is preventie, waarbij zorgverzekeraars een rol spelen in het financieren van een Nationaal Preventiefonds.","504",NA
"Gezond oud worden, gezond werken, gezond leren en gezond eten moeten wij gezamenlijk bevorderen:","504",NA
"niet alleen omdat iedereen hiermee gebaat is, maar ook omdat ze de uitgaven aan de zorg kunnen helpen beperken.","504",NA
"Patiënt en arts weer centraal","H",NA
"Sinds 2006 is de weg ingeslagen richting meer en meer marktwerking in de zorg.","403",NA
"Dit betekende steeds meer invloed voor zorgverzekeraars, hulpmiddelenfabrikanten en de farmaceutische industrie, die hun onderhandelingspositie misbruiken om zorgverleners en patiënten in een keurslijf te drukken.","403",NA
"Dat moet anders:","403",NA
"het stelsel moet de mensen dienen en niet andersom.","403",NA
"DENK wil daarom de balans tussen collectieve verantwoordelijkheden en marktwerking in de zorg herstellen.","403",NA
"DENK wil in plaats van de steeds meer premiebetalende burger, de partijen die jarenlang financieel hebben geprofiteerd van de zorg financieel verantwoordelijk stellen voor de algehele staat van onze gezondheidszorg.","403",NA
"Dat moet leiden tot lagere kosten voor de premiebetaler.","403",NA
"Solidariteit als basisprincipe","H",NA
"Onze gezondheidszorg kenmerkt zich door solidariteit.","503",NA
"Tussen chronisch ziek en gezond.","503",NA
"Tussen oud en jong.","503",NA
"Tussen mensen met een laag inkomen en een hoog inkomen.","503",NA
"Om die solidariteit te versterken schaffen wij het eigen risico af, omdat het eigen risico leidt tot het mijden van zorg onder mensen met een lager inkomen.","503",NA
"Mannen met een laag inkomen leven gemiddeld 7,2 jaar minder dan mannen met een hoog inkomen.","503",NA
"Bij vrouwen is dit verschil 6,7 jaar.","503",NA
"DENK accepteert dit niet.","503",NA
"Om de solidariteit te waarborgen moeten mensen wel hun premie betalen.","503",NA
"Het aantal wanbetalers in de zorg is de afgelopen jaren flink toegenomen vanwege de economische crisis.","503",NA
"Mensen die niet kunnen betalen worden middels regelingen beter gefaciliteerd door de zorgverzekeraar om hun premie wel te kunnen betalen in plaats van dat ze gestraft worden.","503",NA
"Mensen die niet willen betalen en hun premie bewust niet betalen worden aangepakt.","503",NA
"Helden en heldinnen van de zorg","H",NA
"Goede zorg wordt geleverd door gekwalificeerd personeel dat hun werk met passie uitvoert.","701",NA
"DENK stroopt daarom de mouwen op voor de helden en heldinnen van de zorg.","701",NA
"DENK wil meer zorgzame handen voor die mensen die zorg nodig hebben en wil die handen ook beter belonen, terwijl excessieve beloningen van specialisten, bestuurders en managers aan banden worden gelegd.","701",NA
"Basiszorg","H",NA
"Het Nederlandse zorgstelsel is complex.","504",NA
"De zorg is georganiseerd over verschillende lagen, die nog te vaak langs elkaar heen werken.","504",NA
"Sinds de decentralisatie van de Wmo constateert DENK dat er sprake is van gemeentelijke willekeur.","504",NA
"In de ene gemeente is er sprake van betere zorg dan","504",NA
"in de andere gemeente, wat ten koste gaat van de mensen.","504",NA
"DENK zet zich daarom in voor een wettelijk vastgesteld basisniveau: de basiszorg.","504",NA
"Denk schaft het eigen risico af en zorgt voor een lagere zorgpremie.","H",NA
"TIEN VOORSTELLEN VOOR EEN GEZONDE SAMENLEVING","H",NA
"Afschaffing eigen risico en verantwoordelijk maken zorgverzekeraars","504",NA
"DENK vindt het schandalig dat het eigen risico in de zorg ertoe leidt dat mensen zorg mijden.","504",NA
"Zorgverzekeraars moeten geprikkeld worden om zich verantwoordelijk te voelen voor het functioneren en de kwaliteit van de zorg, in plaats van gericht te zijn op winst.","504",NA
"DENK is daarom: Vóór het afschaffen van het eigen risico in de zorg.","504",NA
"Dit wordt gefinancierd door het afromen van winsten bij zorgverzekeraars, het aanpakken van exorbitante salarissen bij zorgverzekeraars en het tegengaan van fraude en verspilling","504",NA
"Vóór het afhankelijk maken van 80% van de overhei dsbij d rage aan de Zorgverzekeringswet van kwaliteitsuitkomsten in de zorg","504",NA
"Wat leidt tot zorg mijden.","504",NA
"10% van de Nederlanders geeft aan sinds 1 januari zorg te hebben uitgesteld of gemeden om het eigen risico uit te sparen.","504",NA
"De geneesmiddelenindustrie gaat op de schop","504",NA
"DENK vindt het onacceptabel dat medicijnfabrikanten onredelijk veel geld verdienen, terwijl dat geld naar de zorg moet gaan.","504",NA
"• DENK is daarom:Vóór het laten maken van prijs- en volume afspraken voor dure geneesmiddelen door de overheid","504",NA
"•Vóór het afschaffen van de kosten voor de terhandstellingsbijdrage bij de apotheek","504",NA
"•Vóór het aanpassen van de Wet Geneesmiddelenprijzen, zodat de prijzen van geneesmiddelen kunnen dalen","504",NA
"•Vóór het aanpassen van het Geneesmiddelen Vergoedingen Systeem (GVS), zodat de prijzen van geneesmiddelen dalen","504",NA
"•Vóór het wettelijk verbieden van reclameactiviteiten en","504",NA
"marketingpraktijken van de farmaceutische industrie","504",NA
"•Vóór het in kaart brengen van dure hulpmiddelen en dure medische","504",NA
"apparatuur in de zorg in vergelijking met andere Europese landen","504",NA
"Wettelijkvastgelegde gemeentelijke basiszorg","504",NA
