"content","cmp_code","eu_code"
"Er komen meer politiebureaus en wijkagenten.","605.1",NA
"50PLUS is kritisch voorstander van deelname aan de EU en van de euro, maar wil niet dat Nederland opdraait voor wanbeleid en tekorten van andere landen.","110",NA
"Streng maar rechtvaardig vluchtelingenbeleid.","109",NA
"Economische vluchtelingen worden teruggestuurd en grenzen worden beter bewaakt.","109",NA
"Het Nederlandse paspoort wordt aan nieuwkomers pas verstrekt na een verblijfstermijn van tien jaar.","601.2",NA
"Voorwaarden: een gemeentelijk ‘bewijs van goed gedrag’, volledige beheersing van de Nederlandse taal en een af te leggen verklaring over de Grondwet.","601.2",NA
"50PLUS is tegen leeftijdsdiscriminatie in alle wet-en regelgeving, landelijk en lokaal.","503",NA
"Gemeentelijke coaches helpen ouderen met internet, administratie en alfabetiseringsprogramma’s.","504",NA
"1. AOW","H",NA
"AOW-leeftijd terug naar 65 jaar.","504",NA
"Hierdoor ontstaat meer werkgelegenheid voor jongeren.","504",NA
"En minder ww-en bijstandsuitkeringen voor ouderen.","504",NA
"Premiebetaling stopt op de AOW-leeftijd.","504",NA
"Koopkracht ouderen wordt na jarenlang inleveren hersteld.","504",NA
"Structurele verhoging van de welvaartsvaste AOW.","504",NA
"Geen nadelige wijzigingen in het belastingstelsel voor AOW-gerechtigden.","504",NA
"Geen mantelzorgboete voor AOW-gerechtigden.","504",NA
"2. Pensioenen","H",NA
"Handen af van het huidige pensioenstelsel;","504",NA
"één van de beste ter wereld.","504",NA
"Solidariteit, collectiviteit en verplichtstelling in het stelsel behouden.","504",NA
"Rekenrente vast op 4% of op basis van gerealiseerd rendement.","504",NA
"50PLUS pikt pensioenkortingen niet.","504",NA
"Het pensioen is uitgesteld loon, geen financieel product.","504",NA
"Flexibele pensioenleeftijd of deeltijdpensioen is en blijft mogelijk.","504",NA
"Pensioenfondsen moeten openheid van zaken geven over hun kosten.","504",NA
"Europa moet van onze pensioenen afblijven.","504",NA
"3. Werk en werkloosheid","H",NA
"Ontlasten van de werkgever door beperken van sociale lasten en voorzieningen voor werknemers vanaf 45 jaar, waaronder maximaal 8 weken loondoorbetaling bij een zieke werknemer, daarna betaling via overheidsfonds.","402",NA
"Er komt een stimuleringspakket om oudere werknemers aan het werk te krijgen en te houden, waarbij het opleiden van nieuwe werknemers door oudere en ervaren werknemers (tandembanen) aandacht krijgt.","402",NA
"50-plussers worden serieus genomen bij sollicitaties.","503",NA
"Ze zijn ervaren en niet extra duur of minder productief.","503",NA
"Daarom kunnen extra vrije dagen voor senioren afgeschaft worden.","503",NA
"De overheid moet het goede voorbeeld geven door 45-plussers volop kansen te geven.","503",NA
"4. Vrijwilligers","H",NA
"Vrijwilligers verdienen maatschappelijke waardering en ondersteuning, maar de inzet van vrijwilligers mag niet leiden tot banenverlies/verdringing.","606.1",NA
"Vrijwilligersvergoedingen blijven tot een maximumbedrag onbelast.","606.1",NA
"Geen onnodige regelgeving voor vrijwilligers en vrijwilligerswerk.","606.1",NA
"Verklaring omtrent gedrag (VOG) ten behoeve van vrijwilligerswerk is gratis aan te vragen.","606.1",NA
"5. Uitkeringen","H",NA
"Uitkeringen voor oudere werklozen (IOAW, IOW en IOAZ) blijven onaangetast, toegankelijk en lopen door tot de pensioengerechtigde leeftijd.","504",NA
"De IOW blijft ook na 2020 bestaan.","504",NA
"Het wettelijk minimumloon elk jaar indexeren, waardoor ook de daaraan gekoppelde uitkeringen geïndexeerd worden.","504",NA
"6. Inkomensbeleid en koopkracht","H",NA
"Het koopkrachtverlies van gepensioneerden en vroeg-gepensioneerden over de afgelopen jaren moet worden hersteld.","503",NA
"De grote koopkrachtkloof tussen werkenden en (vroeg-)gepensioneerden moet worden gedicht.","503",NA
"Ouderen hebben ook recht op structurele belastingverlaging.","503",NA
"Zij hebben ook meebetaald aan de enorme lastenverzwaringen sinds 2008.","503",NA
"Gelijke koopkrachtontwikkeling voor werkenden, voor mensen die nietkunnen werken en gepensioneerden.","503",NA
"Armoede moet actiever door alle overheidsorganen worden bestreden.","503",NA
"7. Overheidsfinanciën","H",NA
"50PLUS wil de staatsschuld terugbrengen naar maximaal 60% van het bruto binnenlands product.","414",NA
"We willen volgende generaties niet opzadelen met de rentelasten van een enorme staatsschuld.","414",NA
"8. Belastingen","H",NA
"Ouderen worden stapelgek van de opeenstapeling van de alleen op ouderen gerichte belastingverzwaringen.","303",NA
"Hieraan gaat 50PLUS een eind maken.","303",NA
"Successiebelasting geheel afschaffen, met als gevolg verminderde belastingen kapitaalvlucht.","303",NA
"Het fiscaal beleid moet uitgaan van gelijke behandeling van werkenden, mensen die niet kunnen werken en gepensioneerden.","303",NA
"Belastingvrij schenken tot maximaal € 100. 000,-zonder regels voor leeftijd en zonder regels voor besteding van het ontvangen bedrag.","303",NA
"50PLUS tornt niet aan de hypotheekrenteaftrek.","403",NA
"De huidige afspraken blijven bestaan.","403",NA
"Overdrachtsbelasting schrappen bij overdracht aan de eerste en tweede graad.","303",NA
"4% belasting op vermogen (in box 3), zoals al jaren gebeurt, is diefstal.","303",NA
"Belasting heffen op werkelijk genoten rendement.","303",NA
"Structurele verhoging van de ouderenkorting.","504",NA
"Afschaffen van de discriminerende 4% extra ouderentaks in de eerstebelastingschijf die in 2013 werd ingevoerd.","503",NA
"Ouderen mogen hun belastingaangifte op papier blijven doen.","503",NA
"Perverse prikkels (waaronder belastingconstructies) maken niet langer deel uit van ons belastingsysteem.","403",NA
"Wijzigen van de omzetbelasting.","403",NA
"Gezond en duurzaam: laag tarief.","403",NA
"Tandpasta heeft nu bijvoorbeeld een hoog tarief, cola, snoep en koek een laag tarief.","403",NA
"Dat moet en kan anders.","403",NA
"9. Banken","H",NA
"De overheid richt een bank op met goed voorbeeldgedrag op alle fronten.","413",NA
"Een bank waar verantwoord sparen en verantwoord lenen mogelijk is.","413",NA
"Ook het MKB moet hiervan kunnen profiteren.","704",NA
"Waarborgen van de nutsfunctie van banken.","403",NA
"Woekerrentes bij consumentenkredieten worden wettelijk beperkt.","403",NA
"10. Zorgstelsel,  landelijk  en  gemeentelijk  /  eigen  bijdragen","H",NA
"50PLUS  wil  een  nieuw  zorgstelsel  per  2020.","404",NA
"Alle  onderzoeken  en  voorbereidingen  daartoe  dienen  na  de  verkiezingen  te  beginnen.","404",NA
"Uitgangspunten  voor  50PLUS  zijn  daarbij:","404",NA
"Marktwerking in de zorg terugdraaien.","412",NA
"50PLUS is tegen winstuitkering door zorgverzekeraars.","412",NA
"Tegengaan jaarlijkse zeer dure reclamecampagnes om mensen te laten overstappen.","403",NA
"Oprichting van een landelijk, onafhankelijk administratiekantoor datzorgdraagt voor de administratieve kant van het nieuwe zorgstelsel,‘Ziekenfonds 2.0‘","303",NA
"Bij de introductie van ‘Ziekenfonds 2. 0’ wordt de huidige rol van zorgverzekeraars beëindigd.","412",NA
"Zo kan het eigen risico worden afgeschaft.","412",NA
"Een eerste stap kan een verlaging naar maximaal € 200,-zijn.","412",NA
"Dit voorkomt ook het mijden van zorg.","412",NA
"Zorgverzekeraars bieden alleen nog aanvullende verzekeringen aan.","412",NA
"Basistandheelkunde en fysiotherapie maken deel uit van het ‘Ziekenfonds 2. 0’.","412",NA
"Minder administratie, minder managers en minder vergaderen.","412",NA
"Niet alleen de spoedeisende zorg is 7 dagen per week beschikbaar, ook bijv. huisartsen en poliklinieken moeten toewerken naar openstelling gedurende 7 dagen per week.","504",NA
"De goede ervaringen van Buurtzorg worden nadrukkelijk betrokken bij de vorming van een nieuw zorgstelsel.","504",NA
"Invoeren van een medische datacard voor gegevens, die tevens gebruikt kan worden als codicil.","504",NA
"Hierdoor is het elektronisch patiëntendossier (EPD) op termijn niet langer gewenst.","504",NA
"In alle gemeenten gelijke basiszorg en zorguren (incl. gemaximeerde,beperkte eigen bijdragen).","504",NA
"Volledige transparantie over de behandelingen en het verleden van medici.","504",NA
"50PLUS vindt dat een overheid die uitgaat van het zo lang mogelijk zelfstandig thuis wonen van ouderen dat ook daadwerkelijk mogelijk moet maken.","504",NA
"11. Patiëntenzorg","H",NA
"De positie van de patiënt bij een medische misser versterken door invoering van een ‘substituut ombudsman zorg’ en oprichting van een compensatiefonds voor slachtoffers van medische missers.","504",NA
"Wachtlijsten voor zorg en operaties zijn onaanvaardbaar.","504",NA
"12. Zorg en thuiszorg","H",NA
"Bewoners van verpleeghuizen hebben recht op een menswaardiger bestaan met meer aandacht en meer activiteiten.","504",NA
"De overheid moet alle verzorgingshuizen die na de kaalslag nog open zijn zoveel mogelijk open houden.","504",NA
"En mogelijk uitbreiden.","504",NA
"Daarnaast moeten goede initiatieven om samen en gezamenlijk te wonen ondersteund worden en eventuele belemmeringen weggenomen worden.","504",NA
"Fatsoenlijke betaling en arbeidsvoorwaarden voor zorgpersoneel.","504",NA
"Stop het gesol met de thuiszorg.","504",NA
"Er komt een gemeentelijk basispakket voor thuiszorg, mantelzorgondersteuning en dagbesteding.","504",NA
"Dit moet een einde maken aan onduidelijkheid en aan verschillen tussen gemeenten.","504",NA
"13. Preventie, sport en bewegen","H",NA
"Er komt extra aandacht voor preventie bij ouderen.","504",NA
"Stimuleren van gezonde voeding en gezonde leefstijl, mede doormaatregelen voedingsindustrie.","504",NA
"Vaccinatieprogramma ouderen, waaronder vaccinaties tegen gordelroos en longontsteking.","504",NA
"Er komt een programma om ouderen meer en langer te laten bewegen.","504",NA
"Zowel in het basis-als in het voortgezet onderwijs voor alle leerlingenminimaal vijf uren per week sport, zwemmen en gymnastiek.","504",NA
"14. Mantelzorg","H",NA
"Mantelzorgondersteuning gaat deel uitmaken van een gemeentelijk basispakket.","606.1",NA
"Dit maakt een einde aan te grote verschillen per gemeente.","606.1",NA
"Landelijke registratie van mantelzorgers, zodat financiële en andere maatregelen ter ondersteuning en waardering van de mantelzorgers op een eenvoudige manier uitgewerkt kunnen worden.","606.1",NA
"15. Euthanasie","H",NA
"Pijnverzachtende zorg is altijd beschikbaar.","604",NA
"De mogelijkheden binnen de huidige wetgeving en rechtspraak dienenbeschikbaar te blijven.","604",NA
"Met inachtneming van zorgvuldigheidscriteria en de strikte voorwaarde van verstrekking door een arts is 50PLUS voorstander van de introductie van een ‘laatste-wil-pil’.","604",NA
"Er moet ruimte komen voor discussie over deze punten.","604",NA
"50PLUS stelt dat euthanasie door een arts ook toegepast mag worden als er sprake is van ondraaglijk en uitzichtloos lijden zonder medische grondslag (voltooid leven).","604",NA
"16. Wonen en bouwen, inclusief langer thuis wonen","H",NA
"50PLUS wil dat woningcorporaties verplicht worden voldoende en geschikte (en energiezuinige) woningen te bouwen voor senioren.","504",NA
"Energiebesparing wordt fiscaal aangemoedigd.","412",NA
"De regels voor het bouwen moeten zodanig worden aangepast dat er meer leeftijdsbestendig en energiezuinig wordt gebouwd.","403",NA
"De totale woonlasten kunnen door het gebruik van moderne technieken dalen.","411",NA
"Overheid en bedrijfsleven worden verplicht hiertoe samen te werken.","405",NA
"Familiehuizen, waar drie generaties van een familie met elkaar samenwonen, worden fiscaal gestimuleerd.","412",NA
"17. Woningcorporaties en huren","H",NA
"50PLUS is tegen de verhuurdersheffing/huurbelasting.","412",NA
"De jaarlijkse huurverhoging wordt beperkt.","412",NA
"Kleine en betrokken woningcorporaties hebben onze voorkeur.","412",NA
"Corporaties hebben de opdracht de kosten voor de huurder te minimaliseren.","412",NA
"Er komt een nationaal programma om het tekort aan betaalbarehuurwoningen weg te werken.","412",NA
"18. Leefbaarheid, wijken, welzijn","H",NA
"Met alle mogelijke middelen moet eenzaamheid bestreden worden, uiteraard met respect voor eigen keuzes van mensen.","501",NA
"Buurtzorg en wijkverpleging zijn belangrijke pijlers in de wijk.","501",NA
"Er komen meer politiebureaus en wijkagenten.","501",NA
"Wijken moeten vergroenen door extra bomen en beplanting die vogels en vlinders aantrekken.","501",NA
"19. Krimpgebieden / stad-platteland","H",NA
"Nederland bestaat uit prachtige regio’s, steden en dorpen.","501",NA
"Elk met een eigen karakter, en dat moeten we zo houden.","501",NA
"Daar is 50PLUS trots op.","501",NA
"Voor de toekomst en de ontwikkeling van krimpregio’s zijn goedeverbindingen noodzakelijk.","501",NA
"Alle Nationale Landschappen en natuurgebieden blijven behouden.","501",NA
"20. Verkeer en wegen","H",NA
"In de komende jaren zal de zelfrijdende auto snel oprukken.","501",NA
"Het verschil tussen openbaar en eigen vervoer zal daardoor vervagen.","501",NA
"Dat heeft grote voordelen voor ouderen en mindermobiele reizigers.","501",NA
"Alle besluiten moeten op deze ontwikkeling inspelen.","501",NA
"Vervoer moet zo onafhankelijk mogelijk worden van fossiele brandstoffen.","501",NA
"Scooters van het fietspad af.","501",NA
"Beter onderhoud van stoepen en wegen.","501",NA
"21. Openbaar vervoer","H",NA
"AOW-gerechtigden kunnen buiten de spits tegen voordeliger tariefgebruikmaken van openbaar vervoer.","411",NA
"De overheid zorgt voor ‘deur-tot-deur’ maatwerk en kostenreductie voor de reiziger.","411",NA
"Bij elk perron en elke halte komen zitplaatsen voor ouderen engehandicapten.","411",NA
"De marktwerking in het openbaar vervoer wordt teruggedraaid.","411",NA
"Openbaar vervoer, met in elke trein voldoende toiletten, moet toegankelijk zijn voor mindermobiele reizigers.","411",NA
"Het aanschaffen van en reizen met een digitaal plaatsbewijs (zonder print) moet op korte termijn mogelijk zijn.","411",NA
"Er komt een publiekscampagne om opstaan voor ouderen en mindervaliden in het openbaar vervoer te stimuleren.","411",NA
"22. Energie","H",NA
"Er wordt afgezien van kernenergie zolang niet alle risico’s zijn uitgebannen en er geen oplossing is voor het kernafval.","416.2",NA
"We zadelen toekomstige generaties niet op met deze problemen.","416.2",NA
"50PLUS wil zoveel mogelijk hernieuwbare energie tegen een zo laag mogelijk tarief.","416.2",NA
"Besparende maatregelen worden gestimuleerd en desnoods afgedwongen.","416.2",NA
"Gasboringen mogen nooit een bedreiging voor de bewoners zijn.","416.2",NA
"50PLUS is tegen het boren naar schaliegas.","416.2",NA
"23. Milieu en duurzaamheid","H",NA
"Door het terugdringen van de CO2-uitstoot en andere milieumaatregelen waakt 50PLUS over de leefbaarheid voor volgende generaties.","416.2",NA
"50PLUS steunt de Duurzame Ontwikkelingsdoelen van de Verenigde Naties voor 2030.","416.2",NA
"Om het enorme belang van duurzaamheid te onderstrepen pleit 50PLUS voor een minister van Innovatie en Duurzaamheid.","416.2",NA
"24. Natuur en dierenwelzijn","H",NA
"Bestaande natuurgebieden worden zo veel mogelijk opengesteld voor publiek en beschermd.","501",NA
"Natuur moet je namelijk kunnen beleven en dient daarom gemakkelijk toegankelijk te zijn.","501",NA
"Compensatie van de groei van steden door de ontwikkeling van nieuwenatuurgebieden.","501",NA
"Dierenleed wordt bestreden.","501",NA
"Dierenmishandeling wordt zwaarder bestraft.","501",NA
"50PLUS is voor een verbod op onverdoofd ritueel slachten.","501",NA
"25. Veiligheid binnenland / criminaliteit","H",NA
"Stimuleren van vuurwerkvrije zones en gemeentelijk professioneel vuurwerk.","605.1",NA
"Er komt een vuurwerkverbod voor particulieren.","605.1",NA
"Criminaliteitsbestrijding en informatiepositie radicalisering opvoeren door inzet van extra wijkagenten.","605.1",NA
"Meer geld voor verhoging van het oplossingspercentage van misdrijven.","605.1",NA
"Meer controle op snelheidsovertreders op snelwegen en in wijken doorgebruik te maken van moderne technieken.","605.1",NA
"Er komt meer aandacht voor en verbetering van de positie van slachtoffers.","605.1",NA
"112 moet ook bereikbaar zijn via sms of andere berichtenservice.","605.1",NA
"26. Politie","H",NA
"De reorganisatie van de politie is uitgelopen op een ramp.","301",NA
"Dit herstellen door beslissingen decentraal te laten nemen, tenzij het echt niet anders kan.","301",NA
"Het landelijk rechercheteam houdt zich bezig met grensoverschrijdende criminaliteit.","301",NA
"Er komen meer politiebureaus en wijkagenten.","605.1",NA
"Nog geen 10% van de woninginbraken wordt opgelost.","605.1",NA
"Dat is onaanvaardbaar.","605.1",NA
"Er komt meer capaciteit voor politie, deels door het aantal Buitengewoon opsporingsambtenaren (BOA’s) te verminderen.","605.1",NA
"27. Rechtspraak en straffen","H",NA
"Meer efficiency bij Openbaar Ministerie en rechtbanken:","303",NA
"maar 6% van de onderzochte aangiften van vermeende misdaden/misdrijven komt uiteindelijk voor de rechter.","605.1",NA
"Dat percentage moet drastisch omhoog.","605.1",NA
"10. 000 tot gevangenisstraf veroordeelden zitten nog niet in de cel.","605.1",NA
"Dat moet veranderen.","605.1",NA
"Elke cent misdaadgeld moet worden terugbetaald.","605.1",NA
"Schade aangebracht door relschoppers wordt volledig op de daders verhaald.","605.1",NA
"Meer gevangenisstraffen in plaats van werkstraffen.","605.1",NA
"Bewaken van de toegankelijkheid van het rechtssysteem;","605.1",NA
"voor iedereen moet de gang naar de rechter mogelijk zijn.","605.1",NA
"28. Drugsbeleid en alcohol","H",NA
"50PLUS wil softdrugs uit de criminele sfeer halen door nederwietteelt te legaliseren onder zeer strenge en strikte voorwaarden en met vergunning.","604",NA
"Geen lokale experimenten, maar invoering in één keer voor geheel Nederland.","604",NA
"Experimenten zorgen voor rechtsongelijkheid en verwarring.","604",NA
"Stevig toezicht op verkooppunten.","605.1",NA
"Hierbij zijn het leeftijdscriterium (vanaf 18 jaar), het niet aanwezig zijn van harddrugs en de afstand tot scholen (minimaal 500 meter) van belang.","605.1",NA
"Opsporing van handel en productie harddrugs wordt geïntensiveerd.","605.1",NA
"Overheid moet een duidelijk, actief en integraal ontmoedigingsbeleid voeren t.a.v. alcohol, roken en drugs.","605.1",NA
"Vergoeding van medicinaal gebruik van o.a. wiet wordt opgenomen in het nieuwe zorgstelsel.","605.1",NA
"29. Immigratie en integratie","H",NA
"50PLUS staat voor een streng, rechtvaardig en humaan vreemdelingenbeleid.","601.2",NA
"Economische vluchtelingen en uitgeprocedeerde asielzoekers wordenteruggestuurd naar het land van herkomst.","601.2",NA
"Nederland neemt een beperkt aantal vluchtelingen op, naar rato verdeeld over de landen van Europa en op basis van de bevolkingsdichtheid.","601.2",NA
"Het Nederlandse paspoort wordt pas aan nieuwkomers verstrekt na een termijn van tien jaar, een gemeentelijk ‘bewijs van goed gedrag’, goede beheersing van de Nederlandse taal en een af te leggen verklaring over de Nederlandse Grondwet.","601.2",NA
"Introductie van een ‘nieuwkomersverklaring’ (net als in België).","601.2",NA
"Meer controle Nederlandse grenzen en betere bewaking Europesebuitengrenzen.","601.2",NA
"Bestrijden van mensensmokkel door strengere straffen.","601.2",NA
"Duidelijke voorlichting in landen van herkomst over de beperktemogelijkheden in Nederland.","601.2",NA
"50PLUS wil zoveel mogelijk opvang van vluchtelingen in de regio.","601.2",NA
"50PLUS is, daar waar het kan, tegen een dubbele nationaliteit.","601.2",NA
"30. Discriminatie","H",NA
"50PLUS is tegen leeftijdsdiscriminatie in alle wet-en regelgeving, landelijk en lokaal.","503",NA
"Leeftijdsdiscriminatie wordt als term in de Grondwet opgenomen.","503",NA
"Het bestrijden van alle vormen van discriminatie moet hoog op de agenda blijven.","503",NA
"31. Basis-, middelbaar, hoger en wetenschappelijk onderwijs","H",NA
"In het primair onderwijs wil 50PLUS de klassen verkleinen en het aantal lesuren per docent verminderen.","506",NA
"De indirecte taken verminderen, waardoor er meer aandacht voor de leerling is.","506",NA
"De positie, de beloning en het gezag van onderwijzers en leraren moetworden versterkt.","506",NA
"Scholen moeten kunnen beschikken over voldoendeondersteunend personeel.","506",NA
"De ambachtsschool en de mavo moeten in ere hersteld worden.","506",NA
"Het onderwijs moet aansluiten op de snelle ontwikkelingen in demaatschappij.","506",NA
"De toegankelijkheid van het hoger onderwijs moet gewaarborgd blijven.","506",NA
"50PLUS is tegen het sociaal leenstelsel.","506",NA
"50PLUS ziet voor-en nadelen van bijzonder onderwijs en wil hier graag een publiek debat over.","506",NA
"50PLUS is geen voorstander van het ‘passend onderwijs’.","506",NA
"32. Volwassenenonderwijs","H",NA
"Het mbo moet zich meer gaan richten op het onderwijs aan volwassenen.","506",NA
"De maximale leeftijdgrens in het volwassenenonderwijs wordt geheellosgelaten.","506",NA
"Voortgezet algemeen volwassenenonderwijs (vavo) moet overdag en ‘s avonds beschikbaar zijn.","506",NA
"Voor iedereen die werkloos wordt en recht heeft op een ww-uitkering is vavo direct en kosteloos beschikbaar.","506",NA
"Het UWV heeft hierbij een stimulerende rol.","506",NA
"Het beschikbare bedrag voor volwassenenonderwijs moet flink omhoog.","506",NA
"Onderwijs voor ouderen moet meer ‘gewoon’ worden en uitgroeien tot een basisrecht.","506",NA
"Gemeentelijke ouderencoaches helpen ouderen met internet, administratie en alfabetiseringsprogramma’s ter bestrijding van laaggeletterdheid.","506",NA
"33. Publieke omroep en media","H",NA
"De Publieke Omroep verzorgt veel goede programma’s en dat moet zo blijven.","502",NA
"Pluriformiteit is een groot goed.","502",NA
"Omroepverenigingen spelen daarbij een belangrijke rol.","502",NA
"Omroepen krijgen meer vrijheid om te gaan samenwerken met uitgevers.","502",NA
"Belangrijke functies bij de NPO moeten via openbare sollicitatieprocedures openstaan voor elke Nederlander en niet alleen voor mensen die lid zijn van een politieke partij.","502",NA
"34. Cultuur en Nederlandse taal","H",NA
"50PLUS wil de cultuurkaart voor jongeren (CJP-pas) blijven ondersteunen en ziet graag een dergelijke voorziening voor ouderen met een kleine beurs.","502",NA
"Het lastminute kaartje is een goede mogelijkheid.","502",NA
"Kunst-en cultuurinstellingen/gezelschappen moeten gestimuleerd worden meer voorstellingen/uitvoeringen overdag te programmeren.","502",NA
"Actieve en passieve deelname aan cultuuractiviteiten is goed voor zowel de ontwikkeling van jonge mensen als voor die van volwassenen.","502",NA
"Cultuur begint op school, maar de overheid kan ook zorgen voor programma’s voor mensen die aan hun tweede jeugd beginnen.","502",NA
"Het is van belang om verworvenheden uit het verleden, die iets zeggen over hoe ons land in het verleden functioneerde en hoe de bevolking destijds leefde, te bewaren.","502",NA
"Het erfgoed maakt ons bewust van onze geschiedenis, het laat zien waar wij vandaan komen.","502",NA
"De overheid moet culturele innovatie stimuleren.","502",NA
"De instructietaal in het onderwijs in het algemeen en in het hoger onderwijs in het bijzonder (conform de WHW) is het Nederlands.","502",NA
"35. Internet en sociale media","H",NA
"Anoniem internetgebruik tegengaan door invoering van een digitaal paspoort.","605.1",NA
"Meer geld en middelen voor internetpolitie die fraude en oplichting opspoort.","605.1",NA
"Vrijheid van meningsuiting is geen vrijbrief om anderen te beschimpen en om te schelden.","605.1",NA
"Elkaar aanspreken op fatsoen moet normaal zijn.","605.1",NA
"Smaad zwaarder straffen.","605.1",NA
"Overheden moeten oog hebben voor mensen die niet internet-encomputervaardig zijn.","605.1",NA
"36. Boeren, tuinbouwers en vissers","H",NA
"50PLUS is voor versterking van de positie van de agrarische sector.","703.1",NA
"Er komt extra stimulans voor landbouwtechnologie, duurzame methoden, innovaties en landbouwonderwijs.","703.1",NA
"50PLUS draagt fair trade een warm hart toe.","703.1",NA
"Voedselveiligheid en het tegengaan van verspilling is een speerpunt.","703.1",NA
"Gebruik van kunstmest en gif in de landbouw en antibiotica in de veehouderij moet sterk verminderd worden.","703.1",NA
"De visstand moet op peil blijven;","703.1",NA
"noodzakelijke maatregelen wordengenomen, zoals het stimuleren van vismigratieprojecten.","703.1",NA
"Beperking van grootschalige intensieve veehouderij;","703.1",NA
"50PLUS wil geenmegastallen.","703.1",NA
"37. Toerisme","H",NA
"50PLUS is fier op Nederland en wil ons land graag laten zien aan toeristen.","502",NA
"Nederland moet zich meer profileren als vakantieland.","502",NA
"Het openbaar vervoer moet zeer klantvriendelijk en toegankelijk zijn voor toeristen.","502",NA
"Toeristen-en forensenbelasting zijn 50PLUS een doorn in het oog.","502",NA
"Meer mogelijkheden om door het jaar te verblijven in vakantiewoning en caravan.","502",NA
"Creëren van betere toeristische verbindingen tussen de Randstad enregionale toeristenpleisterplaatsen.","502",NA
"38. Ondernemen / MKB","H",NA
"Schrappen onnodige regels bij overdracht familiebedrijf aan kinderen.","704",NA
"Het MKB en het toenemend aantal zelfstandigen zonder personeel (ZZP) zijn de basis van onze economie.","704",NA
