"text","cmp_code"
"Geld dat niet kan worden uitgegeven aan gezondheidszorg, het vergroten van de veiligheid of het aanleggen van wegen.","414"
"Daarom wil de VVD de overheidsuitgaven fors verlagen.","414"
"Maar de VVD wil meer doen dan de overheidsfinanci ën op orde brengen.","305"
"We willen de economie versterken zodat deze weer kansen en werkgelegenheid gaat voortbrengen.","701"
"Economische groei is hard nodig.","410"
"De Nederlandse bevolking vergrijst en ontgroent.","408"
"Dit betekent dat een steeds kleiner deel van de bevolking het geld verdient.","408"
"Daarnaast is er nog een wereldwijde trend: landen als Brazili ë, Rusland, India en China hebben de afgelopen decennia een enorme groei doorgemaakt en de verwachting is dat deze landen ook de komende jaren verder zullen groeien.","408"
"En terwijl Nederland in een economische recessie verkeert, boeken omringende landen wel economische groei.","408"
"Dat roept de nodige vragen op.","408"
"Hoe gaan wij hierop reageren en hoe verdienen we in de toekomst ons geld?","408"
"Het is na ïef te denken dat wij ons kunnen isoleren van deze ontwikkelingen.","107"
"Daarvoor is Nederland als handelsland te afhankelijk van het buitenland.","107"
"Maar het is net zo na ïef te veronderstellen dat Nederland zich zonder slag of stoot kan aanpassen aan de nieuwe economische omstandigheden.","408"
"De Nederlandse economie moet sterker worden om overeind te blijven in een steeds feller concurrerende wereldeconomie.","410"
"Dat kan door in te zetten op ondernemerschap,lagere lasten,","401"
"innovatie","411"
"en meer banen.","701"
"In dit hoofdstuk doet de VVD hier voorstellen voor.","305"
"Afgelopen voorjaar werd weer duidelijk dat de overheid op veel te grote voet leeft.","414"
"Ondanks de besparingen die het kabinet Rutte I heeft doorgevoerd geeft zij dit jaar nog steeds ruim 23 miljard euro meer uit dan er binnenkomt.","414"
"Als de overheid geen besparingen doorvoert, bedraagt de staatsschuld in 2015 74% van ons bruto nationaal product.","414"
"Dat kan zo niet doorgaan.","414"
"Niemand kan meer uit blijven geven dan hij verdient  – dus ook de overheid niet.","414"
"Een verantwoordelijke overheid pakt de problemen nu aan en schuift deze niet door naar volgende generaties.","414"
"De VVD wil daarom zo snel mogelijk naar een structureel evenwicht tussen de inkomsten en uitgaven van de overheid.","414"
"De combinatie van enerzijds het huishoudboekje op orde en anderzijds maatregelen om de economie er weer bovenop te krijgen, geeft Nederland weer uitzicht op meer banen en een hogere welvaart voor iedereen.","410"
"Op initiatief van de VVD heeft het kabinet Rutte I het voorstel gedaan om subsidieregelingen standaard te be ëindigen na vijf jaar.","414"
"Alleen als de Tweede Kamer voor het aflopen van die vijf jaar heeft besloten dat de subsidie kan worden doorgezet, wordt deze verlengd.","414"
"Deze aanpak zorgt er tegelijkertijd voor dat de werking van subsidies tijdig wordt ge ëvalueerd.","303"
"De VVD is altijd voor een zuinige overheid geweest.","414"
"De afgelopen jaren hebben we gezien dat het in het Nederlands belang is als ook andere eurolanden hun huishoudboekje op orde hebben.","108"
"Daarom steunt de VVD de doelstellingen van het Europese stabiliteits- en groeipact.","108"
"Dit zorgt ervoor dat ook andere eurolanden hun tekorten terugdringen en draagt bij aan een stabiele euro.","108"
"Als eurolanden hun overheidsfinanci ën niet op orde brengen, moet niet worden geschroomd om sancties uit het stabiliteits- en groeipact op te leggen.","605"
"In eerste instantie moeten die landen een boete krijgen.","605"
"Als dat niet helpt is het uiteindelijk onvermijdelijk dat het betreffende land de euro zal moeten verlaten.","605"
"De VVD ziet niets in euro-obligaties, omdat dit de belangrijkste prikkel wegneemt bij probleemlanden om hun begroting op orde te brengen en te houden.","110"
"De komende jaren zullen nog veel besluiten moeten worden genomen om de rust en stabiliteit rond de euro terug te brengen.","108"
"De VVD beoordeelt de voorgenomen maatregelen langs drie lijnen.","305"
"In de eerste plaats wegen we af wat in het Nederlandse belang is.","305"
"Als het bijvoorbeeld met het oog op het financi ële risico voor Nederland goedkoper is om eurolanden te helpen met leningen uit een noodfonds, dan doen we dat.","305"
"De tweede voorwaarde is dat landen afdwingbaar alle maatregelen nemen om hun overheidsfinanci ën zo snel mogelijk op orde te krijgen.","108"
"Ten derde zal deze situatie moeten worden aangegrepen om de aansturing van de euro te verbeteren.","108"
"Daarvoor hoeft geen macht te worden overgedragen aan Brussel.","110"
"W él moeten de afspraken worden gehandhaafd die de eurolanden hebben gemaakt bij de start van de monetaire unie.","605"
"Dit is vastgelegd in het nieuwe begrotingsverdrag, dat de VVD dan ook ondersteunt.","108"
"Ondernemers zijn onmisbaar voor een gezonde economische toekomst.","401"
"Het zijn de ondernemers in kleine en (middel)grote bedrijven die investeren in nieuwe idee ën en innovatieve technieken.","401"
"Het midden- en kleinbedrijf (MKB) is d é banenmotor van Nederland.","401"
"Net als andere Nederlanders maken veel ondernemers zich zorgen over de toekomst.","401"
"De VVD wil hen perspectief bieden.","401"
"Dat doen we door de overheidsfinanci ën op de korte en lange termijn weer op orde te brengen, zonder op groei te bezuinigen.","414"
"Daarnaast doet de VVD een aantal gerichte voorstellen die ondernemers meer ruimte geven.","401"
"De VVD kiest ervoor om ondernemers niet onnodig te belasten.","402"
"Te beginnen met de zorgkosten, een groeiende werkgeverslast van de ondernemer.","402"
"De VVD-voorstellen voor een betaalbare gezondheidszorg beperken die werkgeverslasten.","402"
"Werkgevers hoeven de eerste zes maanden van een WW-uitkering niet te betalen.","402"
"Verderop in dit programma doet de VVD voorstellen die het ontslagrecht vereenvoudigen.","402"
"De VVD wil ondernemers perspectief bieden door de kredietverstrekking weer op gang te brengen.","402"
"Dit is van belang voor mensen die willen starten met een onderneming of die een onderneming willen overnemen.","402"
"Het overgrote deel van de kredietvraag van ondernemers betreft kredieten tot 250.000 euro.","402"
"Banken zijn op dit moment terughoudend in het verstrekken van zulke kredieten.","402"
"De VVD wil dat de Borgstelling MKB-kredieten (BKMB) zo wordt gericht dat deze kredietstroom weer op gang komt.","402"
"Daarnaast wil de VVD belemmeringen weghalen zodat pensioenfondsen meer kunnen investeren in de Nederlandse economie.","411"
"Het tekort aan nieuwe vakmensen vormt een grote bedreiging voor ondernemend Nederland.","401"
"Veel ondernemers die  ‘directeur-grootaandeelhouder’ zijn maken zich zorgen of ze bij hun pensionering het bedrijf wel kunnen overdragen aan een opvolger.","401"
"Verderop in dit programma stelt de VVD daarom een forse investering in het onderwijs voor.","506"
"Op deze manier komen er meer en goede overnamekandidaten.","506"
"Ook de verbeterde kredietverstrekking biedt meer kansen voor een bedrijfsoverdracht.","402"
"De VVD is voor afschaffing van regels die ondernemers hinderen.","401"
"Een voorbeeld van administratieve lasten zijn de kosten die het MKB maakt bij loonbeslag (beslag leggen op loon van een schuldenaar).","401"
"De VVD wil dat ondernemers  – net als deurwaarders – de mogelijkheid krijgen deze kosten door te berekenen aan de schuldenaar.","401"
"Ook wil de VVD het makkelijker maken voor ondernemers om schulden te vorderen.","401"
"Als er tussen schuldeiser en schuldenaar geen geschil is over de schuld, zou er geen gerechtelijke procedure nodig moeten zijn om een deurwaarder in te schakelen.","401"
"De VVD is tegen regels die ondernemers beperken hun zaak op zondag te openen.","401"
"Dit is een keuze van de ondernemer en niet van de overheid.","401"
"Gemeenten mogen ondernemers maximaal  één factuur per jaar sturen waarop alle lokale lasten staan vermeld.","401"
"De VVD is voor een overheid die ondernemers vertrouwt.","401"
"Als een ondernemer controles en inspecties goed doorstaat, kunnen deze worden afgebouwd.","401"
"Als de overheid een ondernemer geld schuldig is, moet het betreffende bedrag zo snel mogelijk worden voldaan.","401"
"Daar is nog verbetering mogelijk.","401"
"De overheid betaalt een factuur gemiddeld 19 dagen te laat.","401"
"In dat geval zou de ondernemer een vergoeding moeten krijgen.","401"
"De VVD wil dat de Belastingdienst zo goed mogelijk communiceert met ondernemers.","401"
"Contacten met de overheid moeten de ondernemer zo min mogelijk tijd kosten.","401"
"Wetgeving is nu vaak gericht op de grotere (MKB-)bedrijven.","401"
"Daardoor is die wetgeving vaak onwerkbaar voor de kleinere slager, groenteboer, bakker, horeca-ondernemer of kapperszaak.","401"
"De VVD wil toetsing vooraf of wetgeving toepasbaar is voor alle ondernemers.","401"
"De VVD wil ook nieuwe ondernemers kansen bieden.","402"
"Ingewikkelde vergunningen en regels en een beperkte toegang tot kredietverlening weerhouden mensen ervan een onderneming te starten.","402"
"De VVD vindt dat de overheid iemand die het lef heeft een eigen onderneming te starten niet moet lastigvallen maar moet ondersteunen.","402"
"Wie  ‘durfkapitaal’ investeert moet dit tot 100.000 euro zonder box 3-heffing kunnen inzetten.","402"
"Eventuele verliezen mogen voor de belastingdienst worden verrekend met het inkomen.","402"
"In Nederland duurt het gemiddeld tien dagen om een onderneming te starten en moeten gemiddeld 6 procedures worden doorlopen.","402"
"De VVD wil dat deze periode en dit aantal omlaag worden gebracht.","402"
"Als een (startende) ondernemer een vergunning aanvraagt en de overheid reageert niet binnen de afgesproken termijn, dan moet de vergunning automatisch worden verstrekt.","402"
"Steeds meer mensen zijn zelfstandige zonder personeel (zzp ’er).","401"
"Nederland telt ruim 700.000 zzp ’ers.","401"
"Deze ondernemers zijn van onschatbare waarde voor onze arbeidsmarkt.","401"
"Zij nemen zelf verantwoordelijkheid voor hun inkomen en groeien regelmatig uit tot succesvolle ondernemers.","401"
"Zij hebben echter te maken met een enorme regelbrij en onduidelijkheid over hun rechten.","401"
"De VVD wil de wettelijke regelingen voor zzp ’ers verbeteren.","401"
"De afgelopen periode is al geregeld dat zzp ’ers nog tien jaar aangesloten kunnen blijven bij hun pensioenfonds op het moment dat zij zzp ’er worden.","401"
"De VVD wil verdergaan door zzp ’ers de mogelijkheid te geven zichzelf in een collectieve pensioenregelingen te verenigen.","401"
"Daarnaast wordt het voor zzp ’ers mogelijk zich aan te sluiten bij een collectieve arbeidsongeschiktheidsregeling.","401"
"Zij moeten ook makkelijker toegang krijgen tot de Nationale Hypotheekgarantie (NHG).","401"
"De VVD wil het onderscheid tussen grote, kleine en parttime ondernemers verkleinen.","401"
"Zij moeten een meer gelijke fiscale behandeling krijgen.","401"
"De financi ële sector in Nederland vervult als krediet- en dienstverlener een belangrijke economische functie.","408"
"Een goed functionerende financi ële sector is essentieel voor kredietverlening en effici ënte marktwerking.","408"
"Uitgangspunt hierbij moet zijn dat de klant centraal staat.","403"
"Om financi ële stabiliteit tijdens een crisis te waarborgen, kan tijdelijke overheidssteun aan financiële instellingen gerechtvaardigd zijn.","305"
"De overheidssteun moet echter zo snel mogelijk worden afgebouwd.","401"
"Bestuurders van financi ële instellingen die overeind worden gehouden door de overheid hebben geen recht op variabele beloningen zolang deze instellingen afhankelijk zijn van overheidssteun.","403"
"De financi ële crisis heeft aangetoond dat heldere scherpe regels en een strenge marktmeester noodzakelijk zijn.","403"
"Waar financieel toezicht in het verleden tekort is geschoten, dient deze te worden aangescherpt.","403"
"De Europese Unie is voor een groot deel een economische samenwerking.","108"
"Veel Nederlandse ondernemers exporteren hun producten en diensten, en hebben baat bij een grote afzetmarkt.","108"
"Daarom is de Europese interne markt voor Nederland zo belangrijk.","108"
"Nederland heeft er dan ook baat bij dat de interne markt verder geliberaliseerd wordt: de post-, telecom-, spoor, en energiemarkt, maar vooral de dienstenmarkt.","401"
"Deze wordt nu onnodig beperkt.","401"
"Zo zijn in de EU zo ’n 4.600 beschermde beroepen, van acupuncturist in Malta tot marmerbewerker in België.","401"
"In de meeste gevallen is dit een oneigenlijke verkapte vorm van protectionisme.","407"
"Daarnaast moet het voor bedrijven makkelijker worden om diensten te leveren in andere lidstaten, met inachtneming van de arbeidswetgeving van deze landen.","108"
"Lidstaten moeten achterstanden bij de invoering van wetgeving wegwerken.","108"
"Nieuwe wetsvoorstellen die erop gericht zijn de interne markt te verbeteren moeten versneld aangenomen worden.","108"
"Ook moet er vaart gemaakt worden met het opzetten van een digitale interne markt.","108"
"Deze maakt het makkelijker voor consumenten of bedrijven om online iets te kopen of verkopen in een andere lidstaat, zonder tegen problemen aan te lopen.","108"
"Deze groeimarkt kan de Europese economie een bonus van tussen de 500 en 1.500 miljard euro opleveren.","108"
"Nederland profiteert hier direct van, aangezien wij op het gebied van e-commerce en infrastructuur voorlopen op andere lidstaten.","410"
"Het verder voltooien van de interne markt heeft onnodige regels als ongewenst bijverschijnsel.","303"
"Zo ’n 50% van alle regeldruk in Nederland komt inmiddels via ‘Brussel’.","303"
"Ook in dat opzicht ziet de VVD de EU als een  ‘gewone’ bestuurslaag: het terugdringen van regeldruk moet prioriteit hebben.","303"
"Het programma voor het verlagen van de regeldruk moet dan ook worden versneld en worden doorgezet na 2012.","303"
"Daarnaast moet er door middel van betere toets op de effecten van regelgeving (de zogenoemde impact assessments)en door betere controle door de Tweede Kamer worden voorkomen dat met de rechterhand regels geschrapt worden, terwijl ze er met de linker worden bijgeschreven.","303"
"Het is niet alleen de verantwoordelijkheid van de EU om onnodige regels te schrappen, maar ook om nieuwe te voorkomen.","303"
"Op dit moment zijn de belastingen in Nederland hoog.","701"
"De VVD is voor belastingverlaging omdat hard werken en ondernemerschap moeten lonen.","701"
"De VVD wil dat mensen die geld verdienen een groter deel daarvan overhouden om zelf te besteden.","701"
"Dat is ook beter voor de economie, want het stimuleert mensen om harder te gaan werken.","410"
"Op die manier wordt er meer geld verdiend, waardoor de koek groter wordt en er dus ook meer is om te verdelen.","410"
"Prestaties op de arbeidsmarkt worden nu te weinig beloond.","701"
"Daarom wordt de BTW-verhoging naar 21% na 2013 gecompenseerd.","701"
"Hiertoe wordt de inkomstenbelasting verlaagd onder meer door de arbeidskorting fors te verhogen.","701"
"Alle werkende Nederlanders profiteren van die lastenverlichting.","701"
"Voor ondernemers wordt de MKB-winstvrijstelling verhoogd","402"
"en het MKB-tarief in de winstbelasting verlaagd.","402"
"Ouderen worden tegemoet gekomen via de ouderenkorting.","706"
"De VVD is tegen het stapelen van regelingen die mensen eigen verantwoordelijkheid ontnemen en uitgaan van een maakbare samenleving.","201"
"De levensloop, het zogenoemde vitaliteitspakket, de aftrek voor levensonderhoud van kinderen en de ouderschapsverlofkorting worden daarom afgeschaft.","505"
"Daarnaast doet de VVD verderop in dit programma voorstellen om orde te scheppen in de wirwar van kindregelingen.","303"
"Om de banenmotor in Nederland aan de praat te houden moet het voor een werkgever betaalbaar blijven om iemand in dienst te nemen.","701"
"Daarom wil de VVD de werkgeverspremies verlagen.","701"
"Ook krijgen werkgevers een fiscaal voordeel op de loonkosten voor het (binnenshuis) omscholen van (nieuw) personeel via bijvoorbeeld leerwerktrajecten.","411"
"Sparen is belangrijk.","408"
"Of het nu is voor de aanschaf van een woning, een lange vakantie, pensioen of voor extra hulp en zorg op de oude dag.","408"
"De VVD wil dit stimuleren door de belastingvrijstelling voor spaargeld te verhogen naar 35.000 euro.","408"
"De arbeidsmarkt in Nederland verandert in hoog tempo.","701"
"De levensverwachting stijgt.","701"
"Op termijn zal door de vergrijzing en ontgroening een groot tekort aan arbeidskrachten ontstaan.","701"
"Die ontwikkeling werpt zijn schaduwen in sommige sectoren nu al vooruit.","701"
"Meer mensen moeten aan het werk.","701"
"Daarvoor is niet alleen nodig dat m éér mensen gaan werken, maar ook dat mensen langer doorwerken.","505"
"Alleen dan kan de houdbaarheid van ons sociale zekerheidsstelsel, inclusief onze pensioenen, voor de toekomst worden verzekerd.","701"
"Hier worden onvoldoende kansen benut.","701"
"Wie kan werken, werkt.","505"
"Ongeveer een half miljoen mensen in Nederland hebben een uitkering terwijl zij w él geheel of gedeeltelijk zouden kunnen werken.","505"
"Jongeren en 55-plussers krijgen nog onvoldoende mogelijkheden,","706"
"het onderwijs en de arbeidsmarkt sluiten niet goed genoeg aan","506"
"en er is onvoldoende mobiliteit en flexibiliteit op de arbeidsmarkt.","701"
"Dit is sociaal, economisch en financieel onhoudbaar.","701"
"De VVD zet daarom in op een pakket maatregelen dat mensen prikkelt om meer en langer te werken,","701"
"dat de flexibiliteit en mobiliteit bevordert,","701"
"dat belemmeringen voor ouderen en jongeren op de arbeidsmarkt wegneemt,","706"
"dat de aansluiting onderwijs en arbeidsmarkt verbetert","506"
"en de pensioenleeftijd verhoogt.","505"
"Er zijn in Nederland te veel mensen die niet meedoen aan het arbeidsproces.","701"
"Alleen voor mensen die echt niet kunnen werken is er langdurige ondersteuning.","503"
"In te veel gevallen staan mensen, die wel (deels) kunnen werken, langs de kant als gevolg van slecht beleid  – of omdat zij gemakzuchtig gebruik maken van sociale regelingen.","505"
"De VVD wil dat deze groep (weer) aan de slag gaat.","701"
"De VVD wil uitgaan van wat mensen w él kunnen in plaats van wat zij níet kunnen.","701"
"Een uitkering moet er op zijn ingericht dat mensen zo snel mogelijk weer aan de slag gaan.","505"
"Werken moet lonen.","505"
"Door de vele inkomensafhankelijke regelingen gaan veel mensen er financieel op achteruit als zij van een uitkering naar een baan gaan.","505"
"Werkloze alleenstaande ouders die vier dagen in de week tegen het minimumloon gaan werken gaan er in Nederland meer dan 1.000 euro per jaar op achteruit.","505"
"Dit vindt de VVD onacceptabel.","505"
"De inkomensafhankelijke maatregelen die deze  ´armoedeval´ creëren, worden afgeschaft of aangepast.","505"
