"text","cmp_code","eu_code"
"Omdat er op het gebied van gezin en relaties geen grenzen worden aangegeven heerst grote verwarring.","603",NA
"Zo ontstaat gemakkelijk verwrongen beeldvorming.","603",NA
"Denk bijvoorbeeld aan kinderen die twee ouders hebben van hetzelfde geslacht.","603",NA
"Voor het welzijn van de samenleving moet het natuurlijke gezin weer op de kaart worden gezet.","603",NA
"De publieke erkenning van niet-huwelijkse samenlevingsvormen en de gelijkschakeling van deze samenlevingsvormen met het huwelijk dient te verdwijnen.","603",NA
"Het klassieke huwelijk wordt in ere hersteld.","603",NA
"De mogelijkheid van het zogeheten ‘homohuwelijk’ moet ongedaan gemaakt worden.","603",NA
"Ambtenaren van de burgerlijke stand die op grond van hun geweten niet mee willen werken aan een ‘homohuwelijk’ moeten daartoe het volste recht hebben.","603",NA
"Om aan het belang van gezin en jeugd uitdrukking te blijven geven, is een minister van Gezin en Jeugd opnieuw nodig.","603",NA
"Deze minister is ook verantwoordelijk voor onderwerpen als peuterspeelzalen en kinderopvang.","506",NA
"In het overheidsbeleid moet weer de definitie van het natuurlijke gezin gebruikt worden.","603",NA
"De waarde van dit gezin voor de samenleving wordt ook in de Grondwet vastgelegd.","603",NA
"Het is natuurlijk het mooiste als kinderen bij hun eigen ouders opgroeien.","603",NA
"Daar wordt immers een vertrouwde sfeer geboden.","603",NA
"Er zijn gevallen waarin dat helaas niet mogelijk is.","503",NA
"Er moet dan gezocht worden naar een passend alternatief, in de omgeving of elders in de wereld.","503",NA
"Pleegzorg of adoptie is voor deze kinderen nodig.","503",NA
"Opvang in een pleeggezin verdient de voorkeur boven een pleegtehuis.","603",NA
"De omgeving van een gezin heeft op kinderen een positieve invloed.","603",NA
"Pleegouders en adoptieouders zijn van groot belang om kinderen zo goed mogelijk te kunnen helpen.","704",NA
"Deze ouders moeten we koesteren.","704",NA
"De ondersteuning van deze ouders moet daarom goed geregeld zijn.","504",NA
"Ook verdienen zij een belangrijke positie in het proces van hulpverlening.","201",NA
"Bij het zoeken van een pleeggezin moet eerst gekeken worden naar het netwerk van familie en bekenden.","603",NA
"Er dienen goede voorzieningen voor pleegouders te zijn, waaronder toereikende verlofregelingen.","504",NA
"Bij werving en selectie van pleegouders mogen pleegouders niet bij voorbaat op godsdienst of levensovertuiging worden uitgesloten.","503",NA
"Bij een afnemend aantal adoptiekinderen uit het buitenland, verdient het aanbeveling om meer aandacht te vragen voor vormen van langdurige pleegzorg.","503",NA
"Adoptie is een langdurig proces.","303",NA
"De termijnen en de procedures die gelden, dienen waar mogelijk verkort en vereenvoudigd te worden.","303",NA
"Justitie treedt actief op tegen misstanden als kinderhandel en illegale adoptie.","605",NA
"Er dient één adoptieautoriteit te komen om toezicht te houden op de internationale adoptiepraktijk.","303",NA
"Adoptiekinderen zijn het beste af met een vader en een moeder.","603",NA
"De mogelijkheid voor paren van hetzelfde geslacht om kinderen uit het buitenland te adopteren, moet worden geschrapt.","603",NA
"Het beeld van de huwelijken in Nederland is geen onverdeeld rooskleurig plaatje.","603",NA
"Al jaren ligt het percentage van de huwelijken die worden ontbonden boven de dertig procent.","603",NA
"Naast de pijn en het verdriet die dit veroorzaakt, lijden vooral de kinderen onder een echtscheiding.","603",NA
"Kinderen scheiden nooit; zij houden hun ouders het liefst bij elkaar.","603",NA
"Bij problemen in de persoonlijke ontwikkeling speelt echtscheiding van ouders vaak een pijnlijk belangrijke rol.","603",NA
"Echtscheiding dient daarom zoveel mogelijk voorkomen te worden.","603",NA
"Gods gebod ‘Gij zult niet echtbreken’ is geen dwangbuis, maar een oproep tot trouw.","603",NA
"Het is een opgave om ook als het tegenzit en het leven anders loopt dan verwacht, tóch het uiterste te proberen om samen verder te gaan.","603",NA
"Inspanningen voor het in stand houden van huwelijken moeten krachtig ondersteund worden.","603",NA
"De beschikbaarheid van programma’s voor vroegtijdige hulp en begeleiding moet vergroot worden.","603",NA
"Bij echtscheiding dient bemiddeling verplicht te worden, zeker wanneer de ouders kinderen jonger dan 18 jaar hebben, teneinde de schade voor kinderen te beperken.","603",NA
"Er dient meer aandacht te worden gegeven aan de negatieve gevolgen van echtscheiding.","603",NA
"Het ontduiken van de alimentatieplicht moet effectief tegengegaan worden","605",NA
"en de mogelijkheden tot handhaving van het ouderschapsplan dienen versterkt te worden.","605",NA
"De overheid moet voorwaarden scheppen zodat ouders zelf hun kinderen kunnen opvoeden.","603",NA
"Dat is helaas het tegenovergestelde van wat zij nu doet.","603",NA
"Momenteel stimuleert en verleidt zij ouders juist om hun verantwoordelijkheid uit handen te geven.","603",NA
"Ouders die hun verantwoordelijkheid weggeven, krijgen een scheut subsidie.","603",NA
"Dat is hypocriet van een overheid die met de mond belijdt dat ieder zijn verantwoordelijkheid moet nemen.","305",NA
"Het is bovendien onrechtvaardig dat belastinggeld niet terecht komt bij ouders die hun kinderen zelf opvoeden.","503",NA
"Veel ouders hebben immers geen behoefte om allebei veel betaald werk te verrichten.","603",NA
"Kinderen verdienen een persoonlijke opvoeding door hun eigen ouders.","603",NA
"Dat is voor hen namelijk het beste.","603",NA
