"content","cmp_code","eu_code"
"Maar in de tussentijd droegen deze veranderingen in vele huiskamers bij aan de onzekerheid.","602.1",NA
"Die grote hervormingen zijn nu klaar.","410",NA
"Ze deden pijn.","410",NA
"Die pijn hebben we met zijn allen gevoeld.","410",NA
"Maar we hebben volgehouden, we hebben veerkracht getoond en daardoor staat Nederland er steeds weer wat beter en sterker voor.","410",NA
"Daardoor kunnen we nu weer vooruitkijken.","410",NA
"Ons verheugen op een mooie toekomst.","410",NA
"En plannen maken, voor ons eigen leven en voor ons eigen land.","410",NA
"Ons plan is om Nederland elke dag een stukje beter te maken.","410",NA
"Dat doen we door rustig te kijken wat ons verder brengt.","410",NA
"Wat we in de toekomst nodig hebben.","410",NA
"En door vervolgens zorgvuldig aan die verbeteringen te werken.","410",NA
"Stap voor stap.","410",NA
"We weten voor wie we het doen:","601.1",NA
"optimistische en nuchtere Nederlanders die van aanpakken weten en waarde hechten aan onze typisch Nederlandse manier van leven.","601.1",NA
"Nederlanders die zich zorgen maken over de internationale problematiek die ze terugzien in hun eigen buurt.","601.1",NA
"Nederlanders die gewoon goed contact willen hebben met iedereen, maar de Nederlandse gewoonten niet willen inleveren.","601.1",NA
"Wij staan voor al die mensen die een prettig leven willen leiden.","601.1",NA
"Mensen die het logisch vinden dat je daar zelf je best voor moet doen.","601.1",NA
"Mensen die dat ook van anderen verwachten.","601.1",NA
"En mensen die elkaar een handje helpen als het niet lukt.","601.1",NA
"Die optimistische doorzetters hebben we heel hard nodig.","601.1",NA
"Want sommigen willen zich juist volledig afsluiten voor de problemen.","601.1",NA
"Bijvoorbeeld door alles wat misgaat snel weer naar de overheid te halen.","505",NA
"Of door complete bevolkingsgroepen het land uit te zetten.","602.2",NA
"Of door uit de Europese Unie (EU) te stappen.","108",NA
"Dat wordt allemaal verkocht als een moedige daad van verzet.","601.1",NA
"Maar het is niet moedig.","601.1",NA
"Het is angstig.","601.1",NA
"Het is geen daad van verzet.","601.1",NA
"Het is opgeven.","601.1",NA
"Dat is niks voor ons.","601.1",NA
"Als wij een probleem tegenkomen, dan stropen we onze mouwen op.","601.1",NA
"Dan lossen we het op.","601.1",NA
"En dan gaan we daarna weer op zoek naar nieuwe kansen.","601.1",NA
"We leven allemaal ons eigen leven en we maken allemaal andere keuzes.","601.1",NA
"Maar omdat we veel van dezelfde dingen belangrijk vinden, zijn er ook veel overeenkomsten.","601.1",NA
"We denken en zeggen wat we willen.","601.1",NA
"We staan in alle vroegte op om naar ons werk of naar school te gaan.","601.1",NA
"We zorgen voor onze familie en vrienden.","601.1",NA
"We maken alledaagse praatjes met onze buren.","601.1",NA
"We bezoeken voetbalwedstrijden en musea en gaan los op festivals.","601.1",NA
"En we vinden dat allemaal heel gewoon.","601.1",NA
"Net zoals we het heel gewoon vinden dat vrouwen gelijke rechten hebben, dat homo’s kunnen trouwen, dat je zelf bepaalt of je gelovig bent en dat degene die het hardst schreeuwt niet altijd gelijk heeft.","601.1",NA
"Al die dingen die we in Nederland zo gewoon vinden, zijn eigenlijk heel bijzonder.","601.1",NA
"Onze vrijheid, onze verantwoordelijkheid en onze verdraagzaamheid:","601.1",NA
"het maakt ons tot wie wij zijn.","601.1",NA
"Het zijn overtuigingen waar we trots op mogen zijn.","601.1",NA
"Waarden die het verdedigen meer dan waard zijn.","601.1",NA
"Overtuigingen die Nederland zo’n mooi land maken.","601.1",NA
"En overtuigingen die Nederlanders zulke leuke mensen maken.","601.1",NA
"Mensen die positief in het leven staan en tegen een stootje kunnen.","601.1",NA
"Die mentaliteit is nodig, want deze tijd vraagt om waakzaamheid en weerbaarheid.","104",NA
"Terroristen hebben als doel onze manier van leven te vernietigen en te vervangen door hun eigen barbaarse maatschappij.","104",NA
"Maar dat zal hen nooit lukken.","104",NA
"Hoe bang de aanslagen in Europa en daarbuiten ons ook maken, hoeveel verdriet ze ons ook doen:","104",NA
"Nederland zal nooit zwichten voor terroristen.","104",NA
"Integendeel.","104",NA
"We staan voor onze vrijheid.","104",NA
"Door onze geweldige militairen in te zetten.","104",NA
"Door radicalisering in onze eigen wijken vastberaden de kop in te drukken.","104",NA
"Door jihadisten hun Nederlandse paspoort af te pakken.","104",NA
"En door onze veiligheidsdiensten en antiterreureenheden te versterken.","104",NA
"Maar we staan ook voor onze vrijheid door gewoon zelfverzekerd ons leven te blijven leiden zoals we dat zelf willen.","601.1",NA
"We laten ons niet beperken.","601.1",NA
"Zeker niet door dit soort tuig.","601.1",NA
"Onze koppigheid is het beste wapen tegen terreur.","601.1",NA
"Die koppigheid zetten we ook in tegen iedereen die misbruik maakt van angst.","601.1",NA
"We laten niet toe dat er haat en verdeeldheid wordt gezaaid.","601.1",NA
"Wie andere mensen afwijst vanwege hun geloof of afkomst, draagt geen millimeter bij aan een fijn Nederland.","601.1",NA
"Natuurlijk mag je de straat op gaan als je boos of teleurgesteld bent.","601.1",NA
"Natuurlijk mag je luid en duidelijk je mening geven.","601.1",NA
"Maar schreeuwen, schelden en beledigen lost niets op.","601.1",NA
"En geweld en bedreigingen accepteren we simpelweg niet.","601.1",NA
"Van de politieagent tot de burgemeester en van de ambulancebroeder tot de conducteur:","601.1",NA
"ze moeten hun werk kunnen doen zonder de angst een klap te krijgen of bespuugd te worden.","601.1",NA
"In Nederland houden we onze handen thuis, ook als we een verschil van mening hebben.","601.1",NA
"Onschuldige mensen verdienen altijd bescherming tegen mensen die kwaad in de zin hebben.","104",NA
"Daarom willen wij een sterke krijgsmacht, die terroristen en andere vijanden overal ter wereld kan aanpakken.","104",NA
"Dat kost geld, maar dat hebben wij er graag voor over.","104",NA
"Onze militairen waken namelijk over onze veiligheid.","104",NA
"Ook in ons eigen land treden we hard op tegen mensen die zich misdragen.","104",NA
"De crimineel die de kogels door een woonwijk laat vliegen om zijn vijand te vermoorden, moet zwaar worden gestraft.","605.1",NA
"Jeugdbendes die zorgen voor overlast en angst in de buurt, moeten constant op de huid worden gezeten door de politie.","605.1",NA
"De wegpiraat die steeds weer met drank op achter het stuur kruipt, raakt zijn rijbewijs voor altijd kwijt.","605.1",NA
"In Nederland krijgt iedereen de kans iets van zijn leven te maken.","605.1",NA
"Wie het in zijn hoofd haalt het leven van anderen te verpesten of in gevaar te brengen, moet daarvoor worden bestraft.","605.1",NA
"Dan krijg je de straf waar je het zelf naar hebt gemaakt.","605.1",NA
"Wij willen daarom hogere maximale straffen voor moord en doodslag.","605.1",NA
"We willen niet alleen Nederlanders in nood beschermen.","107",NA
"We vinden het ook vanzelfsprekend om mensen te helpen die vluchten voor bommen.","107",NA
"Wij denken dat we dat het best kunnen doen in hun eigen regio.","107",NA
"Dicht bij het huis, de woonplaats en de mensen die ze plotseling moesten verlaten.","107",NA
"Zodat ze snel weer naar huis kunnen als dat weer mogelijk is en hun eigen land weer kunnen gaan opbouwen.","107",NA
"Wij willen zelf bepalen hoeveel vluchtelingen nog naar Nederland komen.","107",NA
"Door maar een beperkt aantal mensen toe te laten, vergroten we het gevoel van veiligheid in onze straten en zorgen we ervoor dat er minder druk op onze gezondheidszorg, sociale huurwoningen en scholen komt te staan.","107",NA
"We accepteren het niet als asielzoekers zich in opvanglocaties schuldig maken aan pesterijen, bedreigingen en discriminatie.","608.2",NA
"We hebben niets met praatclubjes en eindeloze pogingen om begrip te krijgen voor andere manieren van doen.","608.2",NA
"In Nederland gedraag je je.","608.2",NA
"Als je dat doet, dan zijn de mogelijkheden eindeloos.","608.2",NA
"En als je dat niet doet, dan ben je hier niet welkom.","608.2",NA
"Dit maken we bij aankomst in Nederland al duidelijk.","608.2",NA
"Zo laten we meteen zien dat we in Nederland geen plaats hebben voor onverdraagzaamheid.","608.2",NA
"Wie onze vrije samenleving niet respecteert, hoort niet thuis in Nederland.","608.2",NA
"In Nederland doe je je best.","601.1",NA
"Je doet je best om je eigen weg te vinden.","601.1",NA
"Om je eigen leven tot een succes te maken.","601.1",NA
"Wij gaan mensen dus ook niet vertellen wat ze met hun leven moeten doen.","401",NA
"Maar we zorgen er wel voor dat ze de beste mogelijkheden hebben waarmee ze hun leven kunnen leiden zoals ze het zelf willen.","506",NA
"Daarom zorgen we voor het allerbeste onderwijs.","506",NA
"Niet alleen voor de pientere dochter van vijf die zichzelf al leerde lezen, maar ook voor de handige zoon van zeventien die hard op weg is een geweldige stukadoor te worden.","506",NA
"Want alle kinderen verdienen een even goede start.","503",NA
"Hoe de toekomst er ook uitziet, wij willen dat onze kinderen er klaar voor zijn.","503",NA
"Daarom willen wij modern onderwijs, met alleen nog de beste leraren voor de klas.","506",NA
"En niet alleen voor onze kinderen, maar ook voor volwassenen die weer willen gaan studeren of zich willen omscholen.","506",NA
"Wij willen die kansen volop bieden.","506",NA
"Op die manier kan iedere Nederlander het beste uit zichzelf halen en gaat geen enkel talent verloren.","506",NA
"Op die manier kan iedereen alle kansen grijpen die de toekomst biedt.","503",NA
"Als je de kans krijgt om je talenten te ontwikkelen, vind je ook sneller werk dat bij je past.","701",NA
"Het hebben van werk is ontzettend belangrijk om echt het leven te kunnen leiden dat je wilt.","701",NA
"Werk zorgt ervoor dat je voor jezelf en je naasten kunt zorgen.","701",NA
"Het biedt je de zekerheid van een inkomen.","701",NA
"Het geeft je de mogelijkheid om te laten zien wat je kunt.","701",NA
"En het is vaak nog gezellig ook.","701",NA
"Het werk en de manier waarop we werken, veranderen wel.","701",NA
"De tijden waarin we ons hele leven bij dezelfde baas werkten, zijn echt voorbij.","401",NA
"Het is tegenwoordig heel normaal dat je tijdens je leven meerdere werkgevers en verschillende soorten contracten hebt.","401",NA
"Daar is niets mis mee, maar dan moeten de regels er wel bij passen.","401",NA
"Die regels willen wij dus makkelijker maken.","402",NA
"Zodat je sneller een baan vindt en samen met je werkgever kunt bekijken welk contract daar het best bij past.","402",NA
"We willen er op die manier voor zorgen dat werk zekerheid blijft bieden.","402",NA
"We vinden bovendien dat je moet worden beloond als je werkt.","402",NA
"Daarom willen wij de belasting verlagen, zodat mensen meer geld overhouden om uit te geven aan de dingen die zij belangrijk of gewoon leuk vinden.","402",NA
"Omdat we heel veel waarde hechten aan onze gezondheid, letten we op ons eten, maken we tijd om te sporten en proberen we om te stoppen met roken.","502",NA
"Er is eigenlijk maar één ding dat we nog belangrijker vinden:","504",NA
"de gezondheid van onze kinderen, ouders en vrienden.","504",NA
"Gelukkig hebben we in Nederland geweldige zorg.","504",NA
"En die zorg is ook nog eens voor iedereen beschikbaar.","504",NA
"Rijk of arm, jong of oud:","504",NA
"je krijgt de behandeling die je nodig hebt.","504",NA
"Van het kuurtje dat de huisarts heeft voorgeschreven tot de dure operatie in het ziekenhuis.","504",NA
"Dat kan omdat alle Nederlanders meebetalen.","504",NA
"Wie gezond is, betaalt via zijn zorgverzekering mee aan de zorg voor zieken.","504",NA
"Typisch Nederlands, elkaar steunen als het moeilijk is.","504",NA
"Wij zijn trots op onze geweldige artsen, verpleegkundigen en mantelzorgers en op al die andere mensen die dag en nacht keihard werken om kwetsbare mensen te helpen.","504",NA
"Dankzij hen is er heel goede zorg in Nederland.","504",NA
"De afgelopen jaren hebben wij eraan gewerkt om die zorg dichter bij huis te brengen.","504",NA
"Zodat bijvoorbeeld ouderen en gehandicapten zo lang mogelijk in hun eigen vertrouwde omgeving kunnen blijven wonen.","504",NA
"De komende tijd willen wij dat mensen die verbeteringen gaan voelen.","504",NA
"Ook in de zorg is het dus tijd voor rust.","504",NA
"Maar dat betekent niet dat we achterover gaan zitten.","504",NA
"Wij willen dat elk verpleeghuis zo goed wordt als het beste verpleeghuis.","504",NA
"Dat elk ziekenhuis zo goed wordt als het beste ziekenhuis.","504",NA
"Dat onze geweldige zorg nóg beter wordt.","504",NA
"Daar zijn wij in Nederland toe in staat.","504",NA
"Door slimmer gebruik te maken van nieuwe technieken.","504",NA
"En door goede nieuwe behandelingen en medicijnen zo snel mogelijk in te zetten.","504",NA
"Zo zorgen we ervoor dat we steeds langer een fijn leven kunnen leiden.","504",NA
"Zorg, veiligheid, onderwijs, werk.","404",NA
"De laatste jaren hebben we veel hervormd om op al deze terreinen zekerheid te blijven bieden.","404",NA
"Die moeilijke tijd is nu achter de rug.","404",NA
"Er kan weer volop worden geleefd.","404",NA
"Terwijl we ondertussen, in alle rust, doorbouwen aan het Nederland waaraan we gehecht zijn.","404",NA
"Bouwen aan mooie en veilige buurten, zodat we met plezier kunnen wonen.","411",NA
"Bouwen aan goede wegen en openbaar vervoer, zodat we overal makkelijk heen kunnen.","411",NA
"Bouwen aan moderne manieren om energie op te wekken, zodat we de wereld schoner maken én onze energierekening omlaag brengen.","411",NA
"Kortom, we bouwen aan een Nederland dat Nederland blijft, maar dan steeds iets beter.","411",NA
"Doordat we blijven bouwen, kunnen we straks ook echt genieten van de toekomst.","416.2",NA
"Een toekomst die genoeg economische en ecologische kansen biedt voor onze kinderen en kleinkinderen.","416.2",NA
"Een toekomst waarin we onze volle verantwoordelijkheid nemen voor duurzaamheid en klimaat én daar ook een goede boterham mee kunnen verdienen.","416.2",NA
"Een toekomst waar we vol hoop en nieuwsgierigheid naar uitkijken.","416.2",NA
"Want in Nederland zijn we niet bang voor technologische veranderingen, we vinden ze juist gaaf.","416.2",NA
"We fantaseren over wat er allemaal mogelijk is.","416.2",NA
"En we grijpen de kansen die we zien met beide handen aan.","416.2",NA
"Grote en kleine bedrijven zijn nu al bezig om dingen te maken die ons leven straks leuker maken.","704",NA
"Makkelijker.","704",NA
"Beter.","704",NA
"Dat gaan we niet in de weg zitten.","401",NA
"Integendeel:","401",NA
"daar maken we de weg voor vrij.","401",NA
"We willen dat er flink wordt geëxperimenteerd om te kijken welke ambitieuze ideeën Nederland beter maken.","401",NA
"Zoals we altijd hebben gedaan.","401",NA
"Dit programma is door en door Nederlands.","601.1",NA
"Positief en eigenwijs.","601.1",NA
"Ons gewone, alledaagse leven staat centraal, want dat is al bijzonder genoeg.","601.1",NA
"Wij kunnen dat gewone, alledaagse leven leiden dankzij de overtuigingen die wij zo koesteren.","601.1",NA
"Vrijheid.","601.1",NA
"Verantwoordelijkheid.","601.1",NA
"Verdraagzaamheid.","601.1",NA
"Gelijkwaardigheid.","601.1",NA
"Sociale rechtvaardigheid.","601.1",NA
"Die overtuigingen verdienen zorg, aandacht en bescherming.","601.1",NA
"Nederland verdient dat ook.","601.1",NA
"Wij zullen daar dag en nacht voor werken.","305.1",NA
"Samen met jou en met miljoenen andere optimistische, koppige en gewoon leuke Nederlanders.","305.1",NA
"Nederland is dat waard.","305.1",NA
"Zeker Nederland.","305.1",NA
"Veiligheid en vrijheid","H",NA
"In Nederland kunnen we genieten van vrijheid zolang onze veiligheid op orde is.","104",NA
"Als we om ons heen kijken, ontstaat al snel het besef dat die veiligheid niet vanzelfsprekend is.","104",NA
"We hoeven het journaal maar aan te zetten of de krant open te slaan en we zien in toenemende mate een wereld vol onzekerheden.","104",NA
"Aan de randen van Europa en het NAVO-grondgebied roert Rusland zich, en in het Midden-Oosten woeden conflicten die elkaar versterken.","104",NA
"Waar veiligheid voorheen ging over het weren van inbrekers uit je huis, zijn er nu ook zorgen over extremisme en terroristische aanslagen die onze woonkamers binnenkomen.","104",NA
"Buitenlandse en binnenlandse veiligheid raken sterk met elkaar vervlochten.","104",NA
"Het duidelijkst wordt dat door de grote migratiestromen die ook richting ons land komen.","601.2",NA
"Wereldwijd zijn tientallen miljoenen mensen op de vlucht geslagen.","601.2",NA
"Tegelijkertijd groeit de wereldbevolking explosief.","601.2",NA
"Velen van de miljoenen mensen die elders worden geboren, zullen vroeg of laat naar Europa, en dus ook naar Nederland, willen komen.","601.2",NA
"Omdat ze hier een betere toekomst denken te vinden.","601.2",NA
"En hoe begrijpelijk dat ook is, dit is onhoudbaar voor Europa en voor Nederland.","601.2",NA
"We voelen dat allemaal.","601.2",NA
"Grote groepen migranten die hier tegelijkertijd aankomen, integreren over het algemeen niet.","601.2",NA
"Zij zonderen zich juist af van onze maatschappij.","601.2",NA
"Dat creëert onhoudbare spanningen in onze samenleving.","601.2",NA
"Blijft Nederland nog wel Nederland?","601.2",NA
"Zitten er tussen al die mensen die naar Europa komen mogelijk ook terroristen die hier aanslagen gaan plegen?","601.2",NA
"Hoelang duurt het nog voordat de intolerantie en haat uit het Midden-Oosten zich ook in onze samenleving nestelt?","601.2",NA
"En kan ik nog wel gewoon in vrijheid naar een groot sportevenement of een concert zonder ieder moment wantrouwend om me heen te hoeven kijken?","601.2",NA
"Om Nederland zoals het is te behouden, is een aantal zaken nodig.","104",NA
"Te beginnen met een realistisch buitenlands beleid, waarin Nederlandse belangen zoals veiligheid, migratie en handel centraal staan.","104",NA
"Daarvoor is een veelzijdig inzetbare krijgsmacht nodig, die in staat is om adequaat op alle dreigingen te reageren.","104",NA
"Ontwikkelingssamenwerking moet daarbij gerichter worden ingezet op slechts een beperkt aantal kernthema’s, zoals noodhulp.","104",NA
"We moeten bovendien de beveiliging van onze Europese buitengrenzen verder verstevigen en","104",NA
"veilige, regionale opvang voor vluchtelingen organiseren.","601.2",NA
"Zodat we regie kunnen houden op het aantal mensen dat naar Nederland kan komen.","601.2",NA
"Daarnaast moeten we er alles aan doen om te zorgen dat terroristen en gewelddadige extremisten geen voet aan de grond krijgen in ons land.","104",NA
"De veiligheid in de straat en de leefbaarheid in de buurt mogen daarbij niet uit het oog worden verloren.","104",NA
"Politie en justitie moeten daarom onverminderd woninginbraken, overvallen, straatroven en geweld blijven bestrijden.","605.1",NA
"En onverminderd zowel kleine als georganiseerde criminaliteit blijven aanpakken.","605.1",NA
"In Nederland moeten we duidelijk maken waar wij voor staan en wat wij in dit land normaal vinden.","601.1",NA
"Dat het hier normaal is dat mannen en vrouwen gelijkwaardig zijn, net als homo’s en hetero’s, gelovigen en niet-gelovigen.","601.1",NA
"Dat we pal staan voor onze waarden en onze vrijheden.","601.1",NA
"En dat die waarden niet onderhandelbaar zijn.","601.1",NA
"Ook niet als die onder druk komen van ontwikkelingen in de biotechnologie, kunstmatige intelligentie en robotisering.","601.1",NA
"Nederland is gebouwd op een fundament van vrijheid, verantwoordelijkheid en verdraagzaamheid.","601.1",NA
"Voor wie dat niet wil accepteren, is hier geen plek.","608.2",NA
"Maar voor wie zich aanpast, is Nederland gastvrij:","608.2",NA
"zij delen mee in onze veiligheid en vrijheid.","608.2",NA
"Veiligheid","H",NA
"Veiligheid is de belangrijkste taak van de overheid.","104",NA
"We kunnen ons land nooit honderd procent veilig maken, maar we kunnen er wel alles aan doen om daar zo dicht mogelijk bij in de buurt te komen.","104",NA
"Daar zetten we ons dan ook volledig voor in, met respect voor de rechtstaat en onze verworven burgerlijke vrijheden.","203",NA
"Nederland is ook veiliger geworden.","104",NA
"De criminaliteitscijfers van zogenaamde ‘high impact crimes’ als over vallen, straatroven, woninginbraken en seksuele misdrijven zijn flink gedaald.","605.1",NA
"Daarnaast heeft de gezamenlijke aanpak van ondermijnende en georganiseerde criminaliteit door politie, Openbaar Ministerie, Belastingdienst en andere par tners zijn vruchten afgeworpen.","605.1",NA
"Waar nodig zijn agenten vrij gemaakt om synthetische drugs, hennepteelt, maar ook criminele motorbendes en criminele netwerken in de grote steden effectief aan te pakken.","605.1",NA
"Maar vandaag de dag worden onze vrijheid, veiligheid en welvaart ook bedreigd door een gebrek aan internationale orde en stabiliteit.","104",NA
"We zien directe aanvallen vanuit islamitisch-extremistische hoek, zoals de vreselijke aanslagen in Parijs, Brussel en Nice.","104",NA
"Aanslagen die zorgen voor een groot gevoel van onveiligheid en onrust, omdat we beseffen dat onze vrijheid niet vanzelfsprekend is.","104",NA
"Wij willen dat iedereen in Nederland veilig is op straat, op school en in zijn eigen huis en dat iedereen zich ook echt veilig voelt.","104",NA
"De vrije samenleving die wij graag willen, is alleen mogelijk in een veilig land.","104",NA
"Criminaliteit begint vaak in de straat.","605.1",NA
"Van kleine diefstallen en vernielingen groeit het door naar zwaardere criminaliteit, zoals overvallen, inbraken en soms zelfs liquidaties in de buurt.","605.1",NA
"De wijkagent is de oren en ogen in de buurt, bijvoorbeeld bij het tijdig herkennen van radicalisering.","605.1",NA
"Daarmee is de wijkagent de hoeksteen van de politieorganisatie.","605.1",NA
"Wij willen daarom meer investeren in (meer) wijkagenten.","605.1",NA
"Om ervoor te zorgen dat hij zo min mogelijk achter zijn bureau hoeft te zitten, willen we de wijkagent in staat stellen om alle politietaken eenvoudig en snel te kunnen uitvoeren.","605.1",NA
"Bijvoorbeeld met zijn beveiligde mobiele diensttelefoon.","605.1",NA
"We moedigen de ontwikkeling van initiatieven als buurtapps, wijkpreventieteams en burgerfora aan.","606.2",NA
"Met buurtinformatienetwerken die zij zelf oprichten, kunnen de bewoners de politie helpen inbrekers op te pakken en inbraken te voorkomen.","606.2",NA
"Inwoners kunnen ook samen met de gemeente verloedering in de buurt aanpakken zodat het veiligheidsgevoel toeneemt.","606.2",NA
"We willen dan ook dat politie en gemeenten de buurtinformatienetwerken ondersteunen.","606.2",NA
"Hulpverleners en publieke dienstverleners verdienen respect voor de belangrijke rol die zij hebben in onze samenleving.","605.1",NA
"We staan vierkant achter hen.","605.1",NA
"We accepteren geen enkele vorm van geweld, agressie en intimidatie.","605.1",NA
"Wie hulpverleners belaagt, krijgt nu al te maken met snelrecht en met hogere straffen en dat houden we zo.","605.1",NA
"Agenten zetten zich dag in dag uit in om onze veiligheid te bewaken.","605.1",NA
"Zij bieden hulp in noodsituaties en dat is ook wat van hen wordt verwacht.","605.1",NA
"Agenten hebben als taak dreigende situaties te de-escaleren, geweld te voorkomen en zo nodig te stoppen.","605.1",NA
"Als zij bij de uitoefening van die taak onverhoopt maar noodgedwongen geweld gebruiken, verdienen zij ons begrip, onze steun en onze bescherming.","605.1",NA
"Uitgangspunt moet daarom zijn dat politieagenten niet worden aangemerkt als verdachten bij een onderzoek naar het gebruik van geweld.","605.1",NA
"Wij willen dat agenten alleen worden vervolgd als ze expliciet de geweldsinstructie hebben overtreden.","605.1",NA
"De flexibele inzet van vrijwilligers bij de politie en reservisten bij de Koninklijke Marechaussee heeft een grote meerwaarde.","606.1",NA
"Met hun diverse achtergronden kunnen ze zowel in de basispolitiezorg, tijdens evenementen en controleacties als op specialistische recherchetaken de slagkracht van deze organisaties enorm vergroten.","606.1",NA
"Ook vormen ze ambassadeurs voor de politie in de samenleving.","606.1",NA
"We willen dat de ingezette vernieuwing en intensivering van vrijwilligers en reservisten volop wordt voortgezet.","606.1",NA
"In ons land gelden regels.","605.1",NA
"Wanneer die worden overtreden, moet onmiddellijk ingegrepen worden.","605.1",NA
"De afgelopen jaren is hard gewerkt om het lokale gezag van alle bevoegdheden en middelen te voorzien om de openbare orde te handhaven.","605.1",NA
"Wij verwachten van hen dat zij die ook inzetten, zodat de politie volle slagkracht heeft.","605.1",NA
"De politie moet zich onvoorwaardelijk gesteund weten door het lokaal bestuur.","605.1",NA
"Overlastgevende relschoppers moeten sneller te maken krijgen met preventief fouilleren, cameratoezicht, samenscholings- en gebiedsverboden.","605.1",NA
"Criminelen gaan met hun tijd mee en organiseren zich steeds beter.","605.1",NA
"Dat vraagt dus extra aandacht van politie en justitie.","605.1",NA
"Goede voorbeelden zijn de aanpak van georganiseerde en drugsgerelateerde criminaliteit in Brabant.","605.1",NA
"Wij willen dat justitie altijd probeert om crimineel vermogen af te pakken.","605.1",NA
"Misdaad mag namelijk nooit lonen.","605.1",NA
"De opbrengsten willen we onderbrengen in een fonds waaruit dan weer nieuwe ‘afpak-acties’ kunnen worden betaald.","605.1",NA
"Zo verdienen de kosten van het afpakken van crimineel geld zichzelf terug.","605.1",NA
"Afrekeningen in het criminele circuit vinden steeds vaker plaats in de openbaarheid, vaak met schokkende gevolgen voor de samenleving.","605.1",NA
"Hierop horen zware straffen te staan.","605.1",NA
"Ook het bezit van illegale vuurwapens willen we daarom aanzienlijk zwaarder bestraffen.","605.1",NA
"Het is goed om te constateren dat de criminaliteitsaanpak in Nederland zijn vruchten afwerpt.","605.1",NA
"We willen echter wel dat misdaden die worden gepleegd, vaker worden opgelost.","605.1",NA
"De ophelderingspercentages moeten dus omhoog.","605.1",NA
"Daarom willen we dat er meer hooggeschoolde mensen als rechercheur worden opgeleid en aangenomen, zodat ook financiële en gecompliceerde misdaad effectief kan worden bestreden.","605.1",NA
