"text","cmp_code","eu_code"
"Lokale en landelijke overheden en instellingen met publieke taken zoals woningcorporaties en energiemaatschappijen werken verplicht samen met politie en justitie.","605",NA
"Door gegevens te koppelen kunnen misdrijven makkelijker aan het licht komen.","605",NA
"Bij jeugdcriminaliteit wordt lik-op-stuk-beleid gevoerd, zoals het innemen van scooters en brommers na het plegen van een misdrijf.","605",NA
"Politie en toezichthouders richten zich zoveel mogelijk op een heterdaad aanpak en het voorkomen dat misdrijven gepleegd gaan worden.","605",NA
"Buurtbewoners worden zo veel mogelijk betrokken bij het werken aan leefbaarheid van de eigen buurt, zoals overleg over aanleg van speelveldjes.","606",NA
"Ook investeringen die snel meer veiligheid geven kunnen gemakkelijker en goedkoper samen worden gefinancierd.","606",NA
"Hoe effectiever buurtbewoners – bijvoorbeeld ten behoeve van toezicht - worden ingeschakeld, hoe effectiever de politie toezichtregie kan uitoefenen.","606",NA
"Lokaal ondernemerschap wordt door de overheid ruimhartig gestimuleerd.","401",NA
"Elke buurt krijgt een eigen wijkagent, of gemeentelijke wijktoezichthouder, die direct aanspreekpunt is.","605",NA
"Via regulier wijk- en veiligheidsberaad onderhoudt diegene het contact met burgers, scholen, jongerenwerkers, sportverenigingen, woningcorporaties en winkeliers.","606",NA
"Gemeentelijke toezichthouders treden – in samenwerking met de buurtbewoners – op tegen overlast, verkeersovertredingen, straatvuil, openbaar drank- en drugsgebruik.","605",NA
"Burgers ergeren zich aan respectloos en asociaal gedrag van (hang)jongeren.","605",NA
"De ChristenUnie begrijpt de roep om keiharde aanpak van overlast, maar ziet ook de verhalen achter de overlast.","705",NA
"Er is een groep van 16. 000 ‘overbelaste jongeren’, voornamelijk in de grote steden.","705",NA
"Door een instabiele thuissituatie, schulden, criminaliteit in hun directe omgeving, en psychische problemen lopen zij een groot risico geen diploma te halen en maatschappelijk uit te vallen.","705",NA
"Deze jongeren hebben boven alles behoefte aan iemand die ze kunnen vertrouwen en die hen behalve grenzen ook richting geeft.","503",NA
"Het gaat erom dat we van jongeren houden: het is ‘ónze jeugd van tegenwoordig’!","705",NA
"De overheid kan helpen perspectief te bieden.","705",NA
"Dankzij de ChristenUnie is 500 miljoen geïnvesteerd in de aanpak van jeugdwerkloosheid, onder andere door investeringen in het MBO en in ‘plusvoorzieningen’ voor overbelaste jongeren om een startkwalificatie te halen.","305",NA
"Het schoolverzuim is succesvol teruggedrongen.","305",NA
"Met 22 gemeenten is specifiek ingezet op het terugdringen van overlast door Marokkaans-Nederlandse probleemjongeren, o.a. door gezinsmanagers en straatcoaches.","305",NA
"In de komende kabinetsperiode wil de ChristenUnie:","305",NA
"inzet op loopbaanbegeleiding/coaching, doorlopende leerlijnen en 6-jarige vakscholen met veel praktische vakken;","506",NA
"tegengaan discriminatie op de arbeidsmarkt;","503",NA
"inzet op voorziening die jongeren aan structuur en dagritme kunnen helpen;","705",NA
"begeleiding van jongeren naar ondernemerschap;","401",NA
"investering in jeugdwerkers/coaches met deskundigheid én hart voor jongeren: relatie staat centraal;","606",NA
"stimulering van jeugdparticipatie in gemeenten om de relatie tussen buurt en jongeren te verbeteren, en alternatieven te bieden voor de ‘straat’ met culturele, recreatieve en sportvoorzieningen;","606",NA
"besliste en gerichte benadering van ouders van overlastgevende jeugd onder de 12 door een snelle maar lichte gezagsmaatregel.","603",NA
"Als ingrijpen in het ouderlijk gezag nodig is, is tussenkomst van de rechter altijd aan de orde.","605",NA
"Zo’n ingreep is immers verstrekkend en heeft grote gevolgen voor ouders en kinderen;","603",NA
"zich ervoor inzetten dat het geld dat het kabinet Balkenende IV vrijmaakte voor Nederlands-Antilliaanse jongeren, daadwerkelijk wordt uitgegeven.","705",NA
"Er moet aandacht zijn voor Nederlands-Antilliaanse jongeren door een aanpak die gericht is op het terugdringen van problemen en vergaren van specifieke kennis voor de reguliere instanties, in samenwerking met de Antilliaanse gemeenschap;","705",NA
"overlast terugdringen door inzet op verbetering van de opvoeding van de jeugd.","603",NA
"Ouders en andere gezagsdragers moeten daarin hun verantwoordelijkheid nemen.","603",NA
"De ChristenUnie heeft in de kabinetsperiode de laatste jaren veel werk gemaakt van de verbetering van de veiligheidssituatie.","605",NA
"Er zijn agenten bijgekomen.","605",NA
"Bevoegdheden van politie en justitie zijn verruimd.","605",NA
"Nu veroordeelden in veel meer gevallen dan voorheen DNA-profielen moeten afstaan, konden meer misdrijven worden opgelost.","605",NA
"Veel voorkomende criminaliteit is teruggedrongen met gedragsaanwijzingen, gebiedsverboden en het vastzetten van veelplegers.","605",NA
"Om criminele winsten af te romen is de ‘pluk ze’ wetgeving verruimd.","605",NA
"Ondanks beperkte successen is er nog een lange weg te gaan.","605",NA
"Het oplossingspercentage van geregistreerde misdrijven is veel te laag (ca. 20 procent).","605",NA
"Straffen hebben te weinig effect.","605",NA
"De recidive is hoog.","605",NA
"Politie en justitie werken te weinig samen met burgers, bedrijven en instellingen om de veiligheid gezamenlijk en vanuit eigen verantwoordelijkheden op te pakken.","605",NA
"De overheid is in wet- en regelgeving lang niet duidelijk genoeg.","605",NA
"Bij een overheid die duidelijke grenzen stelt past geen gedoogbeleid.","605",NA
"Het idee dat reguleren criminaliteit voorkomt is ook naïef.","605",NA
"Activiteiten als drugshandel en prostitutie spelen altijd in criminele sferen waarbij er misbruik wordt gemaakt van andermans afhankelijkheid.","605",NA
"Als de overheid gaat reguleren, of gedogen, dan verliest zij de ambitie om deze zaken echt aan te willen pakken.","605",NA
"Rondom de gereguleerde sectoren ontstaat een schemergebied dat ronduit crimineel is.","605",NA
"Nu al gaat 80 procent van de in Nederland geproduceerde cannabis naar het buitenland.","605",NA
"De nationale recherche schat dat 60 - 90 procent van de vrouwen in de prostitutie dat onvrijwillig doet.","605",NA
"Hoe wezenlijk een stevige aanpak van criminaliteit en overlast ook is, een beleid dat alleen gebaseerd is op repressie of een reflex van verontwaardiging is niet goed.","605",NA
"De aanpak die de ChristenUnie voorstaat, is een combinatie van enerzijds handhaving en grenzen stellen en anderzijds de problemen aanpakken die de voedingsbodem zijn voor criminaliteit en onveiligheid.","605",NA
"De volgende maatregelen dragen hier aan bij:","605",NA
"Aanpak van financieel-economische criminaliteit volgens het principe: heterdaadaanpak, snelle strafoplegging en verbeurdverklaring van genoten winsten.","605",NA
"Introductie van de mogelijkheid voor preventieve verbeurdverklaringen, zodat een eventuele nieuwe wetsovertreding meteen wordt gevolgd door een straf.","605",NA
"‘Grenzeloze’ criminaliteit, zoals internetcriminaliteit en financiële criminaliteit worden - evenals vrouwenhandel - in gespecialiseerde landelijke eenheden ondergebracht.","605",NA
"Organisatoren van grootschalige evenementen zijn zelf verantwoordelijk voor de veiligheid.","503",NA
"Is niettemin politieinzet nodig dan worden de kosten doorgerekend via een ticketheffing.","503",NA
"Meer gebruik van vrijwillige politie, in het bijzonder in te zetten bij grootschalige operaties.","605",NA
"Het tweeslachtige drugsbeleid is de laatste tientallen jaren een bron van ellende geweest.","603",NA
"Het doel, softdrugs buiten de criminaliteit houden, is niet bereikt.","603",NA
"In plaats daarvan is het beleid een enorme impuls geweest voor de groei van de georganiseerde criminaliteit.","603",NA
"Drugs zijn ‘gewoon’ geworden en hebben veel verslaafden tot slachtoffer gemaakt.","603",NA
"Gelukkig is mede door invloed van de ChristenUnie ook op deze terreinen een kentering opgetreden.","603",NA
"Het aantal coffeeshops is sterk teruggedrongen, zeker in de buurt van scholen.","603",NA
"Wietplantages worden stelselmatig opgerold.","605",NA
"Er is veel beter zicht op het feit dat mensen die profiteren van activiteiten als drugshandel, prostitutie, gokken, illegale arbeid vaak nergens voor terugdeinzen.","605",NA
"We zijn gaan beseffen dat zij vanuit hun onderwereld winsten opstrijken die, eenmaal witgewassen, de bovenwereld corrumperen.","605",NA
"Het is tijd voor een heldere lijn en dus:","605",NA
"Verdwijnen de coffeeshops uit het straatbeeld","603",NA
"Geldt op straat en in publieke ruimten een blowverbod","603",NA
"Is er een nultolerantie voor gebruik van en beschikken over drugs bij 18-minners.","605",NA
"Zijn methadonprogramma’s of heroïneverstrekking aan verslaafden alleen toelaatbaar als zij zijn gericht op afkicken","603",NA
"Verdwijnt het onderscheid tussen hard- en softdrugs","603",NA
"Geldt een nultolerantie voor drugstoeristen en drugsrunners","605",NA
"Worden huizen en ruimten waarin wietplantages worden aangetroffen, verbeurd verklaard indien dit verwijtbaar is aan de eigenaar.","605",NA
"Straffen van daders heeft het karakter van vergelding en afschrikking.","605",NA
"Dat element is de afgelopen jaren zelfs nog versterkt.","605",NA
"Gemiddeld genomen zijn de straffen in Nederland steeds zwaarder geworden.","605",NA
"De kosten van de strafoplegging voor de samenleving zijn teruggedrongen door de betaling van uitkeringen tijdens het uitzitten van vrijheidsstraffen te beëindigen en de kosten van het innen van boetes in rekening te brengen bij de daders zelf.","605",NA
"Snelle strafoplegging is de beste preventie.","605",NA
"Termijnen duren in Nederland echter nog veel te lang.","605",NA
"Tegelijk moeten we ons niet blind staren op het effect van straffen.","705",NA
"In sommige jeugdgroepen bijvoorbeeld werkt het statusverhogend wanneer men met politie in aanraking komt.","705",NA
"Het verblijf in de gevangenis heeft een sterke negatieve invloed op jongeren.","705",NA
"Het is soms veel nuttiger om straf te gebruiken als stok achter de deur.","605",NA
"Dan maakt de gemeente de afspraak met een jongere om zijn leven te beteren door heel concrete stappen te zetten.","705",NA
"Als de jongere zich niet aan de afspraken houdt kan de straf alsnog uitgevoerd worden.","605",NA
"De ChristenUnie nam al het initiatief voor deze zogenaamde Doe Normaal aanpak.","605",NA
"Daarbij wordt de hele omgeving van een jongere gebruikt om een gedragsverandering tot stand te brengen.","605",NA
"Dus ook ouders en de school worden daarbij betrokken.","606",NA
"Deze uitgangspunten leiden tot de volgende maatregelen:","305",NA
"‘Eenvoudige misdrijven’, waarbij de bewijsvoering overduidelijk is en vervolging naar alle waarschijnlijkheid leidt tot strafoplegging worden van aanhouding tot straf binnen één maand afgedaan.","605",NA
"Politie, justitie en rechterlijke organisatie worden hierop ingericht.","605",NA
"Inkomensafhankelijke boetes dragen er toe bij dat elke wetsovertreder naar verhouding even zwaar wordt beboet.","503",NA
"De ernst van een delict bepaalt hoeveel boeteeenheden betaald moeten worden.","605",NA
"De hoogte van een boete-eenheid wordt bepaald door de hoogte van het inkomen van de overtreder.","503",NA
"Wie de straf heeft uitgezeten, krijgt een tweede kans: terug naar school, of werken voor je levensonderhoud.","705",NA
"De laatste fase van een straf is daarom gericht op resocialisatie en op het verkrijgen van vaardigheden om een nieuw bestaan op te bouwen.","705",NA
"De hulp om die kans te pakken wordt ook in de eerste fase na de straf voortgezet.","705",NA
"Bij zeer ernstige misdrijven past niet anders dan een levenslange vrijheidsstraf.","605",NA
"Mensen kunnen echter tot berouw en inkeer komen.","705",NA
"Indien daders door hun opstelling en gedrag, in het bijzonder naar de slachtoffers en hun nabestaanden toe, overtuigend aantonen dat zij anders in het leven zijn komen te staan, kan na verloop van 30 jaren een moment voor heroverweging aan de orde zijn.","705",NA
"Bij de beslissing tot vervroegde vrijlating worden slachtoffers en hun nabestaanden betrokken.","705",NA
"De straffen in ons land staan tot op heden niet voldoende in verband met in het bijzonder de slachtoffers van misdrijven.","705",NA
"Binnen het rechtssysteem zal vergelding liefst ondergeschikt moeten komen aan genoegdoening.","705",NA
"En genoegdoening kan (soms) leiden tot verzoening.","705",NA
"Genoegdoening aan de slachtoffers en zo mogelijk verzoening moeten daarom onderdeel uitmaken van strafproces en strafoplegging.","705",NA
"Daarnaast is het van belang om een straf niet alleen in het perspectief te zetten van boetedoening maar ook in het perspectief van het geven van kansen om een nieuw bestaan op te bouwen.","705",NA
"De kosten van slachtofferhulp en van schadefonds geweldsmisdrijven worden omgeslagen op wetsovertreders.","605",NA
"Tevens dragen veroordeelden bij aan de kosten van de rechtspleging.","605",NA
"Veroordeelden krijgen een sterke stimulans om nieuwe kansen te grijpen door de strafzwaarteaftrek: Veroordeelden krijgen de keus tussen een kortere straf, met plicht tot verrichten van (nuttige) arbeid, of een langere straf zonder arbeid.","705",NA
"De strafzwaarte is in beide gevallen gelijk.","605",NA
"Wie schade vergoedt en slachtoffers genoegdoening biedt of zelfs tot verzoening brengt, krijgt een lagere straf.","503",NA
"Daders worden – indien het slachtoffer hierin bewilligt – verplicht, onder begeleiding, hun slachtoffers, de eventuele nabestaanden daarvan, of de aangerichte schade onder ogen te zien.","605",NA
"Bij deze gelegenheid worden afspraken over de vergoeding van de schade gemaakt.","605",NA
"Vermogensschade die door criminaliteit is toegebracht wordt gemakkelijker verhaalbaar via de strafrechter.","605",NA
"Door de eisen aan slachtoffervorderingen te versoepelen en de grenzen van de hoogte te schrappen, hoeft de vergoeding in veel meer gevallen geen voorwerp te zijn van een civiel proces.","303",NA
"De inning kan via de strafrechter, ten gunste van het slachtoffer, worden overgenomen door het Centraal Justitieel Incasso Bureau.","303",NA
"Nederland is een veelkleurige samenleving geworden, maar we moeten wel zeilen bijzetten om de nieuw ontstane veelkleurige samenleving werkbaar en leefbaar te maken.","608",NA
"Het onderlinge vertrouwen moet nu verder groeien en ons land is daarom nu niet gebaat bij grootschalige immigratie.","608",NA
"De komst van migranten naar Nederland heeft onze samenleving in veel gevallen verrijkt.","607",NA
