"content","cmp_code","eu_code"
"Op straat tarten en treiteren jongeren uit verveling toevallige passanten en agenten.","606.1",NA
"Maar het gebrek aan waarden en normen zien we ook bij roekeloze bankiers, sjoemelende multinationals of graaiende bestuurders, die het eigenbelang boven het algemeen belang stelden.","606.1",NA
"Of bij politici die bewust te grote beloftes doen om vier jaar later doodleuk sorry te zeggen.","606.1",NA
"Ondertussen roept de moeizame integratie van nieuwkomers spanningen op en fundamentele vragen over onze eigen identiteit.","608.2",NA
"De aanslagen in Brussel, Parijs en andere Europese steden maken de vrees voor terreur voelbaar.","608.2",NA
"Op het wereld¬toneel zien we oude conflicten herleven en nieuwe risico's opdoemen.","608.2",NA
"Aan de ran¬den van Europa staan belangrijke mensenrechten als de vrijheid van meningsuiting, godsdienst en pers weer onder druk en uit oorlogsgebieden zijn vluchtelingen op drift en op zoek naar veiligheid.","608.2",NA
"In die wereld voelen veel mensen zich boos en onzeker, aan hun lot overgelaten of vervreemd van de omgeving waarin ze leven.","603",NA
"Die onzekerheid ontneemt het vertrouwen in de toekomst.","603",NA
"Als christendemocraten leggen wij ons niet neer bij die somberheid.","603",NA
"Wij ontkennen de problemen en zorgen niet;","603",NA
"wij pakken ze aan!","603",NA
"Daarover gaan voor ons deze verkiezingen:","603",NA
"over de keuzes voor het land dat we door willen geven.","603",NA
"Voor een beter Nederland","H",NA
"Wij kiezen voor een beter Nederland.","606.1",NA
"Voor een positief antwoord op de terechte zorgen van vele mensen, een doordacht perspectief op hoe het anders kan.","606.1",NA
"En beter.","606.1",NA
"Voor ons begint dat perspectief bij de waarden die we met elkaar delen, de waarden waarop onze samenleving is gebouwd.","603",NA
"Als we zeker zijn over die waarden en tradities kunnen we de onzekerheid en uitdagingen van deze tijd aan.","603",NA
"Als we ‘nee' durven zeggen tegen het onfatsoen, de mateloosheid en het doorgeschoten individualisme, bouwen we een sterke samenleving waar respect en saamhorigheid de norm zijn en gemeenschapszin de belangrijkste waarde.","603",NA
"Onze waarden en tradities zijn geen vlucht terug naar een geromantiseerd verleden maar een stevig fundament onder een nieuwe gezamenlijke toekomst.","603",NA
"Niet om mensen uit te sluiten, maar om iedereen duidelijk te maken dat de keuze voor een beter Nederland ligt in een samenleving van verbondenheid, openheid en innovatie.","606.1",NA
"Ons plan voor een beter Nederland begint bij een sterke samenleving van vitale gemeenschappen in dorpen en steden, waar mensen meedoen en naar elkaar omzien.","606.1",NA
"In die sterke samenleving stellen we grenzen zodat mensen zich veilig en thuis voelen, en meer baas zijn over hun eigen leven en hun eigen omgeving.","606.1",NA
"In die sterke samenleving staat niemand er alleen voor.","606.1",NA
"Dat geldt als eerste voor ons eigen thuis in familie en gezin, waarop je altijd terug kunt vallen, waar we elkaar helpen en verantwoordelijkheid voor elkaar nemen.","603",NA
"Wij kiezen voor elke vorm van relatie, waarin mensen duurzaam samenleven en voor elkaar zorgen.","606.1",NA
"Die belofte van zorg voor elkaar doen we ook als samenleving.","606.1",NA
"Als iedereen weer verantwoordelijkheid neemt voor zijn eigen leven en dat van anderen, vormen we met elkaar die samenleving waarin niemand aan zijn lot wordt overgelaten en waar de zorg voor onze ouderen, zieken en gehandicapten verzekerd is.","606.1",NA
"De keuzes voor het land dat we door willen geven, vertalen we ook in een eerlijke economie, waarbij we stevige lessen trekken uit de economische crisis en de malaise van de afgelopen jaren.","403",NA
"Te lang spraken we in de politiek alleen over groei en winst op de korte termijn.","403",NA
"In de eerlijke economie kiezen we voor eerlijke kansen en keuzes voor de lange termijn.","403",NA
"Samen vormen deze keuzes en voorstellen ons plan voor een beter Nederland:","603",NA
"de keuzes voor het land dat we door willen geven.","603",NA
"Sterke samenleving","H",NA
"Het betere Nederland dat wij voor ogen hebben begint bij een sterke samenleving waarin alle mensen zich veilig en thuis voelen, omdat ze weten dat er altijd iemand is die naar hen omkijkt.","606.1",NA
"Niemand staat er alleen voor.","606.1",NA
"Een sterke samenleving is gebouwd op saamhorigheid en gedeelde verantwoordelijkheid en geeft mensen directe invloed op hun eigen leefomgeving.","606.1",NA
"De overheid is bovenal dienstbaar aan burgers, bedrijven en organisaties.","504",NA
"Voor een sterke samenleving zijn juiste verhoudingen tussen samenleving, markt en overheid nodig.","405",NA
"In die samenleving staan mensen centraal - betrokken burgers die met elkaar samenleven, werken en bouwen aan een beter Nederland.","606.1",NA
"Burgerschap vraagt om een gedeeld besef van waarden en normen, van rechten en plichten.","606.1",NA
"Daarbinnen ontstaat de ruimte voor solidariteit en voor verschil in opvattingen, ambities en vaardigheden.","601.1",NA
"In de sterke samenleving richten mensen met elkaar hun leven in via familie of gezin, wijk, vereniging, geloofsgemeenschap of ander verband.","606.1",NA
"We zorgen en werken voor elkaar en met elkaar.","606.1",NA
"De overheid en de markt zijn dienstbaar aan de samenleving.","606.1",NA
"Een samenleving van ieder voor zich valt langzaam uit elkaar.","606.1",NA
"Verenigingen en de politiek hebben een gezamenlijke verantwoordelijkheid om polarisatie tegen te gaan en mensen te verbinden’","606.1",NA
"2. Sterke samenleving","H",NA
"Het betere Nederland dat wij voor ogen hebben begint bij een sterke samenleving waarin alle mensen zich veilig en thuis voelen, omdat ze weten dat er altijd iemand is die naar hen omkijkt.","606.1",NA
"Niemand staat er alleen voor.","606.1",NA
"Een sterke samenleving is gebouwd op saamhorigheid en gedeelde verantwoordelijkheid en geeft mensen directe invloed op hun eigen leefomgeving.","606.1",NA
"De overheid is bovenal dienstbaar aan burgers, bedrijven en organisaties.","504",NA
"In de afgelopen jaren is het vertrouwen in de samenleving sterk afgenomen.","602.1",NA
"Met mij gaat het goed, maar met ons gaat het minder.","602.1",NA
"Zonder dat vertrouwen brokkelt de samenleving langzaam af en trekken mensen zich terug.","602.1",NA
"Voor ons heeft het verlies aan vertrouwen alles te maken met het doorgeslagen individualisme van deze tijd.","606.1",NA
"Het idee dat als iedereen maar het beste voor zichzelf kiest en doet wat hij zelf wil, we daar allemaal beter van worden, blijkt niet waar.","606.1",NA
"Het leidt alleen tot egoïsme, isolatie en het recht van de sterkste.","606.1",NA
"Een samenleving van ieder voor zich valt langzaam uit elkaar.","606.1",NA
"Mensen leven langs elkaar heen en er ontstaan nieuwe scheidslijnen tussen hoog- en laagopgeleiden, tussen jong en oud, tussen oorspronkelijke en nieuwe Nederlanders.","503",NA
"We wonen in andere wijken en gaan naar andere scholen.","503",NA
"We ontmoeten elkaar niet meer en begrijpen elkaar daarom steeds minder.","503",NA
"Dat is niet het land dat wij door willen geven.","606.1",NA
"Wij kiezen voor een samenleving, waarin we over de scheidslijnen heen met elkaar bouwen aan dat betere Nederland;","606.1",NA
"een sterke samenleving waarin de vrijheid voor het individu altijd is gekoppeld aan de verantwoordelijkheid voor de ander.","606.1",NA
"Een andere oorzaak voor het verlies van vertrouwen in de samenleving ligt bij de politiek zelf.","304",NA
"Veel mensen voelen zich verlaten door een politiek die te veel met zichzelf bezig is en te weinig spreekt over de grote onderwerpen, die er voor hen echt toe doen.","304",NA
"Politici beloven te veel en zijn vooral gericht op successen voor de korte termijn.","304",NA
"Ook dat moet anders.","202.4",NA
"Een sterke samenleving laat meer ruimte voor eigen keuzes.","202.4",NA
"Dat betekent minder regels van bovenaf en meer zeggenschap voor burgers zelf.","202.4",NA
"2. 1 Versterken van de samenleving","H",NA
"Voor een sterke samenleving zijn juiste verhoudingen tussen samenleving, markt en overheid nodig.","405",NA
"In die samenleving staan mensen centraal - betrokken burgers die met elkaar samenleven, werken en bouwen aan een beter Nederland.","606.1",NA
"Burgerschap vraagt om een gedeeld besef van waarden en normen, van rechten en plichten.","606.1",NA
"Daarbinnen ontstaat de ruimte voor solidariteit en voor verschil in opvattingen, ambities en vaardigheden.","606.1",NA
"In de sterke samenleving richten mensen met elkaar hun leven in via familie of gezin, wijk, vereniging, geloofsgemeenschap of ander verband.","606.1",NA
"We zorgen en werken voor elkaar en met elkaar.","606.1",NA
"De overheid en de markt zijn dienstbaar aan de samenleving.","606.1",NA
"2. 1. 1 Burgerschap","H",NA
"Onze waarden zijn geïnspireerd door het christendom.","603",NA
"Waar normen met de tijd veranderen, vormen de christelijke waarden voor het CDA een blijvende houvast.","603",NA
"Hieruit volgt dat voor het CDA politiek begint met de erkenning van maatschappelijk initiatief.","606.1",NA
"Het CDA zet in op betrokken burgers om de onderlinge verbondenheid te versterken.","606.1",NA
"Vanuit een besef van verbondenheid tussen de generaties voelt het CDA zich geroepen tot zorg voor natuur en cultuur.","606.1",NA
"Een beter Nederland ligt in een samenleving van verbondenheid.","606.1",NA
"Burgerschap is één van de belangrijkste voorwaarden voor een sterke samenleving.","606.1",NA
"We kunnen niet samenleven zonder een gedeeld besef van rechten en plichten en de bereidheid om verantwoordelijkheid te nemen voor de mensen om je heen en om te zien naar elkaar.","606.1",NA
"Het gaat om de inzet voor anderen die het eigen belang overstijgt.","606.1",NA
"Het CDA staat achter artikel 1 van de grondwet en is tegen elke vorm van discriminatie.","203",NA
"Bij een grondswetswijziging zal het CDA een initiatief om “seksuele gerichtheid” en “handicap” hierin expliciet op te nemen steunen.","203",NA
"Waardoor deze gronden net zoals discriminatie van godsdienst, levensovertuiging, politieke gezindheid, ras en geslacht expliciet genoemd zullen worden.","203",NA
"Burgerschap wordt gevormd in de directe leefomgeving:","606.1",NA
"allereerst in gezins- en familieverband.","603",NA
"Daar waar mensen vanzelfsprekend voor elkaar zorgen en verantwoordelijkheid nemen.","606.1",NA
"Daarnaast spelen onderwijs, sociale contacten, verenigingen en maatschappelijke organisaties, kerken, enzovoorts een belangrijke rol.","606.1",NA
"De overheid heeft als taak een schild te zijn voor de zwakken, voor die mensen die geen hulp hebben.","504",NA
"Burgerschap wordt gevoed door een sterke verbinding met de Nederlandse kernwaarden, zoals gedefinieerd in onze Grondwet.","601.1",NA
"Historisch besef, de beleving van onze Nederlandse tradities en het respect voor hetgeen onze voorouders met elkaar hebben opgebouwd, bevorderen saamhorigheid en Nationale identiteit.","601.1",NA
"Symbolen als het Koninklijk Huis, de Nederlandse vlag en het volkslied verbinden.","601.1",NA
"Daarbij zorgen gemeenschappelijke nationale en religieuze feestdagen voor een gevoel van herkenning en verbinding.","601.1",NA
"“Om de verbinding, norm-besef en burgerschap in de samenleving te versterken wordt een maatschappelijke dienstplicht voor alle jongeren ingevoerd’","606.1",NA
"2. 1. 2Maatschappelijke dienstplicht voor alle jongeren","H",NA
"Juist omdat het belang van een sterke samenleving geen vanzelfsprekendheid meer is, willen wij een extra inzet om jongeren actief te betrekken bij de samen¬leving.","606.1",NA
"Daarom willen we toe naar een nieuwe maatschappelijke dienstplicht.","606.1",NA
"Dat kan bij Defensie, maar ook in de zorg, bij de politie of andere maatschappelijke organisaties.","606.1",NA
"Op termijn gaat de maatschappelijke dienstplicht gelden voor alle jongeren, zowel jongens als meisjes.","606.1",NA
"De nieuwe maatschappelijke dienstplicht leert jongeren dat samenleven een gezamenlijke opdracht is en versterkt de verbinding, het normbesef en burgerschap.","606.1",NA
"Omdat de invoer in één keer niet mogelijk is starten we met een gefaseerde invoer voor jongeren die het meest gebaat zijn met een ervaring in het dienen van de samenleving.","606.1",NA
"2. 1. 3 Ruim baan voor vrijwilligers","H",NA
"Je inzetten voor een ander en elkaar is wat 5. 5 miljoen vrijwilligers, waaronder ook veel jongeren, in ons land vanzelfsprekend vinden.","606.1",NA
"Dat willen we alle jongeren via de maatschappelijke dienstplicht leren.","606.1",NA
"Daarbij worden de ervaringen van de maat-schappelijke stage nadrukkelijk meegenomen.","606.1",NA
"Vrijwilligers zijn de ‘kampioenen' van de sterke samenleving.","606.1",NA
"Zonder hun inzet kunnen wij niet sporten, blijven de kerken dicht, kunnen scholen niets extra's organiseren en rukt de vrijwillige brandweer niet uit.","606.1",NA
"Vrijwilligers verdienen daarom onze grote waardering.","606.1",NA
"Daarnaast willen wij het vrijwilligerswerk ondersteunen door onnodige regels voor de vrijwilligers en voor verenigingen te schrappen en door de regels voor onkosten¬vergoeding van vrijwilligerswerk te versoepelen.","606.1",NA
"2. 1. 4 Sport voor ontmoeting en plezier","H",NA
"Sport is heel belangrijk, als ontspanning en als voorwaarde voor een gezond leven.","502",NA
"Maar sporten heeft ook een andere functie:","606.1",NA
"het brengt mensen samen en maakt mensen weerbaar.","606.1",NA
"Sport speelt ook een belangrijke rol in het overbrengen van waarden en vaardigheden die in het gewone leven onmisbaar zijn, zoals teambelang en respect.","606.1",NA
"Wij zetten in op toegankelijke sportfaciliteiten, zoals open clubs en sportcoaches die zich richten op de behoeften van de buurt, en geven prioriteit aan de (amateur-) verenigingen overal in het land.","503",NA
"Voor het verder stimuleren moeten de gemeente gefaciliteerd worden.","504",NA
"De amateursport is tegelijkertijd de basis voor topsport, waarin Nederland inter¬nationaal uitstekend scoort.","502",NA
"Omgekeerd is een uitdagend topsportklimaat de beste stimulans voor de amateursport.","502",NA
"Na een gouden medaille bij het turnen of het wielrennen kiezen veel jongere kinderen juist voor die sporten.","502",NA
"Een goede balans tussen amateur- en topsport versterkt dan ook beide disciplines.","502",NA
"2. 1. 5De waarde van cultuur","H",NA
"Kunst en cultuur geven kleur aan de samenleving en dragen bij aan saamhorigheid en identiteit in een rijk en gevarieerd verenigingsleven.","502",NA
"Kunst en cultuur bieden ont¬spanning en laten ons kennismaken met onbekende werelden en andere tijden.","502",NA
"Net als in de sport kiezen we voor een goede balans tussen amateurs en professionals, tussen de lokale fanfare en de topmusici van het Koninklijk Concertgebouworkest, tussen de regionale herkenbaarheid van het streekmuseum en de internationale faam van de Rijksmusea.","502",NA
"Wij willen dat overal in Nederland een volwaardig cultureel aanbod bestaat met ruimte voor regionale differentiatie.","502",NA
"In Limburg kan de harmonie de aanjager zijn;","502",NA
"in Groningen kan dat het Noorderslagfestival zijn.","502",NA
"Op gemeentelijk niveau is het van belang dat laagdrempelige voorzieningen voor het beoefenen van muziek en voor het lezen beschikbaar blijven, juist ook voor ouderen en mensen die minder gebruik maken van andere culturele voorzieningen.","502",NA
"Wij bepleiten daarom een betere spreiding van de cultuurmiddelen, waarbij er onder andere wordt ingezet op het meer rechttrekken van de verdeling van Rijkssubsidies aan culturele instellingen.","502",NA
"Het behoud van cultureel erfgoed is voor ons van groot belang om zowel waarde¬volle monumenten en kerken, als ook kunstwerken, archieven, documenten en boeken voor komende generaties te bewaren en toegankelijke te maken.","502",NA
"Wij willen dan ook dat de regeling voor particulieren, waarin het onderhoud van waardevolle rijksmonumenten fiscaal aftrekbaar is, ook voor de lange termijn behouden blijft.","502",NA
"Zodat op deze manier de hoge extra onderhoudskosten van monumenten door particulieren beter gefinancierd kunnen worden.","502",NA
"En daardoor waardevolle monumenten voor de toekomstige generaties beter bewaard zullen worden.","502",NA
"Taal en cultuur zijn dragers van identiteit, zijn verbinders in de samenleving en geven mensen geborgenheid.","502",NA
"Taalbeleid en taalontwikkeling zijn verantwoordelijkheden van de overheid.","502",NA
"Een borging van de Rijkstalen is gewenst.","502",NA
"De Friese taal is - evenals het Nederlands - een Europees erkende taal en verdient erkenning in de Neder¬landse Grondwet.","502",NA
"Tevens maakt het CDA zich sterk voor het verder erkennen van het Nedersaksisch en Limburgs als streektaal en het stimuleren van het gebruik hiervan in openbaar bestuur, cultuur en media.","502",NA
"2. 1. 6 Pluriforme media in een sterke democratie","H",NA
"De media laten ons zien wat er speelt in de wereld en hoe andere mensen leven en denken.","502",NA
"Ook hebben de media een belangrijke rol in de democratie:","502",NA
"ze berichten over wat er wordt besloten en controleren de macht.","502",NA
"Daarom moeten de media de veelkleurigheid van Nederland weergeven en kiezen wij voor het behoud van een pluriforme publieke omroep, op landelijk niveau, maar met expliciete handhaving van de regionale omroepen.","502",NA
"De publieke omroep en de lokale media moeten niet nog meer onderworpen zijn aan de marktlogica van kijkcijfers en advertentie- inkomsten, maar wel zijn informatieve rol versterken.","502",NA
"2. 1. 7 Nieuwe toekomst voor krimpregio’s","H",NA
"In regio's waar de bevolking krimpt staan economische weerbaarheid, sociaal-maatschappelijke voorzieningen en daarmee de leefbaarheid van de samenleving onder druk.","301",NA
"Deze gebieden dreigen af te haken bij de ontwikkeling van het land.","301",NA
"Dat is voelbaar:","301",NA
"kansrijke jongeren trekken weg, de school staat onder druk, de buurtsuper verdwijnt en de buslijn wordt als onrendabel opgeheven.","301",NA
"Nederland raakt in onbalans.","301",NA
"Gebieden, die met bevolkingskrimp worden geconfronteerd, moeten de kans krijgen om op basis van gelijkwaardigheid bij te dragen aan de ontwikkeling van Nederland en moeten hun potentieel waar kunnen maken.","301",NA
"Een beter Nederland zoekt balans tussen de economische speerpuntgebieden en de zones, waar bevolkingskrimp een dagelijkse realiteit is.","301",NA
"Wij zien door betere samenwerking, gerichte investeringen en een oplossings¬gerichte instelling van overheden nieuwe mogelijkheden voor deze regio's.","411",NA
"Door kleine scholen open te houden en door oprichting van IKC's, Integraal Kindcentra, hoeven jonge gezinnen niet weg te trekken.","411",NA
"Door te investeren in goede digitale én fysieke bereikbaarheid (wegen, OV) hoeven bedrijven/medewerkers en jongeren niet weg te trekken.","411",NA
"Lokale investeringen van burgers en bedrijven in breedband, schone energie of de economie kunnen nieuwe kansen bieden.","411",NA
"Ook kunnen voor¬zieningen voor meerdere gebruikers worden ingericht, zodat scholen, zorginstellin¬gen en verenigingen gebruik kunnen maken van hetzelfde gebouw.","411",NA
"In krimpregio's bewerkstelligen we dat er aanvullende maatregelen worden genomen die kunnen","411",NA
"bijdragen aan het stimuleren en behouden van werkgelegenheid in de genoemde regio's.","411",NA
"Wij willen meer aandacht voor de leefbaarheid van het buitengebied en willen nieuwe kansen ondersteunen, bijvoorbeeld door een transitiefonds voor vrijkomende gebouwen of door fiscale faciliteiten voor coöperatieve initiatieven.","411",NA
"2. 2Politiek en zeggenschap","H",NA
"Een sterke samenleving kan niet zonder een goed functionerende democratie en een stabiele rechtsstaat.","202.1",NA
"Zij vormen het fundament onder een vreedzame samen¬leving.","202.1",NA
"Om dit fundament te versterken, is het tijd voor een inhaalslag.","202.1",NA
"Dat doen we door door te kiezen voor een andere politiek, voor meer zeggenschap en een betere bestuurbaarheid.","202.1",NA
"Door niet de schreeuwers alle aandacht te geven, maar juist ook te luisteren naar mensen die vanuit een oprechte zorg en betrokkenheid opbouwend willen meedenken over nieuwe oplossingen.","202.1",NA
"Vanuit dit idee hebben meer dan duizend CDA-leden meegedacht over ideeën en voorstellen voor dit verkiezingsprogramma.","202.1",NA
"2. 2. 1Sterker parlement","H",NA
"Wij willen het vertrouwen in de democratie versterken door de invoering van een nieuw kiesstelsel, waarbij kiezers bij de landelijke verkiezingen zowel op een lande¬lijke kandidaat als op een kandidaat uit de eigen regio kunnen stemmen.","202.3",NA
"Regionale kandidaten hebben meer binding met de eigen achterban;","202.3",NA
"zij zijn als het ware meer directe volksvertegenwoordigers.","202.3",NA
"De belangrijkste taak van de Tweede Kamer is het controleren van de regering.","202.3",NA
"Een Kamerlid neemt het in het debat op tegen een minister of staatssecretaris, die daarbij altijd wordt ondersteund door een omvangrijk ambtenarenapparaat.","202.3",NA
"Daarom is dit is vaak een ongelijke strijd.","202.3",NA
"Om de controlerende taak van de Tweede Kamer te vergroten, wordt de onderzoekscapaciteit van de Tweede Kamer uitgebreid.","202.3",NA
"Wij vinden het raadgevend referendum geen goed instrument.","202.4",NA
"Het vergroot en verscherpt de tegenstellingen in de samenleving in plaats van dat het draagvlak voor een voorstel wordt vergroot.","202.4",NA
"Door referenda groeit het cynisme over de politiek, zoals nu gebeurt door de manier waarop het kabinet met de uitslag van het Oekraïne-referendum omgaat.","202.4",NA
"Daarom schaffen we het raadgevend referendum af.","202.4",NA
"Wel zoeken we naar andere wijzen om de burgerparticipatie te vergroten.","202.4",NA
"2. 2. 2 Betere bestuurbaarheid","H",NA
"Door de versplintering van het politieke landschap wordt het steeds moeilijker om in Den Haag stabiele coalities te vormen, die kunnen rekenen op een meerderheid in Eerste en Tweede Kamer.","303",NA
"Die versplintering wordt vergroot door afsplitsingen en eenmansfracties, die niet of nauwelijks hun parlementaire rol kunnen vervullen.","303",NA
"In het nieuwe kiesstelsel dat wij voorstaan wordt een kiesdrempel van 2% ingevoerd.","303",NA
"Daarnaast willen wij in de Tweede Kamer strengere regels voor Kamerleden die zich afsplitsen van hun partij.","303",NA
"Ze krijgen minder geld en minder spreektijd.","303",NA
"2. 2. 3 Een zelfbewuste en weerbare democratie","H",NA
"Nederland is altijd een pluriform land - met mensen van verschillende culturele achtergronden, etniciteiten, nationaliteiten, met verschillende levensstijlen, onderwijsniveaus, leeftijden en tradities geweest en dat moet zo blijven.","201.1",NA
"Dat zijn we verschuldigd aan de generaties voor ons die op verschillende momenten in de geschiedenis de strijd hebben geleverd voor de waarden van onze vrije samenleving.","201.1",NA
"Die vrijheid staat voor het respect voor onderlinge verschillen, ruimte voor andersdenkenden en de waardigheid van ieder mens.","201.1",NA
"Onze Grondwet is een vrucht van deze waarden.","203",NA
"Ze bepaalt de ruimte waarin deze waarden tot hun recht komen en begrenst de vrijheden wanneer deze andere vrijheden in de weg staan.","203",NA
"De vrijheid van meningsuiting, onderwijs, vereniging en godsdienst en het verbod op discriminatie bieden alle Nederlanders de ruimte om te zijn wie ze zijn en stellen tegelijk ook grenzen.","203",NA
"Er is geen vrijheid zonder verantwoordelijkheid voor de ander.","203",NA
"Juist omdat deze waarden elkaar in evenwicht houden zijn ze niet los verkrijgbaar.","203",NA
"Geen enkel recht is onbegrensd.","203",NA
"De vrijheid van meningsuiting is een groot goed, maar haatzaaien en/of oproepen tot en verheerlijken van geweld zijn onacceptabel.","203",NA
"Het moet wettelijk mogelijk worden om antidemocratische organisaties en bewegingen te verbieden.","203",NA
"We gaan onze democratie en rechtsstaat weerbaar maken tegen personen en organisaties die haar proberen te ondermijnen.","203",NA
"Daarbij speelt ook het onderwijs een belangrijke rol.","506",NA
"Wij willen meer aandacht voor burgerschap in het onderwijs.","506",NA
"Daarnaast willen wij de traditie herstellen datiedere Nederlander op zijn achttiende verjaardag of bij naturalisatie een boek krijgt uitgereikt met de rechten en plichten van het Nederlanderschap.","506",NA
"Mensen maken het verschil in de democratie.","506",NA
"De Rijksoverheid, politieke partijen en andere betrokken organisaties moeten samen werken aan het versterken van de democratie.","506",NA
"2. 2. 4 Recht om uit te dagen (right to challenge)","H",NA
"Wij geloven in de kracht van de samenleving en willen daarom dat burgers en ver¬enigingen het recht krijgen om de uitvoering van een collectieve voorziening van de overheid over te nemen.","606.2",NA
"Dit kan om van alles gaan:","606.2",NA
"het onderhoud van een park in de wijk, het beheer van sportvelden door de club of de zorg voor ouderen.","606.2",NA
"Met een zogeheten recht om uit de dagen (right to challenge) krijgen burgers het recht om bij hun gemeente een alternatief voorstel op tafel te leggen.","606.2",NA
"’Een sterke samenleving wordt niet vanuit Den Haag opgebouwd, maar regio, in de stad en in de eigen buurt’","606.2",NA
"2. 2. 5 Ruimte voor gemeenten","H",NA
"De gemeente is de overheid die het dichtst bij de burger staat.","301",NA
"Iedereen kent de weg naar het gemeentehuis voor de aanvraag van een nieuw paspoort of een bouwvergunning.","301",NA
"De laatste jaren hebben gemeenten steeds meer taken gekregen.","301",NA
"Wij willen gemeenten de ruimte geven om hun rol waar te maken.","301",NA
"Gemeenten zijn meer dan het uitvoeringsloket van landelijk beleid, zoals zij door het huidige kabinet vaak worden beschouwd.","301",NA
"Gemeenten krijgen meer ruimte om binnen de eigen verantwoordelijkheid eigen keuzes te maken, ook als dat leidt tot verschillen tussen gemeenten in bijvoorbeeld de zorg voor ouderen of de re-integratie van mensen met een uitkering.","301",NA
"Minder bestuurlijke regels moeten meer maatwerk mogelijk maken.","301",NA
"Wij willen de representatieve democratie versterken door die aan te vullen en te verbinden met de grote diversiteit aan vormen van betrokkenheid van inwoners bij hun straat, buurt, wijk en gemeente.","301",NA
"Politiek vindt niet alleen meer in het stadhuis plaats.","301",NA
"In gemeenten zien we nieuwe vormen van verbindingen ontstaan.","301",NA
"Mensen wachten niet meer op wat er uit de raadzaal komt, maar nemen zelf het initiatief voor betere voorzieningen en een veiliger 'buurt.","301",NA
"De ruilen deeleconomie groeit, co-financiering en crowdfunding nemen toe.","301",NA
"Wij steunen zulke maatschappelijke initiatieven en geven deze ontwikkelingen ruim baan en halen waar nodig hindernissen weg.","301",NA
