"text","cmp_code"
"Het voorzorgsbeginsel wordt leidend in het nederlandse en europese visserijbeleid.","501"
"er wordt een vangstverbod ingesteld voor de meest kwetsbare soorten zoals paling en kabeljauw.","501"
"de overcapaciteit in de vissersvloot wordt afgebouwd en destructieve visserijtechnieken worden verboden.","501"
"de roofcontracten met landen buiten de EU, waardoor de europese vloot ook de wateren buiten europa leegvist, worden beëindigd.","501"
"alle vangsten moeten worden aangeland en worden verrekend met de vangstquota, waardoor ‘bijvangsten’ tot het verleden gaan behoren.","501"
"gebruik van staandwant (staande netten waarin onder andere bruinvissen vast komen te zitten en verstikken) wordt niet langer toegestaan.","501"
"nationale en europese visserijsubsidies worden afgeschaft.","501"
"de partij voor de dieren is tegen viskwekerijen.","501"
"Viskwekerijen vormen een nieuwe bio-industrie: zij zijn niet duurzaam en verre van diervriendelijk.","501"
"er wordt geen toestemming verleend voor nieuwe viskwekerijen.","501"
"Voor bestaande viskwekerijen wordt met terugwerken- de kracht een preventieve toets uitgevoerd op dierenwelzijn en duurzaamheid.","501"
"als niet kan worden aangetoond dat het kweken en houden van de vissen op duurzame en diervriendelijke wijze gebeurt, wordt de kweek van deze vissoort verboden.","501"
"Vissen hebben bewustzijn en gevoel.","501"
"zij verdienen net als andere dieren bescherming tegen pijn en stress voorafgaand aan de slacht.","501"
"dankzij de partij voor de dieren komt er al een verbod op het onverdoofd slachten van paling in een zoutbad.","501"
"we willen dat alle dieren worden beschermd tegen onnodig lijden voorafgaand aan en gedurende de slacht.","501"
"Vangst- en dodingsmethoden waarbij de vis bij vol bewustzijn minutenlang in pijn en stress verkeert, zijn onacceptabel.","501"
"de huidige vangst- en dodingsmethoden worden onderzocht en beoordeeld op het lijden van de vissen.","501"
"Het levend koken van kreeften wordt niet langer toegestaan.","501"
"groenten, granen en fruit zijn de basis van een gezonde voeding.","504"
"de plantaardige voedselteelt moet de basis worden van de nederlandse landbouw.","416"
"de partij voor de dieren is voor het stimuleren van deze sector door de overheid.","416"
"maar ook hier is een omslag naar duurzame productiewijzen noodzakelijk.","416"
"op dit moment is de teelt van groenten en fruit in ons land nog in grote mate afhankelijk van fossiele grondstoffen (kunstmest) en chemische middelen.","416"
"Het hoge gebruik van bestrijdingsmiddelen brengt de biodiversiteit veel schade toe","501"
"en vormt een bedreiging voor de winning van ons drinkwater.","501"
"Voor insecten en vogels is het in ons land steeds moeilijker om voldoende voedsel te vinden op het platteland, door monoculturen en het gebrek aan akkerranden.","501"
"de partij voor de dieren wil daarom naar een duurzame landbouw toe.","416"
"Agro-ecologie in plaats van monocultuur.","416"
"monoculturen moeten plaatsmaken voor een landbouw met meer agrobiodiversiteit.","416"
"wisselteelt en brede akkerranden worden bevorderd.","416"
"Het biologische landbouwareaal in nederland wordt vergroot via omschakelsubsidies.","416"
"Het gebruik van kunstmest en landbouwgif wordt drastisch verminderd en vervangen door biologische en organische alternatieven.","501"
"Het toelatingsbeleid voor chemische bestrijdings- middelen wordt fors aangescherpt.","501"
"om de voortgaande bijensterfte tegen te gaan, wordt het gebruik van neonicotinoïden, zoals imidacloprid verboden.","501"
"Vergaande energiebesparing in de glastuinbouw is mogelijk door toepassing van de gesloten kas.","416"
"door seizoensopslag van warmte in de bodem kunnen de ramen gesloten blijven.","416"
"zo wordt de glastuinbouw van een grootverbruiker van energie netto-leverancier van energie.","416"
"de glastuinbouw gaat over op de gesloten kas.","416"
"nutriënten en water worden hergebruikt.","416"
"Het lozen van vervuild water wordt verboden.","501"
"genetische manipulatie tast de integriteit aan van planten en dieren.","501"
"ook vormt deze techniek een groot risico voor mensen, dieren en de biodiversiteit.","501"
"de partij voor de dieren wijst genetische manipulatie af, en maakt zich sterk voor een gentechvrij europa.","501"
"Herbicidenresistente gewassen zoals gentechsoja en -maïs hebben geleid tot een toegenomen gebruik van giftige bestrijdingsmiddelen.","501"
"gentech vormt bovendien een bedreiging voor de gangbare en biologische teelt omdat de gewassen zich kunnen vermengen.","501"
"nederland maakt zich sterk voor een einde aan de toelating van gentechgewassen voor teelt en import in europa.","501"
"gewassen niet is gerealiseerd, moeten individuele lidstaten de vrijheid houden om producten en teelt van gentechgewassen te weigeren.","110"
"op nederlands grondgebied worden geen gentech gewassen geteeld.","501"
"als gemeenten of provincies zich gentechvrij verklaren krijgen ze daarin steun van de rijksoverheid.","501"
"er wordt geïnvesteerd in de ontwikkeling van biologische weerbare rassen en gewassen.","501"
"Aan dieren wordt niet geknutseld.","501"
"Het genetisch manipuleren en klonen van dieren is ethisch onaanvaardbaar en brengt ernstig dierenleed met zich mee.","501"
"er komt een verbod op het genetisch manipuleren en klonen van dieren.","501"
"nederland maakt zich sterk voor een europees importverbod op gekloonde en genetisch gemanipuleerde dieren, hun nakomelingen en de producten die van deze dieren worden gemaakt.","501"
"nederland zet zich actief in voor een wereldwijd traceersysteem om de handel in gekloonde dieren te kunnen controleren.","501"
"een grote meerderheid van de burgers wijst genetische manipulatie af.","501"
"toch bevatten steeds meer producten genetisch gemanipuleerde ingrediënten.","501"
"de partij voor de dieren wil dat burgers niet alleen bij voedsel maar ook bij andere producten, zoals biobrandstoffen en kleding, kunnen kiezen voor gentechvrij.","501"
"op producten waarin gentech-ingrediënten zijn verwerkt wordt dit duidelijk vermeld op de voorkant van het product.","501"
"de partij voor de dieren vindt dat planten en dieren geen eigendom van bedrijven kunnen zijn.","501"
"onze voedselvoorziening mag niet in handen komen van monopolisten.","501"
"patenten op alle vormen van leven (zoals erfelijk materiaal, dna, markers) worden verboden.","501"
"nederland verzet zich tegen pogingen van bedrijven als monsanto en Basf om genen van planten en dieren te patenteren.","501"
"Het kwekersrecht (het recht van boeren en veredelaars om zelf te kweken met zaden van hun eigen planten) wordt versterkt, zowel in europa als in ontwikkelingslanden.","501"
"de natuur met haar verscheidenheid aan planten, dieren en ecosystemen is het meest waardevolle dat we hebben.","501"
"natuur heeft een eigen waarde en verdient alleen daarom al zorgvuldige bescherming.","501"
"de soortenrijkdom in de oceanen en op het land vormt bovendien de basis van ons bestaan.","501"
"zonder gezonde oceanen en gezonde wouden is er geen schone lucht om in te ademen.","501"
"zonder biodiversiteit hebben we geen gezonde bodem om ons voedsel op te verbouwen.","501"
"de natuur is van ons allemaal.","501"
"Het is daarom onze plicht om te zorgen voor behoud en herstel van een gezonde leefomgeving.","501"
"wetenschappers waarschuwen dat we door het biodiver-siteitsverlies het punt naderen waar veranderingen onom-keerbaar zijn.","501"
"ook in nederland staat natuur onder hoge druk.","501"
"natuurgebieden zijn opgeofferd voor asfalt, bedrij-venterreinen en stedenbouw.","501"
"Vermesting en verdroging, vooral als gevolg van de intensieve landbouw en de veeindustrie, brengen veel schade toe.","501"
"Van de oorspronkelijke biodiversiteit is in nederland nog maar 15% over.","501"
"en het verlies aan plant- en diersoorten gaat nog altijd door.","501"
"de natuur in de nederlandse wateren is er zo mogelijk nog slechter aan toe.","501"
"schadelijke visserijtechnieken en overbevissing hebben de ecosystemen in de noord- en waddenzee ernstig aangetast,","501"
"de paling staat op de rand van uitsterven","501"
"en veel andere vissoorten staan ver in het rood.","501"
"de zoet-zoutverbindingen, van oudsher talrijk in onze riviermondingen en belangrijk voor vele vogelsoorten, zijn vrijwel allemaal verdwenen.","501"
"de overgebleven estuaria wachten al te lang op bescherming en herstel.","501"
"ook uit onze directe woonomgeving is veel natuur verdwenen.","501"
"en dat terwijl groene steden en dorpen ons veel opleveren: we besparen energie, hebben minder last van wateroverlast en hoeven in de zomer niet te vluchten voor de hitte van opgewarmd beton.","416"
"met groen om ons heen zijn we stukken gezonder.","504"
"dat geldt niet alleen voor onszelf, maar ook en vooral voor onze kinderen.","706"
"de partij voor de dieren geeft natuur de prioriteit die zij verdient.","501"
"we plaatsen het belang van een gezonde aarde boven het belang van economisch gewin op de korte termijn.","501"
"we vinden dat iedereen recht heeft op een groene leefomgeving.","501"
"de natuur in nederland bestaat uit grotere en kleinere geisoleerde gebieden.","501"
"door deze versnippering staan soorten onder druk en kost het beheer om deze soorten en natuurgebieden te behoeden voor hun ondergang steeds meer geld.","501"
"toch blijft de vernietiging van natuur doorgaan en kiezen alle andere partijen steeds weer voor het opofferen van natuur aan andere belangen zoals asfalt, kantoren en kolencentrales.","501"
"de partij voor de dieren doet daar niet aan mee.","501"
"natuur is geen luxe, maar noodzakelijk voor het bestaan.","501"
"nederland heeft méér natuur nodig in plaats van minder.","501"
"Blauwe en groene infrastructuren waarin planten en dieren kunnen migreren zijn cruciaal om het verlies aan biodiversiteit te stoppen.","501"
"door het verbinden van natuurgebieden worden overlevingskansen van plant- en diersoorten vergroot.","501"
"alleen door te investeren in het verbinden van gebieden kunnen we terug naar robuuste natuur die weer tegen een stootje kan.","501"
"de oorspronkelijke ecologische Hoofdstructuur (eHs), het netwerk van natuurgebieden, wordt in zijn geheel en zonder vertraging aangelegd.","501"
"robuuste verbindingszones, waaronder het oostvaarderswold, krijgen prioriteit en worden op korte termijn aangelegd.","501"
"natura 2000-gebieden worden definitief aangewezen, zowel op land als op zee.","501"
"ecologie staat voorop bij de aanwijzingsbesluiten; eerder geformuleerde doelen en grenzen worden niet naar beneden bijgesteld.","501"
"meer dan de helft van het nederlandse zeeoppervlak wordt aangewezen als zeereservaat.","501"
"in ieder geval zullen de noordzeekustzone, de Voordelta, de doggersbank, de klaverbank, het Friese Front, Centrale oestergronden, gasfonteinen, noordkromp-gebied, Borkumse stenen, Bruine Bank en zeeuwse Banken onderdeel uitmaken van het zeereservatennetwerk.","501"
"we kunnen het ons niet veroorloven nog meer natuurlijk kapitaal op te offeren voor kortetermijngewin.","501"
"de natuur die we nog over hebben in nederland, moet natuur blijven.","501"
"de partij voor de dieren wil hier alleen in zeer uitzonderlijke gevallen van afwijken.","501"
"wanneer er plannen zijn voor een activiteit die of project dat ten koste gaat van bestaande natuur, kan dat alleen doorgang vinden als het een aantoonbare cruciale bijdrage levert aan duurzaamheid op lange termijn.","501"
"aantasting van bestaande natuur is onomkeerbaar.","501"
"Voor een dergelijk besluit is voortaan een gekwalificeerde meerderheid (2/3) nodig.","501"
"Compensatie moet vooraf worden uitgevoerd en door een onafhankelijke partij worden gecontroleerd.","501"
"Bouwen in groen mag niet goedkoper zijn dan bouwen in versteend gebied (rood).","501"
"als er al gebouwd wordt in het groen komt er op kosten van de projectontwikkelaar natuur voor terug die in omvang driemaal zo groot is en van betere ecologische kwaliteit dan het gebied dat verloren gaat.","501"
"mensen met natuur in hun di-recte leefomgeving voelen zich prettiger, zijn minder vaak ziek en hebben meer binding met hun buurt.","501"
"we kunnen tot wel 400 miljoen euro aan zorgkosten besparen als we investeren in natuur.","504"
"kinderen spelen vaker en langer buiten als zij kunnen ravotten in het groen.","501"
"dieren zijn mede afhankelijk van natuurlijk ingerichte tuinen.","501"
"de partij voor de dieren vindt het de hoogste tijd om onze steden en dorpen letterlijk te vergroenen.","501"
"er komt een landelijk actieplan voor behoud en terugkeer van natuur in stad en dorp.","501"
"er komt een wettelijke norm voor stedelijk groen die aansluit bij de norm van de Verenigde naties (48 m2 groen per stads- of dorpsbewoner).","501"
"de aanleg van natuurspeelplaatsen, schooltuinen en groene schoolpleinen wordt actief gestimuleerd en ondersteund.","501"
"Bomen worden beter beschermd: de criteria voor kapvergunningen worden aangescherpt.","501"
"Voor nieuwbouw gaan natuurdoelstellingen gelden, zoals groene daken, nestgelegenheid voor dieren, bomen en struiken in de straat en speelnatuur om de hoek.","501"
"Burgers worden gestimuleerd om hun tuin natuurlijk in te richten, onder meer door goede voorlichting over de voordelen hiervan voor mens en dier.","501"
"gemeenten schakelen over op gifvrij onderhoud van de openbare ruimte.","501"
"er komt een verbod op de verkoop van chemische bestrijdingsmiddelen in tuincentra en andere winkels.","501"
"middelen met een hormoonverstorende werking of die gevaarlijk zijn voor bestuivers als de bij gaan per direct uit de schappen.","501"
"‘Alles van waarde is weerloos’, schreef Lucebert.","501"
"Hoewel veel natuurgebieden op dit moment wettelijk beschermd zouden moeten zijn, wordt de wet nauwelijks nageleefd.","605"
"Bestuurders verlenen keer op keer vergunningen voor activiteiten zonder de (verplichte!) toets op natuureffecten uit te voeren.","605"
"de enige weg die natuurbeschermers dan nog rest, is de gang naar de rechter.","605"
"de partij voor de dieren vindt het treurig dat de overheid zich structureel niet aan haar eigen wetten houdt als het gaat over de bescherming van natuur.","605"
"we strijden voor een sterkere wettelijke verankering en strikte naleving van de wet.","605"
"Bij beheer en herstel van natuurkwaliteit wordt ingezet op bronbeleid: de oorzaken van schade aan de natuur worden zoveel mogelijk weggenomen, waardoor beheerskosten zullen dalen.","501"
"in ons land zijn de intensieve landbouw en de vee-industrie de belangrijkste bedreigers van de natuurkwaliteit.","501"
"we willen een integraal beleid voeren, waarbij maatregelen voor natuur of milieu niet ten koste mogen gaan van dierenwelzijn.","501"
"rondom natuurgebieden wordt de vee-industrie versneld afgebouwd.","501"
"de reconstructiegelden worden gebruikt voor sanering in plaats van voor verplaatsing van de vee-industrie.","501"
"er komt een einde aan de financiering van de veeindustrie met middelen die voor natuurherstel bedoeld zijn: geen subsidies voor luchtwassers of emissiearme stalsystemen.","501"
