"content","cmp_code","eu_code"
"‘de partijpolitiek is aan het einde van zijn levenscyclus gekomen (…) de burger haakt af. ’","202.4",NA
"Daarom zijn bindende referenda over onderwerpen die burgers zelf voorstellen noodzakelijk –  venals gekozen burgemeesters, open transparante sollicitaties voor publieke functies, afschaffing van het wachtgeld en veel meer inzicht in de publieke besluitvorming door track & trace codes voor wetsvoorstellen die iedereen online kan volgen en becommentariëren.","202.4",NA
"Er is in ons land ruim  oldoende talent aanwezig – maar dat komt niet op de juiste posities terecht door de achterhaalde,  erstikkende partijcultuur.","202.4",NA
"Nieuwe generaties gaan niet eerst vijftien jaar achter een Mark Rutte of Alexander Pechtold aanlopen in de hoop ooit eens een baantje toegespeeld te krijgen;","202.4",NA
"ze laten zich niet meer in het keurslijf van het partijkartel persen.","202.4",NA
"Daarom gaat Forum voor Democratie e-democracy in Nederland introduceren.","202.4",NA
"De kiezers zoveel mogelijk online betrekken bij de zaken die hen raken.","202.4",NA
"We lanceren het Democratie Dashboard waar kiezers zélf het heft in handen kunnen nemen om dingen te veranderen via petities,  urgerinitiatieven en crowdfunding – en waar ze zich bovendien kunnen kandideren voor openbare  uncties.","202.4",NA
"Binnenkort starten we zélf onze eigen burgemeestersverkiezing.","202.4",NA
"We willen tevens substantiële investeringen in snel internet voor heel Nederland zodat iedereen kan participeren (dit komt ook de economische groei ten goede).","202.4",NA
"Veranderen van binnenuit","H",NA
"Forum voor Democratie wil dus aansluiten bij andere Europese vernieuwingsbewegingen en het politieke partijkartel doorbreken.","304",NA
"Ook zetten we zwaar in op verbetering van het onderwijs","506",NA
"en de zorg.","504",NA
"Te veel managementlagen slurpen het geld op waardoor steeds minder overblijft voor de ‘handen aan het bed’ en de onderwijzers in de klas.","304",NA
"Bureaucratie en regelzucht, niet zelden door leden van het partijkartel opgetuigd, trekken ook hier de middelen weg van de mensen die het eigenlijke werk doen.","304",NA
"Als denktank heeft Forum voor Democratie twee jaar lang geprobeerd om invloed uit te oefenen.","305.1",NA
"In 2015-2016 kwam het kantelpunt.","305.1",NA
"Ondanks een massale roep om meer controle op onze immigratie en ondanks diverse terroristische aanslagen, bleven de grenzen wagenwijd openstaan.","104",NA
"Opnieuw gingen er miljarden steungelden naar Zuid-Europa om de uitzichtloze euro nog langer in stand te houden.","110",NA
"In een namiddag in juni werd de nationale pensioenspaarpot van €1. 300 miljard euro overgeheveld naar Brussel.","110",NA
"En nadat 61 procent van de kiezers op 6 april ‘NEE’ zei in het referendum over het EUassociatieverdrag, deed de regering niets anders dan deze uitslag weglachen om na 8 maanden treuzelen alsnog het NEE in een JA te veranderen.","202.4",NA
"We zijn tot de conclusie gekomen dat de enige manier om het systeem te veranderen van binnenuit is.","305.1",NA
"We moeten meedoen met de verkiezingen om te zorgen dat we gehoord worden.","305.1",NA
"Daarbij pretendeert dit programma niet om volledig te zijn.","305.1",NA
"We willen hiermee in grote lijnen onze denkrichting aangeven.","305.1",NA
"Ons geluid is nieuw en noodzakelijk.","305.1",NA
"Iedereen met democratische opvattingen is welkom binnen onze partij.","202.1",NA
"We zijn inhoudelijk, redelijk, beschaafd en serieus.","305.1",NA
"En we zijn ervan overtuigd dat veel mensen ons gevoel van urgentie delen.","305.1",NA
"Daarom hebben we er het volste vertrouwen in dat de bevolking op 15 maart zijn stem terug pakt en stemt op Forum voor Democratie.","305.1",NA
"1. Kartelbestrijding","H",NA
"Openbreken partijkartel","304",NA
"Open sollicitaties publieke functies","303",NA
"Digitaal stemmen in de Tweede Kamer","303",NA
"Het belangrijkste agendapunt van Forum voor Democratie is wat wij ‘kartelbestrijding’ noemen:","304",NA
"het partijkartel moet worden doorbroken.","304",NA
"Circa 10.000 kartelleden draaien rond in de bestuurlijke baantjescarrousel:","304",NA
"zij vormen het grote probleem van ons land.","304",NA
"Hun belangen zijn vaak tegengesteld aan de belangen van de Nederlandse bevolking.","304",NA
"Ze werken voor zichzelf - niet voor het land.","304",NA
"Forum voor Democratie stelt een pakket aan maatregelen voor die we vatten onder de noemer ‘openbreken van het partijkartel’.","304",NA
"Zo dient er een onmiddellijke stop te komen op partij-politieke benoemingen.","304",NA
"Niet alleen zijn deze benoemingen slecht voor Nederland, deze praktijk is ook regelrecht in strijd met Artikel 3 van de Grondwet – dat bepaalt:","203",NA
"‘Alle Nederlanders zijn op gelijke voet in openbare dienst benoembaar.’","203",NA
"Forum voor Democratie wil gewoon de beste persoon voor de positie, ongeacht politieke voorkeur.","304",NA
"Er is voldoende talent aanwezig in Nederland, maar dat krijgt door het partijkartel nu geen kans.","304",NA
"Dus: open sollicitaties!","304",NA
"Er moet digitaal worden gestemd in de Tweede Kamer zodat kartelleden individueel ter verantwoording kunnen worden geroepen voor hun stemgedrag.","304",NA
"Afschaffen van het wachtgeld en vervangen door een regeling vergelijkbaar met de WW.","304",NA
"Ook moet het publieke debat worden opengebroken - de partijdige en vooringenomen NPO moet worden gesaneerd.","304",NA
"De bestuurlijke trap dient van bovenaf te worden schoongeveegd.","304",NA
"Wij willen:",NA,NA
"Een stop op partijpolitieke benoemingen:","304",NA
"open sollicitaties voor alle publieke en semi-publieke topfuncties.","304",NA
"Net als in de Verenigde Staten moeten bij het aantreden van een nieuwe regering ook de topambtenaren die het beleid gaan uitvoeren opnieuw op hun functie solliciteren.","304",NA
"Het ontslagrecht van ambtenaren wordt versoepeld en gelijkgeschakeld aan het normale ontslagrecht.","304",NA
"Digitaal stemmen via individuele stemkastjes in de Tweede Kamer waarbij het stemgedrag van Kamerleden eenvoudig online te volgen is voor iedereen.","304",NA
"2. Directe Democratie","H",NA
"Bindende referenda en volksinitiatieven naar Zwitsers model","202.4",NA
"Gekozen burgemeesters","202.4",NA
"e-Democracy","202.4",NA
"Forum voor Democratie wil invoering van bindende referenda en volksinitiatieven, vergelijkbaar met het zeer succesvolle Zwitserse model.","202.4",NA
"Dit is de enige manier om de invloed van het partijkartel serieus terug te dringen en de macht van de partij-elites te doorbreken.","202.4",NA
"Alleen al door de mogelijkheid van bindende referenda zullen politici veel meer voeling moeten houden met wat er leeft onder de bevolking.","202.4",NA
"Er gaat dus ook nog eens een sterk preventieve werking van uit.","202.4",NA
"Daarnaast moeten burgemeesters direct worden gekozen door de bevolking – net als in de rest van Europa.","202.4",NA
"Iedere volwassen Nederlander moet zich kandidaat kunnen stellen.","202.4",NA
"Niet alleen is dit in overeenstemming met de democratische praktijk in de rest van de wereld, het is ook een zeer effectieve manier om het partijkartel effectief open te breken.","202.4",NA
"Gemeenten kunnen niet langer worden opgezadeld met kartelleden waarvoor ook nog even een baantje moet worden geregeld.","202.4",NA
"Om directe democratie en gekozen burgemeesters af te dwingen lanceert Forum voor Democratie het ‘Democratie Dashboard’.","202.4",NA
"Dit is een online applicatie waar Nederlandse kiezers online acties, petities en crowdfundings kunnen starten en ondersteunen, en zich bovendien zelf kunnen gaan organiseren en kandideren voor publieke functies.","202.4",NA
"Wij gaan niet afwachten totdat het partijkartel ooit eens tot verandering overgaat, maar geven de Nederlanders nu al meteen zelf de mogelijkheid om actief de eigen stem te laten horen en meer invloed te krijgen op de koers die ons land moet uitzetten.","202.4",NA
"Wij willen:",NA,NA
"Invoering van bindende referenda en volksinitiatieven naar Zwitsers model om het partijkartel te doorbreken en de invloed van kiezers serieus te vergroten.","202.4",NA
"Invoering van de direct gekozen burgemeester in alle gemeenten in Nederland per 1 januari 2018.","202.4",NA
"Iedere Nederlander moet zich verkiesbaar kunnen stellen voor het burgemeesterschap (mits aan bepaald aantal basisvoorwaarden is voldaan).","202.4",NA
"De kwaliteit van het openbaar bestuur drastisch verhogen.","202.4",NA
"Een slankere, efficiëntere overheid.","202.4",NA
"3. Gekozen minister-president","H",NA
"Direct door de bevolking gekozen minister-president","202.4",NA
"Behouden vertrouwensregel","202.3",NA
"Om het kartel verder te doorbreken moet er grotere afstand komen tussen regering en parlement.","202.3",NA
"Dat kan door de Nederlandse kiezer twee stemmen te geven, namelijk:","202.4",NA
"één stem voor de minister-president en één stem op de politieke partij van zijn voorkeur.","202.4",NA
"De politicus die de meeste stemmen verwerft voor het ambt van minister-president, krijgt dan automatisch de opdracht om een nieuwe regering te vormen.","305.3",NA
"De ministeriële verantwoordelijkheid en de vertrouwensregel blijven intact (dat wil zeggen:","305.3",NA
"de regering dient te allen tijde het vertrouwen van de Tweede Kamer te hebben).","305.3",NA
"Het regeringsprogramma wordt een afspraak tussen ministers die door de gekozen minister-president zijn uitgenodigd om zitting te nemen in het door hem samen te stellen kabinet.","305.3",NA
"Bij die afspraken zal de premier ten volle rekening moeten houden met de samenstelling van de door de bevolking gekozen volksvertegenwoordiging, maar niets belet hem om ook kabinetsleden van een andere politieke kleur dan de zijne (of kabinetsleden zonder politieke kleur) op te nemen.","305.3",NA
"De gekozen minister-president krijgt ook meer bevoegdheden waarbij hij naar eigen inzicht bepaalde zaken als ‘Chefsache’ kan betitelen en zo individuele ministers kan overrulen.","305.3",NA
"Ook moet het makkelijker worden voor de minister president om tussentijds slecht functionerende ministers te vervangen en goed functionerende ministers en staatssecretarissen te promoveren.","305.3",NA
"Nederland kan zich in 2017 geen oeverloos compromis-zoekend overleg meer permitteren, er dient slagvaardiger geregeerd te worden.","305.3",NA
"Wij willen:",NA,NA
"Direct gekozen minister-president.","202.4",NA
"Iedereen krijgt twee stemmen:","202.4",NA
"een stem op een partij en een stem voor de minister-president.","202.4",NA
"De vertrouwensregel blijft intact.","305.3",NA
"De premier krijgt de bevoegdheid om ministers te benoemen en (tussentijds) te ontslaan.","305.3",NA
"De premier krijgt meer bevoegdheden om in te grijpen op terreinen van individuele ministers","305.3",NA
"4. Soevereiniteit","H",NA
"Soevereiniteit is uitgangspunt democratie","110",NA
"Verplichte referenda bij soevereiniteitsoverdracht","202.4",NA
"Soevereiniteit is het uitgangspunt van een democratie.","110",NA
"Zonder soeverein parlement valt er niets te beslissen - en dus ook niet te kiezen.","110",NA
"De afgelopen decennia is een aantal supranationale organisaties opgericht die de soevereiniteit ernstig hebben ingeperkt.","110",NA
"Forum voor Democratie streeft ernaar de soevereiniteit zoveel mogelijk terug te brengen naar het nationale parlement;","110",NA
"en de organisaties die de soevereiniteit ondermijnen (zoals de EU, het Internationaal Strafhof, en het Europees Hof voor de Rechten van de Mens) dus te hervormen of te ontmantelen.","110",NA
"Om te voorkomen dat er nog meer nieuwe soevereiniteit wordt overgedragen dient een referendum verplicht te worden gesteld bij elk verdrag waarmee verdere soevereiniteit wordt overgedragen.","110",NA
"De leden van de Tweede Kamer vormen slechts de vertegenwoordigers van het Nederlandse volk;","202.4",NA
"zij bezitten de soevereiniteit niet (en kunnen die dus ook niet weggeven).","202.4",NA
"Daarnaast moet het in de Grondwet verankerde monistische stelsel, waarbij internationaal ‘recht’ direct doorwerkt in de Nederlandse rechtsorde, worden omgezet naar een dualistisch stelsel (zoals in Duitsland en de Verenigde Staten), waarbij internationale afspraken pas geldend worden in de Nederlandse rechtsorde, wanneer die zijn omgezet via een Nederlandse, door het Nederlandse parlement goedgekeurde, omzettingswet.","203",NA
"Wij willen:",NA,NA
"Zoveel mogelijk terughalen van de nationale soevereiniteit.","110",NA
"Verplichte referenda bij soevereiniteitsoverdracht.","202.4",NA
"Afschaffen monistisch stelsel.","202.3",NA
"Heroverwegen internationale handelsverdragen.","109",NA
"5. Europese Unie (EU)","H",NA
"Direct stoppen met uitbreiden EU","110",NA
"Referendum over de Euro en de open grenzen","202.4",NA
"‘Europa’, de Europese beschaving en Europese samenwerking zijn zeer belangrijk en Forum voor Democratie is daar dan ook erg voor.","110",NA
"Precies daarom zijn we tegen de Europese Unie.","110",NA
"Deze organisatie is grenzeloos uitgedijd en verworden tot een volstrekt ondemocratische moloch.","110",NA
"Het is een achterhaald bestuursmodel;","110",NA
"een kartel bovenop het kartel.","304",NA
"Forum voor Democratie is van mening dat de EU onhervormbaar is en is daarom voorstander van een NEXIT.","110",NA
"De wijze waarop de uitzichtloze mislukte Euro in stand wordt gehouden is schandalig en kost ons steeds meer miljarden – terwijl de economieën in Zuid-Europa erdoor vernietigd worden.","110",NA
"De open grenzen leiden tot ongecontroleerde immigratie en terreuraanslagen, en het buitenlands beleid van de EU stortte ons meermaals in roekeloos avonturisme (zoals bijvoorbeeld het dramatische Associatieverdrag met Oekraïne, dat een burgeroorlog en een conflict met Rusland veroorzaakte).","104",NA
"Het is tijd om te stoppen met de muntunie en de open grenzen, en daarna de EU te verlaten.","110",NA
"We willen samenwerken en handel drijven – en dat kan via de Europese Vrijhandelsassociatie, eventueel via lidmaatschap van de Europese Economische Ruimte, en uiteraard via tal van andere internationale verdragen.","110",NA
"Maar de EU, de open grenzen en de euro: daar moeten we vanaf.","110",NA
"Wij willen:",NA,NA
"Een referendum over voortzetting van Nederlands lidmaatschap aan de Eurozone.","202.4",NA
"Een referendum over voortzetting van de open grenzen en het vrije, ongecontroleerde verkeer van personen binnen de Unie.","202.4",NA
"Een NEXIT-referendum zoals in het Verenigd Koninkrijk.","202.4",NA
"6. Economie","H",NA
"Drastische vereenvoudiging belastingstelsel","303",NA
"Radicale sanering overheid","303",NA
"Onder invloed van het partijkartel is de overheid veel te groot geworden.","303",NA
"Dit leidt tot een gezapig land waar te veel van afwachters, klagers, procesbegeleiders, risico-managers en kuddedieren zijn;","303",NA
"er zijn teveel regeltjes voor van alles en nog wat, het belastingsysteem is nodeloos ingewikkeld, er worden jaarlijks honderden miljarden euro’s rondgepompt via de belastingdienst en dit kost iedereen erg veel geld en energie.","303",NA
"De dynamiek dient groter te worden.","401",NA
"Succes moet weer lonend worden en de ondernemingsdrang van de Nederlandse bevolking moet weer gestimuleerd worden.","401",NA
"Het bedrijfsleven en vooral het MKB is van essentieel belang voor de werkgelegenheid en de vitaliteit van de Nederlandse economie – en deze sector dient dan ook centraal te staan in het overheidsbeleid.","401",NA
"Een goed draaiende economie vereist dat iedereen kansen krijgt en dat kwaliteit loont.","401",NA
"Belangenverstrengeling, vriendjespolitiek en een overheid die partijdig is moeten worden tegengegaan.","304",NA
"Spontaan samenspel zorgt voor dynamiek, innovatie en welvaart.","401",NA
"Wij willen:",NA,NA
"Nederland moet het Silicon Valley worden van Europa (Bv. rondom Brainport Eindhoven).","411",NA
"Hogere belastingvrije voet voor elke werkende Nederlander.","401",NA
"Dit heeft een onmiddellijk positief effect op het besteedbaar inkomen en is het ook nog eens het meest gunstig voor de lage inkomens.","401",NA
"Bovendien vormt dit een stimulans voor het zoeken van werk vanuit een uitkering terwijl het de werkgevers geen extra geld kost en de Nederlandse concurrentiepositie dus ook niet wordt geschaad.","401",NA
"Grondige vereenvoudiging en versimpeling van het belasting-, subsidie-, toeslagen- en premiestelsel.","303",NA
"Invoering van een versimpeld belastingregime.","303",NA
"Grondig snijden in het veel te grote overheidsapparaat en in de tientallen miljarden aan subsidies die jaarlijks door de overheid worden uitgedeeld.","303",NA
"Beschermen nationale bedrijven in vitale sectoren zoals luchtvaart, water, energie en innovatie.","413",NA
"Meer zeggenschap over KLM ten opzichte van AirFrance.","413",NA
"Meer investeringen van de Nederlandse pensioenfondsen in de Nederlandse economie.","405",NA
"Wegnemen van overbodige regulering die de bedrijvigheid en ondernemingslust remt.","401",NA
"7. MKB","H",NA
"Beschermen MKB","704",NA
"Stimuleren werkgelegenheid zoals in Denemarken","402",NA
"Steun voor DGA’s en ZZP’ers","402",NA
"Het MKB vormt het hart van de Nederlandse economie.","704",NA
"Het is goed voor 70 procent van de werkgelegenheid in Nederland en voor veel innovatie.","704",NA
"Onze kartelpolitici kijken vaak slechts naar de multinationals en de grote lobby’s – niet naar de DGA’s die zo belangrijk zijn voor onze groei.","704",NA
"Daardoor wordt het MKB dikwijls onevenredig zwaar getroffen door regulering.","401",NA
"Doorbetaling bij ziekte bijvoorbeeld, is bij een kleinere onderneming veelal moeizamer dan bij een grote multinational.","401",NA
"Ook te starre ontslagbescherming van werknemers is voor het MKB een veel groter probleem dan voor organisaties met grote financiële buffers en grote HR-afdelingen.","401",NA
"Forum voor Democratie wil de regels omtrent ziekte en ontslag voor het MKB versoepelen.","401",NA
"We willen dat het MKB weer mensen durft aan te nemen.","401",NA
"We geven MKBers de ruimte om hun mensen te ontslaan omdat we er van uitgaan dat ze dat niet onnodig zullen doen.","401",NA
"Natuurlijk moeten mensen die toch ontslagen worden een fatsoenlijke uitkering krijgen en snel weer elders aan de slag kunnen.","401",NA
"Dat lukt echter alleen als andere bedrijven óók mensen durven aan te nemen.","401",NA
"Hoe paradoxaal het ook klinkt, een soepeler ontslagrecht voor het MKB is de beste oplossing om de werkloosheid terug te dringen.","401",NA
"We hoeven het wiel niet zelf opnieuw uit te vinden.","401",NA
"Denemarken heeft een systeem met soepele ontslagregels en goede uitkeringen.","401",NA
"Het resultaat is een grote arbeidsmobiliteit en hoge werkgelegenheid.","401",NA
"Wij willen:",NA,NA
"Soepel ontslagrecht voor MKB.","401",NA
"Relatief hoge uitkering bij werkloosheid.","504",NA
"Oprichting speciale commissie met MKB-ers die op zoek gaat naar nieuwe oplossingen en verbeteringen voor het MKB.","401",NA
"8. Belastingen","H",NA
"Radicale vereenvoudiging belastingstelsel","303",NA
"Hoge belastingvrije voet","401",NA
"Afschaffing schenk- en erfbelasting","401",NA
"Wanneer over belastingmoraal wordt gesproken is dat meestal in negatieve zin.","401",NA
"Dan gaat het over bedrijven of mensen die proberen belastingen te ontwijken.","401",NA
"Natuurlijk moet iedereen zich aan de wet houden.","605.1",NA
"Maar het eerste gebod van de belastingen is volgens Forum voor Democratie gericht tot de overheid:","401",NA
"In een democratie heeft de overheid de plicht om de belastingdruk zo laag mogelijk te houden.","401",NA
"Het is lang geleden dat een Nederlandse regering, in welke politieke samenstelling dan ook, deze plicht serieus heeft genomen.","401",NA
"De inkomsten van de staat groeien jaar in jaar uit.","401",NA
"Daar moet een einde aan komen.","401",NA
"Het te grote beslag van de overheid op de economie maakt burgers tot onderdanen.","401",NA
"Bovendien geldt:","401",NA
"de enige manier om de overheid kleiner te maken is door de belastingen te verlagen.","401",NA
"Daarbij kan het belastingstelsel veel simpeler.","303",NA
"Dit heeft als voordeel dat iedereen weet waar hij aan toe is en de economische dynamiek toeneemt.","401",NA
"Bovendien lijdt een simpeler stelsel met twee tariefgroepen tot veel lagere uitvoeringskosten bij de belastingdienst en kan er door de hoge belastingvrije voet een einde gemaakt worden aan het rondpompen van geld via de veelheid aan toeslagen.","303",NA
"Wij willen:",NA,NA
"Radicale vereenvoudiging belastingstelsel","303",NA
"Belastingvrije voet van €20. 000 euro voor iedereen.","401",NA
"Invoeren tweetaks van 20 procent / 35 procent.","303",NA
"Afschaffing kinderbijslag na tweede kind.","505",NA
"Afschaffing schenk- en erfbelasting (hierover is al belasting betaald).","303",NA
"Stoppen met rondpompen van geld (toeslagen) via de belastingdienst.","303",NA
"9. Internet & Privacy","H",NA
"Investeren in digitale infrastructuur","411",NA
"Drastische vermindering regulering","303",NA
"Waarborgen privacy","201.1",NA
"Het internet wordt overgereguleerd en er gaat nodeloos veel overheidsgeld naar overbodige regels en falende ICT projecten.","401",NA
"Forum voor Democratie wil dat een digitale adviesraad wordt opgericht, waarin vertegenwoordigers van de publieke en private sector de regering adviseren met betrekking tot internetbeleid.","411",NA
"Tevens kan een dergelijke raad de synergie tussen publieke en private sector bevorderen.","405",NA
"Er zijn talloze voorbeelden van overregulering (webrichtlijnen, cookiewetgeving) die de regeldruk onnodig hoog maken en reusachtige kosten met zich meebrengen.","401",NA
"Hoeveel consultants, leveranciers en onderzoekers hebben zich wel niet rijk gerekend aan de jaarlijks wisselende, door belastinggeld gevoede hypes binnen het openbaar bestuur?","304",NA
"Forum wil dat Nederland het meest innovatie-vriendelijke land ter wereld wordt:","303",NA
"daar hoort een moderne overheid bij die internetgebruik faciliteert, niet obstrueert.","303",NA
"Wij willen:",NA,NA
"Netneutraliteit afgedwongen door de Nederlandse wet.","201.1",NA
"Miljarden investeren in supersnel internet voor heel Nederland (ook de afgelegen gebieden).","411",NA
"Dit is misschien nog wel belangrijker dan investeringen in infrastructuur.","411",NA
"Vergunningsvoorwaarden voor telecom-aanbieders zodanig dat er een prikkel is voor de operators om continu te blijven investeren in snelle mobiele data netwerken zodat Nederland zijn voorsprong op dit gebied vasthoudt.","402",NA
"De Cookiewet in zijn geheel afschaffen.","401",NA
"Oprichting digitale adviesraad waarin de publieke en private sector vertegenwoordigd zijn en advies geven aan het parlement met betrekking tot internetwetgeving.","303",NA
"10. Onderwijs","H",NA
"Onderwijs naar Fins model","506",NA
"Meer aanzien voor het vak","506",NA
"Beter opgeleide docenten voor de klas","506",NA
"Niets is belangrijker voor de toekomst van ons land dan goed onderwijs.","506",NA
"Een drastische verbetering van het basis- en middelbaar onderwijs is noodzakelijk.","506",NA
"Hiervoor zijn geen ingewikkelde ‘hervormingen’ nodig – eerder het omgekeerde:","506",NA
"rust in de tent en veel ruimte aan scholen en onderwijsinstellingen om zelf te bepalen wat het beste is voor de leerling.","506",NA
"De focus moet liggen op de kwaliteit van het onderwijzend personeel – en kwaliteit wordt dan ook beter beloond.","506",NA
"Met de huidige staat van het onderwijs kan Nederland binnenkort niet meer meekomen in de internationale kennis-economie:","506",NA
"ook in 2016 zijn we weer gedaald op de PISA-ranglijst.","506",NA
"Vanaf de basis moet het onderwijs worden verbeterd:","506",NA
"meer respect voor de leerkrachten;","506",NA
"kleinere klassen;","506",NA
"meer ambitie in de hogere klassen.","506",NA
"In het middelbaar onderwijs wordt talent onvoldoende gestimuleerd.","506",NA
"Kinderen uit achterstandsgroepen missen daardoor kansen, toptalent blijft achter bij de internationale concurrentie en Nederlandse universiteiten zakken steeds verder weg op internationale ranglijsten.","506",NA
"Forum voor Democratie wil allereerst een aantal korte termijn oplossingen om verdere afkalving te voorkomen:","506",NA
"Wij willen:",NA,NA
"Meer aanzien voor het vak door betere salariëring, minder papierwerk en meer autonomie.","506",NA
"Behoud bijzonder onderwijs (art. 23), maar zeer strenge waarborgen op kwaliteit.","506",NA
"Basisonderwijs naar Fins model – het meest succesvolle basisonderwijs ter wereld, waar onderwijs op maat wordt geboden aan élk kind, en waar volop tijd en ruimte bestaat voor creatieve vakken én voor persoonlijke ontwikkeling.","506",NA
"Versoepeling Wet Passend Onderwijs:","506",NA
"niet alle kinderen zijn gebaat bij een oplossing in een reguliere basisschool.","506",NA
"Aan leerkrachten worden daardoor soms onmogelijke eisen gesteld, terwijl het bovendien ten koste gaat van de kwaliteit in de klas.","506",NA
"Makkelijker maken om afscheid te nemen van niet-presterende leerkrachten;","506",NA
"ook om ervoor te zorgen dat scholen weer vaste contracten aan docenten durven aanbieden.","506",NA
"Prioriteit voor onderwijzend personeel bij toewijzing sociale woningen in de grote steden.","506",NA
"Meer aandacht voor praktijkles en ambacht in het MBO.","506",NA
"Colleges van universiteiten komen zoveel mogelijk online beschikbaar voor iedereen zodat geïnteresseerden ook online hun kennisniveau kunnen opschroeven.","506",NA
"Herinvoeren basisbeurs voor studenten.","506",NA
"Geen output- maar input-financiering, gecombineerd met strenge selectie aan de poort.","506",NA
"Landelijke, centrale toetsing aan het eind van elke HBO-opleiding.","506",NA
"Grondige sanering Ministerie van Onderwijs.","506",NA
"Terugdringen macht van politieke partijen in de (lokale) aansturing van het onderwijs.","506",NA
"11. Cultuurbeleid","H",NA
"Promoten Nederlandse geschiedenis & cultuur","502",NA
"Stoppen subsidiëren segregatie","601.1",NA
"Op dit moment subsidieert de Nederlandse overheid segregatie-bevorderende, weg-met-ons projecten;","601.1",NA
"terwijl we datgene waar we trots op mogen zijn, het mooiste en het beste dat het Westen heeft voortgebracht, onderschoffelen.","601.1",NA
"Dat moet veranderen.","601.1",NA
"We moeten muziek en kunst, cultuur en kennis veel meer onderwijzen op scholen en uitdragen in de media;","502",NA
"en het gedachtengoed van filosofen als Erasmus en Spinoza ontsluiten voor een breder publiek, bijvoorbeeld via educatieve documentaires.","601.1",NA
"De afgelopen decennia is gepoogd de Nederlander van zijn geschiedenis te vervreemden en van zijn cultuur los te snijden.","601.1",NA
"Dit moet niet alleen stoppen, het moet worden teruggedraaid.","601.1",NA
"Wij willen:",NA,NA
"Al die mooie dingen die het Westen heeft voortgebracht weer onderwijzen, uitdragen en promoten.","601.1",NA
"Stoppen met het subsidiëren van segregatie.","601.1",NA
"Stimuleren investeringen bedrijfsleven in Nederlandse film, kunst, etc.","601.1",NA
"In het algemeen: weer van ons land gaan houden en trots zijn op onze gedeelde geschiedenis en toekomst!","601.1",NA
"12. Sanering NPO","H",NA
"Partijlidmaatschappen bestuurders en presentatoren NPO openbaar","304",NA
"Benoeming ombudsman die neutraliteit media waarborgt","303",NA
"Focus op educatie, cultuur, documentaires","506",NA
"Forum voor Democratie constateert grote vooringenomenheid in de publieke media.","304",NA
