"text","cmp_code"
"nu worden vele 65-jarigen vanwege de rekensom in een uitkering gestort, zonder dat met hun persoonlijke omstandigheden rekening wordt gehouden.","706"
"Dat is onaanvaardbaar.","706"
"50PLUS zal alle acties steunen tegen een eerdere verhoging dan afgesproken in het pensioenakkoord","504"
"In elk geval moet voorkomen worden dat mensen die een prepensioenregeling hebben in een inkomensgat gestort worden","504"
"Het verouderde pensioenstelsel wordt vervangen door een systeem met keuzevrijheid en zeggenschap over het eigen pensioen.(Dat immers uitgesteld loon is)","706"
"3. Een coördinerend minister voor Ouderenbeleid is keihard nodig.","706"
"Eén vast aanspreekpunt voor de gevolgen van de verzilvering (vroeger noemden we dat vergrijzing) op het gebied van wonen, zorg, welzijn, werk en inkomen.","706"
"4.Met snelheid en kracht wordt de jaarlijkse belastingontduiking van 30 miljard euro aangepakt.","605"
"Ook de misgelopen BTW en Vennootschapsbelasting van ruim 5 miljard wordt aangepakt.","605"
"De gigantische bonussen en buitensporige vertrekvergoedingen worden aangepakt door afschaffing van de aftrekbaarheid voor de werkgever en een belasting tot 75% voor de ontvanger","403"
"5. gemeentelijke en provinciale belastingen worden de komende vier jaar bevroren op straffe van kortingen op het Gemeente- en Provinciefonds.","401"
"6. Nieuwe contracten voor hypotheekrente moeten inhouden dat leningen in 30 jaar worden afgelost.","408"
"in verband met de situatie op de woningmarkt en de te verwachten koopkrachtvermindering de komende jaren, moeten starters desgewenst gedurende de eerste drie jaar de volledige aftrek krijgen.","408"
"Overdrachtsbelasting wordt niet geheven over woningen tot 300.000 euro.","408"
"Voor woningen tussen 300.000 en 600.000 euro geldt 2%, tussen 600.000 en 900.000 4%, en daarboven 6%","408"
"Gelet de koopkrachtontwikkeling de komende jaren, wil 50PLUS geen extra huurverhogingen","504"
"7. Successierechten voor kinderen worden voor erfenissen beneden 250.000 euro afgeschaft.","408"
"8. De wachtgeldregeling voor politici wordt aangepast aan wat elders gebruikelijk is.","304"
"Voor het Europees Parlement worden initiatiefvoorstellen ontwikkeld.","202"
"9. Uit het consumentenvertrouwen en pensioenvertrouwen (Maurice de Hond) blijkt dat de 50-plussers veruit het meest de hand op de knip houden.","706"
"Om de economie vlot te trekken dient dit vertrouwen bij deze groep met voorrang hersteld te worden.","706"
"10. Het deelnemen aan internet door ouderen wordt ook door de overheid gestimuleerd.","706"
"11. in navolging van het bedrijfsleven wordt op grond van de vergevorderde automatisering het aantal ambtenaren via natuurlijk verloop en overplaatsingen per jaar met 6% verminderd, dat is een kwart van het ambtenarenbestand in de komende regeringsperiode met uitzondering van de belastingdienst.","303"
"Extra bezuinigd kan worden op het aantal kolonels en generaals dat internationaal vergeleken veel te groot is.","303"
"12. Het verminderen van het aantal departementen en het afschaffen van de provincie als bestuurslaag betekent op termijn eveneens minder ambtenaren.","303"
"Ook op de waterschappen wordt bezuinigd.","414"
"13. Geen privatisering waar dat niet in het belang is voor de samenleving.","413"
"Handhaven of verkrijgen van een meerderheidsbelang door de overheid in essentiële activiteiten zoals openbaar vervoer, communicatie, energievoorzieningen, water en gezondheidszorg.","413"
"14. in een tijd dat de werkloosheid stijgt, dient de voorrang van jongeren op de arbeidsmarkt zwaarder te wegen dan het verhogen van de pensioenleeftijd.","701"
"15. Voor 50-plussers moeten er meer mogelijkheden komen om aan het werk te blijven of een baan te krijgen.","701"
"in 2010 gingen van alle vacatures 5% naar de 55-plussers, in 2011 was dat gedaald tot nog maar 2%.","706"
"De overheid moet hier een voorbeeld geven","706"
"Werkgevers kunnen een fiscaal voordeel krijgen","701"
"Er dient meer naar omscholing en andere functies gekeken te worden, met name in de zogenaamde zware beroepen.(leeftijdsbewust loopbaanbeleid)","411"
"Het imago van de oudere werknemer (ziek, duur, minder productief) moet veranderen","706"
"50-plussers worden serieus genomen in het arbeidsproces.","706"
"Zij hoeven niet extra duur of minder productief te zijn door overbodige en dus af te schaffen extra vrije dagen","706"
"Versoepeling van het ontslagrecht wordt bestreden omdat dit met name de 50-plussers zal treffen terwijl vaststaat dat juist deze groep kansloos is bij het zoeken naar een nieuwe baan","504"
"16. Onderwijs is de belangrijkste motor voor een gezonde economie.","506"
"Er komt een verplicht vak moderne communicatie (internet, tablet e.d.)","506"
"Peuters met taalachterstand krijgen extra aandacht op de voorscholen","506"
"Op scholen gaat de zeggenschap over het beheer terug naar de direct betrokkenen: ouders en leerkrachten.","301"
"Schoolbesturen worden gekozen en niet benoemd","202"
"Onderwijskrachten die nu gedeeltelijk arbeidsongeschikt zijn, moeten zoveel mogelijk worden ingeschakeld bij de naschoolse opvang en extra lessen","701"
"Er komt een lesuur gezond leven over conditie en lichamelijk welzijn o.a.drugs, alcohol, roken, bewegen en voeding","504"
"Zowel op de basisscholen als bij het voortgezet onderwijs krijgt iedere leerling minimaal zes uur per week gymnastiek en sport, eventueel voor een deel na de lesuren","504"
"17. in het algemeen bij het onderwijs: minder administratie, minder managers, minder vergaderen en meer voor de klassen.","303"
"De kerntaken worden weer centraal gesteld.","506"
"18. Meer politie op straat","605"
"en meer politiebureaus ‘s nachts open om de veiligheid te verbeteren.","605"
"Meer aandacht voor en verbetering van de positie van slachtoffers","705"
"De rechterlijke macht wordt versterkt en uitgebreid om achterstanden weg te werken","605"
"Schade aangebracht door relschoppers worden volledig op de daders verhaald","605"
"Gezicht bedekkende kleding (o.a.bivakmutsen en maskers) worden in het openbaar verboden.","605"
"iedereen moet herkenbaar zijn ook vanwege de criminaliteit","605"
"19. De verplichte, dure en bureaucratische keuring voor automobilisten van 70 jaar (170.000 per jaar), wordt afgeschaft.","706"
"alternatieve oplossingen zoals een rijtest bij 75 jaar worden onderzocht.","706"
"20. in alle treinen toiletten","403"
"Gratis openbaar vervoer buiten de spits","504"
"Meer beschutte zitplaatsen op perrons","408"
"Lokaal vervoer met haltes dichtbij woonwijken en niet te ver uit elkaar","411"
"21. Duidelijkere scheiding tussen snel en langzaam verkeer.","605"
"Beter onderhoud van stoepen en wegen met name ook bij gladheid","411"
"22. Het zo lang mogelijk zelfstandig wonen staat voor ouderen centraal (levensbestendig).","706"
"Senioren moeten directe inbreng hebben met hun woonwensen.","706"
"Zowel bij nieuwbouw als verbouw","706"
"Vanwege de snel toenemende verzilvering (vroeger noemden we dat vergrijzing) moet de woningmarkt aangepast worden voor de toekomstige generaties senioren.","706"
"Betaalbaarheid staat voorop","504"
"De financiering van wonen en zorg moet gescheiden worden, waardoor mensen kunnen kiezen waar ze wonen","504"
"23. Bij renovatie van oude wijken, of het bouwen van nieuwe wijken, krijgt sport op straat letterlijk een belangrijke plek.","502"
"24.Eigen risico in de zorg wordt voor de lagere inkomens verlaagd en voor de hogere verhoogd tot een maximale bijdrage.","503"
"Een zelfde benadering geldt voor de AWBZ.","503"
"Handen af van het persoonsgebonden budget","504"
"Steun aan programma’s en voorlichting voor gezonde levenswijze en voeding.","504"
"Preventie is een belangrijke kostendrukkende maatregel","504"
"Invoeren van een medicijnen apk.","403"
"Regelmatige toets is kostenbesparend en goed voor de gezondheid","403"
"Ouderen die zorg nodig hebben, moeten niet bang gemaakt worden met het argument dat het onbetaalbaar wordt.","706"
"Behandelingen worden alleen gestopt met instemming van de patiënt","705"
"Geen vermindering van het aantal ziekenhuizen.","504"
"Hulp moet in de directe omgeving geboden kunnen worden","504"
"Artsen en niet de zorgverzekeraars blijven verantwoordelijk voor alle medische zorg","504"
"25. De zorg moet menselijk en betaalbaar zijn.","503"
"Daarom moeten de 450.000 vrijwilligers en mantelzorgers beter ondersteund worden.","606"
"naast een redelijke reiskostenvergoeding moet voor mantelzorgers een forfaitaire fiscale aftrekpost worden ingesteld vergelijkbaar met de fiscaalvrije vergoeding voor vrijwilligers.","606"
"Minder managers, minder bureaucratie en meer handen aan het bed.","303"
"In alle opzichten worden de direct betrokken burgers dichter bij het bestuur gebracht.","202"
"Toezichthoudende besturen van ziekenhuizen, woonzorg-, verzorgings- en verpleegcentra worden gekozen","202"
"Er moet ruimte komen voor discussie over het levenseinde voor mensen in geestelijke nood en de hulpverlening hierbij","604"
"26. Er wordt afgezien van kernenergie zolang niet alle risico’s zijn uitgebannen en er geen oplossing is voor het kernafval.","501"
"We zadelen toekomstige generaties niet met deze problemen op.","416"
"Bevordering van zonne-energie, waterkracht en windenergie","416"
"27.Bestaande natuurgebieden worden beschermd.","501"
"natuurarme gebieden met name rond en in de steden moeten meer natuur krijgen.","501"
"De jeugd moet de natuur in zijn directe omgeving hebben.","501"
"28. Onnodig dierenleed wordt nadrukkelijk bestreden.","501"
"Er komt een verbod op onverdoofd ritueel slachten.","501"
"29.Elke dag sterven duizenden kinderen en volwassenen door gebrek aan voedsel, water en medicijnen.","107"
"Een miljard kinderen en mensen lijden honger.","107"
"Nederland handhaaft daarom de ontwikkelingshulp volgens internationale afspraak maar zoekt wel nadrukkelijk garanties voor een juiste besteding.","107"
"30.50PLUS is niet tegen Europa of de euro.","108"
"Wij denken toekomstgericht.","305"
"Wel zijn we tegen het onbegrensd uitbreiden van het ESM-noodfonds.","110"
"Volgens deskundigen tijdens een hoorzitting van de Eerste Kamer op 12 juni 2012 is er eerder 1500 miljard dan de maximale 500 miljard nodig.","305"
"Door het instabiele regeringsbeleid draaien de belastingbetalers hier de komende jaren voor op.","305"
"Dat is wanbeleid en onaanvaardbaar.","305"
"31.nederland moet internetland nummer 1 in de wereld worden.","411"
"Het digitaal boeken lezen op scholen wordt versneld bevorderd","411"
"De openbare bibliotheken gaan het lezen via internet en via de tablet versneld mogelijk maken","411"
"Alle overheden gaan hun vaak zeer dure drukwerk, waaronder jaarverslagen, rapporten, en correspondentie, in de regel alleen nog digitaal aanleveren","303"
"Door het minimaliseren van het op papier gedrukte kunnen aanzienlijke papier-, verzend- en arbeidskosten bespaard worden","303"
"32. Elk voorstel dat een vreedzame regeling voor een veilige Israëlische en een veilige palestijnse staat naderbij brengt, zal gesteund worden.","107"
"Daarbij gelden onverkort de aangenomen Vn-resoluties, met name over de teruggave van de door israël bezette gebieden.","107"
"In EU-verband dient hiertoe de nodige druk uitgeoefend te worden.","108"
"33. Het aantal zetels in het Europese Parlement moet worden teruggebracht van 754 naar 435 (Ter vergelijk: dat is hetzelfde aantal als het Amerikaanse Huis van Afgevaardigden).","303"
"34. Het maandelijks heen en weer reizen van het complete Europese Parlement van Brussel naar Straatsburg (afstand 430 km, 700 ambtenaren, 3700 stalen kisten) met een kostenpost van 200 miljoen euro per jaar, wordt bestreden.","303"
"Er komt een initiatiefvoorstel om het stemmen vanuit Brussel tijdens vergaderingen in Straatsburg mogelijk te maken.","303"
"35. nederlandse parlementsleden worden opgeroepen daadwerkelijk de internationale aandacht hierop te vestigen, door de verhuizing naar Straatsburg te boycotten.","110"
"36. Het immigratiebeleid is selectief: streng maar rechtvaardig.","201"
"Nieuwkomers moeten voldoende opleiding en achtergrond hebben om aansluiting te vinden bij de nederlandse samenleving.","608"
"Kinderen die langer dan acht jaar in Nederland wonen, krijgen een verblijfsvergunning.","706"
"37. De islam is een godsdienst als alle andere en geeft geen specifieke rechten in het publieke domein.","608"
"Sharia-rechtspraak zal niet worden toegestaan.","608"
"38. Sport en spel kunnen de integratie bevorderen.","502"
"Er komt een groot nationaal plan om dit voor zowel jongeren als ouderen mogelijk te maken.","502"
"39. na de verkiezingen krijgt de leider van de grootste partij de opdracht een kabinet te formeren.","202"
"De burgemeester en de Commissaris van de Koningin worden rechtstreeks door de burgers gekozen","202"
"40. Mensen met een publieke functie met een ministersalaris dienen alle neveninkomsten uit bijbanen in te leveren.","304"
"41. De niet door de burgers gekozen en overbodige Eerste Kamer wordt afgeschaft.","303"
"De Tweede Kamer gaat het beleid weer op hoofdlijnen bepalen en controleren en wordt daarom teruggebracht van 150 naar 100 leden","303"
"Om de slagkracht van de regering en het parlement te vergroten komt er een kiesdrempel van 3%","303"
"Om de gemeenteraadsverkiezingen over de lokale politiek te laten gaan en niet over de landelijke politiek, worden deze verkiezingen niet meer in alle gemeenten op dezelfde dag gehouden maar alfabetisch in 26 opeenvolgende weken.(Dus Amsterdam in week 1 en Zaanstad in week 26)","202"
"Indien de helft van de bij de laatste verkiezingen opgekomen kiezers dit wil, komen er nieuwe tussentijdse verkiezingen.","202"
"Dat geldt zowel voor de Tweede Kamer, de provincie als voor de gemeenten","202"
"42. als een overheidsdienst bij een aanvraag van een vergunning zich niet houdt aan de geldende behandelingstermijn, wordt die overheid automatisch schadeplichtig.","605"
"43. Het wordt mogelijk gemaakt in andere en goedkopere gemeenten bepaalde diensten aan te vragen zoals paspoorten en rijbewijzen om de onredelijke tarieven in bepaalde gemeenten te bestrijden.","303"
"Op straffe van korting dienen de gemeenten hun tarieven en leges minimaal de komende jaren te bevriezen.","303"
"44. Op alle departementen, provincies en gemeenten worden doecommissies ingesteld die binnen een half jaar het aantal regels en bijbehorende formulieren verminderen, vereenvoudigen en inkorten.","303"
"Bemoeizucht en bureaucratie bij de overheid worden sterk ingekrompen.","303"
"45. Belangrijke openbare functies (van de Algemene Rekenkamer tot de Publieke Omroep npO) moeten voor elke nederlander via openbare sollicitatieprocedures openstaan en niet alleen voor mensen die lid zijn van een politieke partij.","202"
"De bekwaamste moet het worden.","202"
"46. Bewoners van de BES-eilanden moeten niet alleen dezelfde plichten maar ook dezelfde rechten hebben als alle andere nederlanders.","706"
"De groeiende onvrede op de eilanden wordt serieus genomen.","706"
"47. Ongelijke behandeling van nederlanders die in het buitenland overwinteren of wonen op het gebied van de zorg of AWBZ wordt tegengegaan.","503"
"48. Het Kunduzakkoord wordt afgewezen.","408"
"Op papier wordt er bezuinigd, maar de partijen nemen er openlijk afstand van.","305"
"Daarmee is dit akkoord een grote volksverlakkerij geworden.","305"
"49. De sterkste schouders moeten de zwaarste lasten dragen.","503"
"Dat betekent dat de zwakste schouders niet getroffen mogen worden door te hoge eigen risico’s, bijdragen in ligdagen en een onontbeerlijk hoortoestel of rollator.","503"
"Het leven van mensen met een ziekte of handicap en ouderen moet niet op deze manier verder ondraaglijk worden.","503"
"50. 50pLUS is van mening dat het begrotingstekort terug moet naar 3%.","414"
"Maar in de politiek worden keuzes gemaakt.","305"
"Bovendien zal de noodzakelijke verhoging van het aOW-vakantiegeld naar het wettelijk minimum van 8% netto 450 miljoen extra gaan kosten.","305"
"Rode draad is de burgers minder te laten betalen en de overheid meer te laten bezuinigen dan in het barre winterakkoord is overeengekomen.","414"
"De partij 50pLUS wil het in punt 4 genoemde gemiste belastinggeld (30 miljard) serieus gaan aanpakken.","605"
"Dat is geen droomdenken.","605"
"De sociaaldemocratische fractie in het Europese Parlement wil het aan het belastinggeld ontdoken bedrag in 2020 gehalveerd hebben (*9).","605"
"Dan zou de komende regeringsperiode minimaal een bedrag van 7 miljard haalbaar moeten zijn.","414"
"Om en nabij een miljard euro kan bezuinigd worden op elk van de volgende posten: Eigen risico, voor de lagere inkomens minder voor de hogere meer;","414"
"De door de Algemene Rekenkamer van vraagtekens voorziene subsidies door Provincies","303"
"Verkeer","414"
"Gemeenten","302"
"Het nalaten van de fiscale inflatie","414"
"De nullijn op lonen met uitzondering van de zorg","414"
"Het minder inhuren door de overheid van extern personeel, zoals gewraakte interimmanagers","303"
"Afschaffen op grote schaal van de papieren bij de overheid, gesubsidieerde instellingen en bibliotheken met alle bijkomende kosten zoals arbeid en porti.","303"
"Verder zal, als er nu eens echt werk wordt gemaakt van het verminderen van het aantal ambtenaren (6% per jaar via natuurlijk verloop), in de loop van de jaren miljarden bezuinigd kunnen worden.","303"
"De miljardenuitgaven voor de JSF kunnen geschrapt worden.","105"
"50PLUS zal als nieuwe deelnemer in de Tweede Kamer vechten voor een evenwichtig pakket, waarbij niet de ouderen opnieuw zwaarder dan de anderen worden getroffen","706"
"en de zwakste schouders inderdaad worden ontzien.","503"
