"text","cmp_code"
"D66 is er van overtuigd dat groei,","410"
"investeren in onderwijs,","506"
"natuur","501"
"en cultuur,","502"
"moderne zorg","504"
"en gezonde overheidsfinanciën goed zijn voor onze samenleving.","414"
"Dit is het Nederland van D66.","305"
"Een land van verandering, van vooruitgang.","305"
"Daar gaan deze verkiezingen over: kiezen voor duurzame groei,","416"
"kiezen voor samenwerken en samenleven in Europa,","108"
"kiezen voor vrijheid, ruimte en gezondheid.","408"
"We weten welke stappen we moeten zetten.","305"
"D66 durft die ook aan de kiezer voor te leggen.","305"
"In de volgende hoofdstukken vindt u concrete voorstellen voor hervormingen, investeringen en bezuinigingen.","305"
"Wij maken duidelijke keuzes, die zorgen voor nieuwe groei, meer ontplooiing, meer vrijheid en meer ruimte.","305"
"Bij D66 geen mooie praatjes.","305"
"Onze voorstellen zullen ook pijn doen en gevestigde belangen en gewekte verwachtingen ondergraven.","305"
"Wij draaien daar niet omheen.","305"
"Wat u ziet is wat u krijgt.","305"
"Dat is ook wat u van een verantwoordelijke politieke partij mag verwachten.","305"
"In dit verkiezingsprogramma vindt u onze plannen en voorstellen.","305"
"Op 12 september beslist u.","202"
"Nieuwe welvaart vraagt om groei van onze economie.","410"
"In de politiek wordt vaak gesproken over uitgaven en weinig over inkomsten.","305"
"En als al gepraat wordt over inkomsten dan zijn vooral belastingen een populair onderwerp.","305"
"Bijna nooit gaat het over het vergroten van inkomsten door te groeien.","410"
"Terwijl groei van onze economie de beste manier is om de overheidsfinanciën op orde te brengen.","410"
"Groei is om veel meer redenen cruciaal.","410"
"Groei zorgt voor dynamiek en vernieuwing.","410"
"Groei maakt het mogelijk dat dubbeltjes kwartjes worden.","410"
"Groei zorgt voor nieuwe banen.","701"
"Groei is de zuurstof van onze samenleving.","410"
"Duurzame groei is de sleutel naar een welvarende toekomst.","416"
"De overheid past enige bescheidenheid.","401"
"Zij laat immers de economie niet groeien.","401"
"Dat doen mensen zelf.","401"
"Maar de overheid kan wel helpen.","402"
"Dat doet ze natuurlijk niet door minder te bezuinigen.","414"
"Bij politici die dat beweren is ‘groei’ vooral een rookgordijn om de angst voor moeilijke maatregelen te verhullen.","305"
"Allereerst moet de overheid haar financiën op orde brengen,","414"
"maar tegelijkertijd kan zij ruimte maken en gericht investeren.","402"
"D66 wil bouwen aan het nieuwe verdienmodel van Nederland,","402"
"aan verduurzaming van onze economie,","416"
"aan een eerlijke en open arbeidsmarkt,","701"
"aan een dienstbare financiële sector.","403"
"Aan een land dat onderneemt en bloeit.","401"
"Een land dat na jaren van stilstand weer vooruit gaat.","410"
"Nederlanders ondernemen, innoveren en handelen.","401"
"Zij trekken met vertrouwen de wereld in.","401"
"Ondernemende Nederlanders staan te trappelen.","401"
"Hun kansen liggen voor het grijpen: in handel met opkomende economieën,","401"
"in schoner en slimmer produceren,","416"
"in dienstverlening, in gezondheidszorg","401"
"en in innovatie.","411"
"Nederland is een klein land.","410"
"Toekomstig succes zullen wij niet bereiken door de grootste en sterkste te zijn.","410"
"Maar we kunnen wel van onze wendbaarheid onze kracht maken.","410"
"Wie zich snel weet aan te passen in een steeds veranderende wereld, blijft voorop lopen.","410"
"Dat vereist een toename in flexibiliteit en aanpassingsvermogen.","410"
"De voorsprong die Nederland heeft op terreinen als de kwaliteit van het arbeidsaanbod, onze politieke en economische stabiliteit en in de rechtszekerheid die we bieden aan ondernemers, wordt door andere landen in de wereld ingelopen.","410"
"In de strijd om groei gaat het meer en meer om flexibel en hoogwaardig talent, ondernemerschap, duurzaamheid en economische flexibiliteit.","410"
"Deze pijlers vormen de kern van de welvaart van morgen.","410"
"D66 heeft een groeiagenda om Nederland deze kansen te laten pakken:","410"
"Toptalent vormt de kern van nieuw ondernemerschap.","506"
"D66 wil dat Nederland voorop loopt in het ontplooien van het eigen talent","506"
"en het aantrekken van talent van buiten.","506"
"Daarom stimuleren wij kennismigratie zonder inburgering en andere barrières.","506"
"D66 wil dat we uitmunten in wetenschap en het beroepsonderwijs, met meer aandacht voor toptalent in het onderwijs.","506"
"D66 investeert in Nederland als vestigingsplaats voor talent, door te zorgen voor een bruisende leefomgeving, bloeiende cultuur,","502"
"recreatie en natuur.","501"
"Wij moedigen ondernemen aan, onder andere door het stimuleren van ondernemerschap vanuit universiteit, HBO en MBO.","402"
"Nederland moet in de wereldwijde top 5 voor het eenvoudig starten van een bedrijf.","402"
"En een faillissement moet niet, zoals nu te vaak, het eind van een ondernemerscarrière zijn.","402"
"Kleine en startende bedrijven durven te vaak geen vast personeel aan te nemen.","402"
"D66 wil de regels rond ziektewet, arbeidsongeschiktheid en arbeidsomstandigheden (ARBO) voor kleine bedrijven aanpassen, zodat zij met een lichter regime of mogelijkheden voor risicodeling sneller en vaker mensen aan zullen nemen.","402"
"Uiteraard zonder nieuwe barrières op te werpen voor doorgroei van bedrijven.","401"
"Ook voor werknemers bieden deze maatregelen, gericht op meer banen binnen het mkb, voordelen.","701"
"De maatregelen dragen bij aan de bestrijding van jeugdwerkloosheid","701"
"en de bevordering van diversiteit op de arbeidsmarkt.","705"
"Niet iedereen zoekt een baan voor het leven.","401"
"Werken bij een klein startend bedrijf of een flexibele loopban kan een avontuur zijn.","401"
"Nederland loopt steeds verder achterop met investeringen in innovatie.","411"
"De trend van achteruitgang moet gekeerd.","411"
"D66 pleit voor een goede mix van brede belastingstimulansen en gerichte subsidies om innovatie te stimuleren.","411"
"Bij het stimuleren van publiek-private of privaat-private samenwerking, het binnen brengen van Europees geld en het versterken van clusters blijven overheidsinvesteringen nodig.","411"
"Bedrijfssectoren en de daaraan gerelateerde kennis en onderzoeksinstellingen hebben gezamenlijke groeiagenda’s opgesteld.","411"
"De beleidsmatige keuze voor topsectoren helpt om de kracht van deze kennisclusters te versterken.","411"
"Echter, nu zijn deze sectoren vaak nog geografisch versplinterd over Nederland.","411"
"Fysieke nabijheid maakt samenwerken en kennisuitwisseling eenvoudiger.","411"
"D66 wil dat binnen de topsectoren gekozen wordt voor een geografische kern, waar het merendeel van de activiteiten zich kan concentreren.","411"
"Mensen en bedrijven van over de hele wereld moeten weten dat ze voor kennis en bedrijven rondom agrofood, water of hightech naar deze Nederlandse locaties zoals Wageningen en Eindhoven moeten komen.","411"
"Het mkb is de Nederlandse banenmotor en is zeer innovatief.","411"
"Door een betere aansluiting van mkb bij regionale onderwijsinstellingen en de hierboven genoemde kennisclusters","411"
"en het slimmer aanboren van EU ‘matching funds’ kan de mkb innovatiemotor aangejaagd worden.","108"
"Ook wil D66 met slimme fiscale maatregelen investeringen van particulieren en pensioenfondsen in innovatie en doorgroei van het mkb uitlokken.","411"
"Als gevolg van de bankencrisis lijkt het moeilijker voor ondernemers om krediet en kapitaal te verkrijgen.","402"
"Hierdoor kunnen zij rendabele investeringen die hun groei stimuleren niet financieren.","402"
"D66 wil dat de overheid, samen met pensioenfondsen en banken, zorgt dat onnodige drempels worden opgeheven.","402"
"We onderzoeken de noodzaak van het heroprichten van een Nationale Investeringsbank.","402"
"D66 wil werkend de crisis uit.","701"
"Door meer en slimmer te werken, stimuleren we de economische groei.","410"
"Dit schept ruimte voor een hoger salaris.","701"
"We verlagen de inkomstenbelasting, zodat mensen meer geld overhouden.","701"
"Nederlanders werken nu gemiddeld 1377 uur per jaar, het minst van de geïndustrialiseerde wereld.","701"
"D66 wil geleidelijk naar een 40-urige werkweek, de ATV-dagen terugdringen en een verplichte vrije dag schrappen.","701"
"Het wegnemen van barrières voor deeltijdwerkers om meer uren te werken is ook essentieel.","701"
"In een tijd van vergrijzing hebben we iedereen nodig om het draagvlak onder onze collectieve voorzieningen (o.a.zorg, pensioenen) te behouden.","701"
"Wij kunnen ouderen niet missen op de arbeidsmarkt.","706"
"De arbeidsmarkt voor oudere werknemers zit echter op slot.","706"
"Oudere werknemers hebben grote moeite om een nieuwe baan te vinden.","706"
"D66 wil scholingsvouchers introduceren voor ouderen die langdurig werkloos zijn.","506"
"Zij mogen deze vouchers inzetten voor scholing of begeleiding bij de zoektocht naar werk.","506"
"Werkgevers moeten daarnaast gestimuleerd worden om oudere werknemers aan te nemen.","706"
"Nederland is een van de weinige landen waar oudere werknemers ook de duurste werknemers zijn.","706"
"Dat vormt een belangrijke barrière voor het aannemen en aan het werk houden van ouderen.","706"
"De combinatie van periodieken, het ontslagrecht en de WW leiden tot een ‘gouden kooi’, deze willen we open zetten.","706"
"D66 trekt geld uit voor fiscale voordelen voor oudere werknemers","706"
"en wil het werkgeversrisico voor ziekte van 55+-werknemers anders behandelen.","706"
"Demotie aan het einde van een carrière","706"
"en afbouw van werklast wordt meer de norm in arbeidsovereenkomsten.","706"
"Ten slotte maakt D66 doorwerken na de officiële pensioenleeftijd, zoals steeds meer mensen willen, eenvoudiger.","706"
"We willen de tweedeling tussen mensen die langs de kant staan en mensen die meedoen verkleinen.","701"
"Mensen die langs de kant staan, hebben nu te weinig kans op een baan.","701"
"Modernisering van het ontslagrecht maakt het vaste contract weer aantrekkelijk.","401"
"Zo scheppen we meer kansen, juist voor diegenen met een zwakkere positie op de arbeidsmarkt, zoals jongeren.","701"
"D66 heeft een initiatiefwet ingediend waarin is gekozen voor een ontslagstelsel met een duidelijke en versimpelde ontslagprocedure.","401"
"De redelijkheid van het ontslag (en eventuele vergoeding) kan indien nodig achteraf door de kantonrechter worden vastgesteld.","605"
"Werkgevers betalen verder de eerste zes maanden van de WW.","701"
"Zo krijgen zij er financieel belang bij om werkloosheid te voorkomen.","701"
"We willen daarbij verhinderen dat de regeling voor arbeidsongeschiktheid (WIA) een ontwijkroute wordt.","701"
"Deze veranderingen combineren we met een kortere maar hogere WW.","505"
"Zo bieden we een adequaat vangnet,","503"
"maar zijn mensen niet langer afhankelijk van de overheid dan nodig.","505"
"Verder investeren we in scholing om werkzekerheid te vergroten.","506"
"Ondernemers ervaren grote regeldruk.","401"
"De overheid slaagt er keer op keer niet in hier verbetering aan te brengen.","401"
"D66 wil hier verandering in brengen door een aanpak op basis van twee principes: meer vertrouwen","401"
"en eenvoudiger contact met de overheid.","303"
"Meer vertrouwen komt tot uiting in minder gedetailleerde regels in bijvoorbeeld ARBO","401"
"en meer controle op resultaten in plaats van detailuitvoering.","401"
"De ondernemer krijgt de vrijheid om te kiezen bij tegengestelde regels.","401"
"Er komen minder rapportages en meer steekproeven.","401"
"D66 wil ook dat er een ‘ombudsman’ voor ondernemers komt, gericht op bureaucratische lasten en regelgeving.","401"
"Uiteraard gaat vertrouwen gepaard met sancties als dit vertrouwen wordt beschaamd.","605"
"Eenvoudiger contact met de overheid komt tot uiting in het instellen van 1 contactpersoon die de regie neemt voor ondernemers in hun interactie met de overheid,","401"
"maar ook in het afschaffen van overbodige lasten (KvK, bedrijfsschappen),","401"
"het zorgen voor aanbestedingen die open staan voor mkb-ers en zzp-ers","401"
"en een echte lex silencio voor vergunningen, waarbij een vergunning automatisch toegekend wordt als de overheid niet op tijd handelt.","401"
"D66 wil ook een versimpeling van het omgevingsrecht,","401"
"wel met voldoende waarborgen voor milieu en natuur.","501"
"Handel met het buitenland vormt een belangrijke aanjager onder onze toekomstige groei.","410"
"De sterke exportpositie van Nederland op (duurzame) gebieden zoals water, milieutechnologie en afvalmanagement, moet gestimuleerd worden.","416"
"Daarbij is Nederland, en zeker het mkb, nog erg gericht op handel met de EU.","410"
"D66 wil dat handel met opkomende markten zoals Brazilië, India en China wordt gestimuleerd.","410"
"En dat gewerkt wordt aan eerlijke toegang voor Nederlandse bedrijven tot die groeimarkten.","407"
"Daarbij wil D66 meer aandacht voor mkb en meer, gerichte, handelsmissies.","401"
"En natuurlijk blijven we bouwen aan het vestigingsklimaat voor buitenlandse bedrijven, zeker die vanuit opkomende markten.","402"
"De havens van Rotterdam en Amsterdam en de luchthavens Schiphol en Eindhoven zijn vitale schakels in onze internationale handel en bereikbaarheid.","411"
"Daarmee zijn zij een belangrijke pijler onder de Nederlandse economie.","411"
"D66 wil de mainportfunctie van Schiphol dan ook duurzaam versterken.","416"
"Hiertoe dient Schiphol zich selectief te ontwikkelen","411"
"en zich in te zetten voor het verduurzamen van de bedrijfsprocessen.","416"
"D66 wil naar een duurzamer luchtvaart en steunt daarom het emissiesysteem,","416"
"internationale afspraken over het belasten van kerosine","501"
"en het inrichten van één Europees luchtruim waarmee veel brandstof kan worden bespaard.","501"
"Verder is D66 voor samenwerking tussen Nederlandse en Belgische havens.","101"
"Voor ons is duurzaamheid een schitterende kans om economische groei te garanderen.","416"
"Altijd hebben nieuwe uitdagingen geleid tot nieuwe groei","410"
"en innovatie.","411"
"En de uitdagingen zijn er.","416"
"In 2050 zijn er 9 miljard mensen op de wereld die we een menswaardig bestaan willen bieden, binnen de grenzen van één planeet.","416"
"Schaarste van energie, voedsel en grondstoffen zullen ons de komende jaren meer en meer raken.","416"
"Niet alleen onze kinderen betalen straks de rekening, we merken het zelf nu al in onze portemonnee: de prijs van eten, gas en benzine stijgt.","416"
"Tegelijkertijd ontstaan er nieuwe bedrijven en komen er nieuwe banen: de maker van zonnecellen, de fabriek die van rioolslib kunstmest maakt, de kweker van duurzame vis.","416"
"Er liggen enorme kansen voor Nederland op het gebied van duurzame energie, kennis en innovatie.","416"
"We lopen achter, maar kunnen voorop lopen.","416"
"Nederland als duurzame koploper heeft meer nieuwe bedrijven,","402"
"meer banen","701"
"en is sterker in de concurrentie met andere landen.","410"
"Duurzame groei biedt de weg uit onze economische crisis.","416"
"We hebben de expertise en ervaring in huis om dit te realiseren, maar het lukt alleen als we de kansen grijpen.","416"
"Nu is het moment om definitief een andere weg in te slaan.","416"
"De weg naar een economie die past binnen de grenzen van onze wereld.","416"
"Weg van een verouderd economisch model gebaseerd op verbranden, verbruiken en verteren, op naar een economie gebaseerd op hoogwaardig hergebruik, waarin de natuurlijke hulpbronnen die onze planeet levert in een eindeloze cirkel worden gebruikt.","416"
"Markt en maatschappij lopen nu voor op de overheid.","416"
"In veel Nederlandse steden en gemeenten worden door bedrijven en particulieren al grote stappen gezet richting verduurzaming.","416"
"De politiek moet nu een flinke stap vooruit zetten: hervorming van onze energievoorziening, ons grondstoffengebruik en van ons gebruik van water, lucht en bodem.","416"
"Zodat Nederland de schoonste economie van Europa wordt, met een ecologische voetafdruk passend bij onze omvang.","416"
"Wij willen een overheid die duurzaamheid centraal stelt met stabiel, consistent beleid.","416"
"Een overheid die regels versimpelt en stroomlijnt,","416"
"die barrières wegneemt en innovatie stimuleert,","411"
"onder andere door groene investeringen.","416"
"D66 wil bedrijven en mensen aanmoedigen om met groene oplossingen te komen","416"
"en zo op grote schaal nieuwe welvaart te realiseren.","410"
"We bereiken een mijlpaal.","416"
"Schone energie en fossiele energie kosten bijna evenveel.","416"
"Olie is steeds schaarser en de prijs loopt op.","416"
"Onze afhankelijkheid van fossiele brandstoffen is risicovol en kostbaar.","416"
"De voorraad hernieuwbare energie is in potentie eindeloos.","416"
"Daarom kiest D66 voor het ontwikkelen van de technologie om efficiënt van hernieuwbare energie gebruik te kunnen maken.","416"
"Vanzelfsprekend wil D66 daarnaast energie blijven besparen.","416"
"Want de goedkoopste en schoonste energie is de energie die je niet gebruikt.","416"
"Nederland heeft binnen Europa energiedoelstellingen voor 2020, 2030 en 2050 afgesproken.","416"
"D66 houdt zich aan deze afspraken.","108"
"In 2020 wekt Nederland 20% duurzame energie op en jaarlijks zorgen we voor 2% energiebesparing.","416"
"Onze stip aan de horizon is een Europa dat in 2050 geheel duurzaam in de eigen elektriciteitsvraag kan voorzien.","416"
"Om dat te bereiken moeten we vandaag aan de slag.","416"
"Daarom wil D66 van het komende kabinet een nationaal energieplan voor 2020, met concrete, meetbare doelen en een duidelijk pad naar onze ambities voor 2050.","416"
"De kern van dit plan wordt gevormd door energiebesparing in bestaande gebouwen,","416"
"energieneutrale nieuwbouw","416"
"en door meer stroom duurzaam op te wekken.","416"
"Kernenergie staat voor D66 onderaan de ladder bij het vormgeven aan een duurzame energievoorziening, en dient op geen enkele wijze door de overheid gesubsidieerd te worden.","501"
"D66 wil dat de verantwoordelijkheid voor de uitvoering van dit plan en alle daarbij behorende energie- en klimaatzaken in handen komt van 1 minister.","416"
"Die zorgt ervoor dat we op stoom blijven bij de hervormingen en biedt een stabiel energie-investeringsklimaat.","416"
"D66 wil dat het aandeel duurzaam in onze energievoorziening twee keer zo snel gaat groeien.","416"
"Zodat in 2020 20% duurzaam is opgewekt.","416"
"Dit bereikt D66 met een verdubbeling van de duurzame energiesubsidie (SDE+ regeling),","416"
"meer bijstook van duurzame biomassa in kolencentrales","416"
"en het eenvoudiger maken van zelf energie opwekken op het eigen dak of dat van de bovenbuurman.","416"
"Consistent en stabiel beleid is daarbij cruciaal.","305"
"Ook onderzoeken we met onze buurlanden of we energiemaatschappijen kunnen verplichten tot een minimum aandeel duurzame energie na 2015.","416"
"D66 wil voor alle nieuwe energiecentrales een uitstootnorm van 350gr co2/Kwh.","416"
"co2 opslag en hergebruik verdient steun als onderdeel van een ambitieus co2 besparingsbeleid.","416"
"Daarbij wil D66 de mogelijkheden van opslag op zee het eerst ontwikkelen","416"
"en leren van co2 opslag op land in buurlanden.","107"
"De ontwikkeling van duurzame biobrandstoffen, waarbij de groei van het gebruik niet ten koste gaat van voedselgewassen of het tropisch regenwoud, zijn cruciaal.","416"
"Alle biomassa wordt duurzaam gecertificeerd.","416"
"D66 zet ook in op het certificeren van de milieu-impact van de verschillende fossiele brandstoffen.","416"
"In Nederland wordt te veel energie verspild.","416"
"Daarom wil D66 de energiebelasting herzien om zo bedrijven aan te moedigen extra te investeren in energiebesparing of eigen bronnen van duurzame energie, zoals aardwarmte voor de glastuinbouw of het gebruik van restwarmte.","416"
"D66 wil veel meer besparing van energie in de gebouwde omgeving.","416"
"In 2020 moeten minimaal 1 miljoen woningen geïsoleerd zijn","416"
"en stuurt het bouwbesluit op energieproducerende nieuwbouw.","416"
"Energie besparen betekent structureel kosten verlagen, maar de terugverdientijd vormt nog een drempel om te investeren.","416"
"Daarom komt er een energie besparingsfonds om investeringen voor te financieren.","416"
"Door met buurlanden samen te werken kunnen we duurzame energie versnellen en goedkoper opwekken.","108"
"D66 wil daarom de energiemarkten samenbrengen.","108"
"Samenwerken in de aanleg van netten, steun voor duurzame energie en in marktregulering.","108"
"D66 wil beginnen met een gezamenlijke netbeheerder die een Noordzee-net voor duurzame energie aanlegt.","108"
"En met een gezamenlijk Europees beleid waar we in Noord West Europa mee starten.","108"
"Gas is een relatief schone fossiele brandstof, maar ook daarvan moeten we het gebruik gaan verminderen.","416"
"De Nederlandse gasbel raakt namelijk snel op, terwijl onze huishoudens vooral koken en verwarmen met aardgas.","416"
"In 2050 is gas niet langer een inkomstenbron voor de staat, maar een kostenpost voor huishoudens.","416"
"Dus is het belangrijk dat we alternatieven ontwikkelen.","416"
"D66 wil met een deel van de opbrengsten van aardgaswinning een fonds oprichten, waarmee we de investeringen in de energie van de toekomst financieren.","416"
"Zo profiteren ook toekomstige generaties nog van onze gasbel en voorkomen we dat we afhankelijk worden van de invoer van fossiele energie uit instabiele landen.","416"
"Het klimaat is in de crisis even naar de achtergrond verdreven, maar de uitdaging blijft.","501"
"D66 houdt vast aan de door de Europese regeringsleiders afgesproken ambitieuze co2 reductie: 40% minder in 2030, 60% minder in 2040 en 80% minder in 2050.","501"
"Te bereiken door minder uitstoot en opslag.","501"
"Daarvoor is het van belang dat het emissiehandelssysteem beter gaat werken, bijvoorbeeld door het aantal rechten sneller te verkleinen.","501"
"D66 wil nieuwe bindende internationale klimaatafspraken, waar alle grote opkomende economieën in meedraaien.","107"
"Maar VN onderhandelingen kosten tijd.","107"
"Tegelijk zullen daarom ook kleinere landencoalities gevormd moeten worden.","107"
"D66 pleit daarbij voor samenwerking met de private sector en de ontwikkeling van vernieuwende vormen van financiering, bijvoorbeeld via een groene investeringsbank.","416"
"Daarnaast is D66 voorstander van het werk van de klimaatambassadeurs en lokale klimaatagenda’s zoals in Rotterdam.","501"
"Nederland heeft zelf nauwelijks grondstoffen terwijl de wereldwijde vraag toeneemt.","416"
"D66 wil voorkomen dat Nederland voor grondstoffen afhankelijk wordt van instabiele en autoritaire regimes en grondstofprijzen de sluipmoordenaar van onze koop- en concurrentiekracht worden.","416"
"Anders omgaan met natuurlijke hulpbronnen biedt kansen aan de ondernemer die er zuinig mee om gaat en verantwoordelijkheid neemt over gebruik en hergebruik van die hulpbronnen door leveranciers en klanten.","416"
"Deze manier van denken leidt tot nieuwe bedrijvigheid en nieuwe grondstrofstromen – de grondstoffenrotonde.","416"
"Wij kunnen met onze kennis van logistiek, onze havens en onze vooraanstaande positie in hergebruik in deze nieuwe bedrijfstak leiders worden.","416"
"Bedrijven die duurzaam produceren hebben de toekomst.","416"
"D66 wil groene koplopers ondersteunen en stimuleren door, onder andere, een markt voor duurzame grondstoffen te creëren.","416"
"Daarom steunen we het ontwikkelen van de ‘biobased economy’.","416"
"D66 wil een verplicht aandeel van 25% duurzame materialen in elk bouwproject.","416"
"De overheid moet zelf standaard duurzaam inkopen.","416"
"Verder wil D66 dat de overheid afspraken en innovatie binnen ketens – zoals in de kunststof- en textielketen – stimuleert.","416"
"Door producenten, wetenschap en afvalbedrijven bij elkaar te brengen.","416"
"D66 wil ook dat de overheid zelf het voorbeeld geeft: een afvalloze overheid.","416"
"De grondstoffenrotonde draait op bedrijven die innovatief en kostenefficiënt hun kringloop weten te sluiten.","416"
"Afval betekent immers verlies van grondstoffen en dus kosten.","416"
"Om recycling te stimuleren komt er een heffing op het storten of verbranden van herbruikbare grondstoffen.","416"
"Dat geldt ook voor afval dat we uit het buitenland importeren.","416"
"Er komt een heffing op kunstmest omdat er voldoende meststoffen zijn voor hergebruik.","416"
"Het mestprobleem zetten we zo om in een kans.","416"
"Het moet makkelijker zijn grondstoffen door Europa te vervoeren.","108"
"Nu kan een spaarlamp die kapot is de grens niet meer over, terwijl 1 fabriek voor heel Europa deze lampen zou kunnen recyclen.","108"
"D66 wil dat Nederland met Duitsland en België als eerste stap barrières voor transport van her te gebruiken grondstoffen wegneemt.","108"
"D66 steunt initiatieven van het bedrijfsleven en NGO’s om de productieketens van grondstoffen eerlijk en duurzaam te maken, onder andere door hier in het budget voor ontwikkelingssamenwerking ruimte voor vrij te maken.","416"
"Wat D66 betreft blijft Nederland hierin voorop lopen.","416"
