"text","cmp_code","eu_code"
"-Er is behoefte aan burgers die zich inzetten voor elkaar, voor de samenleving.","606",NA
"Alleen zo wordt de samenleving ook veiliger en beter bestand tegen dreigingen van binnenuit en van buitenaf, zoals terrorisme.","606",NA
"-Teveel gebrek aan onderlinge verbondenheid leidt er toe dat niemand zich meer verantwoordelijk voelt.","606",NA
"De vrije markt is niet de oplossing voor alle problemen.","413",NA
"De marktwerking in de zorg, in de energiesector en bij het openbaar vervoer heeft de kwaliteit niet verbeterd en heeft de prijs niet verlaagd.","413",NA
"De mens leeft niet alleen voor de economie.","603",NA
"De 24-uurseconomie maakt niet gelukkig.","603",NA
"We twijfelen aan het nut van (nog meer) koopzondagen.","603",NA
"-We moeten zuinig zijn met ons milieu.","501",NA
"We kunnen niet onbeperkt gebruik maken van de natuur en energiebronnen.","416",NA
"-De Europese Unie krijgt de contouren van een bureaucratische superstaat, terwijl we juist behoefte hebben aan minder regelgeving en een bestuur dat dichter bij de burgers staat.","110",NA
"Wie strategisch kiest, kijkt óók naar morgen.","606",NA
"De Christen-Unie ziet het als haar missie om de schadelijke tendensen in onze samenleving tegen te gaan en de goede ontwikkelingen te versterken.","606",NA
"Voor de ChristenUnie is een goede samenleving een samenleving die gekenmerkt wordt door onderlinge verbondenheid: rechtvaardig, verantwoordelijk en toekomstbestendig, met oog voor wat van blijvende waarde is.","606",NA
"Een wereld waarin mensen oog hebben voor elkaar en het mogelijk is te groeien in vertrouwen.","606",NA
"Wij streven naar een samenleving waarin mensen tot hun recht komen met al hun talenten en gaven: betaald of als vrijwilliger, jong of oud, ziek of gezond.","606",NA
"En waar niemand afschreven wordt, maar iedereen meedoet;","606",NA
"waarin mensen naar elkaar omzien in wijken en buurten, bedrijven en scholen, zich verantwoordelijk weten voor zichzelf én voor elkaar, en samen werken aan een leefbare en veilige samenleving;","606",NA
"waarin kinderen een toekomst hebben en opgroeien in een veilige en kansrijke omgeving;","706",NA
"waarin mensen met verschillende overtuigingen elkaar verstaan en respecteren en niet alleen ‘staan op hun rechten’, maar ook ernst maken met hun plichten en verantwoordelijkheden jegens elkaar en de samenleving.","607",NA
"Dat vraagt om een politieke visie en een politieke strate-gie gericht op het herkennen en erkennen van waarden en normen in de samenleving.","603",NA
"Herkennen in de leefregels die God geeft in de Bijbel, en erkennen van de betekenis  van die leefregels om onze samenleving leefbaar te houden.","603",NA
"Deze politiek staat in het  teken van onderlinge verbondenheid.","606",NA
"Met elkaar, met ons land en volk en de wereld om ons heen, met ons werk en met onze leefomgeving.","606",NA
"De beste investering in het welzijn van de samenleving is de investering in kinderen, de jeugd en gezinnen.","706",NA
"Goede zorg voor kinderen is van vitaal belang voor de toekomst van het land, zeker in deze tijd.","706",NA
"Ons land is sterk aan het vergrijzen en gezinnen hebben het moeilijk.","603",NA
"De Christen-Unie wil mensen kansen en ondersteuning bieden, van het ongeboren begin tot de daadwerkelijke participatie in de samenleving.","603",NA
"In verantwoordelijke gezinnen worden kinderen gestimuleerd om zich te ontwikkelen tot evenwichtige en verantwoordelijke volwassenen, die zich dienstbaar opstellen in de samenleving en naar elkaar.","603",NA
"Daarom is het van groot belang dat de overheid gezinnen stimuleert en beschermt.","603",NA
"Goed en betrouwbaar onderwijs is daarbij cruciaal.","506",NA
"Onderlinge verbondenheid komt tot uiting in het uitsteken van een helpende hand: bij de zieke, het meisje of de vrouw die ongewenst zwanger is of de terminale patiënt.","606",NA
"Goede zorg draait niet primair om instituten, techniek of fusies van ziekenhuizen, maar om handen die helpen.","606",NA
"Er moet daarom in de politiek en in het bedrijfsleven meer begrip komen voor mensen die zorgtaken met werk willen combineren.","606",NA
"Daar worden het land en de economie alleen maar beter van.","606",NA
"Leven in vertrouwen begint bij het bieden van veiligheid.","605",NA
"Bestrijding van asociaal gedrag en overlast, van terrorisme en harde criminaliteit heeft daarom topprioriteit.","605",NA
"Een gebrek aan veiligheid ervaren mensen het meeste dicht bij huis.","605",NA
"Een goede aanpak begint daarom in de wijken en de buurten door verbetering van de leefbaarheid en aanpak van asociaal gedrag.","605",NA
"Naast de overheid hebben ook religieuze instellingen hier een duidelijke taak.","603",NA
"Een adequaat veiligheidsbeleid herstelt onderlinge verbondenheid.","605",NA
"Mensen krijgen opnieuw vertrouwen in elkaar en in de politiek.","606",NA
"We voelen ons niet alleen verbonden met eigen land en volk, maar ook met de wereld om ons heen.","107",NA
"In veel landen hebben mensen het niet zo goed als in Nederland.","107",NA
"Sommige landen zijn verwoest door geweld.","107",NA
"Zij hebben hulp nodig bij het opbouwen van een goed bestuur, de ontwikkeling van hun economie en een veilige samenleving.","107",NA
"Daarom komt de ChristenUnie op voor eerlijke internationale handel,","407",NA
"voor ruimhartige ontwikkelingssamenwerking,","107",NA
"voor internationale vrede en terreurbestrijding,","104",NA
"voor handhaving van mensenrechten","201",NA
"en voor het bevorderen van het recht op godsdienstvrijheid.","201",NA
"Om de wereld vandaag én morgen leefbaar te houden.","107",NA
"Door arbeid ontplooien mensen hun talenten.","701",NA
"Ze werken  aan hun eigen welzijn en dat van de samenleving.","701",NA
"Maar nog steeds zijn te veel (meer dan een miljoen!) mensen  aangewezen op een uitkering,  terwijl ze geheel of gedeeltelijk zouden kunnen werken.","701",NA
"Daarom wil de ChristenUnie langdurig werklozen, bijstandsgerechtigden en gedeeltelijk arbeidsongeschikten meer persoonlijk begeleiden op zoek naar werk, betaald of - als dat niet  lukt - onbetaald.","701",NA
"Aan de basis van onze welvaart staan de ondernemers en de bedrijven: van de winkeliers, de kleine zelfstandigen  en de boeren tot aan de multinationals.","401",NA
"Bedrijven mogen niet belemmerd worden door onredelijke regels of knel-lende heffingen, maar moeten juist in staat worden gesteld hun maatschappelijke verantwoordelijkheden waar te maken.","401",NA
"Werk is belangrijk, maar niet het enige dat telt.","606",NA
"Een goede balans tussen werk, zorgtaken en ontspanning is van groot belang.","606",NA
"Want uiteindelijk is welzijn belangrijker dan welvaart.","606",NA
"Een goede balans vinden is in de eerste plaats een verantwoordelijkheid van mensen zelf; van het maken van keuzes.","201",NA
"De overheid kan het maken van goede keuzes wel vergemakkelijken.","603",NA
"Wij weten ons verbonden met onze natuurlijke leefomgeving.","501",NA
"Onze kinderen moeten na ons ook van Gods schepping kunnen genieten.","501",NA
"De ChristenUnie wil daarom grenzen stellen aan het onbekommerd volbouwen van het platteland, de vervuiling, de uitstoot van CO2 en de verarming van het leefmilieu.","501",NA
"In de industrie, de landbouw, de energieproductie en het verkeer en vervoer, kan het niet alleen gaan om de economie, maar móet het ook gaan om de ecologie.","501",NA
"Nederland staat weer voor verkiezingen.","202",NA
"Op 22 november komt het erop aan.","202",NA
"Er staat veel op het spel.","305",NA
"De keuzes die dan gemaakt worden, zijn bepalend voor de komende jaren.","305",NA
"In dit verkiezingsprogramma bekent de ChristenUnie kleur over haar keuzes in antwoord op de uitdagingen waar we in Nederland voor staan.","305",NA
"De ChristenUnie kiest  voor een strategische inzet op een samenleving, waarin de onderlinge verbondenheid met en voor elkaar centraal staat.","606",NA
"Zodat Nederland kan groeien in vertrouwen.","606",NA
"Wie strategisch kiest, kiest voor de ChristenUnie!","305",NA
"Gemeenschappen vormen het cement van de samen-leving.","606",NA
"Mensen geven elkaar steun, liefde en zorg.","606",NA
"Die onderlinge verbondenheid is daarom van belang voor het  welzijn van mensen.","606",NA
"Naast de gemeenschap die de ruim 16 miljoen Nederlan-ders samen vormen – de publieke samenleving - zijn er talloze kleinere sociale verbanden: het gezin, culturele  gemeenschappen, kerkelijke gemeenschappen, sport- verenigingen, buurtclubs, scholen.","606",NA
"Deze hebben alle een  eigen waarde en functie, die het waard is om te behouden.","606",NA
"Onderlinge verbondenheid begint met het nemen van verantwoordelijkheid: op het werk, binnen het gezin, voor alleengaanden, voor de buurt, voor elkaar en voor de  natuurlijke omgeving.","606",NA
"Gemeenschapsvorming is alleen mogelijk in een maatschappij waarin niet alleen ruimte en respect is voor een verscheidenheid aan sociale  gemeenschappen, maar waarin mensen ook worden op-geroepen en gestimuleerd om de handen ineen te slaan en zich in te zetten voor elkaar en voor de samenleving.","606",NA
"Een samenleving waarin mensen verantwoordelijkheid nemen voor elkaar is niet vanzelfsprekend.","606",NA
"De overheid kan dat niet regelen, maar wel voorwaarden scheppen waardoor de natuurlijke sociale verbanden optimaal tot hun recht komen.","606",NA
"De beste omgeving om sociale samenhang te bevorderen, is het gezin.","603",NA
"Een stabiel gezinsleven is van groot belang voor een goede ontwikkeling van kinderen en verdient daarom hoge prioriteit.","603",NA
"Een goed gezinsbeleid heeft oog voor het ‘traditionele’ gezin, maar zeker ook voor alleengaanden en een-oudergezinnen, omdat juist zij vaak in een kwetsbaardere positie verkeren.","603",NA
"Het aantal alleengaanden in ons land groeit snel.","706",NA
"De verwachting is dat in 2035 circa 3,5 miljoen mensen alleengaand zijn.","706",NA
"Mede tengevolge van echtscheiding neemt het aantal éénoudergezinnen snel toe.","706",NA
"Nu zijn er ongeveer 450.000 éénoudergezinnen.","706",NA
"De verwachting is dat dit aantal in 2050 is gestegen tot circa 700.000 éénoudergezinnen.","706",NA
"Met deze (demografische) ontwikkeling zal de komende jaren rekening moeten worden gehouden, of het nu gaat om volkshuisvesting, zorg, of sociale en fiscale arrangementen.","603",NA
"Opvoeden is een verantwoordelijke taak.","603",NA
"Ouders staan voor de taak naar vermogen hun kinderen zo op te voeden dat zij zich constructief kunnen opstellen in de samenleving.","603",NA
"Ouders dienen toegang te hebben tot allerlei vormen van opvoedingsondersteuning.","603",NA
"Consultatiebureaus spelen hierbij een belangrijke rol, niet alleen in het aanbieden van informatie, maar ook in het signaleren van problemen.","603",NA
"Ouders zijn eerstverantwoordelijk voor de opvoeding en verzorging van kinderen en worden zoveel mogelijk in staat gesteld deze verantwoordelijkheid waar te maken.","603",NA
"De overheid bevordert naar vermogen het opvoeden van kinderen in een stabiele en sociale omgeving.","603",NA
"Nieuwe regelgeving wordt daarom eerst onderworpen aan een gezinstoets: nadelige effecten op het gezin, zowel financieel als sociaal, worden voorkomen.","603",NA
"Het huwelijk is een verbintenis tussen één man en één vrouw.","603",NA
"Andere samenlevingsvormen kunnen niet aan het huwelijk gelijkgesteld worden.","603",NA
"Ter voorkoming van onrechtvaardige situaties kan voor niet-huwelijkse samenlevingsvormen een regeling getroffen worden waarin bepaalde rechtsgevolgen, bijvoorbeeld in het belang van eventuele kinderen, worden vastgelegd.","706",NA
"De echtscheidingsprocedure voorziet in een regeling die bemiddeling en streven naar instandhouding van het huwelijk centraal stelt.","603",NA
"Voordat de rechter de echtscheiding uitspreekt, controleert hij of overeenstemming is bereikt over zorg en onderhoud van de kinderen.","706",NA
"Daarbij is het belang van het kind leidend.","706",NA
"De zogenaamde ‘flitsscheiding’ moet onmogelijk worden gemaakt.","603",NA
"De overheid ziet toe op handhaving van de vastgestelde alimentatie- en omgangsregelingen.","605",NA
"Bij gebleken onwilligheid om te betalen kan op verzoek van de ontvangende ex-echtgenoot worden gevorderd dat verhaal van onderhoudsbijdragen via de werkgever plaatsvindt.","605",NA
"Ieder mens heeft het recht alle relevante informatie te verkrijgen over zijn genetische en/of biologische ouders.","201",NA
"In het werk kunnen mensen zich ontplooien en een bijdrage leveren aan het welzijn van de samenleving.","701",NA
"Arbeid is een goede remedie tegen sociale uitsluiting en armoede.","701",NA
"Werk in deze zin beantwoordt aan de oorspron-kelijke bestemming van God met de mens: leven tot Zijn eer en bereid tot dienst aan de naaste.","603",NA
"Helaas wordt  arbeid lang niet altijd zo beleefd en ervaren.","606",NA
"Werk is veelal verengd tot betaald werk en is niet zelden verworden tot  een keurslijf, nodig om te voldoen aan de talloze eisen die de huidige maatschappij én mensen zelf aan het leven stellen.","606",NA
"De tijdsdruk die betaald werk op mensen legt,  beperkt de ruimte voor zorgarbeid en vrijwilligerswerk.","606",NA
"Het is zaak deze balans te herstellen.","606",NA
"Tegelijkertijd staan we voor de uitdaging om de gevolgen van een inkrimpende beroepsbevolking op te vangen.","408",NA
"Hiertoe moeten meerdere wegen bewandeld worden.","408",NA
"Extra arbeidskrachten zijn vooral te vinden onder de  jongeren en ouderen.","701",NA
"Vermindering van vroegtijdige schoolverlating","506",NA
"en de aanpak van jeugdwerkloosheid is daarom van belang.","706",NA
"Ouderen worden door het aan-bieden van fiscale faciliteiten gestimuleerd om langer door te werken.","706",NA
"Parttime werk, flexibele arbeid en betere verlofmogelijkheden kunnen zowel gezinnen met jonge kinderen als ouderen helpen betaalde arbeid beter te combineren met zorgtaken en voldoet aan de behoefte aan vrije tijd.","701",NA
"Nederland heeft in vergelijking met de meeste andere EU-lidstaten een gezinsonvriendelijk beleid.","603",NA
"Het zogenaamde gezinsdal (de teruggang in koopkracht na het krijgen van kinderen) is bij ons inmiddels een ravijn.","603",NA
"Om dit gezinsdal te verminderen en de keuzevrijheid in de verdeling tussen arbeid en zorg voor ouders te vergroten, wil de Christen-Unie een beter gezinsbeleid.","603",NA
"De belangrijkste verandering die de ChristenUnie voorstelt, is het invoeren van een kindgebonden budget.","504",NA
"Dit budget biedt ouders wérkelijke keuzevrijheid, het kindgebonden budget komt niet alleen ten goede aan de kosten voor kinderopvang, maar ook aan gezinnen die de zorgtaken volledig zelf op zich nemen en in verband daarmee een deel van hun inkomen opgeven.","504",NA
"De hierboven geschetste kindgebonden benadering krijgt  vorm in de volgende onderdelen:","504",NA
"1. De inkomensonafhankelijke kinderbijslag: deze wordt  verhoogd.","504",NA
"Voor kinderen van 0 tot en met 5 jaar gaat de kinderbijslag fors stijgen; deze wordt namelijk gelijkge-trokken met de kinderbijslag voor kinderen van 6 tot en met 11 jaar.","504",NA
"2. Het  kindgebonden budget, dat wil zeggen dat de huidige inkomensafhankelijke kinderkorting en de financiële middelen samenhangend met de WKO (Wet KinderOp-vang) worden samengevoegd tot een inkomensafhanke-lijke bijdrage per kind.","504",NA
"De verandering in de WKO moet er niet  toe leiden dat kinderopvanginstellingen abrupt in de problemen komen.","606",NA
"Daarom krijgen kinderopvanginstel-lingen een afdrachtvermindering, zodat de personeels-kosten omlaag gaan.","606",NA
"Daarnaast worden de werkgevers verplicht bij te dragen aan de kinderopvangkosten van de werknemers.","504",NA
"3. De Combinatiekorting Nieuwe Stijl.","504",NA
"Deze geldt  tot een maximum van 60 uur per gezin, indien één van de kinde-ren jonger dan vier jaar is.","504",NA
"Hiermee komt  het  karakter van een tegemoetkoming voor het combineren van arbeid en zorg beter tot uitdrukking: mensen die minder werken teneinde de zorg voor kinderen op zich te kunnen nemen,  derven inkomsten.","504",NA
"4. Deeltijdarbeid,  verlofregelingen en flexibele arbeidsuren worden aangemoedigd zodat ouders betaalde arbeid beter kunnen combineren met zorgtaken.","603",NA
"5. De alleenstaande ouderkorting gaat omhoog.","504",NA
"De ChristenUnie wil met dit pakket maatregelen de span-ning tussen arbeid en zorg verminderen.","504",NA
"Deze spanning wordt het meest ervaren door ouders met kinderen tussen 0 en 4 jaar.","706",NA
"Daarom, hoe jonger de kinderen, hoe gezins- en kindvriendelijker het beleid!","603",NA
"Wij leven in verbondenheid met onze kinderen; onze kin-deren leven in verbondenheid met ons.","706",NA
"De jeugd verdient  onze zorg.","706",NA
"Kinderen zijn minder lang kind dan vroeger en in de opvoeding is soms sprake van onmacht en onzeker-heid bij de ouders.","706",NA
"Kinderen komen op steeds jongere leeftijd in de hulpverlening terecht.","706",NA
"Hun problemen zijn ernstig.","706",NA
"Niet  zelden lijden zij onder een gebrek aan morele vorming.","603",NA
"Om de jeugd te beschermen en hen optimaal in staat  te stellen zich te ontwikkelen tot verantwoordelijke volwassenen moet de maatschappij om hen heen staan.","606",NA
"Helaas zien we dat sociale netwerken rond kind en gezin kleiner en zwakker worden door de toename van echt-scheidingen, onstabiele combi-gezinnen en de werkdruk op ouders.","606",NA
"In het jeugdbeleid staan opvoeding, zorg, onderwijs en veiligheid centraal.","706",NA
"In de uitvoering wordt zoveel mogelijk gebruik gemaakt van particuliere initiatieven en instel-lingen.","606",NA
"In een goed en breed onderwijsaanbod krijgen kin-deren optimale kansen om hun talenten te ontwikkelen.","506",NA
"Door een rijk aanbod van opleiding, cultuur en sport kun-nen jongeren de vaardigheden en de kennis leren die zij nodig hebben in de maatschappij en op de arbeidsmarkt.","506",NA
"Het is belangrijk dat kinderen onderwijs aangeboden krijgen op hun niveau.","506",NA
"Het  tegengaan van spijbelen en voortijdige schoolverlating verdient in het onderwijsbe-leid hoge prioriteit.","506",NA
"Lokale samenwerking tussen onder-wijsinstellingen en het bedrijfsleven moet resulteren in een betere aansluiting op de arbeidsmarkt.","506",NA
"Cliënten van de jeugdzorg zijn geen zorgconsumenten!","706",NA
"Marktwerking in de jeugdzorg mag niet  ten koste gaan van de bescherming van jeugdigen, die moeilijk behan-delbaar zijn, zoals zwerfjongeren.","706",NA
"Doel van de jeugdzorg is om samen met de ouders te werken aan een opvoeding die de kinderen bescherming,  vertrouwen en een perspectief op de toekomst geeft.","706",NA
"Werken vanuit de thuissituatie is uitgangspunt,  tenzij de veiligheid van kinderen in gevaar komt.","603",NA
"In dat geval volgt noodgedwongen directe uithuisplaatsing.","706",NA
"Pleegzorg biedt kinderen een kans om op te groeien in een normale gezinssituatie.","603",NA
"Een Minister van Jeugd en Gezin  Zo wordt het overheidsbeleid aangaande gezin, op-voeding, onderwijs, jeugdwerkloosheid, jeugdzorg en jeugdcriminaliteit centraal uitgevoerd.","603",NA
"-Aandach t voor geloof en levensbeschouwing  Particuliere initiatieven en acties vanuit kerken en an-dere levensbeschouwelijke instellingen zijn welkom, en worden gefaciliteerd met deskundigheidsbevordering en training.","603",NA
"Initiatieven die bijdragen aan een betere samenleving komen in aanmerking voor subsidie.","606",NA
"-Uitbr eiding van het aantal behandelplekken  Kinderen op de juiste manier begeleiden in plaats van te worden doorgestuurd naar willekeurige centra.","706",NA
"Moei-lijk te plaatsen kinderen mogen zeker niet in justitiële inrichtingen terechtkomen als zij geen strafblad hebben.","706",NA
"-Aandach t voor opvoedingsondersteuning   Gezinnen waar de zorg en de opvoeding van kinderen zorgwekkend is, krijgen begeleiding.","603",NA
"-Stimulering v an de pleegzorg   De vergoedingen voor pleegzorg worden gedifferentieerd naar de leeftijd van het kind en de aard van zijn proble-men.","606",NA
"Deze vergoedingen dienen kostendekkend te zijn.","504",NA
"Medische kosten, zoals aanvullende verzekeringen en eigen bijdragen, worden vergoed.","504",NA
"-De menselijk e maat   Een achttienjarige kan niet  zijn plaats in een jeugdinstel-ling ontnomen worden, zolang geen plaats is gevonden in een instelling voor volwassenen.","706",NA
"Het volgen van goed onderwijs is in de eerste plaats voor iedereen hét middel om te worden gevormd als mens en om de hem of haar van God gegeven talenten te ontwikkelen.","506",NA
"Het onderwijs begeleidt leerlingen in hun persoonlijke ontwikkeling van kind tot jongvolwassene.","506",NA
"Daarmee levert het onderwijs een grote bijdrage aan het welzijn van individuen","506",NA
"en de opbouw van een evenwichtige samenleving.","606",NA
"Het geeft leerlingen een kans om hun eigen plekje in te nemen in de maatschappij, die recht doet en ruimte geeft aan de hen gegeven talenten.","606",NA
"De inspanningen van de overheid moeten erop gericht zijn om zoveel mogelijk kinderen voor hen toegesneden onderwijs te laten volgen; onderwijs dat hen uitdaagt, motiveert en stimuleert.","506",NA
"Omdat het onderwijs zo’n grote invloed heeft op de vorming van kinderen, is het van groot belang dat ouders voor hun kinderen een vorm van onderwijs kunnen kiezen die bij hun levensvisie past.","607",NA
"De vrijheid van onderwijs is dan ook één van de belangrijkste verworvenheden uit onze parlementaire geschiedenis.","607",NA
"De overheid hanteert de vrijheid van stichting, richting en inrichting als leidraad in haar beleid en beschermt deze vrijheid.","607",NA
"Bijzondere scholen behouden hun bestaansrecht.","607",NA
"De overheid beschermt daarnaast de mogelijkheid tot richtingsbezwaar die ouders en verzorgers op basis van de huidige leerplichtwet hebben (artikel 5 sub b).","607",NA
"Aan de ene kant koppelt zij hieraan de verplichting om de kinderen thuis onderwijs (te laten) geven, aan de andere kant laat zij de ouders vrij voor wat betreft de vorm en de inhoud van dit onderwijs.","607",NA
"De overheid behoudt het recht van toezicht.","605",NA
"Thuisonderwijs wordt een onderwijsvorm waarmee ouders kunnen voldoen aan de leerplicht van hun kinderen.","506",NA
"Zelf heeft de overheid de plicht te zorgen voor de beschikbaarheid van algemeen toegankelijk en pluriform openbaar onderwijs.","506",NA
"Van ouders mag, op grond van hun bewuste keuze voor een bepaalde school, betrokkenheid worden verwacht en  gevraagd.","606",NA
"Schoolbesturen dragen de verantwoordelijk-heid voor de inhoud van het bijzonder onderwijs en de identiteit van de school.","607",NA
"Scholen hebben in de afgelopen jaren steeds meer ruimte gekregen voor het voeren van een eigen beleid en het maken van eigen keuzen.","704",NA
"Meer zelfstandigheid van de scholen vraagt echter wel om versteviging van de betrokkenheid van ouders, leerlingen en leraren.","606",NA
"De wijze waarop ouders, leerlingen en leraren betrokken worden bij de school maakt nadrukkelijk onderdeel uit van het kwaliteitsbeleid van de school.","606",NA
"De overheid behoort verantwoordelijk te zijn - en te blijven - voor de volledige bekostiging van het basis- en voortgezet  onderwijs.","506",NA
"Op deze manier wordt de toegankelijkheid van kwalitatief goed onderwijs voor alle kinderen gegaran-deerd.","506",NA
"Behalve een beperkte ouderbijdrage wordt private finan-ciering van het door de overheid bekostigde primair en voortgezet onderwijs niet  toegestaan.","506",NA
"Het uitgangspunt  van volledige bekostiging impliceert dat de scholen zelf de kosten van schoolboeken en andere leermiddelen in het voortgezet onderwijs gaan dragen.","506",NA
"Hiermee wordt  een forse vermindering van de financiële lasten van gezinnen bereikt.","706",NA
"De overheid draagt zorg voor het voortbestaan en ont-staan van kleinere schooleenheden.","506",NA
"Een kleinere orga-nisatorische schaal van het onderwijs kan kinderen een gevoel van veiligheid geven en versterkt de band tussen docent en leerling.","506",NA
"Daardoor kunnen de individuele  mogelijkheden van kinderen beter tot hun recht komen.","706",NA
"Hoewel het onderwijs een belangrijke bijdrage levert aan de opvoeding en vorming van kinderen, zijn ouders in de eerste plaats verantwoordelijk voor de opvoeding van hun kinderen.","603",NA
"Het onderwijs kan dan ook niet alle taken oppakken waar ouders in de eerste plaats verantwoorde-lijk voor zijn.","603",NA
"Taken,  toegevoegd aan de maatschappelijke opdracht van scholen, moeten worden getoetst op de extra belasting die ze voor de scholen opleveren.","704",NA
"Veilig-heid op school is essentieel.","605",NA
"Herwaardering voor discipli-ne als waarde is daarom nodig.","603",NA
"De wijze waarop scholen verantwoordelijkheid nemen voor de (sociale) veiligheid op school, maakt nadrukkelijk onderdeel uit van het   kwaliteitsbeleid van de school.","605",NA
"De toename van het aantal kinderen met gedragsproblemen vergt meer geld voor het speciaal onderwijs.","705",NA
"Betrokkenheid bij en invloed van ouders op het beleid van een school is belangrijk.","606",NA
"Medezeggenschap laat echter de verantwoordelijkheid van het schoolbestuur voor de grondslag en de identiteit van de school onverlet.","607",NA
