"text","cmp_code","eu_code"
"Als het klimaat echt op hol slaat en de natuur is uitgeput, dan is de mensheid pas echt duur uit.","501",NA
"Dan jagen voedseltekorten, watergebrek en onbewoonbare kuststreken miljoenen mensen op de vlucht.","501",NA
"Hoe hoog we de dijken ook maken, de klimaatcrisis gaat aan ons land niet voorbij.","501",NA
"Daarom wil GroenLinks niet alleen de financiële en economische crisis aanpakken, maar meteen ook de klimaatcrisis en de dreigende schaarste aan voedsel, energie en grondstoffen.","416",NA
"Dat moet samengaan.","416",NA
"Nederland moet koploper worden in Europa, en Europa koploper in de wereld.","416",NA
"De doorbraak naar een groene economie is onvermijdelijk.","416",NA
"Iedereen lijkt ervan overtuigd, maar toch gebeurt het tegenovergestelde.","305",NA
"In de afgelopen tien jaar zijn we in Nederland dertig procent meer energie gaan gebruiken.","305",NA
"In plaats van fors te investeren in hernieuwbare energie maakt de overheid ruimte voor vier nieuwe kolencentrales.","305",NA
"Onderzoeksgeld gaat vooral naar fossiele energiebronnen.","305",NA
"Als wind-en zonne-energie net zoveel steun hadden gekregen, was de groene economie al een stuk dichterbij geweest.","305",NA
"Cruciaal is dat de vervuiler gaat betalen","416",NA
"en dat de eisen aan producten en productieprocessen worden opgeschroefd.","416",NA
"Dan veroveren groene voorlopers sneller de markt.","410",NA
"Zo ontstaat nieuwe werkgelegenheid.","410",NA
"In Duitsland heeft alleen al de omschakeling naar hernieuwbare energie honderdduizenden banen opgeleverd.","410",NA
"Het is doodzonde dat Nederland de eerste slag heeft gemist.","305",NA
"GroenLinks wil een stevige impuls geven aan groene energie: burgers die zonnepanelen op hun dak plaatsen, krijgen altijd een kostendekkende vergoeding.","416",NA
"Als we nu het geld en de daadkracht opbrengen voor groene investeringen, kan de aanpak van de klimaatcrisis tevens de weg uit de economische crisis zijn.","410",NA
"De overheid moet een strenge marktmeester zijn.","403",NA
"Niet alleen om de economie te vergroenen, maar ook om de consumenten en de belastingbetalers te beschermen.","403",NA
"Markten kunnen falen.","403",NA
"Soms vormt het winstoogmerk van bedrijven een te groot risico voor het welzijn van burgers.","403",NA
"Publieke taken als zorg en onderwijs moeten we daarom niet prijsgeven aan de markt, maar koesteren en verbeteren.","403",NA
"Een overheid die niet langer kan worden aangesproken op haar kerntaken, veroorzaakt vervreemding en irritatie.","201",NA
"GroenLinks kiest voor een overheid die achter haar bureau vandaan komt.","201",NA
"Niet de procedures, vergunningen of indicaties moeten leidend zijn, maar de mensen.","201",NA
"De overheid moet niet alleen actiever, maar ook selectiever worden.","303",NA
"Het openbaar bestuur in Nederland is aan een grote opknapbeurt toe.","303",NA
"Verantwoordelijkheden moeten scherper worden afgebakend.","303",NA
"We kunnen toe met minder ministeries,","303",NA
"minder provincies","301",NA
"en minder bestuurders.","303",NA
"De overheid mag niet meer beloven dan zij kan waarmaken.","401",NA
"Bij het oplossen van maatschappelijke problemen is de medewerking van burgers onmisbaar.","401",NA
"Eigen initiatief verdient ondersteuning.","401",NA
"Of het nu gaat om bewoners die de straat opknappen, mensen die een eigen huis neerzetten, buren die samen groene energie willen opwekken, ouders die een plan maken voor een brede school, ouderen die hun eigen zorg organiseren of sociale partners die een cao sluiten voor levenslang leren.","401",NA
"Goed onderwijs hoort bij een beschaafd land.","506",NA
"Het is ons entreebiljet naar de toekomst.","506",NA
"Maar veel talent wordt in de knop gebroken.","506",NA
"Laatbloeiers krijgen niet het onderwijs dat bij hen past.","506",NA
"Anderen krijgen niet de persoonlijke aandacht die zij nodig hebben.","506",NA
"Maar liefst een kwart van onze jongeren verlaat de school met te weinig of helemaal geen diploma’s.","506",NA
"Zij dreigen langdurig aan de kant te blijven staan.","506",NA
"Een socialer Nederland begint met beter onderwijs.","506",NA
"Elk kind moet zijn talenten kunnen ontplooien.","506",NA
"Of het nu wordt geboren met een paar gouden handen, een wiskundeknobbel of een autistische stoornis.","506",NA
"Dat vergt individuele aandacht, vertrouwen en klassen waarin ieder kind gedijt.","506",NA
"Met GroenLinks in de regering wordt er niet bezuinigd op onderwijs.","506",NA
"Integendeel.","506",NA
"Hier is de grootste investering nodig, vooral in het basis- en beroepsonderwijs.","506",NA
"Meer leraren.","506",NA
"Betere leraren.","506",NA
"Minder segregatie.","506",NA
"GroenLinks wil dat alle scholen in Nederland brede scholen worden, met een programma van zeven tot zeven.","506",NA
"Elke basisschool moet een voorschool krijgen, waar peuters zich spelenderwijs ontwikkelen.","506",NA
"Zo bestrijden we achterstanden.","506",NA
"Zo krijgt ieder kind de begeleiding die het nodig heeft.","506",NA
"Een land dat vergrijst kan het zich niet veroorloven om jongeren af te schrijven.","506",NA
"Onze verzorgingsstaat moet met de tijd mee.","503",NA
"De arbeidsmarkt is veranderd.","503",NA
"Steeds minder werknemers hebben de zekerheid van een vaste baan voor het leven.","504",NA
"Een moderne arbeidsmarkt vereist meer zekerheden voor flexwerkers, betere sociale bescherming voor zelfstandigen","504",NA
"en forse investeringen in om-en bijscholing.","504",NA
"GroenLinks wil dat elke werknemer een individueel scholingsbudget krijgt.","504",NA
"Wie een leven lang leert, kan een nieuwe baan aan.","504",NA
"Werkzekerheid is het uitgangspunt van de moderne participatiestaat.","504",NA
"Dat werk hoeft niet altijd fulltime te zijn.","504",NA
"Werk kan te zwaar zijn als je ook nog voor kleine kinderen of zieke ouders moet zorgen.","503",NA
"Het leven wordt een sleur als je steeds maar niet toekomt aan vrijwilligerswerk of een studie.","416",NA
"Het bedrijf van de toekomst biedt de ruimte om te kiezen voor minder inkomen en meer geluk.","416",NA
"Het land vergrijst en we komen straks mensen tekort.","503",NA
"Daarom vragen we van iedereen een bijdrage.","503",NA
"De meesten van ons zullen langer door moeten werken.","505",NA
"Maar het pakt niet eerlijk uit als we allemaal pas met 67 AOW ontvangen, zoals het vorige kabinet heeft voorgesteld.","503",NA
"GroenLinks heeft een eerlijker voorstel.","503",NA
"Mensen die vroeg zijn begonnen met werken, vaak in een zwaar beroep, kunnen voor hun 65ste al AOW krijgen.","504",NA
"Wie lang studeert en later begint, werkt langer door.","505",NA
"GroenLinks staat pal voor mensen in kwetsbare situaties.","503",NA
"De armoede moet aangepakt worden, vooral in gezinnen met kinderen.","503",NA
"Wie hard werkt voor een laag loon, verdient het om minder belasting te gaan betalen.","503",NA
"In ruil voor bescherming tegen armoede mag de overheid van iedereen een bijdrage naar vermogen vragen.","503",NA
"Meer mensen aan het werk helpen, dat is de uitdaging waar heel Europa voor staat.","410",NA
"De kracht van onze euro staat of valt met het tempo waarin alle landen hun verzorgingsstaat hervormen.","404",NA
"Dat is de les van de Griekse begrotingscrisis.","305",NA
"Een muntunie moet het politieke gezag hebben om in te grijpen wanneer nationale politici falen.","305",NA
"Door beter onderwijs en gelijke kansen op de arbeidsmarkt werkt GroenLinks aan emancipatie.","201",NA
"In een vrijzinnige samenleving kun je zelf vormgeven aan je leven, niet gehinderd door vooroordelen of groepsdwang.","201",NA
"Moslima’s mogen niet worden gedwongen om een hoofddoek te dragen, maar evenmin worden verplicht om deze af te leggen.","607",NA
"Homostellen moeten, net als hetero’s, hand in hand over straat kunnen lopen, zonder angst voor geweld.","705",NA
"De toegenomen diversiteit in Nederland maakt het samenleven niet altijd makkelijk.","608",NA
"Juist daarom eisen we van nieuwkomers dat ze onze taal leren.","608",NA
"Zo kunnen we in gesprek gaan over de kwesties die ons verdelen, zonder elkaar de hersens in te slaan.","608",NA
"De rechtstaat is ons gemeenschappelijk vertrekpunt.","608",NA
"Die maakt een open samenleving mogelijk.","607",NA
"Vrijzinnig samenleven gaat niet zonder respect voor mensenrechten en minderheden.","608",NA
"We moeten daarom zorgvuldig zijn bij het benoemen en het aanpakken van de problemen rond migratie.","607",NA
"Niemand hoeft zijn paspoort of haar geloof op te geven, iedereen moet participeren.","607",NA
"Te veel migranten hebben een sociaaleconomische achterstand.","705",NA
"Die moet worden ingelopen.","705",NA
"GroenLinks investeert in onderwijs","506",NA
"en vormt onze schrale verzorgingsstaat om tot een activerende participatiestaat.","303",NA
"Te veel jongens uit migrantengezinnen gaan het criminele pad op.","608",NA
"GroenLinks wil dat probleemgezinnen stevige begeleiding krijgen en dat straf niet alleen vergelding is, maar ook het begin van een opleiding of werk.","608",NA
"Discriminatie is en blijft uit den boze.","503",NA
"Het is funest om mensen uit minderheden die hun eigen weg gaan steeds weer aan te spreken op hun afkomst.","503",NA
"Emancipatie van nieuwkomers is de sleutel tot hun integratie in de samenleving.","503",NA
"GroenLinks wil de achterblijvers erbij trekken","705",NA
"en de voorlopers vooruit helpen.","705",NA
"De Poolse migrant die een delicatessenwinkel opent.","401",NA
"De student uit Afrika die in Nederland openlijk homo kan zijn.","201",NA
"De jonge moslima’s die, met of zonder hoofddoek, de collegezalen bestormen.","705",NA
"Zij zijn bruggenbouwers tussen meerderheid en minderheden, tussen Nederland en de wereld.","606",NA
"De toekomst mag ons niet overkomen.","404",NA
"Die moeten we zelf vormgeven.","404",NA
"Juist een crisistijd biedt daarvoor kansen.","404",NA
"Ingesleten patronen verliezen hun vanzelfsprekendheid, oude coalities vallen uiteen.","404",NA
"Nieuwe ideeën winnen aan geloofwaardigheid.","404",NA
"GroenLinks heeft een agenda voor de toekomst.","404",NA
"Groene en sociale politiek verbinden.","416",NA
"Kracht putten uit verschil.","607",NA
"Gelijke kansen bieden aan iedereen.","503",NA
"Nu.","305",NA
"Straks.","305",NA
"Hier.","305",NA
"Daar.","305",NA
"Het wemelt in ons land van de praktische idealisten.","401",NA
"Zij wachten niet op de politiek om de klimaatcrisis of de kredietcrisis aan te pakken, maar komen zelf in actie.","401",NA
"Ze bedenken groene innovaties of importeren eerlijke producten uit Afrika.","401",NA
"Ze twitteren hun steun voor Iraanse democraten en helpen Chinese internetters de censuur te omzeilen.","202",NA
"Ze switchen naar een duurzame bank.","201",NA
"Deze wereldburgers verdienen een regering die hen aanmoedigt, niet afremt.","201",NA
"Den Haag moet de oogkleppen inruilen voor de brede blik naar buiten.","107",NA
"Nederland heeft baat bij een krachtige internationale aanpak van falende markten, mensenrechtenschendingen en de roofbouw op de aarde.","107",NA
"We zijn een wereldland.","107",NA
"Onze economie draait op energie en grondstoffen van elders.","107",NA
"We verdienen de helft van onze welvaart met export.","107",NA
"Onze munt is Europees.","108",NA
"We zijn kwetsbaar voor de stijging van de zeespiegel.","107",NA
"Onze toekomst hangt af van goede buren en verre vrienden.","107",NA
"Handel, reizen en internet maken de wereld steeds kleiner.","107",NA
"De globalisering biedt grote kansen, maar nog niet voor iedereen.","107",NA
"De wilde globalisering van vandaag brengt veel ontwikkelingslanden meer lasten dan lusten.","503",NA
"De klimaatverandering spoelt hun bestaansmiddelen weg.","503",NA
"De financiële crisis heeft de kredietstroom drooggelegd.","503",NA
"Alleen als we de globalisering in goede banen leiden heeft iedereen er voordeel bij.","410",NA
"Daarvoor is eerlijke handel nodig: arme landen moeten beter kunnen verdienen aan hun export.","503",NA
"Bij open markten horen ook arbeidsmigranten.","607",NA
"Zij brengen rijke landen werk- en denkkracht.","607",NA
"Bij terugkeer nemen ze kapitaal en kennis mee naar hun moederland.","607",NA
"Een eerlijke globalisering blijft een illusie zolang we met de ene hand afpakken wat we met de andere geven.","503",NA
"Rijke landen staan toe dat multinationals hun winsten wegsluizen uit ontwikkelingslanden, zonder er daar belasting over te betalen.","407",NA
"Zo lopen arme landen meer inkomsten mis dan zij via ontwikkelingshulp ontvangen.","407",NA
"Deze belastingroof moet stoppen, om te beginnen in Nederland.","407",NA
"Als overheden in ontwikkelingslanden meer belastingen innen, kunnen we onze hulp sterker richten op groepen die niet vanzelf kansen krijgen: kleine boeren die markten zoeken voor hun voedsel, vrouwen en minderheden die willen emanciperen.","305",NA
"Landbouw, mensenrechten en goed bestuur, dat zijn onderwerpen waar ons land veel kennis over heeft.","108",NA
"Deze sterke punten moeten we inbrengen in een gezamenlijk Europees ontwikkelingsbeleid.","108",NA
"Nederland kan niet alles doen, maar wat we doen kan effectiever en minder versnipperd.","303",NA
"Eerlijk globaliseren is het eerlijk delen van schaarse hulpbronnen, met arme landen en met toekomstige generaties.","305",NA
"Rijke landen moeten zuiniger omspringen met energie, grondstoffen, landbouwgrond en kwetsbare ecosystemen.","501",NA
"Maximale economische groei mag niet langer ons hoogste doel zijn.","416",NA
"Te meer omdat de kwaliteit van ons leven ook door andere factoren wordt bepaald, zoals gezondheid, onderwijs, vriendschappen en familiebanden, zinvol werk en een groene leefomgeving.","416",NA
"Rijke landen zoals Nederland doen er goed aan het Bruto Nationaal Geluk tot graadmeter van hun ontwikkeling te maken.","416",NA
"Door het temperen van onze consumptiedrift scheppen we ruimte voor welvaartsgroei in ontwikkelingslanden.","503",NA
"Pas wanneer het leven niet langer een strijd is om te overleven, mogen we van mensen verwachten dat zij oog krijgen voor de toekomst van onze planeet.","416",NA
"Dat zij in een boom een klimaatredder zien, in plaats van brandhout.","416",NA
"Het terugdringen van armoede is een onmisbaar onderdeel van duurzame ontwikkeling.","416",NA
"Het casinokapitalisme temmen, onrecht en geweld uit de wereld helpen, dat kan ons land niet alleen.","107",NA
"Samen met onze buren staan we sterker.","107",NA
"Nederland heeft baat bij een krachtige Europese politiek op het wereldtoneel.","108",NA
"Ons opgeheven vingertje moet niet machteloos in de lucht prikken, maar Europa porren tot actie.","108",NA
"De klimaattop van Kopenhagen, eind 2009, bewees dat er nog veel schort aan de Europese daadkracht.","108",NA
"Op het beslissende moment stonden onze vertegenwoordigers buitenspel.","108",NA
"Zij hadden te weinig onderhandelingsruimte meegekregen van de 27 lidstaten.","108",NA
"Dat moet beter in Mexico, eind dit jaar.","108",NA
"Die top zal bepalen of we de klimaatverandering in de hand houden.","108",NA
"Europa moet weer een voortrekker worden,","108",NA
"maar ook allianties smeden.","107",NA
"Samen met China werken aan schone technologie.","107",NA
"Klimaatsteun bieden aan arme landen, zodat zij in één keer de sprong kunnen maken van houtskoolvuur naar groene stroom.","107",NA
"Europa heeft geen tekort aan diplomaten, soldaten en ontwikkelingswerkers.","303",NA
"Maar hun inzet is versnipperd.","303",NA
"Nationaal vlagvertoon dient plaats te maken voor Europese krachtenbundeling.","108",NA
"Dan krijgen de Europese burgers meer waar voor hun geld.","108",NA
"En een grotere stem in de wereldpolitiek.","108",NA
"Die kunnen we niet overlaten aan de Verenigde Staten en China.","305",NA
"Europa moet meebeslissen over de toekomst van onze wereld.","108",NA
"De nieuwe regering krijgt een minister van Internationale Samenwerking, die Buitenlandse Zaken,  Ontwikkelingssamenwerking, Handel en Defensie onder  zich heeft.","303",NA
"Deze minister stelt een agenda voor eerlijke  globalisering op en ziet toe op een coherente uitvoering  op alle beleidsterreinen.","303",NA
"Nederland zet zich in voor Europese en internationale  handelsregels die meer kansen bieden voor duurzame  ontwikkeling van arme landen.","107",NA
"Deze landen krijgen meer  markttoegang en steun bij het exporteren van bewerkte  producten waar ze beter aan verdienen dan aan ruwe  grondstoffen.","107",NA
"Ons land maakt zich sterk voor het recht van ontwikkelingslanden om opkomende sectoren, publieke diensten en de  landbouw te beschermen tegen concurrentie uit rijke landen.","406",NA
"Nederland ijvert voor het reguleren van internationale aankopen en concessies van land, om te voorkomen dat lokale  gemeenschappen en kleine boeren van hun land worden  verdreven.","403",NA
"Nederland mag geen belastingparadijs meer zijn voor  multinationals.","503",NA
"Er komt een einde aan wetgeving, zoals de  groepsrentebox, die financieringsconstructies in de hand  werkt waarmee bedrijven hun winst vrijwel onbelast wegsluizen uit ontwikkelingslanden.","503",NA
"De regering zet zich in voor Europese coördinatie van de  belasting op bedrijfswinsten, om belastingconcurrentie  tegen te gaan.","108",NA
"Nederland ijvert voor een multilateraal systeem van informatieuitwisseling tussen belastingdiensten, rapportage door multinationals van gemaakte winsten en betaalde belastingen per land en ondersteuning van ontwikkelingslanden bij de verbetering van hun belastinginning.","107",NA
"Nederland zet zich in voor versoepeling van octrooien  op medicijnen en milieutechnologie ten behoeve van  ontwikkelingslanden.","107",NA
"Nederland speelt een aanjagende rol op klimaatgebied.","501",NA
"Binnen de EU en aan de internationale onderhandelingstafel knokt Nederland voor eerlijke en effectieve  klimaatafspraken, die aansluiten bij de conclusies van de  klimaatwetenschap.","501",NA
"Binnen de EU pleit Nederland voor de oprichting van een  internationaal platform voor groene technologie, waarin  onder meer China en India deelnemen.","501",NA
"Nederland oefent druk uit op de rijke landen om zich te  houden aan de afspraak om minstens 0,7 procent van hun  bruto nationaal inkomen (bni) aan ontwikkelingssamenwerking te besteden.","107",NA
"Nederland bepleit bovendien dat rijke  landen zich ertoe verplichten een bijdrage te leveren aan  de ontwikkeling van arme landen door middel van handel,  arbeidsmigratie, studiemigratie, belastingpolitiek, landbouwbeleid en conflictpreventie.","107",NA
"Ons land geeft zelf het goede voorbeeld, onder andere  door minstens 0,8 procent van het bni te besteden aan  ontwikkelingssamenwerking, onder meer via maatschappelijke organisaties.","107",NA
"Structurele klimaatsteun aan ontwikkelingslanden komt daar bovenop.","501",NA
"Nederland maakt zich sterk voor een betere coördinatie  van de ontwikkelingshulp, waarbij elk ontvangend land nog  maar aan één leidende donor verantwoording aflegt.","107",NA
"Binnen de EU ijvert Nederland, met een kopgroep van  bereidwillige lidstaten, voor een bundeling van nationale en  Europese expertise en middelen op het gebied van ontwikkelingssamenwerking.","108",NA
"Deze Europese dienst voor ontwikkelingssamenwerking werkt nauw samen met de Europese  diplomatieke dienst.","108",NA
"De Nederlandse ontwikkelingssamenwerking legt zich toe  op duurzame landbouw, mensenrechten en goed bestuur.","107",NA
"Deze speerpunten omvatten:","107",NA
"a)  voedselzekerheid, behoud van biodiversiteit, watermanagement en aanpassing aan klimaatverandering.","501",NA
"Nederland bevordert investeringen in een duurzame  verhoging van de landbouwproductiviteit, vooral van  kleine boeren;","107",NA
"b)  seksuele en reproductieve gezondheid.","503",NA
"De regering  maakt zich sterk voor het recht van vrouwen en mannen  om zelf te beslissen over seksualiteit, partnerkeuze en het  krijgen van kinderen.","503",NA
"Zij onderstreept het belang hiervan  voor de verwezenlijking van de Millenniumdoelen van de  Verenigde Naties;","107",NA
"c)  het tegengaan van geweld tegen vrouwen en meisjes,  alsmede het bevorderen van hun toegang tot (beroeps) onderwijs, werk en kapitaal;","503",NA
"d)  de emancipatie van minderheden zoals homo’s, transgenders, etnische minderheden en mensen met een  handicap;","503",NA
"e)  corruptiebestrijding.","304",NA
"Kwijtschelding van schulden die het gevolg zijn van exportkredietverzekeringen komt niet langer ten laste van het  ontwikkelingsbudget.","107",NA
"Het Nederlandse exportkredietfonds  moet zichzelf bedruipen uit geïnde premies.","107",NA
"Er komt een bindende code voor maatschappelijk verantwoord bankieren, om te beginnen voor banken die een  beroep doen op overheidssteun, en een beroepseed voor  bankiers.","403",NA
"Nederland spant zich in voor een krachtig Europees en  mondiaal toezicht op de financiële markten.","107",NA
"De markt voor financiële derivaten wordt transparanter.","403",NA
"Nieuwe financiële producten worden vooraf getoetst op  begrijpelijkheid en risico’s door toezichthouders.","403",NA
"Zij leggen  speculatie aan banden.","403",NA
"Grote banken gaan een toeslag op de vennootschapsbelasting betalen, waarvan de hoogte afhankelijk is van de risico’s  die zij nemen.","403",NA
"Binnen de EU en het Internationaal Monetair Fonds pleit  Nederland voor een heffing op financiële transacties, die  speculatieve handel tegengaat en markten stabiliseert.","403",NA
"Nederland pleit voor een scheiding tussen consumentenbanken en handelsbanken.","403",NA
"Er komen maatregelen tegen aasgierfondsen die schulden van ontwikkelingslanden opkopen.","403",NA
"Zij mogen niet  parasiteren op schuldverlichting of beslag leggen op  ontwikkelingsgelden.","403",NA
"24. Mensenrechten zijn leidend bij internationale samenwerking.","201",NA
"Nederland pleit waar mogelijk voor participatie in  plaats van uitsluiting, dialoog in plaats van boycot.","201",NA
"Zowel  bilateraal als binnen de EU en de VN zet Nederland zich in  voor de naleving van de mensenrechten en het internationaal recht, met het oog op het uitbannen van de gruwelen  van de oorlog.","201",NA
"Tegen landen die herhaaldelijk weigeren  mensenrechten na te leven wordt passend opgetreden.","107",NA
"25.Nederland maakt zich sterk voor humanisering van het  volkenrecht: de veiligheid van mensen gaat boven de  soevereiniteit van staten.","201",NA
"Ons land zet zich ervoor in dat  de internationale gemeenschap beter wordt toegerust om genocide, oorlogsmisdaden en ernstige mensenrechtenschendingen te voorkomen, te stoppen en te bestraffen.","107",NA
"26 Nederland zet zich in voor een rechtvaardige oplossing van  het Israëlisch-Palestijnse conflict conform het internationaal  recht.","107",NA
"De regering praat met alle partijen, inclusief Hamas.","107",NA
"Zij  stelt schendingen van mensenrechten, zowel van Israëlische  als van Palestijnse zijde, aan de kaak.","201",NA
"Binnen de EU zoekt  zij steun om het associatieverdrag met Israël op te schorten  als Israël het internationaal recht en de mensenrechten blijft  schenden.","201",NA
"27.Nederland laat Afghanistan niet in de steek.","107",NA
"De opbouw  van een democratische, veilige rechtsstaat heeft er  prioriteit.","107",NA
"Dat vereist grotere inspanningen voor corruptiebestrijding, versterking van bestuur, rechtspraak, civiele  organisaties en de positie van vrouwen, alsmede onderhandelingen met gematigde Taliban.","107",NA
"Nederland draagt  meer politietrainers bij aan de EU-opleidingsmissie.","107",NA
"Ons  land steunt geen offensieve militaire operaties.","105",NA
"28.Uitbreiding van de Europese vredeszone is een Nederlands  belang.","108",NA
"Ons land houdt de EU aan haar toetredingsbeloften én aan haar toetredingsvoorwaarden.","108",NA
"De landen  van de Westelijke Balkan en Turkije mogen lid worden als  zij aan de voorwaarden van democratie, mensenrechten  en non-discriminatie voldoen.","108",NA
"Ook IJsland, Noorwegen en  Zwitserland mogen desgewenst toetreden, onder dezelfde  voorwaarden.","108",NA
"29.EU-lidstaten die mensenrechten schenden worden daar  stevig op aangesproken.","201",NA
"30. De regering geeft steun aan organisaties die zich inzetten  voor crisispreventie, vredesopbouw en de bescherming  van mensenrechtenactivisten en journalisten.","107",NA
"Binnen de  EU pleit zij voor versterking van het programma voor de  uitzending van getrainde burgers ter ondersteuning van  vredes- en verzoeningsprocessen.","108",NA
"Ook diplomaten bekwamen zich in onderhandelingen, lokale talen en cultuur.","107",NA
"31. Het Nederlandse leger legt zich toe op conflictbeheersing,  vredesbewaring, vredesafdwinging en ondersteuning van  crisisbestrijding, mits deze missies gesteund worden door  de VN en uitzicht bieden op verzoening en wederopbouw.","104",NA
"Nederland zet zich in voor samenwerking en specialisatie  van de legers van de EU-landen, teneinde hun efficiency,  effectiviteit en inzetbaarheid te vergroten.","303",NA
"32. Nederland streeft ernaar dat de NAVO op termijn wordt  afgeschaft, waarbij de functies van de NAVO deels worden  overgenomen door de VN en deels door regionale militaire  samenwerkingsverbanden zoals de EU.","105",NA
"33. Nederland stapt uit het project voor de ontwikkeling van de Joint Strike Fighter.","105",NA
