"text","cmp_code","eu_code"
"De overheid is te aanwezig en blijft uitdijen.","303",NA
"Er zijn teveel regels.","303",NA
"Die remmen ondernemerschap en belemmeren economische ontwikkelingen","401",NA
"We willen onderwijs waarin elk kind tot zijn recht komt.","506",NA
"Onderwijs dat het beste in ieder kind boven laat komen, kinderen hun talenten helpt ontdekken en ontwikkelen, waardoor ieders potentieel ten volle wordt benut.","506",NA
"Onderwijs waarin tijd en aandacht is voor elk kind.","506",NA
"Het beste onderwijs is de beste investering in onze toekomst.","506",NA
"2,5 miljard euro investeren in het onderwijs","506",NA
"Vanaf 2,5 jaar recht op school om achterstand en schooluitval te voorkomen","506",NA
"Betere beloning voor leraren op achterstandsscholen en in exacte vakken","704",NA
"Doorstroombonus: bij een volgend diploma wordt de vorige school beloond","506",NA
"Brede scholen, voor onderwijs, opvang en talent-ontwikkeling","506",NA
"Topinstituten door concentratie van kennis en onderzoek","506",NA
"In het onderwijs heeft niet iedereen een gelijke kans.","503",NA
"Het gaat niet om witte en zwarte scholen.","503",NA
"Die zijn alleen maar afspiegelingen van de buurten waarin ze staan.","503",NA
"Het gaat om kinderen die te laag opgeleid van school komen.","503",NA
"Ze kunnen meer en beter maar het onderwijs is er niet op ingericht om hun potentieel naar boven te laten komen.","506",NA
"Wat tientallen jaren geleden blanke arbeiderskinderen -gebeur de, overkomt nu ook kinderen van immigranten: stelselmatige onderschatting van hun mogelijkheden.","503",NA
"Deze kinderen komen al met taalachterstanden op school en halen die niet meer in.","503",NA
"In het onderwijs is ook te weinig aandacht voor de individuele kwaliteiten en talenten van bijzondere kinderen.","506",NA
"Als je hoogbegaafd, zeer sensitief of bijzonder creatief bent, pas je niet in het systeem en kom je niet tot je recht.","506",NA
"Deze kinderen gaan onderpresteren, ze krijgen stigmatiserende labels of ze vallen uit.","506",NA
"Terwijl het vaak juist deze creatieve kinderen zijn die Nederland zo broodnodig heeft als het een werkelijk innovatieve economie wil zijn.","506",NA
"Ook de middenmoters kunnen meer dan nu zichtbaar wordt.","506",NA
"Het onderwijs is ingericht op kinderen die uit zichzelf en makkelijk leren.","506",NA
"De rest past zich aan en hobbelt mee, presteert onder haar kunnen (vooral jongens, onvoldoende uitdaging) of valt voortijdig uit (veel immigrantenkinderen).","506",NA
"Hun talent komt niet tot zijn recht.","506",NA
"We willen een open arbeidsmarkt waarin mensen met hun tijd meegaan en zich blijven ontwikkelen.","411",NA
"Een arbeidsmarkt waarin het nemen van verantwoordelijkheid voor je eigen werkende leven centraal staat.","201",NA
"Waarin mensen hun baan niet tot hun pensioen uitzitten maar zich actief om- en bijscholen, met inbegrip van een goede beheersing van de taal.","411",NA
"We willen meer ruimte en steun om het leven in eigen hand te kunnen nemen, te groeien en te ontplooien.","201",NA
"Langer leven, langer werken, langer leren.","411",NA
"De AOW-leeftijd versneld verhogen","505",NA
"Kortere maar hogere WW om mensen sneller van werk naar werk te helpen","505",NA
"Ontslag zonder bureaucratische omwegen","303",NA
"Belastingverlaging voor de lagere inkomens want werken moet lonen","504",NA
"Leer/werk-contracten zodat werknemers hun leven lang kunnen blijven leren","411",NA
"Stoppen met dure en ineffectieve re-integratietrajecten","303",NA
"Niet thuiszitten: afschaffen kostwinnersbeginsel en ‘aanrechtsubsidie’","505",NA
"Voor mensen met een diploma, een vaste baan, een CAO -contract en een bedrijfs -pensioen is het goed geregeld.","505",NA
"Goed georganiseerd willen ze koste wat kost vasthouden aan hun comfort.","505",NA
"Ze weten zich gesteund door 20e eeuwse wetgeving die haar doel voorbij is geschoten (dichtgetim -merde CAO ’s, rigide ontslagbescherming, LastIn/FirstOut bij reorganisaties) en achterhaalde instituten (UWV WERKbedrijf).","505",NA
"Deze gevestigden hebben geen belang bij de noodzakelijke veranderingen zoals de geleidelijke verhoging van de AOW -leeftijd en de vereenvoudiging van het ontslagrecht.","505",NA
"De bescherming die ze genieten geeft hen weinig reden om hun professionele en persoonlijke ontwikkeling zelf ter hand te nemen.","201",NA
"Voor starters en nieuwkomers is er weinig geregeld.","503",NA
"Mensen met kortlopende, losse contracten.","503",NA
"Mensen met weinig of geen diploma ’s.","503",NA
"Mensen waarvoor geen bedrijfspensioen wordt opgebouwd.","503",NA
"Deze mensen hebben geen belangenbehartigers die voor hen opkomen, er zijn geen wetten die hen beschermen.","503",NA
"Onder hen zijn naar verhouding veel jongeren, mensen met een lage opleiding, vaak ook immigranten.","503",NA
"Dat is de nieuwe onrechtvaardigheid van deze tijd.","503",NA
"We willen een woningmarkt waarin mensen een betaalbare woning kunnen vinden die past bij hun levensfase, vooral voor starters.","503",NA
"Een woningmarkt waarin koophuizen betaalbaar zijn en mensen geen huurwoningen bezet houden die niet voor hen bedoeld zijn.","503",NA
"We willen wonen naar inkomen.","503",NA
"Geleidelijke beperking hypotheekrenteaftrek","408",NA
"Inkomenstoets: wie het kan betalen, betaalt ook wat de huurwoning waard is","503",NA
"Kleinere woningcorporaties richten zich op goede en betaalbare huurwoningen","503",NA
"Meer en gevarieerdere nieuwbouw","408",NA
"Meer groen in en om de stad","501",NA
"Voor mensen met een hoog inkomen en een hoge hypotheek op hun huis is het goed geregeld.","503",NA
"Niet aflossen wordt gesubsidieerd.","503",NA
"Voor mensen die al jaren voor een lage huur in hetzelfde huis wonen is het ook goed geregeld.","503",NA
"Ze wonen gesubsidieerd terwijl ze meer kunnen betalen.","503",NA
"Zittende huurders blokkeren de doorstroming en verstoppen het systeem: blijf zitten waar je zit en verroer je niet.","503",NA
"De financiële voordelen van de gevestigde kopers en huurders worden door hen beleefd als verworven rechten.","503",NA
"Redelijke hervormingen van de woningmarkt in zijn geheel zoals het stapsgewijs beperken van de hypotheekrenteaftrek en huur naar draagkracht zijn voor hen geen optie.","503",NA
"Voor wie is het niet goed geregeld?","503",NA
"Voor mensen die, als ze een eerste huis willen kopen, geen startkapitaal kunnen ophoes ten of de financiële zekerheid van een vaste baan niet kunnen aantonen.","503",NA
"Voor mensen die geen starterswoning kunnen kopen door de prijsopdrijvende werking van de hypotheekrenteaftrek.","503",NA
"Mensen die op de wachtlijsten staan voor een goedko pe huurwoning die nu bezet wordt door mensen voor wie die woning niet meer bedoeld is.","503",NA
"Jonge mensen komen er gewoon niet tussen.","503",NA
"We willen een schone wereld waarin geen spanningen en oorlogen zijn om energie.","416",NA
"De verspilling stoppen en verantwoord omgaan met alles wat schaars is.","416",NA
"Een wereld waarin duurzaamheid en hergebruik de uitgangspunten zijn bij wonen, werken en ondernemen.","416",NA
"Waarin duurzaam ondernemen lonend is en duurzaamheid een bron van innovatie en economische ontwikkeling.","416",NA
"Vaste vergoeding voor leveren van groene stroom aan het net (Feed-in tarief)","416",NA
"Belasten van alle milieuschade zodat de vervuiler betaalt","501",NA
"Energiebelasting omhoog, geen specifieke vrijstellingen sectoren","416",NA
"Woningcorporaties investeren in energiebesparing van huurwoningen","416",NA
"Investeren in openbaar vervoer als aantrekkelijk alternatief voor de auto","411",NA
"Bezit van een auto goedkoper, gebruik ervan duurder","501",NA
"Vuil moet duurder zijn dan schoon","501",NA
"Er is inmiddels voldoende kennis en ervaring om over te schakelen op schone energie.","416",NA
"Zon, water, wind en biomassa kunnen ons binnen afzienbare tijd voorzien in wat we nodig hebben om te kunnen verwarmen en verkoelen, te bewegen en te produceren.","416",NA
"Maar schone energie produceren loont nu niet genoeg omdat vervuilende fossiele brandstoffen als olie, kolen en gas nog steeds goedkoop beschikbaar zijn.","416",NA
"Die zorgen voor fijnstof (luchtvervuiling), ze warmen de aarde op (CO2, broeikaseffect) en er worden oorlogen over gevoerd.","416",NA
"De kosten van de schoonmaak en het herstel van de schade aan het milieu zijn te vaak niet in de prijs inbegrepen.","416",NA
"Het probleem is niet dat schone energie te duur is.","416",NA
"Fossiele brandstoffen zijn te goedkoop.","416",NA
"En ze raken op.","416",NA
"Pas als de werkelijke kosten van fossiele brandstoffen worden doorberekend zal het lonend worden om schone energie te produceren.","416",NA
"En dan zijn er ook geen subsidies meer nodig.","416",NA
"Dan hebben de huidige energieproducenten alle reden om actief en massaal te investeren in onder -zoek naar en het ontwikkelen van nieuwe productie - en distributiemethoden.","411",NA
"Pas op een gelijk speelveld kan schone energie gaan bloeien.","416",NA
"We willen een overheid die alle ruimte en kansen biedt aan zoveel mogelijk mensen.","503",NA
"Een overheid die niemand uitsluit.","503",NA
"Een overheid die niet in de weg loopt maar juist de weg wijst.","201",NA
"Die ruimte geeft zodat mensen zelf verantwoordelijkheid en initiatief nemen.","201",NA
"Een overheid die zich dienstbaar en terughoudend opstelt.","201",NA
"Een overheid die zijn plaats kent en door minder bureaucratie vanzelfsprekend beperkt van omvang is.","303",NA
"Bescheiden, krachtig en slagvaardig.","305",NA
"Eén overheidsloket voor ondernemers","303",NA
"Niet tijdig teruggehoord van de overheid betekent verzoek goedgekeurd","303",NA
"Minder taken bij het rijk, meer taken bij de gemeenten","301",NA
"Minder middenbestuur: Waterschappen en provincies integreren","303",NA
"Samenvoegen van departementen tot zeven ministeries","303",NA
"Overheidsdocumenten zijn openbaar, geheimhouding wordt verantwoord","201",NA
"We zijn te ver doorgeschoten in de behoefte alles onder controle te krijgen en elk risico uit te sluiten.","201",NA
"We kunnen de overheid niet vragen alle problemen te voorkomen of op te lossen.","201",NA
"Daar is de overheid niet voor en de politiek mag die illusie niet wekken.","201",NA
"De overheid heeft teveel taken gekregen en reikt met haar macht te ver in het leven van de individuele burger en het samenleven van de burgers onderling.","201",NA
"Er is een herschikking van de macht nodig, een herschikking naar het niveau van de mens en mensen onderling.","201",NA
"De overheid is een sta in de weg geworden.","201",NA
"Het aantal ambtenaren blijft groeien en met hen het aantal regels.","303",NA
"Formulieren invullen is voor ondernemers een dagtaak geworden.","401",NA
"Wie begrijpt hoe het werkt doet mee, maar wie het niet meer kan volgen doet niet meer mee en is voortaan uitgesloten – van subsidies, regelingen, voordelen, aanbestedingen etc.","401",NA
"het allerbeste onderwijs waarin elk kind tot zijn recht komt en elk talent zich kan ontwikkelen","506",NA
"een flexibele arbeidsmarkt waarin voor iedereen plek is","503",NA
"en je eenvoudig van werk kunt veranderen","201",NA
"een toegankelijke woningmarkt waarin met elke portemonnee en in elke levensfase wat te kiezen valt","503",NA
"duurzaamheid als uitgangspunt, schone energie en hergebruik standaard en lonend","416",NA
"een overheid die dienstbaar en betrouwbaar is, die mogelijk maakt en de weg wijst","305",NA
"Een betrouwbare overheid vraagt om transparante politiek, met politici die voorbeelden zijn van wijsheid en beschaving.","305",NA
"Het mag niet normaal worden dat nota bene de minister-president niet eerlijk is – en daarop ook niet aanspreekbaar is.","304",NA
"We willen niet dat het parlement wordt gebruikt als podium om mensen weg te zetten en groepen tegen elkaar op te zetten.","305",NA
"En we vinden het een gebrek aan innerlijke beschaving om mensen die je niet eens kent willens en wetens te krenken.","305",NA
"Daar kun je niet duidelijk genoeg over zijn.","305",NA
"Dat zijn we aan onszelf verplicht.","305",NA
"Schooluitval, overlast en jeugdcriminaliteit: autochtoon of allochtoon doet er niet toe.","605",NA
"Want schooluitval kent vele oorzaken, niet alleen de culturele of sociale achtergrond van de scholier.","605",NA
"En wie overlast veroorzaakt of een misdaad pleegt moet worden aangepakt en gestraft, ongeacht zijn afkomst.","605",NA
"Integratie is een zaak van mensen onderling.","606",NA
"Het vindt plaats op het werk en in de klas, op straat en in de buurt.","606",NA
"Daar tref je mensen met andere omgangsvormen.","607",NA
"Integratie betekent manieren vinden om met elkaar om te gaan.","607",NA
"Niet dat je met iedereen bevriend moet zijn.","607",NA
"En al helemaal niet dat je alles van een ander maar leuk moet vinden of moet overnemen.","607",NA
"Integratie begint met participatie.","606",NA
"Daarom wil D66 investeren in onderwijs, en taalachterstanden en schooluitval terugdringen.","506",NA
"Daarom wil D66 de arbeidsmarkt toegankelijk maken en de woningmarkt in beweging krijgen.","503",NA
"En vanzelfsprekend overlast aanpakken en criminaliteit bestrijden, maar zonder onderscheid.","605",NA
"Want het zijn de daden van mensen die tellen, niet hun achter grond, kleur of geloof.","201",NA
"Wij gaan uit van individuen.","201",NA
"En mensen behoren tot meerdere groepen en hebben meerdere identiteiten.","607",NA
"Tolerantie is de sleutel.","607",NA
"Tolerantie betekent niet dat je alles maar goed moet vinden.","605",NA
"Het is ook nodig om grenzen te stellen en daar volstrekt duidelijk over te zijn.","605",NA
"Over integratie blijven praten lost niets op.","305",NA
"D66 heeft oplossingen.","305",NA
"Voor op het werk, in de klas, op straat en in de buurt.",NA,NA
"Want wie participeert die integreert.","606",NA
"In Nederland woedt al jaren een heftig debat over integratie.","0",NA
"Een debat dat gaat over echte problemen.","0",NA
"Toch vindt u in ons programma geen apart hoofdstuk hierover.","0",NA
"Integratie is voor D66 geen geïsoleerd vraagstuk.","0",NA
"Het is een integraal onderdeel van onze agenda voor onderwijs, werken, wonen en veiligheid.","0",NA
"In die hoofdstukken vindt u onze voorstellen.","0",NA
"Zonder onderscheid.","503",NA
"De toekomst telt, niet de afkomst.","503",NA
"We willen een doorzichtig en controleerbaar financieel systeem.","403",NA
"We willen zicht op de internationale geldstromen.","403",NA
"We willen dat de macht over het geld bij de mensen ligt.","403",NA
"Omdat het ons geld is – we verdienen het met elkaar.","403",NA
"Versterking internationaal toezicht op de financiële wereld, met name in Europees verband","403",NA
"Transparante bancaire producten","304",NA
"‘Staatsbanken’ zodra het kan weer verkopen","401",NA
"De kredietcrisis toont aan dat de markt van zichzelf niet genoeg moraal heeft.","403",NA
"De financiële wereld kan niet zonder internationale wettelijke kaders.","403",NA
"Internationale zakelijke machtsconcentraties onttrekken zich nu aan democratische controle en kunnen ongestoord hun gang gaan – omdat het internationale toezicht niet goed genoeg is georganiseerd.","403",NA
"We willen een wereld waarin we eerlijk met elkaar omgaan.","107",NA
"We willen een wereld waarin arme landen de kans krijgen om mee te doen en niemand wordt buitengesloten.","107",NA
"We willen de invloed van het Westen juist gebruiken om te delen en samen te werken.","107",NA
"Bij voorkeur steun aan operaties onder de vlag van de Verenigde Naties","107",NA
"Ontwikkelingssamenwerking beter en effectiever","107",NA
"Afschaffen beschermende maatregelen die arme landen benadelen","107",NA
"De hegemonie van het rijke Westen gaat voorbij.","107",NA
"Des te pijnlijker zijn achterhoedegevechten die we nog voeren om onze invloed te laten gelden.","107",NA
"Uit eigenbelang ontzeggen we arme landen de vrije toegang tot onze markten – maar ondertussen overspoelen we hen wel met onze producten, diensten en cultuur.","407",NA
"Zo maken we geen vrienden in de wereld.","407",NA
"Vrienden die we hard nodig hebben nu de internationale machtsver houdingen ingrijpend veranderen.","107",NA
"Nederland is één van de beste plekken ter wereld om te leven en te werken.","601",NA
"De kracht van de Nederlandse economie ligt al sinds de Gouden Eeuw buiten onze landsgrenzen.","107",NA
"Wij verdienen het grootste deel van onze welvaart in het buitenland.","107",NA
"D66 kijkt met vertrouwen en een open blik naar de wereld.","107",NA
"Omdat we door ons verleden weten dat daar de kansen liggen voor de toekomst.","107",NA
"Nederland moet in 2020 nog steeds tot de beste economieën van de wereld behoren.","410",NA
"De kans ons te onderscheiden ligt daarbij in kennis en innovatie.","411",NA
"Door de stilstand van de afgelopen jaren zakken we weg uit de internationale kopgroep.","305",NA
"Dat moet anders.","305",NA
"Geen middelmaat, maar een toppositie op het gebied van kennis en innovatie.","411",NA
"Een open economie vraagt ook om een flexibele arbeidsmarkt met gelijke kansen voor iedereen.","503",NA
"Een arbeidsmarkt waar je een leven lang meedoet.","606",NA
"Dat is van groot belang voor ieders persoonlijke ontwikkeling.","201",NA
"Want werk is integratie, werk is emancipatie, werk is zelfstandigheid.","606",NA
"Werk moet maximaal gestimuleerd worden, dus werk moet lonen.","505",NA
"Solide overheidsfinanciën vormen een voorwaarde voor economische ontwikkeling.","414",NA
"We moeten de lasten van de crisis eerlijk verdelen over verschillende generaties.","414",NA
"D66 streeft naar een duurzame en dus toekomstbestendige economie.","416",NA
"Dit betekent ook dat mensen zich bewust worden van de werkelijke kosten van economische activiteiten voor ons milieu en onze leefomgeving.","416",NA
"Vergroening van het belastingstelsel zorgt ervoor dat de vervuiler betaalt.","416",NA
"Nederland staat voor een moeilijke opgave.","414",NA
"We kampen met een enorme staatsschuld en met een jaarlijks tekort op de begroting: de Nederlandse staat geeft ruim 30 miljard meer uit dan zij binnenkrijgt.","414",NA
"Bovendien zullen de kosten voor AOW en zorg de komende jaren fors stijgen, terwijl de aardgasinkomsten geleidelijk wegvallen.","414",NA
"Daarbij hebben de afgelopen drie jaren van besluiteloosheid ons land stil gezet.","414",NA
"De durf en ambitie om problemen echt aan te pakken ontbraken, terwijl juist nu hervormingen nodig zijn om ons land weerbaar te maken in een veranderende wereld.","414",NA
"Andere landen ontwikkelen zich razendsnel.","411",NA
"In India studeren nu jaarlijks meer jongeren af aan universiteiten dan in heel Europa.","411",NA
"China is een economische wereldmacht geworden en transformeert zich naar kennisland.","411",NA
"De Verenigde Staten, en dichterbij huis landen als Duitsland en Denemarken, investeren structureel meer in kennis en onderwijs.","411",NA
"Nederland kan niet achterblijven, urgentie is geboden.","411",NA
"D66 werkt langs drie lijnen: investeren,","411",NA
"hervormen","411",NA
"en bezuinigen.","414",NA
"De overheidsfinanciën moeten binnen twee kabinetsperiodes weer op orde zijn.","414",NA
"Dat vraagt om duidelijke keuzes.","414",NA
"En dat biedt kansen.","408",NA
"Kansen om het nu echt anders te gaan doen.","408",NA
"Kansen om Nederland weer in z´n vooruit te zetten.","410",NA
"Kansen om onze economie duurzaam te vernieuwen","416",NA
"en onze arbeidsmarkt en woningmarkt te hervormen.","408",NA
"Kansen om het vertrouwen in de financiële sector te herstellen.","403",NA
"Kansen om met investeringen in kennis en onderwijs ons potentieel beter te benutten en daarmee onze positie in de wereld te verbeteren.","411",NA
"In die wereld staat voor D66 het individu centraal.","201",NA
"De mens is en blijft de basis van onze economie.","201",NA
"Hij of zij werkt, woont, onderneemt en consumeert.","201",NA
"D66 gelooft in de creativiteit en vindingrijkheid van mensen en bedrijven, en meent dat de overheid zoveel mogelijk ruimte moet bieden voor eigen verantwoordelijkheid en keuzes.","201",NA
"Uitgaan van de kracht van het individu beperkt zich niet tot het hier en nu.","201",NA
"D66 streeft naar een maatschappelijke consensus tussen werkgevers, werknemers en andere belanghebbenden.","405",NA
"Wederkerigheid, gedeelde waarden en waardecreatie staan centraal.","405",NA
"Met goede arbeidsverhoudingen tussen werkgevers en vakbonden en met respect voor belangen die de individuele ondernemingen overstijgen.","405",NA
"Wij hebben de dure plicht de potentiële kracht van volgende generaties niet bij voorbaat al te verzwakken.","503",NA
"Wanneer we de staatsschuld niet verantwoord terugbrengen, wanneer we de begroting niet op orde brengen, wanneer we de vastgelopen systemen op arbeidsmarkt en woningmarkt niet hervormen, zullen onze kinderen en kleinkinderen op de blaren moeten zitten.","503",NA
"Uitgaan van de kracht van het individu betekent ook een beperkte rol voor de overheid, juist om dat individu alle ruimte te geven.","201",NA
"D66 staat voor een overheid die presteert op haar kerntaken, zoals het reguleren van markten.","201",NA
"Voor D66 geldt dat goed functionerende markten nog altijd de belangrijkste randvoorwaarden vormen voor een vitale, toekomstbestendige economie.","403",NA
"Een sterke markt vraagt om een sterke overheid die heldere voorwaarden schept en daadkrachtig toezicht houdt.","403",NA
"De vraag is niet of er meer marktwerking of juist meer overheidsingrijpen nodig is, maar vooral wanneer wel en wanneer niet.","403",NA
"Werk is een belangrijke manier om voor jezelf te kunnen zorgen, jezelf te ontplooien en mee te doen in de maatschappij.","701",NA
"Arbeidsparticipatie zorgt voor economische zelfstandigheid en is de belangrijkste motor van integratie in de samenleving: voor jong en oud, voor man en vrouw, voor ‘oude’ en ‘nieuwe’ Nederlanders.","606",NA
"Voor D66 heeft ‘werk voor iedereen’ dus de hoogste prioriteit.","701",NA
"Helaas is vooral onder de ‘outsiders’ in de samenleving de werkloosheid vaak nog hoog.","503",NA
"Soms door eigen beperkingen, maar vaak ook door bestaande beperkende structuren en instituties.","503",NA
"De Nederlandse arbeidsmarkt sluit sommige mensen structureel uit van deelname (‘outsiders’).","503",NA
"Werklozen komen maar moeilijk aan een baan, zo verlaten oudere werknemers de arbeidsmarkt vaak te vroeg.","503",NA
"De participatie van vrouwen is de laatste decennia sterk gegroeid, maar in uren nog relatief laag (veel deeltijdwerk) waardoor economische zelfstandigheid niet wordt bereikt.","503",NA
"De werknemer met een vast contract is goed beschermd, heeft een hoge ontslagbescherming, een lage baanmobiliteit en een hoge mate van baanzekerheid.","503",NA
"Maar ook de vermeende zekerheid van een vaste baan is in de snel veranderende globale economie een schijnzekerheid gebleken.","503",NA
"Wat overblijft, is een starre arbeidsmarkt die mensen uit- en niet insluit.","503",NA
"Voor D66 is er op de moderne arbeidsmarkt voor iedereen een plek waar prestaties beloond worden.","503",NA
"De broodnodige zekerheid is er voor àlle burgers, niet uitsluitend voor groepen insiders.","503",NA
"Hervormingen van de arbeidsmarkt zijn daarom nodig.","503",NA
"Om de doorstroming op de arbeidsmarkt te verbeteren en een hogere participatie te bewerkstelligen is volgens D66 een omslag nodig in de welvaartstaat: van baanzekerheid naar werkzekerheid.","408",NA
"Niet de verzekering tegen inkomensverlies moet centraal staan, maar de zekerheid dat mensen die hun baan verliezen weer aan het werk komen en blijven.","408",NA
"De afhankelijkheid van betuttelende regelingen en instanties moet worden verminderd,","303",NA
"en het aloude sociale vangnet moet worden omgebouwd tot een springplank.","408",NA
"De doorstroming op de arbeidsmarkt moet worden gestimuleerd.","408",NA
"Hiervoor moet het ontslagrecht worden hervormd.","408",NA
"De arbeidsovereenkomst moet zonder tussenkomst van derden kunnen worden ontbonden, de preventieve toets bij het UWV Werkbedrijf kan worden geschrapt.","505",NA
"De redelijkheid van het ontslag (en eventuele vergoeding) kan indien nodig achteraf door de kantonrechter worden vastgesteld.","605",NA
"D66 wil één arbeidsrecht voor alle werknemers.","503",NA
"D66 wil mensen effectief stimuleren om te werken.","505",NA
"De duur van de werkloosheidsuitkering kan worden ingekort tot maximaal één jaar.","505",NA
"Daarentegen kan de uitkering in de eerste maanden hoger worden dan nu het geval is, waarna deze geleidelijk wordt afgebouwd.","504",NA
"Mensen worden op deze manier beter geactiveerd om snel terug te keren op de arbeidsmarkt, waardoor ze minder lang afhankelijk van de overheid zijn.","701",NA
"Dit systeem werkt effectiever dan kostbare re-integratietrajecten.","701",NA
"Meer werken moet meer lonen.","701",NA
"D66 wil de belastingtarieven voor met name de lagere inkomens verlagen, via het belastingtarief in de 1e en 2e schijf en de inkomensafhankelijke arbeids- en combinatiekorting (voor mensen die arbeid en zorg combineren).","701",NA
"Juist door werk vanaf minimumloonniveau te stimuleren, kunnen we ook de huidige ‘outsiders’ - de mensen die nu nog niet actief zijn op de arbeidsmarkt - een prikkel geven om zich aan te bieden.","701",NA
"Steeds meer jongeren missen de aansluiting met de participatiemaatschappij.","706",NA
"Het accent van de WAJONG moet worden gelegd op ondersteuning bij het verkrijgen en behouden van een baan in plaats van op het verstrekken van de uitkering.","701",NA
"Eén op de twintig jongeren stroomt de WAJONG in, vaak om er voorgoed in te blijven.","706",NA
"D66 wil deze jongeren niet afschrijven en afkopen.","503",NA
"Dat is geen sociaal beleid.","503",NA
"Slechts een kwart van de Wajongers werkt, vaak in sociale werkplaatsen, terwijl de inschatting is dat 60% best zou willen en kunnen werken, al dan niet met ondersteuning.","705",NA
"D66 stelt voor de WAJONG verder te herijken zoals met de WAO is gedaan.","705",NA
