"text","cmp_code","eu_code"
"Een mooi streven, maar in de praktijk van het CDA en de VVD betekent het vooral dat je alles maar een beetje zelf moet uitzoeken.","305",NA
"Het betekent dat je zelf verantwoordelijk bent als je werkloos, ziek of oud bent, maar daarmee zijn de werknemers van Nedcar of de ouderen die wachten op de thuiszorg niet geholpen.","503",NA
"In veel buurten is de veiligheid en leefbaarheid de laatste jaren verslechterd,","305",NA
"de inburgering vertraagd,","608",NA
"het onderlinge begrip tussen autochtonen en allochtonen verminderd","607",NA
"en de integratie stagneert.","608",NA
"Ondertussen riep het kabinet doembeelden op om mensen te overtuigen van het eigen gelijk.","305",NA
"Het licht zou uitgaan als we niet voor de Europese grondwet zouden stemmen.","305",NA
"De salarissen moesten meer marktconform, wat kennelijk betekent dat topmanagers enorme salarissen kunnen verdienen, terwijl de mensen die het werk uitvoeren wordt gevraagd om met minder genoegen te nemen.","503",NA
"Omdat anders de economie naar de knoppen zou gaan.","305",NA
"Mensen worden geconfronteerd met een wereld die voortdurend en steeds sneller verandert.","0",NA
"Steeds meer dingen worden onzeker.","0",NA
"Hierop kan de politiek op twee manieren reageren.","305",NA
"Je kunt de mensen vertellen dat dit alles nu eenmaal de gang der dingen is, dat dit is wat globalisering meebrengt, dat we geen keus hebben, dat iedereen zich maar moet aanpassen.","305",NA
"Mensen worden zo bang gemaakt met doembeelden van wat er allemaal gebeurt als niet gedaan wordt wat de politiek wil.","305",NA
"Iedereen die iets anders wil, ziet het verkeerd en frustreert ‘noodzakelijke’ maatregelen.","305",NA
"Van deze benadering hebben we de laatste jaren veel voorbeelden gezien, dat heet ‘hervormingsbeleid’.","305",NA
"Het kan ook anders, door samen te zoeken naar oplossingen.","606",NA
"Door mensen te vertrouwen en te zorgen dat zij de politiek ook kunnen vertrouwen.","606",NA
"Negativisme, angst en afkeer van anderen passen daar niet bij.","606",NA
"Andersom: problemen ontkennen en alles rooskleurig afschilderen ook niet.","305",NA
"Er zijn problemen, grote en complexe.","305",NA
"Maar door twee kanten van de medaille te zien, het hoofd koel te houden, problemen aan te pakken zonder in paniek te raken of draconische oplossingen te zoeken, kunnen we daar gezamenlijk uitkomen.","305",NA
"Door te investeren in mensen via goed onderwijs,","506",NA
"werk voor iedereen,","410",NA
"emancipatie,","503",NA
"bestrijding van criminaliteit","605",NA
"en aanpak van asociaal gedrag.","603",NA
"Door het bieden van zekerheden, omdat mensen meer bereid zijn om risico’s te nemen als ze weten dat ze niet aan hun lot worden overgelaten als het mis gaat.","504",NA
"Door altijd eerlijk te delen, in slechte en in goede tijden.","503",NA
"En door niet voor een ieder-voorzich-maatschappij te kiezen, maar voor een samenleving waarin we sterk en goed voor elkaar zijn.","606",NA
"Dat vereist een verstandig, betrouwbaar, eerlijk en bindend leiderschap.","305",NA
"De laatste drie regeringen stonden voor instabiliteit, onrust, wantrouwen, confrontatie en polarisatie.","305",NA
"Nu is er behoefte aan eenheid, vertrouwen, samenwerking en redelijkheid.","305",NA
"Die redelijkheid herkent niet alleen bedreigingen, maar ziet ook de andere kant.","305",NA
"Een paar voorbeelden:","305",NA
"Het is waar dat het vrije verkeer van personen in Europa werknemers bij ons onzeker maakt over hun baan.","110",NA
"Behoud ik mijn baan nog wel als mensen uit Oost-Europa bereid zijn om voor een appel en ei te werken?","110",NA
"Daarom wil de PvdA krachtige maatregelen om ervoor te zorgen dat Nederlandse inkomens niet worden uitgehold door mensen die beneden de CAO-lonen werken.","110",NA
"Maar dat betekent niet dat Nederland de slotbrug omhoog moet trekken.","108",NA
"Op den duur zal dat vrije verkeer twee kanten opgaan.","108",NA
"Er zal meer welvaart komen in Polen, zoals die ook kwam in Ierland en Portugal, en daar heeft Nederland als handelsland altijd van geprofiteerd.","108",NA
"Het is waar dat er spanningen zijn omdat er binnen een paar decennia grote groepen immigranten zijn gekomen.","608",NA
"Naast vele goedwillende mensen zijn er ook groepen jongeren die grote ellende aanrichten door de straat onveilig te maken.","608",NA
"Tegen hen moet krachtig worden opgetreden door streng toezicht, wangedrag niet te tolereren en streng te straffen.","605",NA
"Maar we zullen de integratieproblemen uiteindelijk ook structureel moeten oplossen door goedwillende mensen niet uit te sluiten.","607",NA
"Als Nederlanders horen ze er volledig bij.","606",NA
"Het is waar dat China en India wereldmachten in opkomst zijn, die onze economie onder druk zetten.","606",NA
"Dat vereist een krachtig antwoord door goed onderwijs,","506",NA
"een sterk bedrijfsleven","401",NA
"en goede sociale zekerheid.","504",NA
"En wanneer een miljard mensen kunnen opkrabbelen uit de armoede is dat positief.","503",NA
"Het is waar dat we de fossiele brandstoffen niet eindeloos kunnen blijven ver-branden en dat het milieu onder druk staat.","416",NA
"Met minder gas en olie wordt energie niet alleen duurder, er zal ook meer strijd ontstaan tussen landen om het te bemachtigen.","416",NA
"Maar we hebben de afgelopen eeuw toch ook laten zien dat we door technische vooruitgang schoner en efficiënter kunnen worden?","416",NA
"Er zijn mogelijkheden om op schone energie over te gaan en minder afhankelijk te worden van olie en gas.","416",NA
"En het is waar dat de vergrijzing ervoor zorgt dat er steeds minder werkenden komen in verhouding tot niet-werkenden.","505",NA
"Een vergrijzende bevolking vraagt om aanpassingen van de economie en de financiering van de oude dag.","505",NA
"Een verantwoordelijke politiek ziet dat op tijd aankomen en doet daar geleidelijk wat aan.","305",NA
"Maar de vergrijzing is vooral winst omdat we langer en gezonder leven!","601",NA
"Wie wil niet langer gezond en zelfstandig blijven leven, zo nodig met hulp?","601",NA
"Ons land is er nu beter aan toe dan een eeuw geleden.","601",NA
"Toen konden kinderen van ouders die niet hadden doorgeleerd ook niet doorleren.","601",NA
"Toen ging je dood aan een longontsteking.","601",NA
"Toen hadden veel mensen geen behoorlijke schoenen, geen privacy in hun huis en konden ze van de ene op de andere dag hun werk en inkomen verliezen.","601",NA
"Toen mochten homoseksuelen niet ‘uit de kast komen’, laat staan trouwen.","601",NA
"Toen hoefden meisjes niet te leren omdat dat niet nodig was voor vrouwen.","601",NA
"Het lijkt zo lang geleden maar het is nog geen honderd jaar terug!","601",NA
"Er is vooruitgang, maar die is niet vanzelf gegaan.","601",NA
"Die is gemaakt, bevochten door mensen die vooruit keken, die elkaar vonden, elkaar aanspraken op hun kracht en enthousiasme voor de toekomst.","606",NA
"Die vooruitgang is ook niet vanzelfsprekend.","606",NA
"En het is al helemaal niet vanzelfsprekend dat die vooruitgang eerlijk wordt verdeeld.","503",NA
"Dat is het nooit geweest.","503",NA
"De tijden veranderen, maar wat blijft is dat mensen in vooruitgang moeten geloven, voor elkaar moeten staan.","606",NA
"Mensen werken niet alleen voor zichzelf, maar voor elkaar, voor hun kinderen en voor de wereld die ze achterlaten.","606",NA
"Er zijn forse problemen om op te lossen, het zal niet vanzelf gaan, er zal wat van mensen gevraagd worden, maar met elkaar weten we dat we het niet voor niets doen.","606",NA
"Wij willen dat mensen de kracht hebben om zelf verantwoordelijkheid te dragen voor hun leven en toekomst.","606",NA
"Samen kunnen we meer van Nederland maken.","606",NA
"Zodat het een land wordt waarvan iedereen denkt: ja, in zo’n land wil ik wonen!","606",NA
"Een sterk land, waar mensen niet alleen maar goed zijn voor zichzelf, maar ook goed voor elkaar.","606",NA
"Samen sterker.","606",NA
"De PvdA wil werken aan een beter Nederland.","305",NA
"Daarom maakt dit programma zich er niet van af met een paar mooie leuzen; bij die ambitie hoort een programma dat veel om het lijf heeft.","305",NA
"Zodat u precies kunt vinden wat we op de diverse gebieden willen, met concrete maatregelen.","305",NA
"U zult het misschien niet met alles eens zijn, ieder mens maakt andere keuzes, maar als u het totale pakket herkent als iets dat u aanstaat, dan hopen we op uw steun bij de verkiezingen.","305",NA
"In het dikke pakket van voorstellen zult u een paar uitgangspunten herkennen die steeds terugkomen en vertaald worden in praktische voorstellen:","305",NA
"1. Talent ontwikkelen en benutten.","606",NA
"We geloven in de kracht van de samenleving.","606",NA
"Daarom willen we investeren in onderwijs, kennis, kunde, innovatie, en alle talenten in Nederland benutten.","506",NA
"Onderwijs met minder schooluitval en betere zorg voor kinderen met problemen zodat geen grote groepen aan de kant blijven staan.","503",NA
"Taalachterstand wordt zoveel mogelijk voorkomen door niet alleen jonge kinderen te begeleiden, maar ook opvoeders de kans te geven zich het Nederlands eigen te maken.","506",NA
"2. Versterken economie.","410",NA
"Het heeft geen enkele zin om over de verdeling van welvaart te spreken als het geld niet eerst wordt verdiend.","410",NA
"Als we willen werken aan Nederland, dan is een sterke economie een voorwaarde.","410",NA
"Dus willen we economisch groeien","410",NA
"en kansen scheppen voor ondernemen.","402",NA
"Onder andere door de werkgeverslasten aan de onderkant van de arbeidsmarkt te verlagen.","402",NA
"We nemen ondernemen serieus,  gaan nieuwe allianties aan met het bedrijfsleven en horen ook zijn klachten.","401",NA
"Economische groei is goed voor Nederland,","410",NA
"zeker als je de opbrengst eerlijk deelt tussen mensen.","503",NA
"Met de groei betalen we de sociale voorzieningen die we belangrijk vinden.","503",NA
"3. Verbeteren kwaliteit van publieke dienstverlening.","303",NA
"Mensen verdienen waar voor hun belastinggeld.","303",NA
"De overheid is er voor de mensen.","201",NA
"De dienstverlening moet op orde zijn: niet van het kastje naar de muur of met anonieme ‘instanties’ communiceren.","201",NA
"Contact met de overheid moet contact met een vriendelijk gezicht zijn, dat je helpt in plaats van tegenwerkt.","201",NA
"Minder regels en meer vertrouwen.","201",NA
"De menselijke maat is weer uitgangspunt.","201",NA
"4. Respect voor elkaar.","607",NA
"We leven met elkaar.","606",NA
"Mensen moeten goed met elkaar omgaan.","606",NA
"Dat wordt niet bij wet geregeld, maar respectloos gedrag kunnen we vaak wel aanpakken.","605",NA
"Of het nu gaat om sociale zekerheid, het openbaar vervoer of het gedrag op straat: asociaal gedrag als fraude en misbruik en 5. onbeschoft gedrag worden niet getolereerd.","605",NA
"We willen veiligheid op straat, in de tram en op de weg.","605",NA
"Radicalisering wordt aangepakt.","605",NA
"Buurten moeten leefbaar zijn: schoon, begaanbaar en vertrouwd.","605",NA
"En ook de overheid moet met respect omgaan met mensen.","606",NA
"6. Oog voor morgen.","416",NA
"De wereld moet nog langer mee.","416",NA
"Dus we kunnen haar niet opbranden en uitleven, maar moeten zorgen dat we ons land beter nalaten dan toen we het kregen.","416",NA
"Daarom een schoon milieu en schone en duurzame energie.","416",NA
"De toekomst is van onze kinderen.","416",NA
"Daarom staan kinderen centraal en hebben we oog voor de vergrijzing.","706",NA
"7. Eerlijk delen.","503",NA
"De nadruk voor de PvdA ligt op het individu, de vrije mens die zijn of haar eigen leven inricht,","201",NA
"maar die zich ook geborgen weet in een samenleving waarin mensen zorgen voor elkaar.","606",NA
"Schrijnende armoede en voedselbanken moeten in Nederland tot het verleden gaan behoren.","503",NA
"Zorg voor elkaar in Nederland, maar ook internationaal.","503",NA
"De ruimte voor het individu en de zorg voor elkaar moet in balans zijn; dat biedt de beste kansen en zekerheden in een veranderende wereld.","503",NA
"Eerlijk delen is de solidariteit waarmee onze samenleving uiteindelijk het verste komt; samen staan we sterker.","606",NA
"Wat betekenen deze zes algemene uitgangspunten in de praktijk?","0",NA
"In de hierna volgende pagina’s vindt u de rest van de plannen die de komende jaren in gesprek met de samenleving zullen worden uitgewerkt.","0",NA
"Want alleen samen kunnen we Nederland nu en in de toekomst sterker maken.","606",NA
"We geloven in de toekomst van Nederland.","601",NA
"We moeten daarom werken aan het Nederland van morgen.","706",NA
"Dat betekent fors investeren in de kracht van de jeugd.","706",NA
"Zij is onze toekomst.","706",NA
"Daarom stelt de PvdA kinderen voorop.","706",NA
"Als ouder wil je het beste voor je kind.","706",NA
"Dat begint bij het moment dat je kind als baby in de wieg ligt en die zorg houdt eigenlijk nooit meer op.","706",NA
"De opvoeding van kinderen wordt steeds ingewikkelder.","706",NA
"De druk op gezinnen neemt toe.","706",NA
"Op straat is er weinig ruimte voor kinderen om veilig te kunnen spelen.","706",NA
"Ook kinderen worden geconfronteerd met de verruwing in de samenleving, en ze doen daar zelf vaak aan mee.","603",NA
"Het pesten op scholen, het toegenomen alcoholgebruik onder tieners zijn zorgelijke ontwikkelingen die de kansen voor kinderen verminderen.","603",NA
"De samenleving moet daarom kindvriendelijker worden.","706",NA
"Opvoeden is in de eerste plaats de verantwoordelijkheid van ouders, en dat gebeurt primair in het gezin.","603",NA
"Dat betekent niet dat ouders maar aan hun lot moeten worden overgelaten.","503",NA
"Ouders moeten kunnen vertrouwen op goede zorg en opvang van hun jonge kinderen.","706",NA
"Ze moeten weten dat, ongeacht de opleiding die wordt gevolgd, hun kinderen in een veilige omgeving goed onderwijs krijgen, en dat er na hun opleiding werk is.","503",NA
"En in de - gelukkig zeldzame - gevallen dat ouders de opvoeding van hun kinderen niet zelf aankunnen, krijgen ze - desnoods gedwongen - hulp.","706",NA
"‘Kinderen eerst’ beginnen bij het begin.","706",NA
"En dat is de geboorte of adoptie.","706",NA
"Het geluksgevoel.","706",NA
"Het inschrijven bij de burgerlijke stand.","706",NA
"Thuis of in het ziekenhuis zorgeloos genieten van de eerste dagen en weken.","706",NA
"Maar dan houdt het kraamverlof op en moet je nadenken over hoe je alles gaat organiseren.","706",NA
"Misschien zijn er ouders of schoonouders die kunnen helpen.","706",NA
"Maar meestal ben je aangewezen op kinderopvang.","706",NA
"En die moet goed zijn.","706",NA
"Want je kind draag je niet zo maar over.","706",NA
"Je kind moet zich op zijn gemak voelen.","706",NA
"Je moet je er als ouder goed bij voelen.","706",NA
"Is dat nu altijd zo?","504",NA
"Nee, lang niet altijd.","504",NA
"Natuurlijk werken er in de kinderopvang prima mensen met hart voor kinderen.","704",NA
"Maar de kwaliteit van de kinderopvang is nog niet goed genoeg.","504",NA
"Veel ervaren krachten stoppen, moegestreden van het met te weinig mensen aandacht geven aan zoveel kinderen.","504",NA
"Bovendien is het regelen van kinderopvang vaak een bureaucratisch gedoe.","303",NA
"Het moet echt anders, beter.","305",NA
"Andere landen laten zien dat dat kan.","504",NA
"In Nederland hebben we nog een wereld te winnen.","504",NA
"We willen een goede en toegankelijke kinderopvang.","504",NA
"Dat draagt er toe bij dat kinderen echt gelijke kansen krijgen.","503",NA
"En het is goed voor de ontwikkeling van het kind.","503",NA
"Want kinderopvang van goede kwaliteit geeft kinderen de kans om te kunnen spelen en leren met leeftijdsgenootjes.","706",NA
"Maar het is ook goed voor ouders.","706",NA
"Kinderopvang biedt hen meer kansen om zorg voor hun gezin en werk te combineren.","410",NA
"De kwaliteit van de kinderopvang gaat omhoog.","504",NA
"Huisvesting, veiligheid, het opleidingsniveau van de beroepskracht en de informatie aan de ouders moet de kwaliteit hebben dat je als ouder je kind er met een gerust hart aan toevertrouwt.","504",NA
"Deze eisen liggen hoger dan de huidige normen.","504",NA
"Ook wordt er goed toezicht gehouden op de pedagogische kwaliteit.","504",NA
"Betaalbare kinderopvang.","503",NA
"Kinderopvang is nu voor veel mensen veel te duur.","503",NA
"Veel ouders, in de praktijk vooral moeders, kunnen het inkomen dat zij verdienen meteen weer afstaan aan het kinderdagverblijf.","503",NA
"De PvdA wil kinderopvang als basisvoorziening voor alle kinderen van 0-12 jaar.","504",NA
"Deze basisvoorziening omvat een samenvoeging van alle voorschoolse voorzieningen voor 0 tot 4 jaar (waaronder peuterspeelzalen en voorschoolse educatie) en een volledig pakket buitenschoolse opvang (voor-, tussen- en naschools) voor kinderen van 4 tot 12 jaar.","504",NA
"Drie dagen per week opvang zijn gratis.","504",NA
"Meer dagen kan tegen bijbetaling naar draagkracht.","503",NA
"De tijden van de verschillende vormen van kinderopvang worden flexibeler.","504",NA
"Ook als je geen 9 tot 5 baan hebt, moet je er iets aan hebben.","504",NA
"In de kinderopvang krijgen alle kinderen de kans zich van jongs af aan spelenderwijs te ontwikkelen en te leren.","706",NA
"Voor de ontwikkeling van kinderen is het belangrijk dat ouders betrokken zijn en goed Nederlands spreken en schrijven.","608",NA
"Daarom wordt aangehaakt bij inburgering en opvoedingsondersteuning, daar horen taallessen en alfabetiseringstrajecten voor ouders bij.","706",NA
"Ouders krijgen samen een kind.","706",NA
"Terecht willen steeds meer ouders voor een belangrijk deel samen voor hun kinderen kunnen zorgen, zeker als ze nog erg klein zijn.","706",NA
"Daarom komt er een goede algemene regeling voor ouderschapsverlof gedurende zes maanden tegen 70% van het minimumloon, waarbij vaders en moeder zelf kunnen bepalen hoe ze dit verlof onderling verdelen.","706",NA
"We creëren de mogelijkheid dat sociale partners in de CAO een langer wettelijk kraamverlof en zwangerschapsverlof kunnen opnemen.","504",NA
"Er komen ouder- en kindcentra, die aansluiten op bestaande lokale voorzieningen, waarin ouders en kinderen op één plek alle hulp kunnen vinden.","504",NA
"Hier is aandacht voor preventie en zorg, en wordt babysterfte voorkomen.","504",NA
"Ouders kunnen hier ook terecht met opvoedkundige problemen.","504",NA
"Kinderen die hier niet komen worden niet vergeten: medewerkers van de ouder- en kindcentra gaan deze kinderen opzoeken en samen met de ouders bekijken of zij ondersteuning nodig hebben.","504",NA
"Goede kinderopvang is van groot belang voor de kansen van kinderen.","706",NA
"Maar daarmee zijn we er in de huidige samenleving niet.","706",NA
"In veel steden is nauwelijks fysieke ruimte voor kinderen en zijn kinderen relatief vaak slachtoffer in het verkeer.","706",NA
"Het is niet te accepteren dat kinderen slachtoffer worden van misbruik.","706",NA
"Kinderen verdienen bescherming.","706",NA
"De samenleving moet kindvriendelijker worden.","706",NA
"Dat betekent ook aandacht voor kinderen die uit de band dreigen te springen; vroeg ingrijpen helpt.","706",NA
"De toekomst van een kind mag niet worden verpest door bureaucratische rompslomp of heen en weer geschuif tussen instellingen.","303",NA
"Tegelijkertijd moeten kinderen die zich asociaal gedragen ervaren dat dit ook van hen niet wordt geaccepteerd.","605",NA
"Het is onacceptabel dat elk jaar zo’n 50.000 kinderen slachtoffer worden van misbruik.","706",NA
"Er komt een meldingsplicht van misbruik voor mensen die vanuit hun werk met kinderen te maken hebben.","706",NA
"De privacyoverwegingen tellen hier minder zwaar.","706",NA
"Na een melding moeten kinderen ook direct kunnen worden geholpen.","706",NA
"Elk kind dat slachtoffer wordt in het verkeer is er één te veel.","706",NA
"Buurten moeten veiliger worden gemaakt voor kinderen, bijvoorbeeld door verkeersveilige schoolroutes.","706",NA
"Kinderen moeten lekker buiten kunnen spelen.","706",NA
"Er moeten voldoende veilige en schone speelplekken zijn.","706",NA
"Betere opvoedingsondersteuning en gezinscoaching voor ouders die het alleen niet redden.","706",NA
"Als er signalen zijn dat het met een kind de verkeerde kant opgaat, moet worden ingegrepen.","706",NA
"Ouders die weigeren mee te doen, kunnen daartoe worden gedwongen.","706",NA
"Als een kind regelmatig spijbelt moet dit binnen een maand door de ‘spijbelrechter’ behandeld worden.","605",NA
"Aanpak van criminaliteit bij de jeugd vergt betere coördinatie van betrokken instanties.","303",NA
"Er moeten goede afspraken komen welke instantie het initiatief heeft.","303",NA
"Blijft dat onduidelijk, dan mislukken projecten zoals de 'patserprojecten' waarbij een slimme combinatie van strafrechtelijke, bestuursrechtelijke en fiscale dwangmiddelen het mogelijk had kunnen maken om effectief op te treden tegen leiders van jeugdbendes.","605",NA
"Gestrafte jongeren gaan overdag naar school of werk","706",NA
"en zitten ’s avonds hun straf uit.","605",NA
"Jeugdzorg is van groot belang om achterstanden en problemen bij de jeugd te voorkomen en verhelpen.","504",NA
"Wachtlijsten in de jeugdzorg kan de overheid zich niet permitteren.","504",NA
"Er zijn toch ook geen wachtlijsten bij de brandweer?","504",NA
"Ook vallen kinderen nu vaak tussen wal en schip door de onoverzichtelijkheid van organisaties die zich met jeugd bezighouden.","706",NA
"De PvdA vindt dat ontoelaatbaar.","706",NA
"De PvdA gaat de wachtlijsten in de jeugdzorg wegwerken door voldoende personeel aan te nemen","504",NA
"en voor voldoende vervolgopvang te zorgen.","504",NA
"De organisatie van de jeugdzorg moet drastisch versimpeld worden.","303",NA
"Minder loketten, minder organisaties","303",NA
"en meer zorg op maat voor de kinderen die dit nodig hebben.","706",NA
"Bureaus voor jeugdzorg moeten lokaal aangestuurd worden om te voorkomen dat kinderen de weg kwijt raken in het oerwoud van organisaties en instellingen die allemaal op verschillende niveaus actief zijn.","301",NA
"De grotere centrumgemeenten krijgen de regiefunctie om alles wat met jeugd te maken heeft goed te organiseren.","301",NA
"Er moet betere opvang komen voor kinderen met een combinatie van problemen.","706",NA
"Zij mogen niet van de ene naar de andere instelling worden geschoven.","706",NA
"Overmatig gebruik van alcohol en drug door jongeren is een sterk toenemend probleem.","706",NA
"Deze trend moet gekeerd worden.","706",NA
"Onderdeel van de bijbehorende aanpak is de illegale verkoop van drank aan jongeren onder de 16 jaar door horeca en detailhandel met stevige hand te bestrijden.","706",NA
"Werken aan het Nederland van morgen, betekent investeren in het onderwijs van vandaag.","506",NA
"Het belang van goed en toegankelijk onderwijs kan moeilijk worden overschat.","506",NA
"Daarmee wordt geïnvesteerd in de talenten van onze jeugd.","706",NA
"Vanaf het moment dat ze voor het eerst het schoolplein oplopen tot het moment dat ze met een diploma de school vaarwel zeggen.","706",NA
"Goed en toegankelijk onderwijs biedt de jeugd de beste garantie voor een kansrijke toekomst.","506",NA
"Het is de emancipatiemotor bij uitstek.","503",NA
"Dat was het 100 jaar geleden en dat is het nog steeds.","503",NA
"Wij zijn om die reden ook voorstander van een stevig in het leerplan verankerde plaats voor cultuureducatie op elke school in het primair onderwijs.","607",NA
"Goed onderwijs vormt kinderen, in kennisvaardigheden, maar ook in sociaal-cultureel opzicht.","607",NA
"Goed onderwijs draagt bij aan de vorming van het Nederland van morgen.","506",NA
"Goed onderwijs is ook in het belang van Nederland.","410",NA
"De komende jaren wordt krapte op de arbeidsmarkt zichtbaar.","410",NA
"Door de vergrijzing stromen velen uit.","410",NA
"Tegelijkertijd vraagt de arbeidsmarkt om steeds beter opgeleid personeel door het teruglopen van de hoeveelheid laaggeschoolde arbeid en het toenemen van kennisintensieve arbeid.","410",NA
"We kunnen geen enkel beschikbaar talent missen.","606",NA
"Daarom zijn forse investeringen in het onderwijs noodzakelijk.","506",NA
"De investeringen in het onderwijs komen ten goede van de leerlingen en de leerkrachten.","506",NA
"Het geld wordt ingezet om de kwaliteit van het onderwijs in de klas te verbeteren.","506",NA
"De bureaucratie wordt tegengegaan.","303",NA
"De afgelopen jaren is een onderwijsbeleid gevoerd van sluipende afbraak.","506",NA
"Onderwijsinstellingen zijn er niet meer zeker van hoeveel geld zij kunnen verwachten van Den Haag.","506",NA
"Zij zijn daarmee afhankelijk geworden van de grillen van Den Haag.","506",NA
"Maar er is meer dat de kracht van het onderwijs ondermijnt.","506",NA
"De arbeidsmarktpositie en het carrièreperspectief van leraren zijn niet goed genoeg, waardoor ervaren en kwalitatief goede mensen het onderwijs vaarwel zeggen.","506",NA
"Hierdoor wordt de status van het vak van leraar in toenemende mate geschaad en die ontwikkeling willen wij keren.","506",NA
"Daarnaast hebben de fusies in het onderwijs de menselijke maat aangetast.","506",NA
"Waar geborgenheid verdwijnt, ligt anonimiteit op de loer.","506",NA
"Dat is niet goed voor kinderen, zeker niet op scholen waar veel wordt gespijbeld en de schooluitval groot is.","506",NA
"Die trend wil de PvdA keren.","506",NA
"De PvdA streeft naar kleinere scholen.","506",NA
"Nederland heeft behoefte aan vak-mensen.","506",NA
"Ondertussen verspillen we talent door uitval in het VMBO én het MBO.","506",NA
"Dat moet beter.","506",NA
"Tegengaan van schooluitval verdient topprioriteit, terwijl doorstroming van het ene naar het andere onderwijstype weer wordt bevorderd.","506",NA
"Tenslotte staat de toegankelijkheid van het onderwijs onder druk door de snel stijgende schoolkosten.","506",NA
"Geld is altijd schaars, ook voor het onderwijs.","414",NA
"Er moeten keuzes worden gemaakt.","414",NA
"De PvdA zet sterk in op investeringen waar het maatschappelijk rendement het hoogst is en de zelfredzaamheid van mensen relatief laag.","506",NA
"Dat betekent veel extra investeren in voorschoolse opvang, het primair onderwijs en het VMBO.","506",NA
"Daarnaast willen we voor de komende jaren de scholen ruimte geven.","201",NA
"Dat betekent geen grote stelselwijziging maar rust aan het front, zodat mensen op een goede manier hun werk kunnen doen: namelijk het onderwijzen en vormen van de talenten van onze jeugd.","201",NA
"Goed onderwijs zonder goede leerkrachten bestaat niet.","704",NA
"Daarom vinden we dat het leraarschap aantrekkelijker moet worden.","704",NA
"De leraar moet daarom weer meer zeggenschap krijgen over de inhoud van de lessen.","704",NA
"Ook de kwaliteit van de PABO en andere lerarenopleidingen moet beter worden.","506",NA
"Leraren die lesgeven in kansarme wijken of dorpen of aan lastige kinderen zouden de waardering voor dat belangrijke werk terug moeten zien op hun salarisstrook.","704",NA
"Leraren worden steeds vaker geconfronteerd met asociaal en agressief gedrag.","605",NA
"Daar mogen we ons nooit bij neerleggen.","605",NA
"Schoolbesturen krijgen de mogelijkheid om kinderen met achterstanden meer lesuren te geven om op het gewenste kennisniveau te komen.","506",NA
