"content","cmp_code","eu_code"
"Zorgen we voor betere opvang van vluchtelingen in de regio, in Europa en in ons land, integreren we nieuwkomers en reguleren we de komst van arbeidsmigranten.","504",NA
"Schaffen we de huidige Europese Commissie af","110",NA
"en houden we een referendum over een afgeslankte EU.","110",NA
"En gaat ons land niet meer aan oorlogen meedoen, zoals nu in het Midden-Oosten.","105",NA
"Pak de macht! Ik reken op uw steun.","000",NA
"Emile Roemer","H",NA
"INHOUDVoorwoord 5 1 Pak de macht 9 2  Van marktwerking naar samenwerking in de zorg 13 3 Investeren in loon, werk en ondernemen 15 4  Eerlijk delen en eerlijk betalen 17 5  De kleine klassenstrijd voor beter onderwijs 19 6 Betaalbaar wonen in een leefbare buurt 23 7  Niet langs elkaar heen, maar samen leven 25 8  Meer veiligheid en meer agenten in de wijk 27 9  Toegankelijk recht zonder klassenjustitie 31 10  Onze jeugd, onze toekomst 33 11  Kunst en cultuur voor iedereen 37 12  Een vrij en veilig internet 39 13  Voor heel Nederland 41 14  Meeprofiteren van duurzame energie 43 15  Van bio-industrie naar duurzame landbouw 47 16  Een schoon milieu en een gezonde omgeving 49 17  Een bereikbaar land en betaalbaar vervoer 51 18  Geen Brusselse dwang, maar samenwerken in Europa 53 19  Mensen in nood helpen, migratiestromen voorkomen 57 20  Van interventiepolitiek naar vredeshandhaving 59","H",NA
"1 PAK DE MACHT","H",NA
"Wie is er eigenlijk de baas in ons land:","202.1",NA
"zijn dat de bestuurders of de burgers? Hoe kan het dat huurders niets te zeggen hebben over hun woningcorporatie? Waarom dendert de Europese Unie almaar door en wordt onze tegenstem bij referenda genegeerd?","202.1",NA
"1 MINDER MARKT EN MEER DEMOCRATIE","H",NA
"De SP werkt permanent aan de vorming van maatschappelijke coalities met burgers die strijden tegen ongelijkheid, voor de publieke sector en voor democratische zeggenschap.","202.1",NA
"In het onderwijs organiseren we meer zeggenschap voor personeel, studenten en ouders.","202.1",NA
"De mede-zeggenschapsraad krijgt overal in het onderwijs instemmingsrecht op de begroting.","202.1",NA
"In de zorg krijgen ondernemingsraden en cliëntenraden van instellingen instemmingsrecht en amendementsrecht op zaken die het bestuur raken, waaronder fusies, bonussen, investeringen en personeelsinzet.","202.1",NA
"Alle grote bedrijven krijgen een werknemersvergadering die dezelfde invloed heeft als de aandeel-houdersvergadering.","202.1",NA
"De ondernemingsraad krijgt in alle organisaties een instemmingsrecht voor de salarissen van de topbestuurders.","202.1",NA
"Het stakingsrecht moet worden versterkt, schade als gevolg van een staking mag nooit worden  verhaald op werknemers of vakbonden.","201.2",NA
"Buurtbewoners krijgen meer zeggenschap over de inrichting van en de voorzieningen in hun buurt, zij weten het beste waar wel of geen behoefte aan is.","202.1",NA
"Directe inspraak en zeggenschap van mensen maakt onze democratie sterker en de besluiten beter.","202.4",NA
"In plaats van een raadgevend referendum willen we zo snel mogelijk een correctief referendum, zodat de bevolking ook tussen de verkiezingen door de gekozen vertegenwoordigers kan corrigeren, zowel bij lokale, nationale als Europese onderwerpen.","202.4",NA
"Middels een volksinitiatief kunnen mensen ook besluiten nemen over onderwerpen die politici laten liggen.","202.4",NA
"Het aantal dure externe medewerkers bij ministeries, provincies en gemeenten wordt verminderd, overheden moeten zoveel mogelijk zelf kennis en kunde ontwikkelen.","303",NA
"De uitgaven aan externen bij alle overheidsorganisaties mogen voortaan niet meer dan tien procent zijn van de totale personeelskosten (de ‘Roemer-norm’).","303",NA
"Bij aanbestedingen mogen overheden eisen stellen aan het beloningsbeleid van bedrijven.","412",NA
"Bestuurders en toezichthouders van bedrijven en organisaties die publieke diensten uitvoeren, worden hoofdelijk aansprakelijk bij corruptie of ernstig falen.","304",NA
"Graaiers in de publieke sector pakken we hard aan.","304",NA
"Salarissen in de publieke sector mogen nooit hoger zijn dan die van een minister.","412",NA
"Ministeries richten hun verantwoording beter in, zodat altijd duidelijk is of het geld goed wordt besteed.","303",NA
"Publieke voorzieningen, die worden betaald met publiek geld, moeten zoveel mogelijk in publieke handen zijn.","413",NA
"Lobbyisten in Den Haag moeten zich duidelijk en voor iedereen herkenbaar laten registreren.","303",NA
"Bij  wetsvoorstellen wordt altijd opgenomen welke voorstellen van welke lobbyisten afkomstig zijn.","303",NA
"We maken een einde aan de eenzijdige lobby van multinationals in de politiek,","303",NA
"regels voor het bedrijfsleven moeten voortaan altijd ‘mkb-vriendelijk’ zijn.","704",NA
"Het nieuwe ‘Huis voor klokkenluiders’ krijgt een speciaal fonds voor klokkenluiders die in het verleden misstanden hebben gemeld, maar van wie de misstanden nog niet zijn onderzocht.","303",NA
"Om ongelukken en rampen te helpen voorkomen maken we een Veiligheidswet.","303",NA
"In die wet regelen we wanneer overheden, bedrijven en burgers verantwoordelijk zijn wanneerzij de veiligheid, het milieu of de gezondheid van mensen in gevaar brengen.","303",NA
"We willen toe naar één Nationale Inspectie, in plaats van de grote hoeveelheid bestaande inspecties, waarin voldoende kennis en kunde wordt verenigd om misbruik en misstanden snel en grondig te onderzoeken.","303",NA
"We streven naar een republiek, tot die tijd is een monarchie in een democratie alleen houdbaar als het staatshoofd geen politieke invloed heeft, maar alleen ceremonieel is.","602.1",NA
"Leden van het Koninklijk Huis betalen voortaan zelf hun privékosten en - net als iedereen - belasting over inkomen en vermogen.","602.1",NA
"De speciale bescherming van het staatshoofd tegen kritiek is niet nodig, we schrappen de strafrechtelijke bepaling voor Majesteitsschennis.","602.1",NA
"Op 5 mei vieren we onze gezamenlijke traditie van vrijheid en democratie.","603",NA
"Deze dag wordt voor ieder-een een officiële feestdag.","603",NA
"Het huidige Koninkrijk met Aruba, Curaçao en Sint Maarten willen we vervangen door een Gemene-best, waarin landen samenwerken op basis van gelijkwaardigheid.","101",NA
"We maken afspraken over weder-zijdse steun bij het uitvoeren van bestuurstaken.","101",NA
"De ‘bijzondere gemeenten’ Bonaire, Sint Eustatius en Saba gaan zoveel mogelijk taken zelf uitvoeren, met steun van Nederland wanneer de eilanden dat nodig hebben.","101",NA
"We maken een actieplan om de armoede in deze bijzondere gemeenten van Nederland te bestrijden.","101",NA
"Politici en bestuurders krijgen dezelfde sociale rechten en plichten als alle andere mensen en verliezen hun riante wachtgeldregeling.","304",NA
"De vergoedingen voor politici, politieke fracties en partijen gaan omlaag.","303",NA
"Ook de maximale norm voor wat bestuurders in de publieke sector mogen verdienen gaat omlaag.","412",NA
"Politieke partijen of bewegingen moeten hun financiën openbaar maken en er komt een verbod op sponsoring door bedrijven en financiering vanuit het buitenland.","303",NA
"2  VAN MARKTWERKING NAAR SAMENWERKING IN DE ZORG","H",NA
"Waarom betalen we steeds meer premie voor steeds minder zorg?","504",NA
"Hoe kan het dat zorgverzekeraars zoveel winst maken met ons zorggeld?","504",NA
"Waarom moet iemand die ziek is een hoog eigen risico betalen?","504",NA
"EEN NATIONAAL ZORGFONDS ZONDER CONCURRENTIE","H",NA
"Er komt een Nationaal ZorgFonds, de zorgverzekeraars hebben we niet meer nodig.","413",NA
"De tandarts, de fysio-therapie en de geestelijke gezondheidszorg komen voor iedereen in het zorgpakket.","504",NA
"Niet concurrentie en winstbejag maar de gezondheid van mensen en de aandacht voor patiënten horen centraal te staan.","413",NA
"Voorrangszorg om niet-medische redenen staan we niet meer toe.","413",NA
"Ziek zijn is geen keuze en daarom schaffen we het eigen risico af.","504",NA
"De ziektekostenpremies maken we inkomensafhankelijk.","503",NA
"Mensen met een middeninkomen en een lager inkomen zullen hiervan profiteren.","704",NA
"Om te voorkomen dat het per gemeente verschilt welke zorg mensen krijgen, voeren we een gemeen-telijk basispakket in voor thuiszorg, dagbesteding en ondersteuning voor mantelzorg (respijtzorg).","302",NA
"Door gemeenten voldoende middelen te geven voor zorgtaken wordt de eigen bijdrage overbodig.","504",NA
"Geld dat bestemd is voor zorg - bijvoorbeeld voor de Wmo - gaat ook daadwerkelijk naar zorg.","303",NA
"Medewerkers krijgen altijd een fatsoenlijk salaris en vallen onder een cao.","412",NA
"Voor de ouderen- en gehandicaptenzorg komt er een personeel bezettingsnorm die ervoor zal zorgen dat verzorgenden voldoende tijd hebben voor de bewoners.","504",NA
"We houden verzorgingshuizen open, zodat ouderen ook in de toekomst in vrijheid kunnen kiezen voor een beschermde woonomgeving.","504",NA
"We stap-pen over op locatiefinanciering, zo voorkomen we dat geld blijft hangen in grote organisaties.","504",NA
"We openen de aanval op de zorgbureaucratie.","303",NA
"We brengen de menselijke maat terug in de zorg en  herstellen het vertrouwen in de beroepskrachten.","504",NA
"Zij stellen - in overleg met degene die zorg nodig heeft - vast welke zorg nodig is.","504",NA
"Het salaris van bestuurders in de zorg mag nooit hoger zijn dan het salaris van een minister.","412",NA
"De minister krijgt de bevoegdheid om bestuurders en toezichthouders in de zorg te ontslaan als er sprake is van wanbeleid.","202.3",NA
"In dat geval krijgen zij ook geen vertrekpremie.","303",NA
"We voeren een fusieverbod in voor ziekenhuizen.","412",NA
"Ziekenhuisvoorzieningen blijven volwaardig bestaan, met behoud van een spoedeisende hulp, een intensive care en klinische verloskunde.","412",NA
"Ziekenhuizen worden voortaan gefinancierd naar zorgbehoefte en niet meer per aantal verrichte handelingen.","412",NA
"Specialisten gaan in loondienst werken.","412",NA
"De macht van de farmaceutische industrie wordt ingedamd.","305.3",NA
"We voeren één landelijk systeem in van centrale inkoop van medicijnen en hulpmiddelen.","413",NA
"Daarmee kunnen we belachelijke winsten van de farmaceutische industrie aanpakken en de kosten van de zorg beter beheersen.","413",NA
"Ter verbetering van het voorschrijfgedrag van artsen wordt geneesmiddelenreclame gericht op individuele artsen niet meer toegestaan.","403",NA
"Patenten voor medicijnen en geneesmiddelen worden korter, zeker wanneer die groten-deels op universiteiten zijn ontwikkeld.","403",NA
"Geestelijke gezondheidszorg (ggz) is onmisbaar voor onze samenleving.","504",NA
"Er moet voldoende begelei-ding zijn voor thuiswonende patiënten en er moeten ook voldoende opnameplaatsen zijn.","504",NA
"Met goede ggz kunnen we persoonlijke drama’s voorkomen, maar ook maatschappelijke kosten die bijvoorbeeld samenhangen met overlast, zelfdoding, vervuiling en verslaving.","504",NA
"Bij een crisis geldt dat niet de politie de eerste opvang moet doen, maar altijd ggz beschikbaar is.","504",NA
"Voor patiënten geldt dat zij geen stigma verdienen.","503",NA
"Het persoonsgebonden budget (pgb) is van grote waarde op het moment dat de reguliere zorg geen hulp op maat kan bieden en blijft daarom beschikbaar.","504",NA
"Omdat het pgb altijd een vrije keuze moet zijn, zorgen we ervoor dat zorgaanbieders ook altijd zorg in natura aanbieden.","504",NA
"De sociaaleconomische gezondheidsverschillen gaan we verkleinen.","503",NA
"We zetten meer in op preventie, waaronder bestrijding van overgewicht.","504",NA
"Dit leggen we ook vast in de wet.","504",NA
"Preventieve middelen waar-van het nut is aangetoond, komen in het verzekerde pakket.","504",NA
"Er komt een medisch letselschadefonds dat bij fouten en medische missers patiënten snel compen-seert voor de geleden schade.","504",NA
"Het schadebedrag wordt vervolgens verhaald bij de specialist, het zie-kenhuis of de zorginstelling.","504",NA
"Jarenlange juridische procedures worden hierdoor overbodig.","504",NA
"Ook komt er meer ruimte voor het erkennen van fouten en het leren daarvan.","504",NA
"Om de kwaliteit te borgen komt er een vergunningstelsel voor alle zorginstellingen en privéklinieken.","504",NA
"De spoedzorg blijft van hoge kwaliteit.","504",NA
"De ambulancezorg wordt een publieke dienst;","413",NA
"waar extra  ambulances nodig zijn, komen die beschikbaar.","504",NA
"Sluiting van spoedeisende hulpposten wordt voor-komen.","504",NA
"In de organisatie van de ambulancezorg worden geen marktwerking of aanbestedingen  geïntroduceerd.","413",NA
"Mantelzorgers worden beter ondersteund bij de intensieve zorgtaken die zij op zich nemen.","504",NA
"In elke gemeente komt een mantelzorgpunt waar mantelzorgers terecht kunnen met vragen en voor hulp.","504",NA
"Nieuwe technologische toepassingen en e-health kunnen de zorg verbeteren, maar mogen nooit een aanleiding zijn om de menselijke maat in de zorg te laten varen.","504",NA
"Onderlinge steun en menselijk contact blijven een voorwaarde voor goede zorg.","504",NA
"3 INVESTEREN IN LOON, WERK  EN ONDERNEMEN","H",NA
"HET MINIMUMLOON, DE AOW, BIJSTAND EN WAJONG GAAN OMHOOG","H",NA
"We verhogen het minimumloon met tien procent - en daarmee ook het sociaal minimum.","412",NA
"De koppeling  tussen lonen en uitkeringen blijft.","412",NA
"Daardoor worden onder andere de Wajong, de bijstand en de AOW – eveneens met tien procent verhoogd.","504",NA
"Voor alleenstaande ouders komt er een speciale norm voor het gewenste sociaal minimum.","403",NA
"We schaffen het minimumjeugdloon vanaf 18 jaar af, zodat iedere volwassene gelijk loon krijgt voor gelijk werk.","403",NA
"Het jeugdminimumloon van 15 tot 18 jaar wordt opgehoogd.","403",NA
"2  We verlagen de AOW-leeftijd naar 65 jaar, zodat iedereen vanaf 65 jaar kan stoppen met werken.","412",NA
"Eventuele overgangsproblemen worden gecompenseerd.","412",NA
"3  We beschermen de pensioenen van ouderen en de toekomstige pensioenen van jongeren.","504",NA
"Pensioen-fondsen worden niet langer verplicht om kunstmatig een lage rente te gebruiken voor het berekenen van toekomstige verplichtingen.","504",NA
"4  We zorgen voor meer zekerheid door de WW-premie voor vast werk te verlagen en voor flexibel werk te verhogen.","701",NA
"De ontslagvergoeding (transitievergoeding) treedt al na één maand in werking en de ver-goeding wordt verdubbeld, van een derde naar twee derde van het maandsalaris per gewerkt jaar.","701",NA
"Zo voorkomen we een race naar de bodem door werkgevers, wordt ‘flex’ alleen bij ‘ziek’ en ‘piek’ ingezet en werken we aan zekerheid voor alle werknemers.","701",NA
"5  Het bestaande werk wordt eerlijker verdeeld, zodat werk en zorg beter kan worden gecombineerd en ouderen waar mogelijk plaats kunnen maken voor jongeren.","701",NA
"Werk moet volwaardig worden beloond.","701",NA
"Vrijwilligerswerk blijft altijd vrijwillig;","701",NA
"regulier werk wordt altijd betaald.","701",NA
"We stoppen met de verplichte ‘tegenprestatie’ in de bijstand en met werken zonder loon.","504",NA
"Er komt een wet om verdringing van  betaalde arbeid door werken zonder loon te stoppen.","704",NA
"6  De kostendelersnorm (‘mantelzorgboete’), een korting op de uitkering voor mensen die anderen onder-steunen, wordt helemaal afgeschaft.","504",NA
"7  Het systeem van toeslagen en inkomensvoorzieningen moet eenvoudiger, met zoveel mogelijk op één moment uitbetaling van alle uitkeringen, belastingteruggaven (inkomensbelasting en toeslagen) en vakantiegeld.","303",NA
"8  Er komt een landelijk aanvalsplan om armoede te voorkomen en te bestrijden.","408",NA
"Gemeenten moeten ook meer regie kunnen voeren om mensen uit de schulden te krijgen, om te voorkomen dat de Belasting-dienst, het Centraal Justitieel Incassobureau, Zorginstituut Nederland of andere diensten het schuld-hulptraject frustreren.","301",NA
"Bedrijven die mensen te gemakkelijk krediet geven moeten achteraan sluiten als zij schuldeiser worden.","403",NA
"9  We sluiten een Loon- en Investeringsakkoord met de vakbonden en werkgevers om de structurele loonachterstand voor werknemers in te halen.","405",NA
"Salarissen van topbestuurders in het bedrijfsleven wor-den onder een cao gebracht.","405",NA
"In cao’s wordt afgesproken dat de salarissen en overige beloningen van bestuurders nooit meer dan tien keer de beloning van de laagstbetaalde werknemer zijn.","405",NA
"We bestrijden de bonuscultuur.","403",NA
"In overleg met de sociale partners wordt het vader- of partnerschapsverlof verlengd.","504",NA
"10  We investeren in meer banen, zowel in de publieke sector - met investeringen in het onderwijs, de zorg en het openbaar vervoer - als in de private sector - door gerichte ondersteuning van het midden- en kleinbedrijf (mkb).","412",NA
"We voeren een actieve industriepolitiek.","404",NA
"De overheid moet kunnen ingrijpen als  nationale belangen, zoals de werkgelegenheid, het milieu of de aanwezigheid van cruciale industrieën, in het geding komen.","406",NA
"11  Het midden- en kleinbedrijf (mkb) is van groot belang voor de werkgelegenheid en voor de economie.","704",NA
"We nemen specifieke maatregelen om het mkb te ondersteunen.","704",NA
"Voor het kleinbedrijf verhogen we de kleinschaligheidsaftrek.","402",NA
"Ter stimulering van het kleinbedrijf worden de lasten verlaagd.","402",NA
"De lasten van het doorbetalen van ziek personeel worden eerlijker verdeeld, zonder dat dit ten koste gaat van zieke werknemers.","504",NA
"12  De huurbescherming van zelfstandige winkeliers wordt wettelijk beter geregeld.","403",NA
"Franchisenemers  worden beter beschermd tegen onrechtvaardige eisen van franchisegevers.","403",NA
"We passen de mede-dingingswetgeving aan, zodat de macht van grote inkopers tegenover kleine zelfstandigen wordt ingeperkt.","403",NA
"Bij overheidsopdrachten garanderen we dat kleine ondernemers dezelfde kansen krijgen als grote bedrijven.","704",NA
"13  We voorkomen dat mensen gedwongen als zelfstandige aan de slag moeten, zoals in de bouw of de zorg voorkomt.","412",NA
"Voor ZZP’ers verbeteren we de sociale zekerheid, onder meer door een goede en  betaalbare verzekering tegen arbeidsongeschiktheid.","504",NA
"ZZP’ers kunnen zich daarbij verzekeren via de WIA, onder dezelfde voorwaarden als werknemers.","504",NA
"Stukloon wordt verboden.","701",NA
"14  Iedereen die zonder werk zit komt in aanmerking voor ondersteuning en begeleiding naar een  volwaardige baan.","504",NA
"Zinloze herkeuringen van Wajong’ers of WAO’ers willen we niet meer.","303",NA
"Sociale werkvoorzieningen mogen weer nieuwe mensen toelaten.","504",NA
"Re-integratie is een verantwoordelijkheid van de gemeenten, zij kunnen eigen sociale werkleerbedrijven opzetten, waarin ook sociale werkplaatsen kunnen worden opgenomen.","301",NA
"Werk wordt hierbij conform het cao-loon, of bij het ontbreken daarvan tenminste conform het minimumloon beloond.","701",NA
"Iedereen tussen 18 en 65 jaar heeft recht op werk, de overheid heeft een taak om dit te garanderen.","415",NA
"15 Om te voorkomen dat in ons land banen tegen lage lonen worden weggeconcurreerd en werknemers worden uitgebuit, reguleren we de arbeidsmarkt door het invoeren van (tijdelijke) werkvergunningen.","406",NA
"4  EERLIJK DELEN EN EERLIJK BETALEN","H",NA
"Waarom profiteren multinationals van de voorzieningen in ons land, maar dragen ze er nauwelijks aan bij? Waarom betalen werknemers en kleine zelfstandigen netjes hun belasting, maar de grote bedrijven niet? Is mijn geld bij de bank nog wel veilig?","408",NA
"WE PAKKEN BELASTINGONTDUIKING EN BELASTINGONTWIJKING AAN.","H",NA
"Ook grote bedrijven en multinationals gaan voortaan hun eerlijke deel in de belastingen betalen.","415",NA
"Ontduiking van de belastingen pakken we aan, waaronder ook de speciale belastingafspraken met multinationals (tax rulings).","415",NA
"Daarmee zorgen we ervoor dat iedereen een eerlijke bijdrage gaat leveren aan onze samenleving.","415",NA
"We sluiten geen nieuwe belastingverdragen met belastingparadijzen en zeggen bestaande verdragen met belastingparadijzen op.","415",NA
"We stoppen direct met Nederland als belastingparadijs.","415",NA
"We voeren een miljonairsbelasting in.","415",NA
"Door de vermogens eerlijker te belasten, is de gewone spaarder beter af.","415",NA
"De opbrengsten hieruit kunnen worden besteed aan het verlagen van de lasten voor mensen met een middeninkomen en lager inkomen.","415",NA
"De inkomstenbelasting voor middeninkomens en lagere inkomens gaat omlaag.","704",NA
"Voor de hoogste inkomens voeren we een vijfde schijf in van 65 procent;","415",NA
"dat is voor inkomsten vanaf 150. 000 euro.","415",NA
"Het belastingsysteem moet eenvoudiger worden.","303",NA
"Er komt een nationale volksbank, een publieke bank waar ons spaargeld veilig is en bonussen en  woekerwinsten niet voorkomen.","413",NA
"Deze bank kan ook helpen het vertrouwen van mensen in het bank-wezen te herstellen.","413",NA
"De volksbank kan verder een voorbeeld zijn voor andere financiële instellingen.","413",NA
"SNS blijft in overheidshanden.","413",NA
"We richten een nationale investeringsbank op voor het midden- en kleinbedrijf.","413",NA
"Daarmee krijgen bedrijven betere toegang tot kredieten om te investeren en bevorderen we de ontwikkeling, verduurzaming en innovatie van onze economie.","413",NA
"Om de bankensector veiliger te maken stellen we een maximum aan de omvang van banken.","403",NA
"De buffers die ze verplicht moeten aanhouden worden fors verhoogd.","403",NA
"De bankenbelasting, waarmee banken de kosten terugbetalen van de operaties waarmee ze zijn gered, gaat omhoog.","412",NA
"We willen een schei-ding tussen spaar- en zakenbanken, zo verhinderen we dat banken gokken met het spaargeld van hun klanten.","403",NA
"Er komt een verbod op de combinatie ‘bank’-‘verzekeraar’.","403",NA
"De inkomens aan de top van de banken worden beperkt en komen onder de cao.","412",NA
"Banken moeten meer verantwoording afleggen over de maatschappelijke consequenties van de  leningen die ze verstrekken.","412",NA
"Spaarders krijgen het recht om te weten wat banken met hun spaargeld doen.","403",NA
"We beschermen de privacy van de klanten van banken, betaalgegevens mogen daarom niet commercieel worden gebruikt.","201.1",NA
"Met banken worden afspraken gemaakt om te voorkomen dat er steeds meer bankkantoren en geldautomaten verdwijnen.","405",NA
"Om een goede toegang tot contant geld te behouden wordt daarbij een minimaal voorzieningenniveau vastgelegd.","412",NA
"Met een flinke vergroening van het belastingstelsel gaan we grootverbruikers van energie zwaarder belasten en milieuvervuiling voorkomen.","416.2",NA
"Het percentage waartegen pensioenpremies kunnen worden afgetrokken wordt gemaximeerd.","504",NA
"De  - 30 procentregeling - de belastingkorting voor expats - wordt afgeschaft.","406",NA
"Om de financiële markten te reguleren gaan we de handel in derivaten inperken en marktmanipulatie hard aanpakken.","403",NA
"Ook willen we een transactietaks (‘Tobintaks’) invoeren.","403",NA
"Nieuwe financiële producten worden alleen op de markt toegelaten nadat ze zijn getoetst door de financiële toezichthouders.","403",NA
