"text","cmp_code"
"Iedereen heeft het recht om anders te zijn.","201"
"We gaan ontspannen om met culturele en religieuze verscheidenheid.","607"
"GroenLinks kiest voor een samenleving waarin niet de angst voor de ander regeert.","607"
"We zijn trots op de eeuwenoude Nederlandse tradities van openheid en nuchterheid.","607"
"Trots op de nieuwe generatie Nederlanders die haar weg omhoog vindt via school, werk, sport, kunst en cultuur.","607"
"Trots op de vrijheid van meningsuiting, het recht op zelfbeschikking, non-discriminatie, de gelijkheid van man en vrouw en de scheiding van kerk en staat.","201"
"Dat is wat Nederland Nederland maakt.","601"
"Wij verschuilen ons niet achter de dijken.","107"
"Wij delen fundamentele waarden en cultuur met andere Europese landen","108"
"en onze idealen van vrijheid en democratie gelden voor alle mensen.","201"
"Onze welvaart en vrijheid delen met anderen zonder dat dit ten koste gaat van de aarde en toekomstige generaties: dat is echte rijkdom.","107"
"De duurzame economie staat voor de deur.","416"
"Het is tijd onze neoliberale economie grondig te herzien.","416"
"Klassieke economische groei levert niet meer wat zij ons zo lang vanzelfsprekend gaf: betere levens.","416"
"Ondanks de stijgende welvaart nemen welzijn en geluk niet meer toe.","416"
"Een duurzame economie is gericht op het welzijn van mensen, werkt zonder schulden en is financieel en ecologisch in balans.","416"
"Vooralsnog is in Nederland arbeid duur en vervuiling goedkoop.","416"
"Oude, vieze industrie ën wentelen veel kosten af op de samenleving.","416"
"De werkelijke kosten van productie  – inclusief de schade aan het milieu – worden niet weerspiegeld in de prijs van producten.","416"
"Wij staan voor een economie waar de vervuiler betaalt en de vergroener verdient.","416"
"Zo worden duurzame producten vanzelf aantrekkelijker.","416"
"De omslag naar een duurzame economie biedt nieuwe kansen aan innovatieve groene ondernemers die zuiniger omgaan met grondstoffen.","416"
"In een duurzame economie wordt tegelijkertijd de inkomstenbelasting verlaagd.","701"
"Laagbetaalde banen zijn de afgelopen jaren weggesaneerd.","701"
"GroenLinks maakt de conci ërge of klassenassistent weer betaalbaar voor werkgevers, zodat meer mensen aan de slag kunnen tegen een fatsoenlijk inkomen.","701"
"Daarnaast wil GroenLinks direct banen scheppen met een Europese Green New Deal.","416"
"Bijvoorbeeld door een robuust Europees hoogspanningsnet voor groene stroom aan te leggen.","416"
"Dit net verbindt Europese landen: als het op de Noordzee niet waait, leveren Spaanse zonnecentrales elektriciteit.","416"
"Samen met investeringen in zonnepanelen en windmolens, en in energiebesparing door aardwarmte en isolatie, scheppen we nationaal vele duizenden en in Europa miljoenen schone banen.","416"
"De aarde warmt op en de fossiele brandstoffen waar onze economie op draait worden duurder.","416"
"We willen een klimaat- en energiepolitiek voeren waar onze kinderen trots op zullen zijn.","416"
"Door windmolens op zee te plaatsen, zonnepanelen op onze daken betaalbaar te maken  én energie te besparen, worden we van achterblijver de koploper van de Europese klimaatpolitiek.","416"
"In 2020 komt twintig procent van onze energie uit duurzame bronnen  – in 2050 is al onze energie schoon.","416"
"Energieke samenleving Thijs de la Court, GroenLinks-wethouder in Lochem, heeft samen met de bevolking in vijf jaar tijd een groot aantal duurzame veranderingen teweeggebracht in zijn gemeente:  “Ik dacht dat ik in een conservatieve omgeving woonde, maar dat viel me hartstikke mee.”","416"
"Lochem is nu koploper op klimaatgebied, heeft cradle-tocradleprojecten, krijgt een nieuw energiezuinig stadhuis, heeft klimaatprijzen gewonnen en een co öperatieve energievereniging LochemEnergie gerealiseerd.","416"
"De la Court gelooft in een overheid die burgers faciliteert:  “Ik ben niet de eenzame leider die zijn ideeën poneert.","305"
"Dit beleid is niet mijn eigendom, maar van de raad en de bevolking. ”","305"
"Een energiezuiniger en schoner Nederland maakt ons onafhankelijk van Russisch gas en Arabische olie.","201"
"Zolang onze economie draait op fossiele brandstoffen blijven we de schatkisten van repressieve regimes spekken.","201"
"GroenLinks gaat de strijd aan met gevestigde fossiele belangen.","416"
"Grootverbruikers en producenten van fossiele energie krijgen nu voorrang van de overheid.","416"
"Jaarlijks ontvangen zij bijna zes miljard euro aan belastingvoordelen.","416"
"Wij schaffen deze subsidies af en investeren in duurzame energie die toekomst heeft.","416"
"Nederland kan internationaal scoren door zich toe te leggen op de ontwikkeling van schone technologie ën.","416"
"Duitsland en Denemarken laten zien dat een overheid die duidelijk en consequent kiest voor duurzaam, een geweldige steun in de rug kan zijn voor groene innovaties.","416"
"Als we lef hebben kan Nederland de thuishaven worden van een nieuwe generatie groene ondernemers die met hun uitvindingen de wereld veroveren.","416"
"In een duurzame economie gaat productie niet ten koste van mensen, natuur en dieren.","501"
"Goede en begrijpelijke informatie over de weg die producten hebben afgelegd voor ze in de winkelschappen belanden, geeft consumenten heldere keuzes.","403"
"Een van de grootste krachten achter de duurzame economie is de macht van de kritische consument.","403"
"Groene ondernemers en grote bedrijven met ambitie en visie begrijpen dat het klimaat verandert, grondstoffen schaarser worden en het op aarde drukker wordt.","416"
"Zij spelen in op de vraag naar duurzame producten en diensten.","416"
"GroenLinks wil deze groene pioniers steunen door een duidelijke industriepolitiek te voeren.","416"
"De overheid moet de omschakeling naar een bio-based economy, waarin fossiele grondstoffen in de chemische industrie worden vervangen door plantaardige alternatieven, stimuleren.","416"
"Dit is een belangrijke stap richting de circulaire economie waarin geen afval bestaat en grondstoffen worden hergebruikt.","416"
"De overheid faciliteert deze omschakeling met onder meer een groene  ‘Kafkabrigade’ die een einde maakt aan regels die groene ondernemers en burgers nodeloos belemmeren.","416"
"Ook boeren die kiezen voor duurzame en diervriendelijke productie moeten ruim baan krijgen.","416"
"De huidige vee-industrie degradeert dieren tot machines, vervuilt de natuur en vergroot het risico dat dierziekten zoals de Q-koorts op mensen worden overgedragen.","416"
"Het veevoer slepen we aan van over de hele wereld, ten koste van tropische bossen.","416"
"Dat moet echt anders.","416"
"Om duurzame boeren te steunen wordt vlees duurder en voedsel dat minder beslag legt op de aarde goedkoper.","416"
"Boeren krijgen meer marktmacht zodat ze een eerlijke prijs voor hun producten krijgen.","703"
"Dan hoeven ze de veestapel niet eindeloos te vergroten en kunnen ze werk maken van dierenwelzijn, duurzaamheid en agrarisch natuurbeheer.","703"
"We willen het Europees landbouwbeleid veranderen zodat er een einde komt aan overproductie, slechte prijzen voor boeren en het dumpen van voedsel op de wereldmarkt.","416"
"Door handelsregels aan te passen krijgen ontwikkelingslanden eerlijkere kansen.","407"
"Bijvoorbeeld om niet alleen ruwe grondstoffen, maar ook bewerkte producten  – waar ze veel meer aan verdienen – te kunnen exporteren.","407"
"Om hun eigen industrie, landbouw en dienstensector te kunnen ontwikkelen moeten zij tijdelijk hun markten kunnen afschermen.","406"
"Alleen door eerlijke handel ontgroeien ontwikkelingslanden aan hun armoede en dat is een zegen voor de bevolking en de rest van de wereld: opkomende economie ën ontpoppen zich tot trekkers van de wereldeconomie, waarvan Europa voor economisch herstel nu mede afhankelijk is.","407"
"Hoewel rivieren schoner zijn en de lucht frisser, is er nergens in Europa zo weinig natuur over als in Nederland.","501"
"De diversiteit van planten en dieren daalt nog steeds.","501"
"GroenLinks vecht voor het behoud van ons natuurlijk erfgoed.","501"
"Met het Lenteakkoord hebben we een deel van de verregaande bezuiniging op natuur teruggedraaid, maar onze ambitie gaat veel verder.","501"
"We investeren in een nationaal netwerk van onderling verbonden natuurgebieden.","501"
"GroenLinks wil dat zeldzame en inheemse planten en dieren beter worden beschermd en de ruimte krijgen.","501"
"Dat vogels rustig kunnen broeden en er herten, vossen en hazen leven in velden en bossen.","501"
"Ook onze kinderen moeten straks nog kunnen wandelen in de bossen, fietsen op de Veluwe, picknicken in het park en uitwaaien op het strand.","501"
"Zien en beleven van natuur, er in spelen, is van onschatbare waarde voor onze gezondheid en welzijn.","501"
"Natuur maakt Nederland mooier en Nederlanders gezonder.","501"
"Door de intensivering van de landbouw zijn grote delen van het Nederlandse platteland eentonig en lelijk geworden.","501"
"Weidevogels en andere dier- en plantsoorten verdwijnen.","501"
"Het boerenland maken we natuurlijker en mooier, bijvoorbeeld door oude beken en waterlopen terug te brengen in hun oorspronkelijke staat.","501"
"Boeren kunnen daar een belangrijke bijdrage aan leveren.","703"
"Als dat op een verantwoorde manier gebeurt, krijgen ze daar een eerlijke beloning voor.","703"
"In een duurzame economie verplaatsen we ons op een slimme manier.","416"
"Dat betekent dat we de bestaande infrastructuur beter benutten.","416"
"Betalen per kilometer is goedkoper, effici ënter en beter voor het milieu dan het verbreden van wegen.","416"
"Een deel van de miljarden die aan asfalt worden uitgegeven investeren wij liever in oplossingen voor de toekomst: betrouwbaar en aangenaam openbaar vervoer en meer, betere en veiligere wandel- en fietspaden.","411"
"Innovaties als vraaggestuurd openbaar vervoer en elektrische fietsen geven mensen meer vrijheid zonder dat er een auto aan te pas komt.","416"
"Ook zijn er grote kansen voor ondernemers: als dichtbevolkt land kan Nederland koploper worden met de elektrificatie van vervoer.","416"
"Dit zal des te sneller gaan als we vieze auto ’s duurder maken en elektrische modellen goedkoper.","416"
"Geen duurzame economie zonder duurzame financiën.","403"
"Slecht gereguleerde financi ële markten hebben overconsumptie aangejaagd en schulden opgedreven, waardoor nu zelfs de samenhang van de Europese Unie wordt bedreigd.","403"
"Gebrekkig toezicht heeft geleid tot onrechtvaardige uitkomsten.","403"
"De macht van de financi ële sector moet getemd worden.","403"
"Banken mogen niet langer  ‘te groot om te falen’ zijn.","403"
"Hogere kapitaalbuffers en scherper Europees toezicht zijn noodzakelijk als we een herhaling van de crisis willen voorkomen.","403"
"Risicovolle activiteiten van banken worden gescheiden van de spaartegoeden voor consumenten en bedrijven.","403"
"GroenLinks vindt dat banken dienstbaar moeten zijn aan mensen en bedrijven  – niet aan bankiers en hun bonussen.","403"
"Meer begrotingsdiscipline is noodzakelijk voor duurzame overheidsfinanciën.","414"
"Maar om nu de economie weer aan de gang te krijgen, heeft de eurozone vooral meer solidariteit en investeringen nodig.","409"
"Zo kan deze crisis de opmaat zijn voor een politiek sterker Europa.","108"
"Nu afzonderlijke landen aan de grenzen van hun financi ële mogelijkheden zitten, dient de kracht van de gemeenschappelijke munt te worden benut.","108"
"Met behulp van de Europese Centrale Bank moet een geloofwaardige beschermingswal voor de eurolanden worden opgeworpen","108"
"en een ambitieuze Green New Deal worden gelanceerd.","409"
"1.Het belastingstelsel wordt radicaal vergroend: milieuvervuiling wordt duurder en arbeid goedkoper.","416"
"2. De vee-industrie wordt omgevormd tot duurzame","416"
"en diervriendelijke veehouderij en er komt een verbod op megastallen.","501"
"3. Door een Deltawet nieuwe energie komt in 2020 twintig procent van onze energie uit schone bronnen; uiterlijk in 2050 is alle energie schoon.","416"
"4. Als onderdeel van de Europese Groenen werken wij aan een ambitieuzer klimaatbeleid","501"
"en een Green New Deal om nieuwe banen te scheppen in groene sectoren en de eurocrisis te overwinnen.","416"
"5. Er komt meer natuur in Nederland en een nationaal natuurnetwerk dat natuurgebieden onderling verbindt.","501"
"6. Het financi ële stelsel wordt duurzaam, door financiële markten strenger te reguleren en banken dienstbaar te maken aan mensen en bedrijven","403"
"Iedereen wil zijn of haar leven naar eigen inzicht kunnen inrichten.","201"
"GroenLinks staat voor een overheid die daarvoor de voorwaarden schept.","503"
"Met gelijke kansen op werk, een fatsoenlijk inkomen, uitstekend onderwijs, goede zorg, een betaalbare woning en een prima pensioen.","503"
"Mensen met wie het even niet zo goed gaat, die pech hebben of verkeerde keuzes maken, laten we niet vallen.","503"
"Iedereen heeft recht op een herkansing.","503"
"En ook als je bent aangewezen op hulp van de overheid, moet je de regie over je eigen leven kunnen houden.","201"
"Overheidsorganisaties gaan nu gebukt onder steeds grotere managementlagen en administratieplicht.","303"
"Zorgverleners, werkcoaches en leraren worden overspoeld door regels en papierwerk en burgers raken de weg kwijt.","303"
"GroenLinks wil dat mensen samen met professionals hun eigen zorg of vangnet kunnen organiseren.","606"
"Zij zijn het uitgangspunt, niet de logica van publieke instituties als het UWV of Bureau Jeugdzorg.","201"
"Wat succesvolle voorbeelden als buurtzorg, de opvoedpoli en de Eigen Kracht-conferenties delen, is dat ze allemaal lokaal georganiseerd zijn, ruimte laten aan professionals en de burger centraal stellen.","606"
"Met kansen eerlijk delen kun je niet vroeg genoeg beginnen.","503"
"Goed en toegankelijk onderwijs voor iedereen is de basis van een kansenmaatschappij.","506"
"Ieder kind moet zich onafhankelijk van haar ouders ’ opleidingsniveau, inkomen of achternaam kunnen ontwikkelen.","503"
"Wij willen dat alle peuters terechtkunnen op brede crèches.","506"
"Daar leren ze spelen, fantaseren en praten, in kleine groepen en onder begeleiding van goed opgeleide pedagogisch medewerkers.","506"
"Zo voorkom je niet alleen achterstanden, maar wordt ook segregatie tegengegaan.","607"
"Het spreekt voor zich dat deze voorziening betaalbaar moet zijn voor iedereen: geen ouder zou minder hoeven te gaan werken omdat de kosten van de opvang te hoog zijn geworden.","503"
"Juist in tijden van bezuinigingen investeert GroenLinks in onderwijs, vooral in het basisonderwijs en beroepsonderwijs.","506"
"Scholen zijn de motor van onze kenniseconomie, maar bovenal de plek waar talenten opbloeien en mensen  – jong en oud – zich kunnen blijven ontwikkelen.","506"
"Kwaliteit en toegankelijkheid van het onderwijs staan voor ons voorop.","506"
"Onderwijskwaliteit hangt in de eerste plaats af van de inzet en vaardigheden van docenten en de aandacht die zij aan leerlingen kunnen geven.","701"
"In het Lenteakkoord reserveren we 75 miljoen euro voor het verbeteren van de kwaliteit van leraren en schoolleiders.","411"
"Ook wordt de geplande bezuiniging op het passend onderwijs  – de extra begeleiding die leerlingen met een beperking krijgen – teruggedraaid.","705"
"Maar als het aan ons ligt, blijft het daar niet bij.","701"
"Door kleinere klassen, minder management, duidelijkere eisen en hogere beloningen wil GroenLinks de leraar weer de ruimte geven om zijn werk te doen.","701"
"Ook in het hoger onderwijs wordt ge ïnvesteerd in de didactische kwaliteiten van docenten","411"
"en worden de groepen kleiner.","506"
"De toegankelijkheid wordt gewaarborgd door hogere aanvullende beurzen en een lager collegegeld.","506"
"Om in hun levensonderhoud te voorzien kunnen studenten tegen gunstige voorwaarden een lening afsluiten, die zij terugbetalen naar draagkracht.","506"
"Leren houdt niet op als je volwassen bent.","506"
"Iedereen moet zich kunnen blijven ontwikkelen.","506"
"Vijfenvijftigplussers geven we kansen op een tweede of derde carri ère door in hun scholing te investeren.","506"
"We bouwen de ontslagvergoedingen, die in de praktijk vooral terechtkomen bij werknemers met de beste arbeidsmarktkansen, om tot individuele scholingsbudgetten voor iedereen.","506"
"Werk is de sleutel tot zelfstandigheid en emancipatie.","701"
"Maar in een ontspannen samenleving is er naast werken ook tijd voor zorgen, leren, vrijwilligerswerk en vrije tijd.","606"
"Zolang werken en zorgen moeilijk te combineren zijn, zal niet iedereen die dat wil kunnen meedoen.","701"
"Terwijl het belangrijk is dat mensen zoveel mogelijk in hun eigen inkomen voorzien.","701"
"Met mobiele telefoon, internet  én een flexibele werkhouding kan veel meer thuis en in deeltijd worden gewerkt.","701"
"Dan kunnen ouders ’s middags de verhalen van hun kinderen aanhoren","603"
"en ’s avonds nog een klus afmaken.","701"
"Voor mensen die fysiek aanwezig moeten zijn op hun werk, zoals een verkoper of verpleegkundige, zou het een hoop schelen wanneer ze meer zeggenschap krijgen over hun rooster.","701"
"Zo krijgen ook zij meer flexibiliteit.","701"
"De arbeidsmarkt is de afgelopen jaren ingrijpend veranderd.","701"
"Een vaste baan is voor een groeiende groep mensen niet meer weggelegd en heeft voor steeds meer mensen ook niet de voorkeur.","701"
"Ook flexwerkers en ZZP ’ers hebben recht op sociale zekerheden.","701"
"We moeten nu de omslag maken van de traditionele verzorgingsstaat naar een participatiemaatschappij.","701"
"Daar hoort ook bij dat mensen niet worden afgedankt met een werkloosheidsuitkering, maar van werk naar werk worden begeleid.","701"
"Samen met werkgevers en overheid ga je op zoek naar een nieuwe plek.","701"
"Dat kan een kantoor zijn, maar ook een klaslokaal.","701"
"Iedereen laten meedoen kan alleen als de kansen op de arbeidsmarkt eerlijker worden verdeeld.","503"
"Veel ouderen solliciteren zich suf, maar worden niet aangenomen.","706"
"En mensen met een handicap krijgen vaak geen kans om te laten zien wat ze waard zijn.","705"
"Voor werkgevers moet het financieel aantrekkelijker worden om hen een baan aan te bieden.","701"
"En soms moet de overheid een stap verder gaan, bijvoorbeeld door grotere werkgevers te verplichten een bepaald aandeel gedeeltelijk arbeidsgehandicapten in dienst te nemen.","705"
"Ook de gezondheidszorg moet gericht zijn op het vergroten van ieders kansen en mogelijkheden om mee te doen, ongeacht beperkingen.","705"
"We leven allemaal langer en er komen steeds meer ouderen bij.","706"
"De uitdaging is een zorgstelsel te ontwikkelen dat toegankelijk is,","503"
"waarin mensen centraal staan","201"
"en dat financieel duurzaam is.","414"
"Een zorgstelsel dat bovendien de groeiende gezondheidskloof tussen lager en hoger opgeleiden verkleint.","503"
"Een van de speerpunten daarbij is het voorkomen van ziekten.","504"
"Gezond leven moet makkelijker en goedkoper worden.","504"
"Zodat sporten geen luxe, maar vanzelfsprekendheid is","502"
"en je voor groenten en fruit minder betaalt dan voor chips en cola.","403"
"Zorg- en welzijnsorganisaties, zoals de geestelijke gezondheidszorg en het maatschappelijk werk, spelen een belangrijke rol in het voorkomen van (ernstigere) gezondheidsproblemen.","504"
"Zij signaleren problemen al vroeg en kunnen snelle en eenvoudige ondersteuning bieden, waar mogelijk met de inzet van het eigen sociale netwerk.","504"
"Bezuinigen op het welzijnswerk is onverstandig.","504"
"Voorkomen is beter dan genezen.","504"
"GroenLinks bezuinigt wel op de salarissen van specialisten en op de geneesmiddelenindustrie","403"
"en kiest ervoor de zorg meer inkomensafhankelijk te financieren.","503"
"De kosten kunnen verder omlaag door de eerstelijnszorg te versterken en zorg dichter bij mensen te organiseren, in hun eigen buurt, met thuiszorg, huisarts en wijkverpleegkundige.","301"
"Zo voorkomen we dat mensen zich moeten voegen naar het strakke stramien van grote zorginstellingen.","201"
"Wij willen dat je zelf kunt bepalen of en wanneer je eet, doucht of op pad gaat.","201"
"Ook persoonsgebonden budgetten geven mensen meer vrijheid om hun zorg op eigen wijze te organiseren.","201"
"Daarom hebben we in het Lenteakkoord de voorgenomen bezuinigingen hierop teruggedraaid.","305"
"Iedereen heeft behoefte aan de zekerheid van een goed inkomen nu en een eerlijk pensioen later.","503"
"Gelijke kansen betekent ook een herverdeling van inkomens.","503"
"Dat is niet alleen goed voor lagere inkomensgroepen, maar ook voor de samenleving als geheel.","503"
"Zo zijn in Zweden en Finland mensen gezonder en gelukkiger dan in ongelijke samenlevingen als Engeland en de Verenigde Staten.","503"
"GroenLinks vindt dat de sterkste schouders de zwaarste lasten moeten dragen.","503"
"Werken tegen een laag loon moet bovendien financieel meer gaan opleveren.","701"
"Mensen die weinig verdienen, gaan minder inkomstenbelasting betalen.","503"
"Werkgevers kunnen op die manier makkelijker mensen in dienst nemen, waardoor banen worden gecreëerd,","701"
"en mensen met een laag inkomen meer geld overhouden.","701"
"De solidariteit tussen generaties en inkomensgroepen staat onder druk.","503"
"Ook daar is een herverdeling broodnodig.","503"
"De manier waarop onze oudedagsvoorziening is georganiseerd is niet langer houdbaar.","505"
"We leven gemiddeld steeds langer, vooral de mensen met een goede opleiding en dito inkomen.","601"
"Zij kunnen en willen vaak na hun 65ste doorwerken.","505"
"Om ervoor te zorgen dat de jeugd van tegenwoordig straks ook nog kan rekenen op een pensioen en om de ouderen van nu van een goede oudedagsvoorziening te voorzien, wil GroenLinks de pensioenleeftijd verhogen.","505"
"Dat hebben we ook afgesproken in het Lenteakkoord voor 2013,","305"
"maar als het aan ons ligt gebeurt dat op een eerlijkere manier.","503"
"Wij stellen voor dat mensen die al op jonge leeftijd zijn begonnen met werken, vaak in een zwaar beroep, financieel worden gecompenseerd.","503"
"En wij vinden het eerlijk dat ouderen die over een goed aanvullend pensioen beschikken meer gaan meebetalen aan de AOW.","503"
"Ook op de woningmarkt moeten kansen worden herverdeeld.","503"
"Iedereen, jong en oud, arm of rijk, krijgt een gelijke kans op een goede en betaalbare woning.","504"
"De een wil graag kopen, een ander huurt liever.","201"
"Mensen moeten zoveel mogelijk zelf kunnen bepalen hoe ze wonen.","201"
"We verbeteren de positie van starters op de woningmarkt door een starterspremie in te voeren.","408"
"Zo kunnen zij makkelijker een woning kopen","408"
"en krijgt de bouwsector een impuls.","402"
"Vooruitlopend op een integrale hervorming van de woningmarkt mogen de huren de komende jaren slechts gematigd stijgen.","412"
"Wel gaan mensen die ondanks een goed inkomen in een sociale huurwoning blijven wonen meer betalen.","503"
"Of ze kiezen ervoor hun woning, eventueel tijdelijk, te kopen van de woningcorporatie.","408"
"Huurders krijgen bovendien meer ruimte hun woning naar eigen inzicht te verbouwen.","201"
"De voordelen van de hypotheekrenteaftrek komen nu vooral terecht bij hogere inkomens  – hoe duurder je huis, hoe meer profijt.","503"
"Bovendien drijft het de woningprijzen op","408"
"en kost het de overheid handen vol geld.","414"
"In het Lenteakkoord is het taboe op het sleutelen aan de hypotheekrenteaftrek eindelijk doorbroken, maar wat GroenLinks betreft gaan we verder dan dat.","305"
"Een geleidelijke afschaffing van deze aftrekpost is verstandig","305"
"en rechtvaardig.","503"
"In Brussel zijn afspraken gemaakt over eerlijke kansen op de arbeidsmarkt, het bestrijden van armoede en het scheppen van groene banen.","701"
"Helaas beoordeelt de Europese Commissie nationale regeringen veel strenger op hun begrotingstekort dan op hun inspanningen deze sociale grondrechten te realiseren.","701"
"Als de helft van de jongeren tevergeefs naar werk zoekt, zoals in Spanje, wordt een land van zijn toekomst beroofd.","701"
"GroenLinks wil de Europese afspraken over gelijke kansen even verplichtend maken als het Stabiliteitspact over begrotingsdiscipline.","108"
"1.Flexwerkers en ZZP ’ers krijgen toegang tot zaken als scholing, een hypotheek en collectieve pensioen en arbeidsongeschiktheidsverzekeringen.","504"
"2. De belasting voor lage inkomens wordt verlaagd en hoge inkomens en grote vermogens worden zwaarder belast.","503"
"3. De hypotheekrenteaftrek wordt geleidelijk afgeschaft","408"
"en nieuwe kopers krijgen een starterspremie.","408"
"4. Huisartsen en wijkverpleegkundigen gaan meer doen en ziekenhuizen minder: dat is goedkoper","303"
"en maakt maatwerk mogelijk.","201"
"5. We investeren in onderwijs","506"
"en alle scholen worden brede scholen waar kinderen de hele dag terechtkunnen.","506"
"GroenLinks staat voor jouw vrijheid.","201"
"In een open en vrijzinnige samenleving kun je zijn wie je bent en zeggen wat je vindt.","201"
"Deze samenleving bestaat slechts bij de gratie van een sterke toegankelijke rechtsstaat die grenzen bewaakt en rechten beschermt.","605"
"Het recht op verschil bestaat alleen in een goed functionerende democratie.","202"
"Die krijgen we niet cadeau, maar vergt permanent onderhoud en een open debat.","202"
"Om burgers gelijke toegang te geven tot het recht, hebben we in het Lenteakkoord de verhoging van de kosten om naar de rechter te stappen teruggedraaid.","503"
"In een open samenleving staan grondrechten centraal, zoals de zwaar bevochten principes van gelijkheid van man en vrouw","503"
"en vrijheid van meningsuiting.","201"
"Of je nu een hoofddoek en hoge hakken draagt, homo bent in Staphorst, of een dubbele nationaliteit hebt: wij kiezen voor een samenleving waarin je jezelf kunt zijn.","607"
"Waar niet het recht van de sterkste, maar de sterkte van het recht geldt.","201"
"GroenLinks doet niet mee met het verdacht maken van groepen mensen.","607"
"De multiculturele samenleving is niet mislukt  – zij is een feit.","607"
"Wie zijn ogen opent ziet een groeiende en bloeiende generatie jonge Nederlanders.","607"
"Zij dromen niet van de jihad, maar van vrijheid en democratie.","607"
"Zij bestormen de voetbalvelden, werkvloeren en collegebanken.","607"
"Deze ontwikkelingen moeten we aanjagen in plaats van ondergraven.","607"
"Aandacht voor de Nederlandse taal is cruciaal.","608"
"Zonder een goede beheersing van onze taal, in woord  én geschrift, is een diploma, baan of eigen bedrijf buitengewoon moeilijk.","608"
"Onderwijs is en blijft de springplank naar succes.","506"
"We investeren in een versterking van de vroeg- en voorschoolse educatie, zodat taalachterstanden op jonge leeftijd worden aangepakt.","506"
"We investeren in taalbegeleiding in het mbo","506"
"en in uitstekende taal- en participatietrajecten voor migranten.","705"
"Die trajecten moeten toegankelijk zijn voor migranten die hier al jaren wonen, maar ook voor de Poolse en Roemeense krachten die hier tijdelijk komen werken.","705"
"We zetten mensen niet uit, maar in.","607"
"We schrijven niemand af en laten niemand aan zijn lot over.","503"
"Als het op de overheid aankomt, wil GroenLinks de luiken opengooien.","202"
"Open data, vrijheid van informatie en transparantie geven burgers de kans mee te denken.","202"
"Dit past bij een waarde die in de genen van GroenLinks zit: de democratisering van de samenleving en van het politieke bestuur.","202"
"De betrokkenheid van burgers bij de publieke zaak vergt meer dan eens in de vier jaar stemmen.","202"
"Via internetpanels en wijkbudgetten krijgen inwoners meer zeggenschap over hun buurt.","202"
