"text","cmp_code","eu_code"
"Een leefbare buurt, een leefbare stad, een leefbaar land maken we samen.","606",NA
"We mogen van mensen verwachten dat ze daar actief een bijdrage aan kunnen leveren.","606",NA
"Het is daarom goed om dit al jong te leren.","606",NA
"Talloze vrijwilligers – jong en oud – geven het goede voorbeeld.","606",NA
"Gemeenschappelijke waarden zijn het cement van de samenleving.","603",NA
"Gezinnen, scholen en maatschappelijke organisa-ties, die onze kernwaarden overdragen, verdienen meer ruimte.","603",NA
"Voor het CDA zijn die waarden niet vrijblijvend.","603",NA
"We moeten elkaar erop blijven aanspreken.","603",NA
"Asociaal gedrag verdient een weerwoord.","603",NA
"De over-heid zelf moet vooral voor een klimaat van veiligheid zorgen.","605",NA
"Zij treedt doortastend en normerend op tegen overlast, criminaliteit en extremisme.","605",NA
"De overheid bewaakt de kernwaarden van onze rechtsstaat.","601",NA
"dat alle jongeren een verplichte maatschappelijke stage van drie maanden volgen tijdens hun schooltijd.","606",NA
"Leerlingen leren zich dan in te zetten voor anderen en maken intensief kennis met de samenleving en met de noden van medemensen;","606",NA
"de sport extra geld geven.","502",NA
"Sport is goed voor de gezondheid","502",NA
"en zorgt ervoor dat jongeren al vroeg leren iets in teamverband te doen.","606",NA
"Bevolkingsgroepen ontmoeten elkaar.","606",NA
"Vooroordelen verdwijnen daardoor;","607",NA
"dat er een media-expertisecentrum komt, waar ouders, programmamakers, omroepen, de bioscoop- en videobranche normen ontwikkelen voor de bescherming van kinderen en jongeren.","603",NA
"religies waarderen en hen een plaats geven midden in de samenleving.","603",NA
"Religieuze gemeenschappen versterken onderlinge bindingen, het saamhorigheidsgevoel, en inspireren mensen om een bijdrage te leveren aan de samenleving.","603",NA
"Dat geldt ook voor islamitische instellingen, waaronder scholen;","603",NA
"dat we snel weten of jongeren aan het ontsporen zijn.","706",NA
"Scholen, jeugdhulpverleners, politie en gemeenten gaan beter informatie uitwisselen.","303",NA
"Als jongeren dreigen af te glijden, is er een verplichte opvoedings- of begeleidingscursus voor ouders.","603",NA
"Ondertoezichtstelling moet al mogelijk zijn voordat een jongere echt aan het ontsporen is;","603",NA
"dat er wordt gezocht naar mogelijkheden om hardleerse en criminele jongeren, zo nodig, naar speciale opvoedingsinstituten te sturen.","603",NA
"Ook zij hebben immers recht op een nieuwe kans.","706",NA
"Straffen worden in het algemeen zo uitgevoerd dat er een ste-vige prikkel is om het leven te beteren.","705",NA
"dat de overheid waakt over de kernwaar-den van de rechtsstaat,","601",NA
"het haatzaaien bestrijdt,","601",NA
"geen fenomenen als eerwraak, gedwongen uithuwelijken etc. tolereert.","608",NA
"Ook religie kan en mag nooit en te nim-mer een vrijbrief zijn voor gedrag dat tegen de kernwaarden van de samen-leving ingaat.","601",NA
"Rond die kernwaarden is er wat het CDA betreft geen ruimte voor een multiculturele samenleving.","608",NA
"Veelkleurigheid en verschil gedijen alleen wanneer basiswaarden worden gedeeld;","608",NA
"de veiligheid nog verder verbeteren.","605",NA
"Vooral geweldsdelicten moeten worden bestreden.","605",NA
"De politie krijgt meer moge-lijkheden om bij de opsporing gebruik te maken van DNA en vingerafdrukken.","605",NA
"Dan gaan de ophelderingspercentages nog verder omhoog.","605",NA
"De privacy wordt beschermd door ervoor te zorgen dat de persoonlijke gegevens verwijderd worden als er geen veroordeling plaatsvindt.","201",NA
"De overheid heeft zich tientallen jaren zwaar bemoeid met het onderwijs, de gezondheidszorg, de woningbouw en het welzijnswerk.","704",NA
"Dat heeft geleid tot veel ambtenaren, veel regelgeving en veel toezicht,","303",NA
"maar ook tot veel ergernis bij de mensen in al die secto-ren.","704",NA
"Hun werkterrein werd dichtgetimmerd en daardoor kwamen hun beroepseer en creativiteit in de knel.","704",NA
"De afgelopen jaren is een begin gemaakt met dat te veranderen.","704",NA
"Met de stelselher-ziening in de gezondheidszorg zijn bakens verzet.","704",NA
"In het onderwijs is meer ruimte gekomen.","704",NA
"Maar het is nog niet genoeg.","704",NA
"Nog steeds hebben scholen, zorginstellin-gen en woningbouwcorporaties te vaak het gevoel dat men eerst de overheid om toe-stemming moet vragen voordat er iets te ondernemen valt.","704",NA
"Dat moet anders en het kán anders.","303",NA
"Minder regels, schaalverklei-ning, méér vertrouwen in het vakmanschap en de creativiteit van mensen, en méér ruimte voor initiatief.","303",NA
"Het CDA wil scholen en zorginstellingen ruimte geven het beste uit zichzelf te halen, om prestaties te leveren en wel door ze rechtstreeks verantwoording af te laten leggen aan hun ouders, patiënten, etc.in plaats van aan alleen de overheid.","303",NA
"Meer gezamenlijke verantwoordelijkheid derhalve, ook om de trots, de waardering en het vertrouwen te herwinnen.","704",NA
"Dit zal bovendien leiden tot een uitdagender werkklimaat, en dat is weer van belang om – met een krimpende beroepsbevolking op de achtergrond – personeelstekorten, wachtlijsten in de zorg en lesuitval in het onderwijs te voorkomen.","704",NA
"barrières voor nieuwe toetreders wegne-men in de zorg.","303",NA
"Dat maakt nieuw aanbod mogelijk dat beter inspeelt op de vraag.","704",NA
"Zorginstellingen zullen meer letten op de wensen van patiënten.","705",NA
"Ziekenhuizen en verzekeraars gaan meer onderhandelen over inhoud, prijs en tarieven van behan-delingen.","401",NA
"Patiëntenorganisaties krijgen meer invloed op het beleid van zorgverze-keraars;","202",NA
"dat scholen zelf bepalen hoe hun onder-wijs eruit ziet.","301",NA
"De overheid geeft wel duidelijk aan wát bereikt moet worden.","303",NA
"Hóe scholen dat doen, maken ze zelf uit.","301",NA
"Wel moeten zij zich daarover duidelijk en indringender verantwoorden aan vooral de ouders.","202",NA
"De kwaliteit van het onderwijs moet goed zijn.","506",NA
"De school is een gemeen-schap waarin docenten, ouders en leerlin-gen intensief op elkaar betrokken zijn;","606",NA
"dat scholen die hun zaken goed op orde hebben en zich duidelijk verantwoorden naar ouders aanspraak kunnen maken op verminderd inspectietoezicht, behoudens waar het de kernwaarden van de rechts-staat betreft;","303",NA
"d at de overheid dor hout en tegenstrij-digheden in regels kapt, het toezicht beperkt en veel meer vertrouwt op de kritische inbreng en de keuzen van men-sen zelf;","303",NA
"dat er meer is dan markt en overheid alleen.","606",NA
"Daarom krijgt de maatschappelijke onderneming een plaats in het Burgerlijk Wetboek.","606",NA
"Daarin worden het interne toe-zicht, de maatschappelijke verantwoor-ding en het sociale, niet op winst gerichte doel van de maatschappelijke onderne-ming geregeld.","606",NA
"Het gaat om een rechts-vorm die voortborduurt op de stichting en vereniging, en die geschikt is om in een omgeving met marktwerking maatschap-pelijke taken zoals zorg en onderwijs te vervullen;","606",NA
"fusies die tot grote concentraties leiden onmogelijk maken, en er zo voor zorgen dat mensen een reële mogelijkheid heb-ben om bij voorkeur voor een bepaalde school of zorginstelling te kiezen;","607",NA
"mensen meer keuzemogelijkheden geven: het persoonsgebonden budget in de zorg als ook bij de maatschappelijke onder-steuning en leerrechten in het hoger onderwijs zijn daarvoor bedoeld.","607",NA
"Nu onze samenleving ontgroent, en we de concurrentie moeten aangaan met landen als India en China, zal Nederland het meer dan ooit moeten hebben van arbeidsdeel-name en van kennis.","410",NA
"Er staan nu echter nog te veel mensen langs de kant.","701",NA
"Dat kan leiden tot een situatie waarin personeelste-korten samengaan met werkloosheid.","701",NA
"Dat is op zich al ongewenst, maar er zit een extra risico aan: de lonen kunnen in zo’n situatie snel stijgen, waardoor Nederland zich inter-nationaal uit de markt prijst.","410",NA
"Ook zal dit maar al te snel leiden tot wachtlijsten in de zorg en lesuitval in het onderwijs.","504",NA
"Sociale verschraling dus.","504",NA
"Een krappe arbeidsmarkt heeft in economisch en sociaal opzicht ver-strekkende gevolgen.","410",NA
"Het is daarom zaak om de smaller wor-dende beroepsbevolking en de krapte op de arbeidsmarkt aan te grijpen om kansen te creëren voor (soms) kwetsbare groepen zoals oudere werknemers, gedeeltelijk arbeidsgeschikten en nieuwkomers.","705",NA
"Om die kansen te benutten moeten we investeren in scholing en arbeidsbemiddeling.","411",NA
"Ook voor degenen die wel betaald werken zal bijscholing steeds belangrijker worden.","411",NA
"De baan voor het leven bestaat immers niet meer.","411",NA
"Wie betaald kan werken, moet in het eigen inkomen voorzien, ook al omdat arbeid mensen mogelijkheden biedt om zich te ontplooien, te participeren, om mee te doen in de samenleving.","701",NA
"Werk is vaak een bron van plezier en zingeving.","701",NA
"Werkgevers en werknemers zullen hiervoor samen de ruimte moeten scheppen.","701",NA
"Wie daarentegen niet kan werken, heeft recht op een goede uitkering en goede voorzieningen.","504",NA
"Werken moet ook lonend zijn.","701",NA
"Het mag niet zo zijn dat mensen te weinig overhouden van een extra verdiende euro, bijvoorbeeld omdat ze vanwege die extra verdiensten ineens veel minder huurtoeslag krijgen.","504",NA
"Wie 65 jaar of ouder is, heeft lang premie betaald en daarom recht op een veilige AOW en op het zelf opgebouwde pensioen.","504",NA
"Het CDA wil de solidariteit tussen genera-ties overeind houden, ook in een tijd van vergrijzing.","503",NA
"Dit kan als we de kosten van de vergrijzing opvangen door economische groei,","410",NA
"door een grotere arbeidsparticipatie","701",NA
"en door een overschot op de begroting te creëren.","414",NA
"Als we nu geld opzij leggen voor later, is het verzwaren van de lasten voor de toekomstige generatie niet meer nodig.","414",NA
"onderwijsachterstanden bij de wortel aan-pakken.","506",NA
"Nieuwkomers krijgen de plicht en de kans om beter Nederlands te leren en – zo mogelijk – via scholing of werk een beroepskwalificatie te behalen.","608",NA
"Het CDA wil daarin geld investeren;","608",NA
"dat kinderen met forse taalachterstanden vanaf hun derde jaar onderwijs krijgen.","506",NA
"Leerlingen die daarna nog taalachterstanden hebben, krijgen via bijvoorbeeld schakelklassen gericht onderwijs;","506",NA
"extra geld uittrekken voor leraren, zodat er meer doorstroommogelijkheden komen, schaal 12 bij wijze van spreken weer bereikbaar is voor goede docenten, het aantrekkelijker wordt om leraar te worden en de kwaliteit van het onderwijs toeneemt;","704",NA
"dat leerlingen eerder een vak kunnen leren op school.","506",NA
"Beroepsgerichte afdelin-gen van het vmbo worden daarmee een moderne ambachtsschool of -afdeling;","506",NA
"goede betrekkingen tussen beroepsoplei-dingen in het daarvoor relevante beroe-penveld/bedrijfsleven verder stimuleren, bijvoorbeeld door het actief ondersteunen van stages van docenten en studenten.","506",NA
"werken gaat lonen en de armoedeval verdwijnt.","504",NA
"Voor mensen aan de onderkant van het loongebouw wordt het financi-eel aantrekkelijker om (meer) betaald te gaan werken.","504",NA
"De arbeidskorting wordt zo ingezet dat zij participatie bevordert en de toeslagen worden beter vormgegeven.","504",NA
"De huurtoeslag voor alleenstaanden loopt geleidelijk af, naarmate het inkomen hoger wordt.","505",NA
"Ook de doorgroei van kleine deeltijdbanen naar grotere deeltijdbanen wordt gestimuleerd;","410",NA
"de belastingstructuur gaandeweg (met een goed overgangsrecht ten behoeve van de oudere generaties) meer gericht wordt op het stimuleren van arbeidsdeel-name en economische zelfstandigheid.","410",NA
"Voor jongere generaties wordt betaald werken daardoor aantrekkelijk.","706",NA
"Ouders met kinderen houden keuzevrijheid tus-sen arbeid en zorg onderling;","706",NA
"werkgevers gedurende twee jaar iemand in dienst kunnen nemen tegen het huidige minimumloonniveau van 21 jaar.","410",NA
"Het netto besteedbaar inkomen blijft gelijk aan het huidige niveau.","504",NA
"De overheid vult daartoe, zo nodig, de inkomsten aan tot aan het sociaal minimum.","504",NA
"De werkgever vergoedt als tegenprestatie de kosten van scholing van de werknemer tot tenmin-ste 10% van het wettelijk minimumloon.","411",NA
"Mensen kunnen zich zo via werk en scho-ling kwalificeren voor de arbeidsmarkt.","411",NA
"Het CDA wil geen nieuwe permanente subsidiebanen, maar mensen perspectief geven op regulier werk;","701",NA
"het aantal arbeidsplaatsen in de sociale werkvoorziening met duizenden plaatsen wordt uitgebreid.","705",NA
"De sociale werkvoorzie-ning biedt beschermde werkgelegenheid aan mensen met een beperking voor wie een reguliere arbeidsplaats geen serieuze optie is.","705",NA
"Voor de mensen die om deze reden een uitkering ontvangen is werken in deze omgeving een beter perspectief, dan het uitzicht op een levenslange uit-kering;","705",NA
"er een hogere uitkering komt voor vol-ledig en duurzaam arbeidsongeschikte mensen in de WIA, ook voor degenen die herkeurd zijn.","504",NA
"De uitkering gaat van 70% naar 75% van het laatstgenoten loon;","504",NA
"de AOW gehandhaafd wordt als wel-vaartsvast basispensioen op 65 jaar, er geen extra belastingheffing voor 65+’ers en de pensioenaftrek blijft bestaan om zo ons solidaire pensioensysteem overeind te houden.","504",NA
"Nederland hoort weer bij de kopgroep van Europa.","601",NA
"Dat is prachtig, maar we moeten onze goede positie nu verder uitbouwen.","411",NA
"We moeten daarvoor met name investe-ren in innovatie.","411",NA
"Innovatie vraagt om een goed ondernemingsklimaat.","401",NA
"Het vraagt om bedrijven die voorop lopen en die weten wat de groeimarkten van de toekomst zijn.","411",NA
"Innovatie biedt overigens niet alleen economische kansen, maar kan ook in andere opzichten goed zijn voor de wereld.","416",NA
"Duurzaamheid en schone energie zijn ‘groene groeimarkten’ bij uitstek en bieden volop mogelijkheden.","416",NA
"Nederland kan op dit terrein een voorsprong nemen.","416",NA
"Daarvoor moeten we méér doen dan de rest van de wereld voor het verminderen van de uitstoot door fossiele brandstoffen en moeten we investeren in het ontwikkelen en toepasbaar maken van andere energie-bronnen.","416",NA
"Dat heeft als bijkomend voordeel dat het ons minder afhankelijk maakt van de energie-import uit de olielanden.","416",NA
"Een vitale, innovatieve economie vraagt om uitstekend onderwijs,","506",NA
"om een hoge arbeids-participatie,","701",NA
"om een goed wegennet,","411",NA
"om gematigde lonen,","414",NA
"om vakmensen,","701",NA
"om ondernemerschap","401",NA
"en om verantwoordelijke sociale partners.","405",NA
"dat de investeringen van bedrijven, overheid, universiteiten en hogescholen in innovatie, onderzoek en ontwikkeling toenemen;","411",NA
"de administratieve lasten terugdringen.","303",NA
"Algemene regels gaan zoveel mogelijk de vergunningen vervangen.","303",NA
"Waar deze wel nodig zijn, worden deze gebundeld, waardoor veel tijdwinst is te boeken en er minder procedures komen.","303",NA
"Het aantal ambtenaren in het openbaar bestuur wordt fors teruggebracht;","303",NA
"een 40-urige werkweek bevorderen om schaarste aan personeel te voorkomen,","410",NA
"de loonkosten in de hand te houden","414",NA
"en een beter financieel draagvlak te creëren voor pensioenvoorzieningen.","504",NA
"De over-heid geeft als grootste werkgever het voorbeeld waarbij werknemers de vrije keuze hebben tot een langere werkweek en daarvoor in salaris worden gecompenseerd;","410",NA
"het midden- en kleinbedrijf met innova-tievouchers verder stimuleren om in te spelen op innovatieve kansen;","411",NA
"een ambitieus bereikbaarheidsoffensief.","411",NA
"De verbreding en gerichte uitbreiding van wegen vindt op den duur plaats via een alleen daarvoor bestemde kilometerhef-fing","411",NA
"en gaat gepaard met schoner rijden.","416",NA
"Schonere brandstoffen (bio-ethanol, waterstof) en auto’s (bijvoorbeeld flexi-fuel) moeten tegen concurrerende prijzen beschikbaar zijn en op den duur de wet-telijke norm zijn;","416",NA
"de industrie en de landbouw samen laten werken om zo vervuilende fossiele brand-stoffen te vervangen door biobrandstof-fen;","416",NA
"het onderzoek naar en de toepassingen van duurzame energie (waaronder zonne-energie) een impuls geven.","416",NA
"Toepassingen zullen werkgelegenheid gaan opleveren, ook omdat de opwekkingskosten van bijvoorbeeld zonne-energie op den duur waarschijnlijk niet groter zullen zijn dan die van conventionele elektriciteit;","416",NA
"dat Nederland voorop loopt bij het afvan-gen en ondergronds opslaan van CO2 en met de expertise die het daarmee (inmid-dels) opbouwt.","501",NA
"Ook de NS moet kunnen rijden op elektriciteit die is opgewekt in centrales die geen CO2 meer uitstoten;","416",NA
"investeren in de groene infrastructuur, met name in nationale landschappen en in groen in en om de steden, zodat mensen elkaar kunnen ontmoeten en ont-spannen en er een goed vestigingsklimaat ontstaat voor bedrijven;","501",NA
"het leven lang leren stimuleren, onder andere via leerrechten;","411",NA
"een extra heffing op het vliegverkeer zo mogelijk in Europees verband aanpakken, om het milieubewustzijn te vergroten.","416",NA
"De laatste decennia is de wereld steeds kleiner geworden.","107",NA
"De internetrevolutie is letterlijk grenzeloos.","107",NA
"Landen raken wereld-wijd met elkaar verweven.","107",NA
"De welvaart in de wereld is toegenomen.","410",NA
"Nederland kent een open economie en cultuur en profiteert zelf ook sterk van de globaliserende econo-mie.","410",NA
"Tegelijkertijd neemt dat niet weg dat armoede, overbevolking en onderontwik-keling voor honderden miljoenen mensen een dagelijkse realiteit zijn.","107",NA
"Tientallen mil-joenen zijn op de vlucht.","107",NA
"Het CDA wil daarin niet berusten.","107",NA
"Armoede kan bovendien tot ontwrichting leiden, het verzet tegen het Westen aanwakkeren en een nieuwe voedingsbodem voor terrorisme opleveren.","107",NA
"Falende staten, terrorisme en culturele tegenstellingen kunnen gaan samenvallen.","107",NA
"De energie-afhankelijkheid van het Westen kan daarbij gemakkelijk worden misbruikt.","107",NA
"Economische ontwikkeling, armoedebe-strijding, de zoektocht naar nieuwe ener-giebronnen, het bevorderen van veiligheid en de strijd tegen terrorisme hangen meer en meer samen.","107",NA
"Geen enkel land kan de uitdagingen waar de globalisering ons voor plaatst alleen aan.","107",NA
"Internationale samen-werking en gezaghebbende internationale instituties binnen Europa en daarbuiten zijn onmisbaar.","107",NA
"een democratische en doeltreffende besluitvorming in de Europese Unie.","202",NA
"Er is een nieuw evenwicht nodig tussen Europese en nationale wetgeving: een goede afbakening van taken is beter dan een vetorecht dat de besluitvorming met 25 of meer lidstaten voortdurend lam legt.","108",NA
"Belangrijke delen van het energiebe-leid, duurzaamheid en van de bestrijding van de georganiseerde misdaad en het terrorisme gaan deel uitmaken van het takenpakket van de EU, waarover bij gekwalificeerde meerderheid kan worden beslist.","108",NA
"Europese harmonisatie van het asielbeleid is noodzakelijk.","108",NA
"Daarnaast moeten voorwaarden geschapen worden voor een effectief optreden op het terrein van het buitenlands- en veiligheidsbeleid;","108",NA
"een VN van vier pijlers: veiligheid, ontwik-keling, humanitaire zaken en milieu.","107",NA
"De pas opgerichte VN-mensenrechtenraad moet een effectieve organisatie worden, waarvan landen waar de mensenrechten aantoonbaar geschonden worden geen lid kunnen worden;","107",NA
"internationale afspraken die verhinderen dat vluchtelingen jarenlang in kampen verblijven.","107",NA
"De weg moet worden geëffend voor hun terugkeer.","107",NA
"Als dat niet mogelijk is, moet worden gewerkt aan de mogelijk-heid om een zelfstandig bestaan op te bouwen in de regio waarin men is opge-vangen.","107",NA
"In laatste instantie moet doormi-gratie een optie zijn.","107",NA
"Waar het gaat om de opvang en bescherming van mensen op de vlucht in hun eigen land (de zoge-naamde Internally Displaced People) is het nodig dat de UNHCR expliciet het mandaat krijgt;","107",NA
"een NAVO die evolueert van een klassiek veiligheidspact naar een bondgenoot-schap dat ook op terreinen van conflict-preventie en opbouw een belangrijke rol heeft en expertise ontwikkelt.","104",NA
"Door deel te nemen aan vredesmissies levert Nederland een wezenlijke bijdrage aan vrede, de opbouw van samenlevingen en aan de internationale politiek;","104",NA
"de interreligieuze en interculturele span-ningen buitengewoon serieus nemen.","107",NA
"Het CDA wil dat Nederland zich inzet voor een geïnstitutionaliseerde dialoog tussen Europa en organisaties uit de islamitische wereld.","107",NA
"Doel is dat de mensenrechten het ijkpunt worden voor alle landen en culturen.","201",NA
"Prioriteit moet gegeven worden aan steun voor democratiseringsproces-sen","201",NA
"en de verbetering van de positie van de vrouw;","503",NA
"Nederland vasthoudt aan een percentage van 0,8 procent van het BNP voor interna-tionale samenwerking;","107",NA
"dat arme landen ook echt een kans krij-gen en tegen hen geen handelsbelemme-ringen worden opgeworpen;","407",NA
"dat bedrijven en maatschappelijke organi-saties aan consumenten duidelijk maken dat men maatschappelijk verantwoord onderneemt en dat bij de handel en pro-ductie geen sprake is geweest van bijvoor-beeld kinderarbeid, uitbuiting, etc.","416",NA
"Het CDA heeft vertrouwen in Nederland.","601",NA
