"text","cmp_code"
"Maar dit project werd gekaapt door lieden die de Groot-Europese gedachte aanhingen en op de proppen kwamen met een superstaat.","110"
"De enige kans die we hadden ons hierover uit te spreken, het referendum van 2005, eindigde in een daverende overwinning voor de eurosceptici – met de Groep Wilders als motor van het verzet.","110"
"Natuurlijk trok Den Haag zich er niets van aan en drukte men het gaspedaal richting de ondergang nog wat dieper in.","110"
"Nu komen we van een koude kermis thuis.","110"
"We zijn allang niet meer baas in eigen huis.","110"
"We zijn gast in eigen land; niet langer in staat onze eigen toekomst te bepalen, maar machteloze toeschouwers van on-Nederlands beleid, terwijl de EU-nationalisten feestvieren en genieten van eeuwigdurende lunches.","110"
"Er is geen terrein te verzinnen waar we niet worden geschaad door de blinde bewoners van de ivoren torens in Brussel.","110"
"Eerst een even klein als veelzeggend voorbeeld: de Hedwigepolder.","110"
"Eeuwen vochten wij Nederlanders tegen de zee.","601"
"Zo bouwden wij een zompige moerasdelta om tot een welvarende natie.","601"
"Nu vertellen Brusselse bureaucraten ons dat wij polders onder water moeten zetten.","110"
"Pardon?","110"
"Welke Nederlander is daar nou mee gediend?","110"
"Niemand natuurlijk.","110"
"Maar het moet van Brussel, dus slaapwandelt de Kunduz-coalitie daar gehoorzaam achteraan, onwillig hun meesters tegen de haren in te strijken.","305"
"En dus gaan we iets doen dat een keiharde belediging is van onze geschiedenis en onze volksaard: een polder onder water zetten.","305"
"Minstens zo verontrustend is de veranderende bevolkingssamenstelling.","608"
"Het RIVM heeft een paar schokkende plaatjes gemaakt: kaarten van Nederland, die we afdrukken na dit hoofdstuk.","608"
"Op elke plek zien we allochtonen een steeds groter gedeelte van de bevolking uitmaken.","608"
"In de praktijk betekent dat: steeds meer islam, steeds meer hoofddoekjes, steeds meer criminaliteit, verpaupering, uitkeringsafhankelijkheid en middeleeuwse opvattingen.","608"
"Een volk dat baas is in eigen land maakt zelf uit wie er binnenkomt en wie niet.","110"
"Maar wij Nederlanders zien elke dag de toestroom toenemen.","110"
"Van wie moet dat?","110"
"Van mevrouw Malmström, een ongekozen multiculti-eurocraat die de macht heeft over ons immigratiebeleid.","110"
"Nederlandse bewindspersonen zijn niet meer de baas.","110"
"Onze ministers moeten met de hoed in de hand in Brussel bedelen of we zelf nog enige invloed mogen hebben op onze immigratie.","110"
"Het antwoord luidt steevast: ‘njet’.","110"
"Ons parlement staat volkomen machteloos.","202"
"Het is het zoveelste bewijs dat je niet eurofiel en democraat tegelijkertijd kunt zijn.","202"
"Toen de PVV een meldpunt opende inzake overlast en verdringing door Midden- en Oost-Europeanen draaide onze website overuren.","110"
"Dat we onze arbeidsmarkt moeten openstellen voor Polen, Roemenen en Bulgaren is het zoveelste Brusselse dictaat waaraan wij slaafs moeten gehoorzamen.","110"
"Op straat zien we de overlast.","608"
"Menige Nederlandse bouwvakker of vrachtwagenchauffeur wordt weggeconcurreerd door een goedkope Pool.","110"
"Maar de elites in Brussel zien niets.","110"
"Ze geven hun chauffeur opdracht met een grote boog om de migrantenwijken heen te rijden.","110"
"Het plebs moet integreren, niet zij.","110"
"De EU heeft nog vele nachtmerries voor ons in petto: er wordt in Brussel bijvoorbeeld volop gewerkt om Turkije lid te maken.","110"
"Dat betekent dat het islamitische land Turkije na Duitsland het meeste aantal leden in het europarlement krijgt.","110"
"Dan hebben we geen enkele mogelijkheid meer de toestroom van miljoenen Turken tegen te houden.","110"
"Er zijn de knettergekke CO2-maatregelen, die een ramp zijn voor Schiphol en de KLM en voor onze industrie.","110"
"Bedrijven moeten straks 30 procent van hun vervoer via water of spoor doen.","110"
"Er komen quota die bedrijven dwingen percentages vrouwen in dienst te nemen.","110"
"Met ACTA legt de EU de internetvrijheid aan banden.","110"
"Het Galileo-satellietnavigatiesysteem gaat waarschijnlijk nog eens miljarden kosten voordat de stekker eruit gaat.","110"
"En zo gaat het maar door.","110"
"Euro-bobo Juncker heeft gelijk: stap voor stap - tot er geen terugkeer meer mogelijk is.","110"
"Holle bolle EU heeft steeds meer geld nodig.","110"
"Barroso wil voor 2013 de begroting nog eens verhogen met bijna 7 procent!","110"
"Dan wordt EU-begroting méér dan 1 biljoen euro in 7 jaar.","110"
"Maar voor Nederland geldt iets anders.","305"
"De Kunduz-coalitie gaat zwaar bezuinigen","305"
"- op bevel van Brussel.","110"
"Natuurlijk is het goed de overheidsuitgaven te beperken.","414"
"Echter, wel in ons eigen tempo, zonder de boel stuk te bezuinigen.","305"
"Maar de Kunduz-marionetten dienen vooral de EU en niet de burger.","305"
"Daarom gaat de BTW omhoog, verdwijnt de onbelaste kilometervergoeding, worden gas en licht fors duurder, wordt de hypotheekrente-aftrek aangepakt en stijgt het eigen risico in de zorg naar kolossale hoogte.","305"
"Rollators moeten onze ouderen zelf betalen.","706"
"Kunduz, bedankt.","305"
"Brussel, bedankt.","110"
"Het grootste Brusselse waanzinproject heet ‘euro’.","110"
"De gedachte is: verschillende culturen, economie ën en begrotingen, maar wel een gezamenlijke valuta.","110"
"Probleem is dat al die landen onderling verschillen en dus bijvoorbeeld een apart rente-niveau nodig hebben.","110"
"Al die verschillende economieën kun je geen eenheidsregime opleggen, dat is uiteindelijk slecht voor iedereen: one size fits none.","110"
"Bij Griekenland zien we waar dat toe leidt.","110"
"Het land maakt economisch slagzij.","110"
"Toen IJsland in hetzelfde schuitje zat kon het zijn eigen munt devalueren.","110"
"Dat joeg de export en het toerisme aan en binnen no-time was het land weer op de been.","110"
"Griekenland zit echter vast in de Brusselse gevangenis en heeft dezelfde munt en rente als de rest van de eurozone.","110"
"Brussel wil ook Nederland tot in detail beheersen.","110"
"Er bestaat de regeling inzake ‘macroeconomische onevenwichtigheden’.","110"
"Als de opbouw van onze economie onze Brusselse bazen niet bevalt, krijgen we straf.","110"
"Zo heeft de ongekozen Europees commissaris Olli Rehn een lijst met dringende adviezen afgeleverd bij zijn knechtjes in Den Haag.","110"
"Daarin staat bijvoorbeeld dat de hypotheekrente-aftrek moet worden afgeschaft.","110"
"Als we daar niet aan voldoen en ons tekort blijft volgens Brussel te hoog, kunnen we rekenen op een boete van 1,2 miljard euro.","110"
"Bye, bye vrijheid.","110"
"Al twee jaar roept de Partij voor de Vrijheid dat Griekenland uit de euro moet.","110"
"Zo raar is dat toch niet?","110"
"Wie zich niet aan de regels houdt, de statistieken systematisch vervalst en zichzelf een faillissement inwerkt, moet zelf op de blaren gaan zitten.","110"
"Twee jaar lang werd de PVV weggehoond.","305"
"Hoe durven ze om zo maar vraagtekens te zetten bij het heilige Groot-Europese project?","305"
"Die xenofobe populisten toch – zie je wel: ze verschuilen zich achter de dijken.","305"
"Maar de eurofielen die dat jarenlang riepen zijn nu een stuk stiller.","305"
"Terwijl de Titanic allang slagzij maakt, blijft Nederland maar doorgaan met geld sturen.","305"
"Minister De Jager verzekert ons keer op keer dat we het geld van de Grieken terugkrijgen – met rente.","305"
"Hij gelooft waarschijnlijk ook in elfjes en de tandenfee.","305"
"Het sluitstuk van de opheffing van Nederland als zelfstandige natie is het ESM.","110"
"Het betekent de totale gelijkschakeling van ons land binnen de Groot-Europese superstaat.","110"
"We raken de macht over onze schatkist volledig kwijt.","110"
"De bureaucraten hoeven maar te kikken en onze minister van financiën gireert.","110"
"De Jager springt in de houding.","110"
"Brusselse bevelen dienen immers blindelings te worden opgevolgd.","110"
"Waarom?","110"
"Omdat we met een touw om onze nek vastzitten aan landen met een totaal andere cultuur.","601"
"In Nederland leven we volgens ‘zuinigheid met vlijt bouwt huizen als kastelen’.","601"
"Andere culturen zijn meer gericht op: snel met pensioen, belasting ontduiken en lekker in het zonnetje een drankje drinken.","601"
"Toetreding tot de EU zien sommige landen als ongelimiteerde toegang tot een flappentap.","110"
"In Roemenië lachen ze zich suf om al die domme Hollanders die blijven gireren, in Griekenland nemen ze nog een ouzootje met dank aan Henk en Ingrid, in Bulgarije zijn ze maar wat blij dat hun zigeuners verhuizen naar onze straten.","110"
"Toen ABN Amro en andere Nederlandse banken in de problemen kwamen en failliet dreigden te gaan, kwam er toen een telefoontje uit Athene waarin ons de hand werd gereikt?","110"
"Stuurden de Grieken toen schepen vol met miljarden?","110"
"Was er toen een noodfonds voor Nederland?","110"
"Natuurlijk niet.","110"
"De essentie van de Europese droom is dat ons geld richting het zuiden en het oosten stroomt.","110"
"Niet omgekeerd.","110"
"Zij de lusten, wij de lasten.","110"
"Nederlanders worden geacht bij ‘Europa’ te denken aan allerlei hoogstaande, roze dingen: internationale samenwerking, solidariteit en vrede.","110"
"In Roemenië denken ze alleen maar: hoeveel geld kunnen we ze nog afpakken voordat die domme Hollanders wakker worden.","110"
"Maar wakker worden is precies waar het Nederlandse volk mee bezig is.","601"
"En de progressieve elites vinden het verschrikkelijk.","305"
"Dit is de vraag die we 12 september moeten beantwoorden: zijn wij trotse, onafhankelijke burgers die zelf beslissen over onze toekomst?","601"
"Of zijn we weerloze toeschouwers die een applausmachine vormen voor ongekozen bureaucraten als Barroso, Van Rompuy, Juncker, Rehn, Malmström – of hoe al die apparatsjiks ook mogen heten.","110"
"Eurofiel of democraat.","202"
"Nederlandse vrijheid of Brusselse slavernij.","601"
"Vrijwillige samenwerking of Barroso-bevelen.","110"
"De euro of de gulden.","110"
"Zelf kastelen bouwen of blijven gireren naar Griekenland.","110"
"Op 12 september geeft Nederland het antwoord.","202"
"Onze belangen heten Nederland, daarna Nederland en daarna nog eens Nederland.","601"
"Iedereen zijn eigen cultuur, eigen beslissingen, eigen rekeningen, eigen verantwoordelijkheden.","110"
"Eigen blaren.","110"
"Wij zijn de enigen die zeggen: uit die fuik.","110"
"Het touw om onze nek dat ons vastbindt aan de eurocraten en de geldsmijters moet los.","110"
"Wij zijn de enigen die tegen de ongekozen eurocraten zeggen: jullie einde is ons begin.","110"
"Jullie droom is onze nachtmerrie.","110"
"Jullie verlies is onze winst.","110"
"Wij zijn de enigen die zeggen: het moet maar eens afgelopen zijn.","110"
"Nu weer baas in eigen land.","110"
"Onze vlag is rood-wit-blauw.","110"
"Uit de EU.","110"
"Uit de euro.","110"
"Nederland stapt uit de EU.","110"
"Onze soevereiniteit terug!","601"
"Nederland wordt lid van de Europese Vrijhandels Associatie (EVA)","107"
"Nederland sluit bilaterale (vrijhandels)verdragen met de EU, zoals Zwitserland","107"
"Afspraken met de EU over vrij verkeer van goederen, diensten en kapitaal","107"
"Vrij verkeer van personen, uitgezonderd Polen, Roemenen, Bulgaren, etc","107"
"Schengen-verdrag opzeggen.","110"
"Zelf weer verantwoordelijkheid voor onze eigen grenzen","601"
"Nederland uit de euro en terug naar de gulden (De euro is geen geld; de euro kost geld)","110"
"Zolang we nog lid zijn van de EU: Betalingen aan Brussel zo snel als mogelijk van 7 miljard euro per jaar naar nul","110"
"Absolute transparantie van EU-bestedingen","304"
"Geen Europese belastingen","110"
"Geen Europees leger","110"
"Geen gewapende Europese missies","110"
"Geen Europese ambassades","110"
"Geen ACTA","109"
"Geen bemoeienis EU met binnenlands beleid van lidstaten","110"
"Elk EU-plan dat de nationale soevereiniteit raakt voorleggen in referendum","202"
"Geen nieuwe toetreders tot de EU.","110"
"Onderhandelingen met Turkije direct stoppen","110"
"Onmiddellijk een opt-out op gebied van immigratie: zelf bepalen wie er binnenkomt","110"
"Afschaffen van het Europees Parlement","110"
"Nederland krijgt al zijn bevoegdheden en vetorechten terug","110"
"Per onmiddellijk: stop het verhuiscircus tussen Brussel en Straatsburg","110"
"Geen openstelling van de arbeidsmarkt voor goedkope arbeid uit Oost-Europa","110"
"Geen propagandaborden meer in onze straten die vertellen dat we een project te danken hebben aan de EU.","110"
"Sigaar uit eigen doos","110"
"De EU-vlag verdwijnt van openbare gebouwen.","110"
"Om te beginnen van de Tweede Kamer","110"
"Geen medewerking Tweede Kamer aan welke EU-activiteit dan ook","110"
"De EU-vlag met twaalf sterren is geïntroduceerd toen de EU twaalf leden had, waaronder Nederland.","110"
"We verzoeken de EU ‘onze’ ster te verwijderen van haar vlag","110"
"En vooral: Geen ESM.","110"
"Dit Europese noodfonds geeft Brussel de totale macht over 40 miljard op onze begroting.","110"
"Mooi niet dus.","110"
"De komende jaren moeten we alles op alles zetten om onze economie weer aan de praat te krijgen.","410"
"De Partij voor de Vrijheid gelooft in een kleine overheid, lage belastingen en zo weinig mogelijk regels.","401"
"Gekoppeld aan het behoud van onze nationale soevereiniteit,","601"
"een bevolking die niet verdeeld wordt door massa-immigratie,","608"
"en gezonde overheidsfinanciën levert dat nog altijd het beste recept op voor economische groei.","414"
"Het dictaat van Brussel om de economie kapot te bezuinigen (doel: al in 2013 een begrotingstekort van 3 procent) kan de prullenbak in.","110"
"De PVV wil pas in 2015 onder de 3 procent komen","409"
"en op termijn naar begrotingsevenwicht.","414"
"Kunduz gaat ons niet uit de eurocrisis helpen.","305"
"De vijf partijen zetten in op hogere BTW, een forenzentaks, hogere accijnzen, bevriezen van de belastingschijven; allemaal zaken die de groei remmen.","409"
"De aanpak van de hypotheekrente zet de huizenmarkt nog verder vast.","305"
"Duizenden mensen in de bouw gaan hun baan verliezen.","701"
"Het Kunduz-pakket maakt keihard de verkeerde keuzes.","305"
"Het snijdt niet in het vet van de overheid.","303"
"Het pakket bestaat voor 9,1 miljard uit hogere lasten.","401"
"Slechts 1,8 miljard wordt bezuinigd bij de overheid.","303"
"Lekker makkelijk.","305"
"De PVV wil Nederland niet kapot bezuinigen, maar kiest voor snijden in de overheid","303"
"en lastenverlichting voor burgers en bedrijven.","401"
"Dat moet de economie weer aanjagen.","410"
"De Partij voor de Vrijheid wil de overheid kleiner maken.","303"
"En dus stoppen met zaken als ontwikkelingshulp,","109"
"afdracht aan de EU,","110"
"de financiering van de Antillen,","109"
"vredesmissies,","105"
"kunstsubsidies en allerlei duurzaamheidsubsidies, zoals voor zonnepanelen en rode diesel.","401"
"Ook willen we minder ambtenaren","303"
"en schrappen we de expat-regeling.","408"
"We verdriedubbelen met plezier de bankenbelasting.","403"
"De Partij voor de Vrijheid ontziet zaken als de sociale zekerheid.","504"
"Dat is onze keus: opkomen voor de mensen die het meest een steuntje in de rug kunnen gebruiken.","503"
"In deze barre tijden is een vangnet onontbeerlijk!","504"
"Wij laten liever de overheid bloeden.","303"
"De Partij voor de Vrijheid houdt de AOW-leeftijd op 65 jaar","504"
"en door het hanteren van een reële rekenrente van 4% blijven de pensioenen ongewijzigd.","504"
"Ook laten we WW en de ontslagvergoeding in tact.","504"
"Daarnaast kiezen wij voor handhaving van de hypotheekrenteaftrek.","408"
"Natuurlijk zetten we Brussel op water en brood.","110"
"Dus geen Nederlandse euro’s naar EU, EFSF, ECB etc.","110"
"Inmiddels is er al 3,2 miljard Nederlands geld naar Griekenland verdwenen.","110"
"En we staan voor nog eens voor 27 miljard euro garant.","110"
"Dat geld is water naar de zee dragen.","110"
"Natuurlijk stellen we geen 40 miljard ter beschikking aan het ESM, het permanente noodfonds.","110"
"We zitten tenslotte al tot 100 miljard in het EFSF!","110"
"Economische vrijheid en vertrouwen in eigen kracht hebben eeuwenlang gezorgd voor groei.","401"
"Die krijgen we terug als we weer baas worden over onze eigen economie, dus weg uit de EU.","110"
"Vrijhandel regelen we zelf met andere landen.","107"
"En natuurlijk gaan we terug naar de gulden.","110"
"Het gerenommeerde onderzoeksbureau Lombard Street Research heeft uitgezocht dat de euro per Nederlander per jaar 1800 euro koopkracht kost.","110"
"Dat kunnen we ons niet langer veroorloven.","110"
"Eigen valuta betekent weer eigen rente.","110"
"Weer maatwerk voor Nederland.","601"
"De Partij voor de Vrijheid kiest ervoor de binnenlandse vraag te stimuleren.","409"
"Henk en Ingrid moeten meer kunnen besteden.","409"
"Daarom kiest de PVV voor lagere BTW en vermindering van de belasting op energie.","409"
"De forenzentaks verdwijnt; het kwartje van Kok geven we terug door de benzine- en dieselaccijns met maar liefst 12 eurocent te verlagen.","409"
"Ook de accijns op LPG gaat naar beneden.","409"
"De vennootschapsbelasting voor grote en kleine bedrijven gaat ook naar beneden.","402"
"BTW lager","409"
"Kwartje van Kok terug aan de burger","409"
"Energiebelasting lager","409"
"Verlaging vennootschapsbelasting","402"
"Betere overheidsfinanciën, lager tekort","414"
"Lastenverlaging voor de burger,","409"
"maar snijden in de overheid","303"
"Streng toezicht op de financiële sector","403"
"Geen salarissen in de publieke sector boven de Balkenende-norm","403"
"Geen verplichte aanbesteding openbaar vervoer in de grote steden","413"
"Geen eurobonds","110"
"Geen Europese aanbestedingen","110"
"Administratieve lasten fors lager","303"
"Vereenvoudiging en versnelling vergunningprocedures","401"
"Behoud van de kleine gezins- en familiebedrijven","401"
"Geen Europese bemoeienis met onze boeren, tuinders en vissers","110"
"Afschaffen bedrijf- en produktschappen","408"
"De overheid moet bedrijven niet beconcurreren","401"
"Nooit meer een vliegtaks, CO2-heffingen.","401"
"Dat kost banen","401"
"Belasten excessieve vertrekbonussen boven de twee ton met 75 procent","403"
"Cruciale infrastructuur zoals havens en energiesector in Nederlandse handen","413"
"Bescherm de Nederlandse maakindustrie, zoals Nedcar","412"
"Kernenergie blijft, mits veilig en verantwoord","408"
"Brussel, handen af van onze belastingen.","110"
"Never nooit niet Europese belastingen!","110"
"Wij burgers zijn er niet voor om jullie ondemocratische toko te financieren.","110"
"Zoek nog eens uit hoe de Tachtigjarige Oorlog is begonnen.(Hint: het startte met de tiende penning, een belasting van de Europese superstaat van die dagen.)","110"
"Het zijn barre economische tijden.","408"
"Je hebt geen glazen bol nodig om te voorspellen dat er nog veel narigheid aankomt.","408"
"Daarom is het nu zaak het vangnet op orde te krijgen dat onze landgenoten moet beschermen tegen de economische slaggolven die ons land gaan treffen.","504"
"Steeds meer Nederlanders dreigen hun baan kwijt te raken, voor kortere of langere tijd.","701"
"In veel gezinnen betekent dat een kleine ramp: hoe moet het met de hypotheek, wie betaalt de rekeningen voor de kinderen, moet de auto de deur uit?","701"
"Onze landgenoten hebben niet gekozen voor de eurocrisis, maar moeten er wel de rekening voor betalen.","701"
"Het minste dat we kunnen doen is ervoor zorgen dat zij op adem kunnen komen en een andere baan vinden.","701"
"Daarom kiest de Partij voor de Vrijheid onomwonden voor de verdediging van onze verzorgingsstaat.","504"
"Die keuze leidt automatisch tot een afwijzing van de massa-immigratie, die ons 7,2 miljard euro per jaar kost.","608"
"Het is tenslotte kiezen of delen.","608"
"Of je gaat de hele wereld van een uitkering voorzien","608"
"of je kiest ondubbelzinnig voor je eigen bevolking.","601"
"De Partij voor de Vrijheid laat er geen twijfel over bestaan aan welke kant zij staat.","601"
"Dit onderscheidt ons van de linksen die denken dat open deuren en een solide verzorgingsstaat prima samengaan.","305"
"We stoppen met het geven van dure uitkeringen aan nieuwkomers.","608"
"De bijstand is bijvoorbeeld al verworden tot een allochtonen-hangplek.","608"
"Wij vinden: migranten moeten 10 jaar in Nederland werken voor ze recht krijgen op sociale voorzieningen.","608"
"Een andere aanval op onze verzorgingsstaat die moet worden afgeslagen is die van de EU-superstaat.","110"
"Het is simpel: onze mensen verdedigen we zelf.","110"
"Daar hebben we geen geldverslindend socialistisch Brussels apparaat voor nodig.","110"
"Ook hiermee staan wij lijnrecht tegenover links dat droomt van een ‘sociaal Europa’.","305"
"Ronald van Raak, ideoloog van de Socialistische Partij, wil dat “we ervoor gaan zorgen dat Europa de milieuproblemen gaat oplossen, dat het sociale regels gaat maken, dat het een socialezekerheidsstelsel in Europa gaat maken”.","305"
"iii Nog meer socialisme.","305"
"Nog meer regels.","305"
"Nog meer bureaucratische nachtmerries.","305"
"De Partij voor de Vrijheid kiest liever voor een ‘sociaal Nederland’.","504"
"Dat betekent bijvoorbeeld dat we onze arbeidsmarkt niet openzetten voor goedkope Roemenen en Bulgaren die hier onze mensen wegconcurreren.","110"
"Arbeidsmigratie is per definitie tijdelijk.","608"
"Oftewel: einde contract = einde verblijf.","608"
"Onze ouderen mogen niet de dupe worden van de eurocrisis.","706"
"Zij hebben het land opgebouwd in guldens, moeten zij nu de prijs betalen in euro’s?","706"
"Nee toch!","706"
"De Partij voor de Vrijheid vecht daarom voor de AOW en de pensioenen.","504"
"‘Van Drees trekken’ blijven we doen vanaf 65 jaar.","504"
"Voor pensioenen maken we gebruik van een reële rekenrente van 4 procent zodat massaal ‘afstempelen’ niet langer aan de orde is.","504"
"De WW blijft ongewijzigd.","504"
"Wie zijn baan verliest heeft recht op een uitkering.","504"
"De Partij voor de Vrijheid laat de WW dan ook even lang en even hoog als nu, net als de ontslagvergoeding.","504"
"Werknemers zijn geen wegwerp-servetjes.","701"
"Dus vecht de Partij voor de Vrijheid sinds jaar en dag voor ontslagbescherming.","701"
"Kwestie van beschaving.","701"
"Misbruik van sociale voorzieningen wordt keihard aangepakt.","605"
"Door controles en door zware straffen.","605"
"Frauderen?","605"
"Geweld bij een uitkeringsinstantie?","605"
"Nooit meer een uitkering!","605"
"Natuurlijk gaat er zeer intensief gecontroleerd worden op tweede huizen in Marokko en Turkije.","605"
"In je thuisland een paleis bouwen en hier een uitkering genieten – daar maken we juichend een einde aan.","605"
"We sturen teams langs de koffiehuizen voor controle.","605"
"We komen op voor de sociale werkplaatsen en draaien alle bezuinigingen hierop terug.","503"
"Hier werken de allerzwaksten die in het reguliere bedrijfsleven geen schijn van kans hebben.","705"
"Zij verdienen onze steun.","705"
"De Wet Werken naar Vermogen wordt niet ingevoerd.","408"
"We zijn fel tegen de bonuscultuur.","403"
"Het gesmijt met geld in de publieke sector heeft een desastreus effect op de publieke moraal.","403"
"En meer dan de Balkenende-norm hoeft er niet verdiend te worden in de publieke sector.","403"
"Ook accepteren wij geen extra huurverhogingen bovenop de inflatie.","504"
"Dus geen 5 procent extra huurverhoging voor gezinnen met een inkomen boven de 43.000 euro en geen 1 procent huurverhoging voor gezinnen die meer dan 33.000 verdienen.","504"
"Heel belangrijk: partneralimentatie gaat wat de Partij voor de Vrijheid betreft niet eeuwig duren.","706"
"Wie is gescheiden, moet niet eeuwig boeten.","706"
"Daarom laat de PVV de partneralimentatie maar maximaal vijf jaar duren in plaats van twaalf.","706"
"Hoogte en duur WW ongewijzigd","504"
"Kinderbijslag en kindgebonden budget voor maximaal 2 kinderen","504"
"Geen verdere bezuinigingen op kinderopvang","504"
"Niet tornen aan ontslagbescherming","701"
"Ontslagvergoeding ongewijzigd","504"
"Werkplicht voor bijstandsjongeren","701"
"Uitkeringsfraude?","605"
"Geweld tegen personeel sociale dienst?","605"
"Nooit meer een uitkering","605"
"Altijd terugbetalen van een met fraude verkregen uitkering","605"
"Een keer gebruik maken van schuldhulp-sanering is het maximum","605"
"Afschaffen UWV,","303"
"arbeidsmarkttaken naar de gemeente","301"
"Geen bezuinigingen op de sociale werkplaatsen (WSW)","503"
"Korten op ineffectieve reïntegratiesubsidies,","505"
"behoudens voor de WSW-ers","504"
"De Wajong blijft toegankelijk voor volledig duurzaam arbeidsongeschikten","504"
"Strakker toezicht op de woningcorporaties","403"
"De hypotheekrenteaftrek","408"
"en de huurtoeslag handhaven","504"
"Partneralimentatie hooguit vijf jaar","706"
"AOW-leeftijd blijft op 65 jaar.","504"
"Keuze voor eerder of later met korting of opslag","504"
"Pensioenen gezond houden: hanteren van vaste rekenrente van 4 procent","504"
"Nooit ‘positieve’ discriminatie, ‘voorkeurbeleid’ of ander diversiteitsgeneuzel","608"
"Stopzetten uitkeringen naar het buitenland, uitgezonderd AOW","608"
"Dus ook geen kinderbijslag meer naar het buitenland","608"
"Geen toegang tot onze arbeidsmarkt voor Roemenen en Bulgaren","110"
"Werken of wegwezen.","608"
