"content","cmp_code","eu_code"
"Een aantal migranten heeft ook weinig loyaliteit aan en binding met onze rechtsstaat.","608.2",NA
"De huidige aanpak werkt niet.","608.2",NA
"De ChristenUnie blijft pal staan voor het recht van de vreemdeling en de vluchteling, dat blijft ons christelijk uitgangspunt.","608.2",NA
"Maar we denken wel dat het tijd is voor een ander model.","608.2",NA
"Een activerend en ontzorgend model met een zolang als nodig, maar in principe 2-jarig fulltime verplicht leer-werktraject met taal, burgerschapsvorming en (vrijwilligers)werk.","608.2",NA
"Zo helpen we nieuwkomers vanaf dag één echt burger van dit land te worden, echt lid van onze gemeenschap.","608.2",NA
"Door voluit mee te doen.","608.2",NA
"Tijdens dat traject wordt in natura voorzien in onderdak, zorg, onderwijs, toegang tot de arbeidsmarkt en zo nodig leefgeld.","608.2",NA
"Uitstroom uit dit traject kan in principe alleen na goede toetsing.","608.2",NA
"We versnellen naar een groene economie Nederland gaat vooroplopen bij de transitie naar een schone en circulaire economie.","416.2",NA
"Klimaatverandering is een feit en heeft grote gevolgen, niet alleen voor onszelf, maar juist ook voor arme landen en gebieden.","416.2",NA
"Het is een zaak van recht doen en verantwoordelijkheid nemen om daar nu voortvarend mee aan de slag te gaan.","416.2",NA
"Afhankelijkheid van fossiele energie is ook niet vol te houden, bedreigt onze gezondheid en maakt onze economie kwetsbaar voor invloed van buitenlandse mogendheden.","416.2",NA
"Nu verduurzamen geeft ons een voorsprong in technologische innovatie en kansen op export.","416.2",NA
"De ChristenUnie wil samen met ondernemers en burgers in één generatie een volledig duurzame energievoorziening realiseren.","416.2",NA
"We investeren in innovatie en een veilige delta, we maken energiebesparing aantrekkelijker en we betalen dat door vervuiling meer te belasten.","416.2",NA
"Ook stellen we voor een deel van de pensioenvermogens in de energietransitie te investeren.","416.2",NA
"Samenleving: wat doet u voor uw land?","H",NA
"Vraag niet wat je land voor jou kan doen, maar vraag wat je voor je land kunt betekenen.","606.1",NA
"De ChristenUnie is voor de invoering van een maatschappelijk dienstplicht voor iedereen die 18 wordt.","606.1",NA
"De dienstplicht kan breed en flexibel worden ingevuld, in alle maatschappelijke sectoren, van zorg en sport tot veiligheid, van bestuurswerk tot stage.","606.1",NA
"Maatschappelijke dienstplicht biedt veel kansen.","606.1",NA
"De mogelijkheid van extra ondersteuning in de zorg, het onderwijs en het openbaar groen.","606.1",NA
"Omgevingen waar jongeren zich -of ze nu van het platteland of uit een grootstedelijke (achterstands)wijk komen, of ze hoger onderwijs of vmbo hebben gevolgd -de normen en waarden van onze samenleving eigen kunnen maken, integratie wordt gestimuleerd en werkervaring kan worden opgedaan.","606.1",NA
"We maken het mogelijk door het vervullen van deze dienstplicht (een deel van) je studie-of andere schulden af te lossen.","606.1",NA
"Werk met perspectief voor ondernemer en werknemer","H",NA
"Jongeren sneller een vaste baan, een werkloze oudere weer aan het werk, jonge ouders die meer naar eigen inzicht arbeid en zorg kunnen combineren en verdelen.","414",NA
"Dat is ons ideaal.","414",NA
"De VAR komt terug, modelcontracten werken niet.","414",NA
"Zzp’ers krijgen een collectieve arbeidsongeschiktheidsverzekering op minimumniveau.","414",NA
"De WW wordt omgebouwd naar WOW:","506",NA
"Werk-Opleiding-Werk met inzet van de transitievergoeding.","506",NA
"Hoe langer flex, hoe langer de contractduur.","414",NA
"Voor kleinere bedrijven wordt loon doorbetalen bij ziekte en arbeidsongeschiktheid beperkt tot één jaar.","414",NA
"Voor grotere bedrijven wordt de meer lonen door de lasten op arbeid fors te verlagen.","414",NA
"Dat leidt tot meer nettoloon en goedkopere arbeid.","414",NA
"Bovendien komt er een tegemoetkoming voor bedrijven voor mantelzorgkosten, het in dienst nemen van ouderen en het in dienst nemen van mensen met een afstand tot de arbeidsmarkt.","414",NA
"Eerlijke belastingen, houdbare pensioenen","H",NA
"De ChristenUnie hervormt het belastingstelsel, waardoor de belastingen eenvoudiger,","303",NA
"eerlijker","503",NA
"en groener worden","501",NA
"en werken lonender.","701",NA
"Deze stelselherziening verlaagt de lasten voor huishoudens per saldo met ca. 5 miljard euro.","503",NA
"Alle groepen, maar vooral de lage-en middeninkomens, houden meer over van hun verdiende euro, van jong tot oud, van eenverdienersgezinnen met jonge kinderen tot ouderen met een klein aanvullend pensioen.","503",NA
"De ChristenUnie stelt een tweeschijventarief voor in de loon-en inkomstenbelasting.","303",NA
"Een basistarief van 35% tot een inkomen van € 70.000 (2x modaal) en een toptarief van 49% voor de hogere inkomens.","303",NA
"Op termijn kan het basistarief verder omlaag.","403",NA
"Alle aftrekposten worden fiscaal aftrekbaar tegen het basistarief.","403",NA
"Milieuvervuiling wordt zwaarder belast en bij het lage btw-tarief komt de focus meer op de eerste levensbehoeften te liggen.","416.2",NA
"We gunnen iedereen een goed pensioen, ook de jongeren.","504",NA
"De ChristenUnie wil een eerlijk en houdbaar pensioenstelsel voor iedereen en een einde aan de tweedeling tussen jong en oud.","504",NA
"Daarom zijn wij voor een pensioenhervorming.","504",NA
"Er komt een persoonlijk pensioenpotje, de verplichte deelname en collectieve risicodeling behouden we.","504",NA
"Gepensioneerden worden door deze veranderingen niet in hun koopkracht geraakt.","504",NA
"Europa met toekomst","H",NA
"De ChristenUnie gelooft in Europa als continent van vrede, veiligheid, welvaart en solidariteit.","110",NA
"Maar de ChristenUnie gelooft niet in een uitdijende Europese Unie met steeds meer Brusselse bevoegdheden.","110",NA
"De Europese Commissie moet weer ondersteunend worden aan de lidstaten door onder andere het vergaand terugdraaien van het initiatiefrecht.","110",NA
"Het is tijd voor een serieus herontwerp van het Europese gebouw om te voorkomen dat we de essentiële Europese samenwerking kwijtraken door afbrokkelend draagvlak in onze samenlevingen.","110",NA
"Het is tijd dat we de diepe waarde weer laten zien van vrede door samenwerking, kracht door eensgezindheid, welvaart door handel en gezondheid door hoge standaarden voor mens en milieu.","110",NA
"Het wordt tijd om de ergernis over bemoeizucht, bureaucratie en verlies aan soevereiniteit kwijt te raken, doordat de Europese Unie echt verandert.","110",NA
"De eurozone is nog steeds niet in veilig vaarwater.","110",NA
"Wij zijn tegen een eenzijdig verlaten van de eurozone, maar als het nodig is de euro op te geven om de Unie te redden dan zijn we daar voor.","110",NA
"Impuls voor de regio","H",NA
"De ChristenUnie wil een investeringsprogramma voor de regio’s.","301",NA
"Veel van de (extra) middelen voor veiligheid, infrastructuur en energietransitie moeten ten goede komen aan de knelpunten die kunnen worden verbeterd.","301",NA
"De extra investeringen in defensie moeten leiden tot gerichte investeringen buiten de Randstad:","301",NA
"(her)opening van kazernes, extra werkgelegenheid en een economische impuls voor de regio’s van ons land.","301",NA
"De extra uitgaven voor verduurzaming van onze energievoorzieningen sturen we zo veel mogelijk naar de regio.","301",NA
"Noord-Nederland wordt een gebied waar innovaties op energiegebied in de praktijk als eerste worden toegepast.","301",NA
"Investeer in vrede en veiligheid","H",NA
"De wereld is de afgelopen jaren niet stabieler geworden.","104",NA
"Conflicten elders en terreur en spanningen hier zijn meer dan ooit met elkaar verknoopt.","104",NA
"De ChristenUnie heeft de NAVOnorm van 2% als uiteindelijk doel, maar wil dat de defensieuitgaven in de komende kabinetsperiode ten minste met structureel 2 miljard euro groeien.","104",NA
"Daarnaast investeert de ChristenUnie extra in politie, in 1000 extra wijkagenten en extra recherchecapaciteit.","104",NA
"We maken minimaal 1 miljard extra vrij om te investeren in regionale opvang, veiligheid, stabiliteit en ontwikkeling in crisisgebieden.","104",NA
"De uitgaven voor zuivere ontwikkelingssamenwerking groeien daarmee weer in de richting van 0,7% van ons BNP.","104",NA
"Hoofdstuk 1 Voor de samenleving","H",NA
"In Nederland is veel om dankbaar voor te zijn, we leven in een welvarend land met vrijheid, goede gezondheidszorg en een gezonde rechtsstaat.","601.1",NA
"In 2015 waarderen Nederlanders de tevredenheid met hun leven gemiddeld met een 7,8.","601.1",NA
"Daarmee staat Nederland op de vijfde plek in de Europese Unie.","601.1",NA
"De ChristenUnie gelooft in een samenleving die gebaseerd is op naastenliefde.","606.1",NA
"Mensen zijn geschapen als sociale, creatieve en verantwoordelijke wezens.","603",NA
"Die verantwoordelijkheid volgt uit de vrijheid die we van onze Schepper hebben gekregen.","603",NA
"De overheid beschermt en respecteert deze vrijheid.","603",NA
"Dat goede samenleven is niet het werk van overheid of van individuen, maar van mensen en maatschappelijke verbanden samen.","603",NA
"De ChristenUnie staat voor een overheid die vrede sticht, zich inzet om mensen tot hun recht te laten komen, solidariteit in de samenleving in stand te houden en te bevorderen, en kwetsbaar leven te beschermen.","603",NA
"Voor een samenleving is het van belang dat mensen met vreugde verantwoordelijkheid dragen voor elkaar en voor de schepping als ons gemeenschappelijk huis.","603",NA
"De kwaliteit van een gemeenschap blijkt onder andere uit de mate waarin mensen de ruimte krijgen om zich te ontplooien, ruimte bestaat voor minderheden, en natuur en milieu tot hun recht komen.","603",NA
"De Grondwet: nationaal symbool voor waardenvol samenleven","H",NA
"Gemeenschappelijke waarden en normen zijn nodig om met verschillende bevolkingsgroepen één samenleving te vormen en in vrede met elkaar om te gaan.","203",NA
"De ChristenUnie benoemt vanuit de christelijke traditie als gemeenschappelijke waarden van onze samenleving:","603",NA
"menselijke waardigheid, gelijkwaardigheid, naastenliefde, verdraagzaamheid, zorg voor de schepping en geloofsvrijheid.","603",NA
"Die waarden hebben we hoog te houden.","603",NA
"Niet omdat in Nederland en Europa alles goed is gegaan:","602.1",NA
"slavernij en genocide zijn inktzwarte perioden uit onze geschiedenis.","602.1",NA
"Maar de waarden van ons werelddeel zijn het uitdragen en verdedigen waard.","603",NA
"In ons land met veel verschillende nationaliteiten en afkomsten, met zoveel culturen en religies, is een gemeenschappelijke basis hard nodig.","607.2",NA
"Niet om verschillen op te heffen, maar juist om met verschillen – soms pijnlijke – om te kunnen gaan.","607.2",NA
"Alleen zo kunnen we een open samenleving bewaren.","607.2",NA
"Een samenleving met ruimte voor veelkleurigheid en verschil, zonder naïef te zijn over onvrije stromingen.","607.2",NA
"De democratische rechtsstaat, waarin de vrijheidsrechten worden onderhouden en beschermd, staat daarbij centraal.","203",NA
"De ChristenUnie staat voor een democratische rechtstaat waarin vrijheden samengaan met verantwoordelijkheid.","201.1",NA
"Er bestaat daarin geen rangorde tussen de verschillende vrijheidsrechten, zoals geloofsvrijheid, onderwijsvrijheid, vrijheid van meningsuiting en het recht op gelijke behandeling.","201.2",NA
"Alle mensen hebben het recht om in vrijheid hun geloof en overtuiging te delen, met elkaar, met hun kinderen en in de samenleving.","201.2",NA
"De vrijheden in onze samenleving mogen niet worden misbruikt voor het prediken en opleggen van onvrijheden.","201.2",NA
"Er is geen plaats voor ideologieën die zich tegen de rechtsstaat keren door onvrijheid te prediken, haat te zaaien en tot geweld op te roepen.","201.2",NA
"Gedragingen die ingaan tegen de democratische rechtsstaat en die de rechten van minderheden en vrouwen in onze samenleving aan banden willen leggen, worden niet geaccepteerd.","201.2",NA
"De ChristenUnie vindt het belangrijk om als samenleving rekenschap te geven van de ontstaansgeschiedenis van Nederland en haar dragende waarden.","601.1",NA
"Kennis van de Grondwet en het Statuut voor het Koninkrijk spelen een belangrijke rol voor burgerschapsvorming.","601.1",NA
"De ChristenUnie stelt het volgende voor om de betekenis van de samenbindende Grondwet te versterken:","203",NA
"In de Grondwet wordt een preambule opgenomen die uitdrukking geeft aan de identiteit en de dragende waarden van de Nederlandse samenleving.","203",NA
"Artikel 1 van de Grondwet met het ‘recht op gelijke behandeling’ wordt uitgebreid met ‘handicap’ of ‘geaardheid’, zodat ook expliciet het verbod van discriminatie op deze grond wordt benoemd.","203",NA
"Het recht op leven wordt in de Grondwet vastgelegd:","203",NA
"bescherming van het menselijk leven verdient volledige rechtsbescherming, vanaf bevruchting tot aan de dood.","203",NA
"Er komt een Constitutioneel Hof dat wetten mag toetsen aan de Grondwet en wetten onverbindend kan verklaren.","203",NA
"De Nederlandse en Friese taal, evenals gebarentaal, worden grondwettelijk verankerd.","203",NA
"Op gelijke wijze wordt in het Caribisch deel van Nederland recht gedaan aan de overige talen in het Koninkrijk, Papiaments en Engels.","203",NA
"Goed samenleven kan alleen als iedereen zich houdt aan dezelfde gedragsnormen.","203",NA
"Daarom wordt een Handvest opgesteld met daarin de plichten en verantwoordelijkheden van burgers.","203",NA
"Maatschappelijke dienstplicht: verbinding in een verdeeld land","H",NA
"Een samenleving van ‘wij met en voor elkaar’ is volgens de ChristenUnie gebaat bij de invoering van een maatschappelijke dienstplicht:","606.1",NA
"een samenlevingsbijdrage van een half jaar.","606.1",NA
"Het ontwikkelen van sociale competenties, actief burgerschap en een houding van dienstbaarheid staan centraal bij de dienstplicht.","606.1",NA
"Jongeren krijgen oog voor sociale en maatschappelijke noden in hun directe omgeving.","606.1",NA
"Met een maatschappelijke dienstplicht bouwen we aan een samenleving waarin we iets voor elkaar doen en investeren we in saamhorigheid.","606.1",NA
"De nadruk op onze individuele zelfontplooiing wordt verlegd naar de vraag hoe we van betekenis kunnen zijn voor de samenleving.","606.1",NA
"Daarbij kan de dienstplicht bijdragen aan integratie.","606.1",NA
"Hoe ziet de ChristenUnie dit voor zich?","606.1",NA
"Flexibel.","606.1",NA
"Iedereen die 18 wordt is dienstplichtig.","606.1",NA
"Je kunt de dienstplicht vervullen tussen 18 en 28.","606.1",NA
"Het gaat om een duur van zes maanden en mag eventueel in meerdere perioden van een zekere minimale duur worden opgenomen.","606.1",NA
"Er is een definitie voor wat geldt als vrijwilligerswerk – dus geen verdringing op de arbeidsmarkt.","606.1",NA
"Mogelijkheid tot korting op studieschuld.","606.1",NA
"Voor het aantal uur wordt de dienstplichtvergoeding van €4,50 gerekend en dit wordt desgewenst afgetrokken van de studieschuld na afstuderen.","606.1",NA
"Zo kan ongeveer €800 per vervulde maand worden afgelost of verdiend.","606.1",NA
"Vrijwilligersnetwerken zoals Present en bijvoorbeeld ook sportorganisaties kunnen een belangrijke rol vervullen in het bij elkaar brengen van vraag en aanbod.","606.1",NA
"Dienstrecht.","606.1",NA
"Naast de dienstplichtintroductie van een dienstrechtvoor iedereen.","606.1",NA
"Voor werkelozen is het doen van vrijwilligerswerk een toegestane invulling van een verplichte tegenprestatie en vervalt de sollicitatieplicht, mits onderdeel van een traject leidend naar werk.","606.1",NA
"Voor zestigplussers kan in bepaalde omstandigheden het doen van vrijwilligerswerk een alternatief zijn voor werk tot de pensioengerechtigde leeftijd is bereikt.","606.1",NA
"Ook kan het dienstrecht een onderdeel zijn van een schuldhulptraject.","606.1",NA
"Financiering.","606.1",NA
"Voor de bekostiging van dienstplicht en dienstrecht gaan we uit van co-financiering van de overheid met bedrijven en maatschappelijke organisaties.","606.1",NA
"Zeggenschap over je leefomgeving","H",NA
"Het democratische besluitvormingsproces is de weg waarlangs belangrijke keuzes worden gemaakt in het zorgen voor een rechtvaardige, leefbare en veilige samenleving.","606.2",NA
"De overheid functioneert echter niet perfect.","606.2",NA
"Zo is er het nodige mis gegaan met privatiseringen van overheidstaken, is het publieke belang daarbij soms te veel uit het oog verloren en staat de overheid innovatieve veranderingen ook wel eens in de weg.","606.2",NA
"De ChristenUnie staat op het standpunt dat de overheid de verantwoordelijkheid voor de publieke samenleving niet alleen kan en moet dragen.","606.2",NA
"Het publieke belang is ook de verantwoordelijkheid van de burger.","606.2",NA
"Wanneer het bestuur de burger meer zeggenschap geeft en de overheid functioneert als een betrouwbare partner die naast de burger staat, kan het vertrouwen in de overheid weer groeien.","606.2",NA
"Mensen richten bijvoorbeeld energiecoöperaties op om voor de buurt energie op te wekken of starten zorgcoöperaties omdat ze goede ideeën hebben voor betere zorg.","606.2",NA
"Zo ontstaan bezielende verbanden in de samenleving.","606.2",NA
"De ChristenUnie stelt het volgende voor: Meer zeggenschap over de eigen omgeving.","606.2",NA
"Uitvoering van de initiatiefnota ‘Coöperatief bestuur’.","606.2",NA
"Voor een toekomstbestendig waterbeheer wil de ChristenUnie de regelgeving ten aanzien van de waterschappen moderniseren.","416.2",NA
"Versterking van de lokale democratie.","301",NA
"De gemeente is de eerste en meest nabije overheid.","301",NA
"Gemeenten maken lokale keuzes, waarvoor meer beleidsvrijheid nodig is met financiële vrijheid.","301",NA
"De ChristenUnie is voorstander van een groter belastinggebied voor gemeenten, waarbij de totale belastingdruk niet toeneemt.","301",NA
"Herindeling van gemeenten alleen wanneer dit een wens van gemeenten zelf is.","301",NA
"Versterken van lokale-en streekomroepen die een controle zijn op het functioneren van de lokale democratie.","301",NA
"Bevorderen van politieke stabiliteit.","202.1",NA
"De Tweede Kamer kan in principe niet tussentijds worden ontbonden.","202.1",NA
"Slechts eens per vier jaar wordt er gestemd over de Tweede Kamer.","202.1",NA
"Dus na een tussentijdse val van een kabinet wordt er zonder verkiezingen te houden getracht tot een nieuw kabinet te komen.","202.1",NA
"Geen kiesdrempels.","202.1",NA
"Politieke partijen zijn belangrijk in ons democratisch stelsel voor de representativiteit van alle burgers:","202.1",NA
"ze bieden de mogelijkheid om verschillend gedachtengoed uit te dragen in een pluriform publiek domein.","202.1",NA
"Om die reden wijst de ChristenUnie een introductie van kiesdrempels af.","202.1",NA
